replicate	papers_combined	fraction_labels_with_shared_marker	mean_shared_markers
582	1	1.0	4.333333333333333
582	2	0.48148148148148145	0.9629629629629629
582	3	0.18518518518518517	0.4074074074074074
582	4	0.14814814814814814	0.2962962962962963
582	5	0.14814814814814814	0.14814814814814814
582	6	0.14814814814814814	0.14814814814814814
582	7	0.14814814814814814	0.14814814814814814
582	8	0.07407407407407407	0.07407407407407407
582	9	0.07407407407407407	0.07407407407407407
582	10	0.037037037037037035	0.037037037037037035
583	1	1.0	4.518518518518518
583	2	0.48148148148148145	0.7037037037037037
583	3	0.2962962962962963	0.37037037037037035
583	4	0.25925925925925924	0.25925925925925924
583	5	0.18518518518518517	0.18518518518518517
583	6	0.07407407407407407	0.07407407407407407
583	7	0.07407407407407407	0.07407407407407407
583	8	0.07407407407407407	0.07407407407407407
583	9	0.07407407407407407	0.07407407407407407
583	10	0.037037037037037035	0.037037037037037035
584	1	1.0	4.407407407407407
584	2	0.5185185185185185	0.7777777777777778
584	3	0.14814814814814814	0.14814814814814814
584	4	0.07407407407407407	0.07407407407407407
584	5	0.07407407407407407	0.07407407407407407
584	6	0.07407407407407407	0.07407407407407407
584	7	0.07407407407407407	0.07407407407407407
584	8	0.037037037037037035	0.037037037037037035
584	9	0.0	0.0
584	10	0.0	0.0
585	1	1.0	4.666666666666667
585	2	0.5555555555555556	0.8518518518518519
585	3	0.25925925925925924	0.37037037037037035
585	4	0.14814814814814814	0.18518518518518517
585	5	0.037037037037037035	0.037037037037037035
585	6	0.037037037037037035	0.037037037037037035
585	7	0.0	0.0
585	8	0.0	0.0
585	9	0.0	0.0
585	10	0.0	0.0
586	1	1.0	4.666666666666667
586	2	0.4074074074074074	0.5555555555555556
586	3	0.2222222222222222	0.2962962962962963
586	4	0.14814814814814814	0.18518518518518517
586	5	0.1111111111111111	0.14814814814814814
586	6	0.0	0.0
586	7	0.0	0.0
586	8	0.0	0.0
586	9	0.0	0.0
586	10	0.0	0.0
587	1	1.0	3.962962962962963
587	2	0.6296296296296297	0.9259259259259259
587	3	0.37037037037037035	0.4444444444444444
587	4	0.1111111111111111	0.1111111111111111
587	5	0.037037037037037035	0.037037037037037035
587	6	0.037037037037037035	0.037037037037037035
587	7	0.037037037037037035	0.037037037037037035
587	8	0.037037037037037035	0.037037037037037035
587	9	0.037037037037037035	0.037037037037037035
587	10	0.037037037037037035	0.037037037037037035
588	1	1.0	4.555555555555555
588	2	0.48148148148148145	1.0740740740740742
588	3	0.2962962962962963	0.48148148148148145
588	4	0.2222222222222222	0.2962962962962963
588	5	0.14814814814814814	0.2222222222222222
588	6	0.14814814814814814	0.2222222222222222
588	7	0.1111111111111111	0.14814814814814814
588	8	0.07407407407407407	0.07407407407407407
588	9	0.0	0.0
588	10	0.0	0.0
589	1	1.0	4.111111111111111
589	2	0.4074074074074074	0.7037037037037037
589	3	0.2222222222222222	0.2962962962962963
589	4	0.1111111111111111	0.14814814814814814
589	5	0.07407407407407407	0.1111111111111111
589	6	0.037037037037037035	0.037037037037037035
589	7	0.037037037037037035	0.037037037037037035
589	8	0.037037037037037035	0.037037037037037035
589	9	0.037037037037037035	0.037037037037037035
589	10	0.037037037037037035	0.037037037037037035
590	1	1.0	4.7407407407407405
590	2	0.4444444444444444	0.5925925925925926
590	3	0.2222222222222222	0.2962962962962963
590	4	0.1111111111111111	0.14814814814814814
590	5	0.037037037037037035	0.07407407407407407
590	6	0.037037037037037035	0.07407407407407407
590	7	0.037037037037037035	0.07407407407407407
590	8	0.037037037037037035	0.07407407407407407
590	9	0.037037037037037035	0.037037037037037035
590	10	0.0	0.0
591	1	1.0	4.185185185185185
591	2	0.5185185185185185	0.7777777777777778
591	3	0.2222222222222222	0.2222222222222222
591	4	0.037037037037037035	0.037037037037037035
591	5	0.037037037037037035	0.037037037037037035
591	6	0.0	0.0
591	7	0.0	0.0
591	8	0.0	0.0
591	9	0.0	0.0
591	10	0.0	0.0
592	1	1.0	5.037037037037037
592	2	0.5925925925925926	0.8518518518518519
592	3	0.4074074074074074	0.4444444444444444
592	4	0.25925925925925924	0.2962962962962963
592	5	0.2222222222222222	0.25925925925925924
592	6	0.14814814814814814	0.18518518518518517
592	7	0.1111111111111111	0.1111111111111111
592	8	0.07407407407407407	0.07407407407407407
592	9	0.07407407407407407	0.07407407407407407
592	10	0.037037037037037035	0.037037037037037035
593	1	1.0	4.0
593	2	0.48148148148148145	0.7407407407407407
593	3	0.2962962962962963	0.4444444444444444
593	4	0.2222222222222222	0.2962962962962963
593	5	0.18518518518518517	0.18518518518518517
593	6	0.14814814814814814	0.14814814814814814
593	7	0.1111111111111111	0.1111111111111111
593	8	0.07407407407407407	0.07407407407407407
593	9	0.037037037037037035	0.037037037037037035
593	10	0.037037037037037035	0.037037037037037035
594	1	1.0	3.6296296296296298
594	2	0.37037037037037035	0.5925925925925926
594	3	0.2962962962962963	0.2962962962962963
594	4	0.2222222222222222	0.2222222222222222
594	5	0.1111111111111111	0.1111111111111111
594	6	0.1111111111111111	0.1111111111111111
594	7	0.07407407407407407	0.07407407407407407
594	8	0.07407407407407407	0.07407407407407407
594	9	0.07407407407407407	0.07407407407407407
594	10	0.07407407407407407	0.07407407407407407
595	1	1.0	4.592592592592593
595	2	0.5925925925925926	0.9629629629629629
595	3	0.3333333333333333	0.4444444444444444
595	4	0.1111111111111111	0.14814814814814814
595	5	0.037037037037037035	0.037037037037037035
595	6	0.037037037037037035	0.037037037037037035
595	7	0.0	0.0
595	8	0.0	0.0
595	9	0.0	0.0
595	10	0.0	0.0
596	1	1.0	4.62962962962963
596	2	0.5185185185185185	0.7407407407407407
596	3	0.4074074074074074	0.48148148148148145
596	4	0.2962962962962963	0.2962962962962963
596	5	0.18518518518518517	0.18518518518518517
596	6	0.14814814814814814	0.14814814814814814
596	7	0.1111111111111111	0.1111111111111111
596	8	0.07407407407407407	0.07407407407407407
596	9	0.037037037037037035	0.037037037037037035
596	10	0.037037037037037035	0.037037037037037035
597	1	1.0	5.111111111111111
597	2	0.4444444444444444	0.8148148148148148
597	3	0.2962962962962963	0.3333333333333333
597	4	0.18518518518518517	0.18518518518518517
597	5	0.1111111111111111	0.1111111111111111
597	6	0.07407407407407407	0.07407407407407407
597	7	0.037037037037037035	0.037037037037037035
597	8	0.037037037037037035	0.037037037037037035
597	9	0.0	0.0
597	10	0.0	0.0
598	1	1.0	4.2592592592592595
598	2	0.5185185185185185	0.8888888888888888
598	3	0.25925925925925924	0.3333333333333333
598	4	0.14814814814814814	0.2222222222222222
598	5	0.1111111111111111	0.18518518518518517
598	6	0.1111111111111111	0.14814814814814814
598	7	0.1111111111111111	0.1111111111111111
598	8	0.037037037037037035	0.037037037037037035
598	9	0.037037037037037035	0.037037037037037035
598	10	0.037037037037037035	0.037037037037037035
599	1	1.0	5.222222222222222
599	2	0.5185185185185185	0.5555555555555556
599	3	0.2962962962962963	0.2962962962962963
599	4	0.1111111111111111	0.1111111111111111
599	5	0.037037037037037035	0.037037037037037035
599	6	0.0	0.0
599	7	0.0	0.0
599	8	0.0	0.0
599	9	0.0	0.0
599	10	0.0	0.0
600	1	1.0	5.0
600	2	0.5185185185185185	1.037037037037037
600	3	0.2962962962962963	0.37037037037037035
600	4	0.14814814814814814	0.18518518518518517
600	5	0.14814814814814814	0.14814814814814814
600	6	0.037037037037037035	0.037037037037037035
600	7	0.0	0.0
600	8	0.0	0.0
600	9	0.0	0.0
600	10	0.0	0.0
601	1	1.0	4.666666666666667
601	2	0.5555555555555556	0.8148148148148148
601	3	0.3333333333333333	0.4074074074074074
601	4	0.18518518518518517	0.18518518518518517
601	5	0.07407407407407407	0.07407407407407407
601	6	0.07407407407407407	0.07407407407407407
601	7	0.037037037037037035	0.037037037037037035
601	8	0.037037037037037035	0.037037037037037035
601	9	0.037037037037037035	0.037037037037037035
601	10	0.037037037037037035	0.037037037037037035
602	1	1.0	4.185185185185185
602	2	0.4444444444444444	0.6666666666666666
602	3	0.2222222222222222	0.25925925925925924
602	4	0.1111111111111111	0.14814814814814814
602	5	0.1111111111111111	0.1111111111111111
602	6	0.1111111111111111	0.1111111111111111
602	7	0.07407407407407407	0.07407407407407407
602	8	0.037037037037037035	0.037037037037037035
602	9	0.037037037037037035	0.037037037037037035
602	10	0.037037037037037035	0.037037037037037035
603	1	1.0	4.814814814814815
603	2	0.6666666666666666	1.037037037037037
603	3	0.4444444444444444	0.6296296296296297
603	4	0.2222222222222222	0.2962962962962963
603	5	0.14814814814814814	0.2222222222222222
603	6	0.07407407407407407	0.07407407407407407
603	7	0.07407407407407407	0.07407407407407407
603	8	0.07407407407407407	0.07407407407407407
603	9	0.037037037037037035	0.037037037037037035
603	10	0.037037037037037035	0.037037037037037035
604	1	1.0	4.592592592592593
604	2	0.6296296296296297	1.037037037037037
604	3	0.37037037037037035	0.48148148148148145
604	4	0.18518518518518517	0.25925925925925924
604	5	0.07407407407407407	0.07407407407407407
604	6	0.07407407407407407	0.07407407407407407
604	7	0.037037037037037035	0.037037037037037035
604	8	0.037037037037037035	0.037037037037037035
604	9	0.0	0.0
604	10	0.0	0.0
605	1	1.0	3.740740740740741
605	2	0.5185185185185185	0.6666666666666666
605	3	0.18518518518518517	0.18518518518518517
605	4	0.1111111111111111	0.1111111111111111
605	5	0.07407407407407407	0.07407407407407407
605	6	0.0	0.0
605	7	0.0	0.0
605	8	0.0	0.0
605	9	0.0	0.0
605	10	0.0	0.0
606	1	1.0	4.074074074074074
606	2	0.5925925925925926	1.0
606	3	0.18518518518518517	0.2962962962962963
606	4	0.1111111111111111	0.14814814814814814
606	5	0.07407407407407407	0.07407407407407407
606	6	0.037037037037037035	0.037037037037037035
606	7	0.0	0.0
606	8	0.0	0.0
606	9	0.0	0.0
606	10	0.0	0.0
607	1	1.0	4.2592592592592595
607	2	0.5555555555555556	0.7037037037037037
607	3	0.2962962962962963	0.3333333333333333
607	4	0.1111111111111111	0.1111111111111111
607	5	0.07407407407407407	0.07407407407407407
607	6	0.037037037037037035	0.037037037037037035
607	7	0.037037037037037035	0.037037037037037035
607	8	0.037037037037037035	0.037037037037037035
607	9	0.037037037037037035	0.037037037037037035
607	10	0.037037037037037035	0.037037037037037035
608	1	1.0	4.888888888888889
608	2	0.5925925925925926	1.1111111111111112
608	3	0.2962962962962963	0.4074074074074074
608	4	0.2222222222222222	0.2962962962962963
608	5	0.14814814814814814	0.18518518518518517
608	6	0.037037037037037035	0.037037037037037035
608	7	0.037037037037037035	0.037037037037037035
608	8	0.037037037037037035	0.037037037037037035
608	9	0.037037037037037035	0.037037037037037035
608	10	0.037037037037037035	0.037037037037037035
609	1	1.0	5.222222222222222
609	2	0.6296296296296297	1.037037037037037
609	3	0.3333333333333333	0.4444444444444444
609	4	0.07407407407407407	0.1111111111111111
609	5	0.07407407407407407	0.07407407407407407
609	6	0.0	0.0
609	7	0.0	0.0
609	8	0.0	0.0
609	9	0.0	0.0
609	10	0.0	0.0
610	1	1.0	4.703703703703703
610	2	0.4444444444444444	0.7037037037037037
610	3	0.18518518518518517	0.2962962962962963
610	4	0.14814814814814814	0.18518518518518517
610	5	0.14814814814814814	0.14814814814814814
610	6	0.07407407407407407	0.07407407407407407
610	7	0.0	0.0
610	8	0.0	0.0
610	9	0.0	0.0
610	10	0.0	0.0
611	1	1.0	4.592592592592593
611	2	0.5555555555555556	0.8518518518518519
611	3	0.2962962962962963	0.4074074074074074
611	4	0.2222222222222222	0.25925925925925924
611	5	0.1111111111111111	0.1111111111111111
611	6	0.07407407407407407	0.07407407407407407
611	7	0.07407407407407407	0.07407407407407407
611	8	0.037037037037037035	0.037037037037037035
611	9	0.0	0.0
611	10	0.0	0.0
612	1	1.0	3.814814814814815
612	2	0.48148148148148145	0.7037037037037037
612	3	0.2962962962962963	0.4444444444444444
612	4	0.2962962962962963	0.37037037037037035
612	5	0.2222222222222222	0.2962962962962963
612	6	0.18518518518518517	0.25925925925925924
612	7	0.14814814814814814	0.14814814814814814
612	8	0.14814814814814814	0.14814814814814814
612	9	0.07407407407407407	0.07407407407407407
612	10	0.037037037037037035	0.037037037037037035
613	1	1.0	4.148148148148148
613	2	0.5925925925925926	0.9259259259259259
613	3	0.25925925925925924	0.37037037037037035
613	4	0.1111111111111111	0.14814814814814814
613	5	0.1111111111111111	0.1111111111111111
613	6	0.07407407407407407	0.07407407407407407
613	7	0.07407407407407407	0.07407407407407407
613	8	0.07407407407407407	0.07407407407407407
613	9	0.07407407407407407	0.07407407407407407
613	10	0.07407407407407407	0.07407407407407407
614	1	1.0	5.148148148148148
614	2	0.5185185185185185	0.9629629629629629
614	3	0.3333333333333333	0.5185185185185185
614	4	0.2962962962962963	0.4444444444444444
614	5	0.18518518518518517	0.25925925925925924
614	6	0.1111111111111111	0.14814814814814814
614	7	0.1111111111111111	0.14814814814814814
614	8	0.037037037037037035	0.037037037037037035
614	9	0.0	0.0
614	10	0.0	0.0
615	1	1.0	4.592592592592593
615	2	0.5185185185185185	0.8518518518518519
615	3	0.3333333333333333	0.4444444444444444
615	4	0.25925925925925924	0.2962962962962963
615	5	0.18518518518518517	0.18518518518518517
615	6	0.07407407407407407	0.07407407407407407
615	7	0.037037037037037035	0.037037037037037035
615	8	0.037037037037037035	0.037037037037037035
615	9	0.037037037037037035	0.037037037037037035
615	10	0.037037037037037035	0.037037037037037035
616	1	1.0	4.2592592592592595
616	2	0.4444444444444444	0.7777777777777778
616	3	0.25925925925925924	0.25925925925925924
616	4	0.1111111111111111	0.1111111111111111
616	5	0.07407407407407407	0.07407407407407407
616	6	0.037037037037037035	0.037037037037037035
616	7	0.037037037037037035	0.037037037037037035
616	8	0.0	0.0
616	9	0.0	0.0
616	10	0.0	0.0
617	1	1.0	3.888888888888889
617	2	0.6296296296296297	0.8888888888888888
617	3	0.2962962962962963	0.3333333333333333
617	4	0.14814814814814814	0.14814814814814814
617	5	0.037037037037037035	0.037037037037037035
617	6	0.037037037037037035	0.037037037037037035
617	7	0.037037037037037035	0.037037037037037035
617	8	0.037037037037037035	0.037037037037037035
617	9	0.0	0.0
617	10	0.0	0.0
618	1	1.0	4.074074074074074
618	2	0.5925925925925926	0.8518518518518519
618	3	0.37037037037037035	0.4074074074074074
618	4	0.25925925925925924	0.2962962962962963
618	5	0.07407407407407407	0.1111111111111111
618	6	0.07407407407407407	0.07407407407407407
618	7	0.037037037037037035	0.037037037037037035
618	8	0.037037037037037035	0.037037037037037035
618	9	0.0	0.0
618	10	0.0	0.0
619	1	1.0	4.407407407407407
619	2	0.4444444444444444	0.7777777777777778
619	3	0.18518518518518517	0.2222222222222222
619	4	0.14814814814814814	0.14814814814814814
619	5	0.14814814814814814	0.14814814814814814
619	6	0.07407407407407407	0.07407407407407407
619	7	0.07407407407407407	0.07407407407407407
619	8	0.037037037037037035	0.037037037037037035
619	9	0.037037037037037035	0.037037037037037035
619	10	0.037037037037037035	0.037037037037037035
620	1	1.0	4.481481481481482
620	2	0.5185185185185185	0.7037037037037037
620	3	0.2962962962962963	0.4074074074074074
620	4	0.1111111111111111	0.1111111111111111
620	5	0.1111111111111111	0.1111111111111111
620	6	0.07407407407407407	0.07407407407407407
620	7	0.037037037037037035	0.037037037037037035
620	8	0.0	0.0
620	9	0.0	0.0
620	10	0.0	0.0
621	1	1.0	4.555555555555555
621	2	0.5925925925925926	0.9629629629629629
621	3	0.2222222222222222	0.2962962962962963
621	4	0.07407407407407407	0.07407407407407407
621	5	0.07407407407407407	0.07407407407407407
621	6	0.07407407407407407	0.07407407407407407
621	7	0.037037037037037035	0.037037037037037035
621	8	0.037037037037037035	0.037037037037037035
621	9	0.037037037037037035	0.037037037037037035
621	10	0.0	0.0
622	1	1.0	4.62962962962963
622	2	0.5925925925925926	1.0
622	3	0.25925925925925924	0.4074074074074074
622	4	0.18518518518518517	0.25925925925925924
622	5	0.14814814814814814	0.18518518518518517
622	6	0.07407407407407407	0.07407407407407407
622	7	0.07407407407407407	0.07407407407407407
622	8	0.037037037037037035	0.037037037037037035
622	9	0.037037037037037035	0.037037037037037035
622	10	0.0	0.0
623	1	1.0	5.0
623	2	0.4444444444444444	0.5925925925925926
623	3	0.2962962962962963	0.37037037037037035
623	4	0.18518518518518517	0.2222222222222222
623	5	0.14814814814814814	0.18518518518518517
623	6	0.1111111111111111	0.1111111111111111
623	7	0.037037037037037035	0.037037037037037035
623	8	0.037037037037037035	0.037037037037037035
623	9	0.037037037037037035	0.037037037037037035
623	10	0.037037037037037035	0.037037037037037035
624	1	1.0	4.2592592592592595
624	2	0.5925925925925926	1.1111111111111112
624	3	0.3333333333333333	0.5185185185185185
624	4	0.14814814814814814	0.18518518518518517
624	5	0.1111111111111111	0.14814814814814814
624	6	0.1111111111111111	0.1111111111111111
624	7	0.037037037037037035	0.037037037037037035
624	8	0.037037037037037035	0.037037037037037035
624	9	0.037037037037037035	0.037037037037037035
624	10	0.037037037037037035	0.037037037037037035
625	1	1.0	4.518518518518518
625	2	0.5185185185185185	0.9629629629629629
625	3	0.2962962962962963	0.48148148148148145
625	4	0.2222222222222222	0.3333333333333333
625	5	0.1111111111111111	0.18518518518518517
625	6	0.0	0.0
625	7	0.0	0.0
625	8	0.0	0.0
625	9	0.0	0.0
625	10	0.0	0.0
626	1	1.0	4.407407407407407
626	2	0.5185185185185185	0.8518518518518519
626	3	0.3333333333333333	0.4074074074074074
626	4	0.1111111111111111	0.18518518518518517
626	5	0.07407407407407407	0.1111111111111111
626	6	0.07407407407407407	0.07407407407407407
626	7	0.07407407407407407	0.07407407407407407
626	8	0.037037037037037035	0.037037037037037035
626	9	0.037037037037037035	0.037037037037037035
626	10	0.037037037037037035	0.037037037037037035
627	1	1.0	3.7777777777777777
627	2	0.48148148148148145	0.6666666666666666
627	3	0.2222222222222222	0.2222222222222222
627	4	0.07407407407407407	0.07407407407407407
627	5	0.037037037037037035	0.037037037037037035
627	6	0.037037037037037035	0.037037037037037035
627	7	0.0	0.0
627	8	0.0	0.0
627	9	0.0	0.0
627	10	0.0	0.0
628	1	1.0	4.592592592592593
628	2	0.5555555555555556	1.0
628	3	0.2222222222222222	0.25925925925925924
628	4	0.14814814814814814	0.14814814814814814
628	5	0.07407407407407407	0.07407407407407407
628	6	0.037037037037037035	0.037037037037037035
628	7	0.037037037037037035	0.037037037037037035
628	8	0.037037037037037035	0.037037037037037035
628	9	0.037037037037037035	0.037037037037037035
628	10	0.037037037037037035	0.037037037037037035
629	1	1.0	4.444444444444445
629	2	0.5925925925925926	0.8148148148148148
629	3	0.3333333333333333	0.3333333333333333
629	4	0.07407407407407407	0.07407407407407407
629	5	0.037037037037037035	0.037037037037037035
629	6	0.037037037037037035	0.037037037037037035
629	7	0.037037037037037035	0.037037037037037035
629	8	0.037037037037037035	0.037037037037037035
629	9	0.037037037037037035	0.037037037037037035
629	10	0.0	0.0
630	1	1.0	3.740740740740741
630	2	0.5185185185185185	0.8888888888888888
630	3	0.2962962962962963	0.4074074074074074
630	4	0.25925925925925924	0.3333333333333333
630	5	0.14814814814814814	0.2222222222222222
630	6	0.14814814814814814	0.18518518518518517
630	7	0.1111111111111111	0.1111111111111111
630	8	0.1111111111111111	0.1111111111111111
630	9	0.07407407407407407	0.07407407407407407
630	10	0.037037037037037035	0.037037037037037035
631	1	1.0	3.5925925925925926
631	2	0.48148148148148145	0.8148148148148148
631	3	0.25925925925925924	0.2962962962962963
631	4	0.18518518518518517	0.18518518518518517
631	5	0.07407407407407407	0.07407407407407407
631	6	0.0	0.0
631	7	0.0	0.0
631	8	0.0	0.0
631	9	0.0	0.0
631	10	0.0	0.0
632	1	1.0	4.074074074074074
632	2	0.4444444444444444	0.8518518518518519
632	3	0.2222222222222222	0.37037037037037035
632	4	0.1111111111111111	0.18518518518518517
632	5	0.1111111111111111	0.1111111111111111
632	6	0.1111111111111111	0.1111111111111111
632	7	0.037037037037037035	0.037037037037037035
632	8	0.0	0.0
632	9	0.0	0.0
632	10	0.0	0.0
633	1	1.0	4.62962962962963
633	2	0.4444444444444444	0.7407407407407407
633	3	0.2222222222222222	0.2962962962962963
633	4	0.14814814814814814	0.18518518518518517
633	5	0.07407407407407407	0.07407407407407407
633	6	0.037037037037037035	0.037037037037037035
633	7	0.0	0.0
633	8	0.0	0.0
633	9	0.0	0.0
633	10	0.0	0.0
634	1	1.0	3.4814814814814814
634	2	0.5185185185185185	0.7037037037037037
634	3	0.2222222222222222	0.25925925925925924
634	4	0.18518518518518517	0.2222222222222222
634	5	0.07407407407407407	0.07407407407407407
634	6	0.07407407407407407	0.07407407407407407
634	7	0.037037037037037035	0.037037037037037035
634	8	0.037037037037037035	0.037037037037037035
634	9	0.0	0.0
634	10	0.0	0.0
635	1	1.0	6.444444444444445
635	2	0.6296296296296297	1.037037037037037
635	3	0.2962962962962963	0.3333333333333333
635	4	0.14814814814814814	0.14814814814814814
635	5	0.07407407407407407	0.07407407407407407
635	6	0.037037037037037035	0.037037037037037035
635	7	0.0	0.0
635	8	0.0	0.0
635	9	0.0	0.0
635	10	0.0	0.0
636	1	1.0	4.962962962962963
636	2	0.7037037037037037	0.9629629629629629
636	3	0.25925925925925924	0.25925925925925924
636	4	0.1111111111111111	0.1111111111111111
636	5	0.07407407407407407	0.07407407407407407
636	6	0.037037037037037035	0.037037037037037035
636	7	0.037037037037037035	0.037037037037037035
636	8	0.037037037037037035	0.037037037037037035
636	9	0.037037037037037035	0.037037037037037035
636	10	0.0	0.0
637	1	1.0	4.296296296296297
637	2	0.4074074074074074	0.8518518518518519
637	3	0.25925925925925924	0.4074074074074074
637	4	0.1111111111111111	0.1111111111111111
637	5	0.1111111111111111	0.1111111111111111
637	6	0.037037037037037035	0.037037037037037035
637	7	0.0	0.0
637	8	0.0	0.0
637	9	0.0	0.0
637	10	0.0	0.0
638	1	1.0	4.111111111111111
638	2	0.6296296296296297	1.1111111111111112
638	3	0.3333333333333333	0.5185185185185185
638	4	0.2222222222222222	0.2962962962962963
638	5	0.2222222222222222	0.2962962962962963
638	6	0.14814814814814814	0.14814814814814814
638	7	0.07407407407407407	0.07407407407407407
638	8	0.07407407407407407	0.07407407407407407
638	9	0.0	0.0
638	10	0.0	0.0
639	1	1.0	4.851851851851852
639	2	0.5555555555555556	0.8518518518518519
639	3	0.2962962962962963	0.3333333333333333
639	4	0.1111111111111111	0.1111111111111111
639	5	0.07407407407407407	0.07407407407407407
639	6	0.0	0.0
639	7	0.0	0.0
639	8	0.0	0.0
639	9	0.0	0.0
639	10	0.0	0.0
640	1	1.0	3.6666666666666665
640	2	0.5185185185185185	0.7407407407407407
640	3	0.18518518518518517	0.25925925925925924
640	4	0.1111111111111111	0.14814814814814814
640	5	0.07407407407407407	0.1111111111111111
640	6	0.07407407407407407	0.1111111111111111
640	7	0.037037037037037035	0.037037037037037035
640	8	0.037037037037037035	0.037037037037037035
640	9	0.037037037037037035	0.037037037037037035
640	10	0.037037037037037035	0.037037037037037035
641	1	1.0	5.185185185185185
641	2	0.5185185185185185	0.8518518518518519
641	3	0.25925925925925924	0.37037037037037035
641	4	0.1111111111111111	0.14814814814814814
641	5	0.1111111111111111	0.1111111111111111
641	6	0.1111111111111111	0.1111111111111111
641	7	0.07407407407407407	0.07407407407407407
641	8	0.07407407407407407	0.07407407407407407
641	9	0.07407407407407407	0.07407407407407407
641	10	0.07407407407407407	0.07407407407407407
642	1	1.0	4.592592592592593
642	2	0.6666666666666666	1.1111111111111112
642	3	0.4074074074074074	0.5555555555555556
642	4	0.2222222222222222	0.25925925925925924
642	5	0.18518518518518517	0.18518518518518517
642	6	0.1111111111111111	0.1111111111111111
642	7	0.1111111111111111	0.1111111111111111
642	8	0.1111111111111111	0.1111111111111111
642	9	0.07407407407407407	0.07407407407407407
642	10	0.07407407407407407	0.07407407407407407
643	1	1.0	4.481481481481482
643	2	0.5555555555555556	1.1111111111111112
643	3	0.2962962962962963	0.4444444444444444
643	4	0.18518518518518517	0.2962962962962963
643	5	0.18518518518518517	0.2222222222222222
643	6	0.1111111111111111	0.1111111111111111
643	7	0.1111111111111111	0.1111111111111111
643	8	0.07407407407407407	0.07407407407407407
643	9	0.037037037037037035	0.037037037037037035
643	10	0.037037037037037035	0.037037037037037035
644	1	1.0	4.814814814814815
644	2	0.7407407407407407	1.1111111111111112
644	3	0.3333333333333333	0.37037037037037035
644	4	0.25925925925925924	0.25925925925925924
644	5	0.1111111111111111	0.1111111111111111
644	6	0.1111111111111111	0.1111111111111111
644	7	0.07407407407407407	0.07407407407407407
644	8	0.037037037037037035	0.037037037037037035
644	9	0.0	0.0
644	10	0.0	0.0
645	1	1.0	5.481481481481482
645	2	0.4444444444444444	0.5555555555555556
645	3	0.1111111111111111	0.14814814814814814
645	4	0.07407407407407407	0.1111111111111111
645	5	0.0	0.0
645	6	0.0	0.0
645	7	0.0	0.0
645	8	0.0	0.0
645	9	0.0	0.0
645	10	0.0	0.0
646	1	1.0	4.407407407407407
646	2	0.4074074074074074	0.8148148148148148
646	3	0.3333333333333333	0.4444444444444444
646	4	0.07407407407407407	0.07407407407407407
646	5	0.037037037037037035	0.037037037037037035
646	6	0.0	0.0
646	7	0.0	0.0
646	8	0.0	0.0
646	9	0.0	0.0
646	10	0.0	0.0
647	1	1.0	4.0
647	2	0.6296296296296297	1.037037037037037
647	3	0.37037037037037035	0.5555555555555556
647	4	0.3333333333333333	0.4444444444444444
647	5	0.25925925925925924	0.3333333333333333
647	6	0.18518518518518517	0.18518518518518517
647	7	0.07407407407407407	0.07407407407407407
647	8	0.037037037037037035	0.037037037037037035
647	9	0.037037037037037035	0.037037037037037035
647	10	0.037037037037037035	0.037037037037037035
648	1	1.0	4.444444444444445
648	2	0.37037037037037035	0.5185185185185185
648	3	0.18518518518518517	0.2962962962962963
648	4	0.1111111111111111	0.14814814814814814
648	5	0.1111111111111111	0.1111111111111111
648	6	0.07407407407407407	0.07407407407407407
648	7	0.037037037037037035	0.037037037037037035
648	8	0.037037037037037035	0.037037037037037035
648	9	0.0	0.0
648	10	0.0	0.0
649	1	1.0	4.407407407407407
649	2	0.4074074074074074	0.6296296296296297
649	3	0.18518518518518517	0.25925925925925924
649	4	0.14814814814814814	0.18518518518518517
649	5	0.037037037037037035	0.07407407407407407
649	6	0.0	0.0
649	7	0.0	0.0
649	8	0.0	0.0
649	9	0.0	0.0
649	10	0.0	0.0
650	1	1.0	4.185185185185185
650	2	0.5925925925925926	1.0
650	3	0.3333333333333333	0.37037037037037035
650	4	0.2962962962962963	0.2962962962962963
650	5	0.07407407407407407	0.07407407407407407
650	6	0.037037037037037035	0.037037037037037035
650	7	0.037037037037037035	0.037037037037037035
650	8	0.037037037037037035	0.037037037037037035
650	9	0.037037037037037035	0.037037037037037035
650	10	0.037037037037037035	0.037037037037037035
651	1	1.0	4.37037037037037
651	2	0.3333333333333333	0.5185185185185185
651	3	0.18518518518518517	0.2222222222222222
651	4	0.18518518518518517	0.2222222222222222
651	5	0.07407407407407407	0.1111111111111111
651	6	0.07407407407407407	0.07407407407407407
651	7	0.037037037037037035	0.037037037037037035
651	8	0.0	0.0
651	9	0.0	0.0
651	10	0.0	0.0
652	1	1.0	5.37037037037037
652	2	0.5185185185185185	0.8518518518518519
652	3	0.2222222222222222	0.25925925925925924
652	4	0.2222222222222222	0.25925925925925924
652	5	0.18518518518518517	0.2222222222222222
652	6	0.1111111111111111	0.1111111111111111
652	7	0.037037037037037035	0.037037037037037035
652	8	0.037037037037037035	0.037037037037037035
652	9	0.0	0.0
652	10	0.0	0.0
653	1	1.0	4.148148148148148
653	2	0.5185185185185185	0.6666666666666666
653	3	0.2222222222222222	0.25925925925925924
653	4	0.0	0.0
653	5	0.0	0.0
653	6	0.0	0.0
653	7	0.0	0.0
653	8	0.0	0.0
653	9	0.0	0.0
653	10	0.0	0.0
