profile_id	paper_key	target_key	target_label	marker_count	local_comparison_profiles	reported_panel_exclusivity	global_same_label_profiles	global_marker_recovery
profile:0f26c548139839f923e4	biorxiv:98d19bc0-7b12-1014-9641-857e081ce400	fibromyocyte smooth muscle cell	fibromyocyte smooth muscle cell	3	6	0.0	0	
profile:4d952b044988dd4a4b6f	biorxiv:98d19bc0-7b12-1014-9641-857e081ce400	inflammatory smooth muscle cell	inflammatory smooth muscle cell	6	6	0.5	0	
profile:4569c1efe9e728aa0663	biorxiv:98d19bc0-7b12-1014-9641-857e081ce400	intermediate smooth muscle cell	intermediate smooth muscle cell	3	6	1.0	0	
profile:f4134fa566343dc8e512	biorxiv:98d19bc0-7b12-1014-9641-857e081ce400	proliferative m phase smooth muscle cell	proliferative M-phase smooth muscle cell	3	6	1.0	0	
profile:c9944197f79d6fe30705	biorxiv:98d19bc0-7b12-1014-9641-857e081ce400	proliferative m s phase smooth muscle cell	proliferative M-S-phase smooth muscle cell	3	6	1.0	0	
profile:1499910d1483fa2ff6a6	biorxiv:98d19bc0-7b12-1014-9641-857e081ce400	proliferative s phase smooth muscle cell	proliferative S-phase smooth muscle cell	3	6	1.0	0	
profile:c3bfd747a701bcb4bd5f	biorxiv:99010971-6d4e-1014-a10e-acd0232efb79	endometrial organoid cell	endometrial organoid cell	3	0		0	
profile:2fc39567bf210f895fbc	biorxiv:9912495b-7074-1014-acf9-d95bb2127278	monocyte	monocyte	3	4	0.6666666666666666	35	0.0
profile:16cd84f99716c42f8a45	biorxiv:9912495b-7074-1014-acf9-d95bb2127278	peripheral blood mononuclear cell	peripheral blood mononuclear cell	6	4	0.8333333333333334	1	0.0
profile:e5a064c40dcbaa465aef	biorxiv:99e5c433-6bf4-1014-a840-83babdf09f03	bystander b cell	bystander B cell	3	8	1.0	0	
profile:40e938b8208f81ba6927	biorxiv:99e5c433-6bf4-1014-a840-83babdf09f03	dengue virus associated b cell	dengue virus-associated B cell	4	8	0.5	0	
profile:fa075e5a1f7bbbe39218	biorxiv:9a5466f2-6c88-1014-bd5d-ff8513618027	antibody secreting cell	antibody-secreting cell	3	6	0.6666666666666666	3	0.5555555555555555
profile:7f3c7c7db2d8b81f44a6	biorxiv:9a5466f2-6c88-1014-bd5d-ff8513618027	cd56bright natural killer cell	CD56bright natural killer cell	9	6	0.3333333333333333	0	
profile:75036f498b2b63a062e8	biorxiv:9a5466f2-6c88-1014-bd5d-ff8513618027	natural killer cell	natural killer cell	5	6	0.0	33	0.12121212121212122
profile:d2362d92b81ba84b0d98	biorxiv:9a5466f2-6c88-1014-bd5d-ff8513618027	t bet positive b cell	T-bet-positive B cell	3	6	0.3333333333333333	0	
profile:12a442d4e9b76656c059	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	interface cell between seminiferous tube and rete testis	interface cell between seminiferous tube and rete testis	4	27	0.0	0	
profile:bead33bc920e559ed167	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	mesonephric epididymis epithelial cell	mesonephric/epididymis epithelial cell	6	27	0.0	0	
profile:6eb64c7038a234414757	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	nephric cell	nephric cell	3	27	0.6666666666666666	0	
profile:a7fbe661bcdf28356850	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	pre granulosa cell	pre-granulosa cell	3	27	0.6666666666666666	0	
profile:764f1bc1a3aff51fb8c8	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	proliferating stromal cell	proliferating stromal cell	4	27	0.5	0	
profile:07652b751ea2e4084608	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	rete ovarii cell	rete ovarii cell	3	27	0.0	0	
profile:4b1e2400aa7d55d255c7	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	rete ovarii epithelial cell	rete ovarii epithelial cell	5	27	0.4	0	
profile:09a7dcc477b23127708c	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	rete testis epithelial cell	rete testis epithelial cell	8	27	0.0	0	
profile:75998b3040386a68b4da	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	sertoli cell	Sertoli cell	8	27	0.5	1	0.25
profile:7ad6eb981e6c35f41eac	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	sertoli interstitial precursor cell	Sertoli interstitial precursor cell	3	27	0.0	0	
profile:cbe3af6551b3fb2963d5	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	sertoli like cell in rete testis	Sertoli-like cell in rete testis	5	27	0.4	0	
profile:de1788466c7812478a7a	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	stromal cell	stromal cell	5	27	0.2	10	0.1
profile:ef9db02b962b235e50ed	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	stromal precursor cell	stromal precursor cell	3	27	0.0	0	
profile:569ff1faf491421824f6	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	surface epithelial cell	surface epithelial cell	5	27	0.4	0	
profile:3ad7af7e14ef5312dd5f	biorxiv:9b741001-784a-1014-b0c0-93f88f9233f4	neuroendocrine circulating tumor cell	neuroendocrine circulating tumor cell	3	4	1.0	0	
profile:644645083a71b87b5d58	biorxiv:9c7f8281-6c21-1014-a6df-b6c543b29cb8	antibody secreting cell	antibody-secreting cell	6	6	1.0	3	0.4444444444444444
profile:cd7fae55ef49f6eb1b5d	biorxiv:9c7f8281-6c21-1014-a6df-b6c543b29cb8	b cell	B cell	3	6	1.0	30	0.05555555555555555
profile:c0049d5f8e86a252e42d	biorxiv:9c7f8281-6c21-1014-a6df-b6c543b29cb8	germinal center b cell	germinal center B cell	4	6	1.0	6	0.125
profile:e8418745a8fef47dd4b9	biorxiv:9c7f8281-6c21-1014-a6df-b6c543b29cb8	memory like b cell	memory-like B cell	4	6	1.0	0	
profile:efbaf398b2efc3e06cae	biorxiv:9ca649fd-6cf8-1014-8427-cac0001a663e	memory cd4 t cell	memory CD4+ T cell	3	1	1.0	0	
profile:c6aee9108b634af0a855	biorxiv:9d923a25-6c34-1014-a848-e326c14e92ee	aldh cd44 cd24 cell	ALDH−CD44+CD24− cell	20	5	0.75	0	
profile:be85d5f86bfb152f07da	biorxiv:9d923a25-6c34-1014-a848-e326c14e92ee	aldh cell	ALDH+ cell	14	5	0.5714285714285714	0	
profile:ae70f04b486cfff197a0	biorxiv:9d923a25-6c34-1014-a848-e326c14e92ee	aldh cluster 2 cell	ALDH+ cluster 2 cell	11	5	0.5454545454545454	0	
profile:b11af4fb85eb164fc329	biorxiv:9d923a25-6c34-1014-a848-e326c14e92ee	aldh cluster 3 cell	ALDH+ cluster 3 cell	7	5	0.14285714285714285	0	
profile:022cf377cbacadc9cf01	biorxiv:9d923a25-6c34-1014-a848-e326c14e92ee	aldh cluster 4 cell	ALDH+ cluster 4 cell	5	5	0.4	0	
profile:20efaad22ca166577382	biorxiv:9d923a25-6c34-1014-a848-e326c14e92ee	aldh1a1 expressing cell	ALDH1A1-expressing cell	10	5	0.4	0	
profile:56d4999d53bed5587b8f	biorxiv:9df09f81-6df1-1014-bd96-ce3556dd2289	endothelial cell	endothelial cell	3	5	1.0	51	0.29411764705882354
profile:a517330457367b45d579	biorxiv:9df09f81-6df1-1014-bd96-ce3556dd2289	neuronal cell	neuronal cell	3	5	1.0	4	0.08333333333333333
profile:7f9e37d6dfb0483d412a	biorxiv:9e5c18fc-76e5-1014-9f81-96148d260e0f	cd4 t cell	CD4+ T cell	3	9	0.0	9	0.1111111111111111
profile:992fcc98ef76d8ffa173	biorxiv:9e5c18fc-76e5-1014-9f81-96148d260e0f	cd8 t cell	CD8+ T cell	3	9	0.0	11	0.0
profile:2277a52761a2115e82d6	biorxiv:9e5c18fc-76e5-1014-9f81-96148d260e0f	glioblastoma negative prognostic cell	glioblastoma negative prognostic cell	5	9	0.4	0	
profile:26c9ebebcdac1fc145ca	biorxiv:9e5c18fc-76e5-1014-9f81-96148d260e0f	glioblastoma positive prognostic cell cluster 2	glioblastoma positive prognostic cell cluster 2	4	9	0.0	0	
profile:1357e03214346209f695	biorxiv:9e5c18fc-76e5-1014-9f81-96148d260e0f	glioblastoma positive prognostic cell cluster 3	glioblastoma positive prognostic cell cluster 3	3	9	0.0	0	
profile:767ddd8972eeba47f6c9	biorxiv:9e5c18fc-76e5-1014-9f81-96148d260e0f	glioblastoma positive prognostic cell cluster 5	glioblastoma positive prognostic cell cluster 5	7	9	0.14285714285714285	0	
profile:29435e32a2e9f94c834a	biorxiv:9ea3f9c1-6d62-1014-8a0f-e0eee23ad569	cd8 t cell	CD8 T cell	3	11	0.3333333333333333	11	0.06060606060606061
profile:e5786b937d76b6f8f563	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	caudal midbrain hindbrain boundary cell	caudal midbrain-hindbrain boundary cell	7	31	0.2857142857142857	0	
profile:f95ee195e4f57955a340	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	caudal neural cell	caudal neural cell	3	31	0.0	0	
profile:4147e21df0ba9e2b2399	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	caudal presumptive neurectoderm cell	caudal presumptive neurectoderm cell	3	31	0.0	0	
profile:6175cacfa54033e840b2	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	early pre neuralisation epiblast cell	early pre-neuralisation epiblast cell	4	31	0.0	0	
profile:85aec03afe6fa5f6e91d	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	floor plate cell	floor plate cell	7	31	1.0	1	0.0
profile:6864b718c8888af6da78	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	forebrain cell	forebrain cell	10	31	0.5	0	
profile:c43086bef5a03fc1292c	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	forebrain midbrain neurectoderm cell	forebrain/midbrain neurectoderm cell	3	31	0.0	0	
profile:afed76700507902847d5	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	gbx2 positive caudal cell	GBX2-positive caudal cell	3	31	0.3333333333333333	0	
profile:67a58b8c55feefff5b9c	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	hindbrain cell	hindbrain cell	4	31	0.0	0	
profile:1f8ea1f9bdcae8c76602	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	hindbrain neurectoderm cell	hindbrain neurectoderm cell	3	31	0.0	0	
profile:b3da97dd377c8b709ace	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	midbrain hindbrain boundary cell	midbrain-hindbrain boundary cell	3	31	0.3333333333333333	0	
profile:9f778284da774af307b4	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	otx2 positive rostral cell	OTX2-positive rostral cell	3	31	0.0	0	
profile:056c205b52c9d34cb990	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	postmitotic neuron	postmitotic neuron	4	31	1.0	0	
profile:ac0fc0b281c244cb6cce	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	presumptive midbrain hindbrain boundary cell	presumptive midbrain-hindbrain boundary cell	8	31	0.375	0	
profile:a2f9128896f500dde62b	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	regional neural progenitor	regional neural progenitor	6	31	0.16666666666666666	0	
profile:4867a2e39662a48b2f3b	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	rostral cell	rostral cell	5	31	0.0	0	
profile:17810f51fab45d021e8c	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	rostral neural cell	rostral neural cell	3	31	0.0	0	
profile:e3e546d394a84e2dda95	biorxiv:9f961596-7f11-1014-8c2f-a898bdc06a6d	rostral presumptive neuroectoderm cell	rostral presumptive neuroectoderm cell	3	31	0.0	0	
profile:6c5d4992ceff441de19b	biorxiv:9f9eded3-6d6e-1014-996d-af8f6f192d54	activated b cell cluster 0	activated B cell cluster 0	4	8	0.75	1	1.0
profile:d691314ea18cb761b777	biorxiv:9f9eded3-6d6e-1014-996d-af8f6f192d54	cd4 positive t cell cluster 3	CD4-positive T cell cluster 3	3	8	0.3333333333333333	0	
profile:d13d83fd3a9706e30a40	biorxiv:9f9eded3-6d6e-1014-996d-af8f6f192d54	mucosal associated invariant t cell	mucosal-associated invariant T cell	3	8	0.3333333333333333	5	0.5333333333333333
profile:83a8ca176b1d3927da6a	biorxiv:a0900ed8-7609-1014-846c-dd411913591f	cd34 negative lymphatic endothelial cell	CD34-negative lymphatic endothelial cell	6	9	1.0	0	
profile:e2ffb61e3378fb411ba1	biorxiv:a0900ed8-7609-1014-846c-dd411913591f	cd34 positive kshv infected vascular endothelial cell	CD34-positive KSHV-infected vascular endothelial cell	8	9	0.375	0	
profile:5a94836314e7eb33df20	biorxiv:a0900ed8-7609-1014-846c-dd411913591f	cd34 positive vascular endothelial cell	CD34-positive vascular endothelial cell	5	9	0.2	0	
profile:17c957c347c0e1a6bcb4	biorxiv:a0900ed8-7609-1014-846c-dd411913591f	endothelial cell	endothelial cell	4	9	0.0	51	0.1323529411764706
profile:d5e145dc55d869912952	biorxiv:a0900ed8-7609-1014-846c-dd411913591f	kshv positive cell	KSHV-positive cell	5	9	0.8	0	
profile:5e1dc14eecf921bd6b32	biorxiv:a54482c5-73e0-1014-b3b0-b8dec8f62e56	fibroblast	fibroblast	3	3	0.6666666666666666	49	0.06802721088435375
profile:dc7b2294a5b6f2c42f04	biorxiv:a63583e3-6c7b-1014-a201-b82bec671474	fetal zone cell	fetal zone cell	7	4	1.0	0	
profile:40420738840dc1b5bbc9	biorxiv:a63583e3-6c7b-1014-a201-b82bec671474	zona glomerulosa like cluster	zona glomerulosa-like cluster	5	4	0.8	0	
profile:04ec8cba4ec736883c15	biorxiv:a6f25093-6d09-1014-a4b3-a2ea051baaac	high phenotypic shift cell	high phenotypic shift cell	6	0		0	
profile:cd84befc00cb2ef2d949	biorxiv:a6ffed23-717d-1014-ae02-d2e67f78dddd	mast cell	mast cell	3	5	1.0	19	0.3508771929824561
profile:17d914f97fbb1ac26f72	biorxiv:a6ffed23-717d-1014-ae02-d2e67f78dddd	myeloid cell	myeloid cell	3	5	1.0	11	0.15151515151515152
profile:e932dfe7fa8de31848a7	biorxiv:a6ffed23-717d-1014-ae02-d2e67f78dddd	t cell	T cell	3	5	1.0	36	0.26851851851851855
profile:c3221c200be63fe75c69	biorxiv:a83150af-6e3c-1014-8107-a71f7784ca4d	retinal pigment epithelium cell	retinal pigment epithelium cell	3	11	1.0	4	0.25
profile:f87a070822e5cf728e56	biorxiv:a9567cc0-6e50-1014-9a45-a24404db0d1a	low grade dysplasia intraductal papillary mucinous neoplasm cell	low-grade dysplasia intraductal papillary mucinous neoplasm cell	3	3	0.6666666666666666	0	
profile:6fb4c2047d9fff14f896	biorxiv:a96dba70-6cf7-1014-a294-bf2ca6d364a0	circulating tumor cell cluster 3	circulating tumor cell cluster 3	13	3	1.0	0	
profile:ac0ec93f85f73718a96e	biorxiv:a96dba70-6cf7-1014-a294-bf2ca6d364a0	circulating tumor cell cluster 4	circulating tumor cell cluster 4	13	3	1.0	0	
profile:ac2dab8f061a4a9febf9	biorxiv:a96dba70-6cf7-1014-a294-bf2ca6d364a0	myxoid liposarcoma cell cluster 2	myxoid liposarcoma cell cluster 2	8	3	1.0	0	
profile:f166375d49691bbb1cf3	biorxiv:a9b298c9-7797-1014-9b95-8bbbe23c746a	activated natural killer cell	activated natural killer cell	5	1	1.0	1	0.0
profile:70dfb49b5b145e952a47	biorxiv:a9b298c9-7797-1014-9b95-8bbbe23c746a	resting natural killer cell	resting natural killer cell	4	1	1.0	0	
profile:befc5c5b6166fafa493f	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	b cell	B cell	6	26	0.5	30	0.18333333333333335
profile:1a8e451dc4d9636be350	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	early b cell progenitor	early B cell progenitor	5	26	0.8	0	
profile:fc511725b661657830ef	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	exhausted cd8 t cell	exhausted CD8+ T cell	5	26	0.8	3	0.4666666666666666
profile:ed94e73b693af5194774	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	monocyte	monocyte	3	26	0.3333333333333333	35	0.11428571428571428
profile:6a16f00a605ec12c983e	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	myeloid cell	myeloid cell	3	26	0.6666666666666666	11	0.0
profile:dcd1158be95833b7cd24	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	myeloid dendritic cell	myeloid dendritic cell	4	26	0.25	1	0.0
profile:8ebc8939ebf8705600d1	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	myeloid progenitor cell	myeloid progenitor cell	4	26	0.75	0	
profile:ecf7a7e5411f04717472	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	natural killer cell	natural killer cell	4	26	0.5	33	0.10606060606060606
profile:947e60b16770f3e3fea6	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	plasma b cell	plasma B cell	3	26	0.3333333333333333	2	0.0
profile:175be13101003f555f16	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	t cell	T cell	6	26	0.5	36	0.125
profile:8ce02dcd9f1846a4cc60	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	t follicular helper cell	T follicular helper cell	3	26	1.0	6	0.3333333333333333
profile:e87042b21c80594c39a6	biorxiv:ab2a1489-7001-1014-b2bf-f5e47d205c33	cancer associated fibroblast	cancer-associated fibroblast	5	16	1.0	9	0.0
profile:3107db95a792126dd645	biorxiv:ab2a1489-7001-1014-b2bf-f5e47d205c33	catagen hair follicle cell	catagen hair follicle cell	4	16	1.0	0	
profile:88582f94a34b1846a207	biorxiv:ab2a1489-7001-1014-b2bf-f5e47d205c33	dermal papilla cell	dermal papilla cell	4	16	1.0	0	
profile:bf081fe8497accb3c905	biorxiv:ab2a1489-7001-1014-b2bf-f5e47d205c33	merkel cell	Merkel cell	3	16	1.0	0	
profile:37c6b8cf43d52e39ee74	biorxiv:acd52af7-6c95-1014-8d0b-873ff14c4a57	mature oligodendrocyte	mature oligodendrocyte	14	7	0.8571428571428571	2	0.17857142857142858
profile:f68441f1286bc26e6ce6	biorxiv:acd52af7-6c95-1014-8d0b-873ff14c4a57	mature oligodendrocyte subpopulation cluster 1	mature oligodendrocyte subpopulation cluster 1	3	7	1.0	0	
profile:4e0e73dc933c0603f480	biorxiv:acd52af7-6c95-1014-8d0b-873ff14c4a57	newly formed oligodendrocyte	newly formed oligodendrocyte	3	7	1.0	0	
profile:ce93d7989db500ac4e50	biorxiv:acd52af7-6c95-1014-8d0b-873ff14c4a57	oligodendrocyte progenitor cell	oligodendrocyte progenitor cell	5	7	1.0	2	0.1
profile:84d12a57e6f326f0ae58	biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	cd4 t cell	CD4+ T cell	7	8	0.14285714285714285	9	0.031746031746031744
profile:95d91c0723fb08151998	biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	cd8 t cell	CD8+ T cell	9	8	0.1111111111111111	11	0.020202020202020204
profile:d1116820afe5aa47e76b	biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	cerebrospinal fluid cd8 t cell	cerebrospinal fluid CD8+ T cell	10	8	0.2	0	
profile:fae2cfc96127955bbe79	biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	cerebrospinal fluid unexpanded t cell	cerebrospinal fluid-unexpanded T cell	6	8	0.8333333333333334	0	
profile:47748e09b7a6b731a83f	biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	cytotoxic effector cd8 t cell	cytotoxic effector CD8+ T cell	12	8	0.16666666666666666	0	
profile:7cc8ef3ed0e576fbfcc8	biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	highly cerebrospinal fluid expanded cd4 t cell	highly cerebrospinal fluid-expanded CD4+ T cell	13	8	0.0	0	
profile:2189651d9569f8ed0884	biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	highly cerebrospinal fluid expanded cd8 t cell	highly cerebrospinal fluid-expanded CD8+ T cell	13	8	0.0	0	
profile:05f9b24626a9a078e357	biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	highly expanded cerebrospinal fluid t cell	highly expanded cerebrospinal fluid T cell	11	8	0.18181818181818182	0	
profile:011bbd87fe14f16ab9b4	biorxiv:b01f00d1-6e6e-1014-8e4a-e846f4b1debe	cluster 1 fibroblast	Cluster-1 fibroblast	13	4	1.0	0	
profile:159826b1ebb4c7325d19	biorxiv:b01f00d1-6e6e-1014-8e4a-e846f4b1debe	cluster 2 fibroblast	Cluster-2 fibroblast	3	4	1.0	0	
profile:b3348481954e6751bc86	biorxiv:b01f00d1-6e6e-1014-8e4a-e846f4b1debe	cluster 4 fibroblast	Cluster-4 fibroblast	6	4	1.0	0	
profile:afc5125644e5c6b7594a	biorxiv:b01f00d1-6e6e-1014-8e4a-e846f4b1debe	myofibroblast	myofibroblast	14	4	1.0	16	0.10267857142857142
profile:e045605382e394e9e690	biorxiv:b3e65ef0-6e38-1014-8f8f-a6ec49a73092	cd8 t cell	CD8+ T cell	3	12	0.6666666666666666	11	0.0
profile:c28c054ffa9cca8a1c49	biorxiv:b3e65ef0-6e38-1014-8f8f-a6ec49a73092	conventional dendritic cell type 2	conventional dendritic cell type 2	3	12	0.0	5	0.0
profile:c3505bdb41d6b3705647	biorxiv:b3e65ef0-6e38-1014-8f8f-a6ec49a73092	macrophage	macrophage	3	12	0.0	42	0.0
profile:973a5587c937e939bdb7	biorxiv:b3e65ef0-6e38-1014-8f8f-a6ec49a73092	monocyte	monocyte	4	12	0.25	35	0.03571428571428571
profile:f75528578282f92e2707	biorxiv:b3e65ef0-6e38-1014-8f8f-a6ec49a73092	monocyte macrophage	monocyte/macrophage	8	12	0.75	2	0.0
profile:4c33b85bdb4dbed291b2	biorxiv:b3e65ef0-6e38-1014-8f8f-a6ec49a73092	neutrophil	neutrophil	6	12	0.6666666666666666	10	0.05000000000000001
profile:c386701adb849463a21f	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	astrocyte	astrocyte	9	10	0.5555555555555556	14	0.12698412698412698
profile:80fff08a1866d845d46d	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	endothelial cell	endothelial cell	18	10	0.8333333333333334	51	0.06753812636165578
profile:7e0cc3015a1f50fba1c2	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	ependymal cell	ependymal cell	8	10	0.625	1	0.0
profile:e3e35053b3dc0976dd0b	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	excitatory neuron	excitatory neuron	13	10	0.23076923076923078	8	0.057692307692307696
profile:da6c262252abcbbdc12e	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	inhibitory neuron	inhibitory neuron	8	10	0.25	5	0.15
profile:1629095dda3ea7264c31	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	microglia	microglia	16	10	0.75	16	0.03515625
profile:7558af64ffcdc9d597bd	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	neuron	neuron	9	10	0.0	7	0.0
profile:a8c778c9794b7d7b1a8b	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	oligodendrocyte	oligodendrocyte	5	10	1.0	16	0.4125
profile:6b689803f70d9ff1ca91	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	oligodendrocyte precursor cell	oligodendrocyte precursor cell	8	10	0.375	7	0.21428571428571427
profile:23615f0b006a5c4d8302	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	t cell	T cell	3	10	1.0	36	0.34259259259259256
profile:1f5cd466baca714b3a3c	biorxiv:b629f2a0-6f39-1014-bcfe-d40330cad081	neuroendocrine like cell	neuroendocrine-like cell	5	7	0.6	0	
profile:02ac3cd59eff0b7d5e33	biorxiv:b629f2a0-6f39-1014-bcfe-d40330cad081	stem like cell	stem-like cell	7	7	0.8571428571428571	1	0.0
profile:25492f3b622420ddd107	biorxiv:b629f2a0-6f39-1014-bcfe-d40330cad081	stem like progenitor cell	stem-like/progenitor cell	3	7	0.0	0	
profile:474df96ffc394dc13a7b	biorxiv:b629f2a0-6f39-1014-bcfe-d40330cad081	stem progenitor cell	stem/progenitor cell	4	7	0.0	0	
profile:17381c26b586c3d6a535	biorxiv:b71d9b5e-6f1d-1014-9408-ec8c7da502b4	t cell	T cell	4	5	0.25	36	0.06944444444444445
profile:625eaaf5ff9a8e445ed7	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	best4 cancer cell	BEST4 cancer cell	3	32	1.0	0	
profile:737e9b03c3e8c9e93cfb	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	colonocyte like cancer cell	colonocyte-like cancer cell	4	32	1.0	0	
profile:010220dc87ecce747618	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	goblet like cancer cell	goblet-like cancer cell	4	32	1.0	0	
profile:a2c5e09a04dee86ced3e	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	highly mitotic proliferative cancer cell	highly mitotic/proliferative cancer cell	3	32	0.0	0	
profile:0108b42e3f68eb80658b	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	transit amplifying like cancer cell	transit-amplifying-like cancer cell	5	32	0.8	0	
profile:247e0e0825b9bd52d69c	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	tumor associated neutrophil	tumor-associated neutrophil	3	32	1.0	0	
profile:397a11985e876205fe0a	biorxiv:b88cbe76-6c0b-1014-a018-e498be98267a	m1 macrophage	M1 macrophage	5	5	1.0	1	0.0
profile:bd2b83b81679c0fd76d2	biorxiv:b88cbe76-6c0b-1014-a018-e498be98267a	m2a macrophage	M2a macrophage	3	5	0.3333333333333333	0	
profile:dc6f95c6d0bd5edc226c	biorxiv:b88cbe76-6c0b-1014-a018-e498be98267a	macrophage	macrophage	3	5	1.0	42	0.10317460317460318
profile:d82498655ef5a050ea56	biorxiv:b88cbe76-6c0b-1014-a018-e498be98267a	tumor cell	tumor cell	6	5	1.0	2	0.16666666666666666
profile:a0dcee00dd637e4a8b6c	biorxiv:b9f9eea1-7c5b-1014-87f0-cbc500249f07	dendritic cell	dendritic cell	3	3	1.0	11	0.0
profile:cc3e74de3e411c92e751	biorxiv:b9f9eea1-7c5b-1014-87f0-cbc500249f07	macrophage	macrophage	3	3	1.0	42	0.0
profile:8e5eb8410637c79eb93f	biorxiv:ba2fe3cc-7145-1014-8950-ece91a9c7114	t cell	T cell	3	0		36	0.25
profile:87adb1b9a03b7425d7e1	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	acinar cell	acinar cell	4	10	1.0	6	0.0
profile:038161bda5f51da0cba1	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	cd8 t cell	CD8 T cell	3	10	0.6666666666666666	11	0.0
profile:e9b8e1c41a7ce93ad933	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	immune cell	immune cell	4	10	1.0	12	0.0
profile:166f5311d60ecea486aa	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	other unclassified cell	other unclassified cell	3	10	0.6666666666666666	0	
profile:fe51beffd6da2d93363c	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8	basal cell	basal cell	3	20	0.6666666666666666	11	0.39393939393939387
profile:ad54da900d6bd95093c5	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8	basal2	Basal2	3	20	1.0	0	
profile:406d027b6f7ded941ee3	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8	follicular cell	follicular cell	3	20	0.6666666666666666	0	
