pair_id	target_key	target_label	target_label_a	target_label_b	profile_a	profile_b	paper_a	paper_b	collection_pair	markers_a	markers_b	shared_markers	union_markers	any_shared_marker	marker_jaccard	recovery_a_from_b	recovery_b_from_a	mean_directional_recovery	context_a	context_b	context_jaccard
pair:a470cbaf978f17c9ba10	CL:0000235	macrophage	macrophage	macrophage	profile:b32feea2cacec63959bb	profile:009adcae5fb23171568d	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0368_10.1016_j.cell.2019.08.008_98c14c4ebe	hca-hca	6	8	0	14	0	0.0	0.0	0.0	0.0	10	11	0.16666666666666666
pair:8f314b1744c03c8a2938	CL:0000235	macrophage	macrophage	macrophage	profile:b32feea2cacec63959bb	profile:b2ef60ea1c0409a1b893	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	hca-hca	6	3	0	9	0	0.0	0.0	0.0	0.0	10	9	0.1875
pair:af5de3bd250ed9da1086	CL:0000235	macrophage	macrophage	macrophage	profile:b32feea2cacec63959bb	profile:0a470b2a3b42ce92e3ee	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0393_10.1038_s42255-022-00531-x_b92878970e	hca-hca	6	3	0	9	0	0.0	0.0	0.0	0.0	10	3	0.08333333333333333
pair:1201223c225225f80989	CL:0000235	macrophage	macrophage	macrophage	profile:b32feea2cacec63959bb	profile:af2447d80d32d277205f	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	hca-hca	6	3	0	9	0	0.0	0.0	0.0	0.0	10	7	0.21428571428571427
pair:426807ea9a480eceb8ac	CL:0000235	macrophage	macrophage	macrophage	profile:b32feea2cacec63959bb	profile:50781eb338c8def47188	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0420_10.1111_cas.15979_052ebae233	hca-hca	6	3	0	9	0	0.0	0.0	0.0	0.0	10	10	0.05263157894736842
pair:c7be46a8626528395079	CL:0000235	macrophage	macrophage	macrophage	profile:b32feea2cacec63959bb	profile:c527290b0808aacfce90	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0430_10.1101_2021.07.06.451312_11ba989c20	hca-hca	6	9	0	15	0	0.0	0.0	0.0	0.0	10	7	0.0625
pair:bafb33a7dce94766066c	CL:0000235	macrophage	macrophage	macrophage	profile:b32feea2cacec63959bb	profile:aa197a14894e024ec09f	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0449_10.1084_jem.20202345_e99c99a876	hca-hca	6	5	0	11	0	0.0	0.0	0.0	0.0	10	1	0.0
pair:f4c449f76a35901c7985	CL:0000235	macrophage	macrophage	macrophage	profile:b32feea2cacec63959bb	profile:09e089769baaf7a18e54	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0474_10.3389_fimmu.2021.689019_ff96e36403	hca-hca	6	6	2	10	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	10	6	0.23076923076923078
pair:81daa83acd270cca2892	CL:0000235	macrophage	macrophage	macrophage	profile:b32feea2cacec63959bb	profile:09247306f79d65a4e497	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	hca-hca	6	3	1	8	1	0.125	0.16666666666666666	0.3333333333333333	0.25	10	7	0.21428571428571427
pair:a38183433b8987f24470	CL:0000235	macrophage	macrophage	macrophage	profile:b32feea2cacec63959bb	profile:f6e0f8ff89cd77153a2e	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0513_10.1186_s13059-019-1906-x_0a4cb34cd5	hca-hca	6	6	0	12	0	0.0	0.0	0.0	0.0	10	4	0.0
pair:009eb832fdd2d820d569	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:84dfd705374831f41b9f	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	9	0.125
pair:418e9909b41c2b7d53d2	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:2824e94bfb0d4149a456	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	10	0.11764705882352941
pair:4714d8000af7cd70538d	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:3f23b55f82a68dd6c88f	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0109_10.7554_elife.91792.1_056dda27be	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	9	21	0.1111111111111111
pair:1c76cc688613c108318e	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:a912f83e75b97498ea90	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0112_10.1101_2022.02.09.479667_caaafb2f08	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	11	0.1111111111111111
pair:e96e5aef2ce8cad92f83	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:91f1cf377d0ac6a3f8b7	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0148_10.1113_jp287812_fd3137bc12	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	9	13	0.15789473684210525
pair:a08b35b3e384393a23f8	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:5ae9560a1d3b7f2fb766	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0175_10.1038_s41587-020-00796-1_81545d4d48	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	9	3	0.0
pair:88afbac9bc0af2629fdf	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:2fe329e3100f80939046	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	13	0.1
pair:a0fbe903f043fb028e6f	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:36974a92587a00583367	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0188_10.1038_s41586-022-04989-3_7ea3ee9a4e	hca-hca	3	3	2	4	1	0.5	0.6666666666666666	0.6666666666666666	0.6666666666666666	9	8	0.13333333333333333
pair:838db1c94a89f04a2f08	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:106cfcb2cb1cbb16c925	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	9	4	0.18181818181818182
pair:be12d1d54d290b82c1e3	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:1b17f9d4b8643f7a6456	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0228_10.1128_mbio.02583-20_5085db2792	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	8	0.0625
pair:4880214fc8f362a311c1	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:87b570cbac71e63ca167	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	hca-hca	3	13	0	16	0	0.0	0.0	0.0	0.0	9	10	0.05555555555555555
pair:a09ef9078fde61962e56	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:39d154a37ddbc3009c8f	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0238_10.1002_art.41813_55de40d8f6	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	9	6	0.0
pair:4b67e1e28d78c047fc7b	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:b3b6e416fa09e1c77077	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0291_10.1016_j.cell.2019.06.024_7d6cf2f1e2	hca-hca	3	6	1	8	1	0.125	0.3333333333333333	0.16666666666666666	0.25	9	2	0.1
pair:78cdc76f9d077b0a9e87	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:0b22d3fcba7049f45f0c	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0293_10.1172_jci.insight.150861_5764a5bfad	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	9	5	0.16666666666666666
pair:8474141035baba27ae29	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:75bd403f6fa163f6a557	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0302_10.1016_j.isci.2022.104772_3e028c0be0	hca-hca	3	5	0	8	0	0.0	0.0	0.0	0.0	9	5	0.2727272727272727
pair:2d3673ddc39ec5576966	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:3ca09ff4398dca71dd85	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca-hca	3	5	1	7	1	0.14285714285714285	0.3333333333333333	0.2	0.26666666666666666	9	5	0.0
pair:57d74e0bf15854c9665e	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:6ad91e1aea2830be7b90	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0331_10.3389_fdmed.2021.806294_aea78ef1b6	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	9	9	0.2
pair:9729eaa5a43a056910ae	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:8aae61034ebd8ba4e70d	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0339_10.7150_thno.65694_e762e5f2bb	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	9	5	0.07692307692307693
pair:b075125c5aa12fddb8b1	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:1ea4da0d60412f73a9a9	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0365_10.3389_fendo.2022.874915_81de77d539	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	9	9	0.2857142857142857
pair:b5629e541b84b783902a	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:009adcae5fb23171568d	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0368_10.1016_j.cell.2019.08.008_98c14c4ebe	hca-hca	3	8	2	9	1	0.2222222222222222	0.6666666666666666	0.25	0.4583333333333333	9	11	0.05263157894736842
pair:8b74552463d9b058a5e9	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:b2ef60ea1c0409a1b893	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	9	9	0.2
pair:7b9770edaf5859423a26	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:0a470b2a3b42ce92e3ee	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0393_10.1038_s42255-022-00531-x_b92878970e	hca-hca	3	3	2	4	1	0.5	0.6666666666666666	0.6666666666666666	0.6666666666666666	9	3	0.09090909090909091
pair:737e6404914017826ee0	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:af2447d80d32d277205f	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	9	7	0.0
pair:9c1e0813700eb8f301c7	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:50781eb338c8def47188	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0420_10.1111_cas.15979_052ebae233	hca-hca	3	3	2	4	1	0.5	0.6666666666666666	0.6666666666666666	0.6666666666666666	9	10	0.05555555555555555
pair:21ccd2bdb38d8a365d0a	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:c527290b0808aacfce90	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0430_10.1101_2021.07.06.451312_11ba989c20	hca-hca	3	9	0	12	0	0.0	0.0	0.0	0.0	9	7	0.0
pair:015fbf4a02a595662485	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:aa197a14894e024ec09f	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0449_10.1084_jem.20202345_e99c99a876	hca-hca	3	5	0	8	0	0.0	0.0	0.0	0.0	9	1	0.0
pair:2e4eee52f35904de91b3	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:09e089769baaf7a18e54	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0474_10.3389_fimmu.2021.689019_ff96e36403	hca-hca	3	6	3	6	1	0.5	1.0	0.5	0.75	9	6	0.15384615384615385
pair:cf3def8437e73e96f60e	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:09247306f79d65a4e497	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	9	7	0.14285714285714285
pair:d20fbea5fb4c7244e4bd	CL:0000235	macrophage	macrophage	macrophage	profile:9534e7ba14781261c24f	profile:f6e0f8ff89cd77153a2e	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0513_10.1186_s13059-019-1906-x_0a4cb34cd5	hca-hca	3	6	0	9	0	0.0	0.0	0.0	0.0	9	4	0.08333333333333333
pair:c81e4495900bb0318adb	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:2824e94bfb0d4149a456	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	10	0.11764705882352941
pair:3afd504512c669f7c8fb	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:3f23b55f82a68dd6c88f	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0109_10.7554_elife.91792.1_056dda27be	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	9	21	0.1111111111111111
pair:3dab95e7ac002dd10544	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:a912f83e75b97498ea90	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0112_10.1101_2022.02.09.479667_caaafb2f08	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	11	0.1111111111111111
pair:9888919a6a16b3543057	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:91f1cf377d0ac6a3f8b7	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0148_10.1113_jp287812_fd3137bc12	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	13	0.15789473684210525
pair:df3abb47fea5b73fd19c	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:5ae9560a1d3b7f2fb766	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0175_10.1038_s41587-020-00796-1_81545d4d48	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	9	3	0.09090909090909091
pair:81e2dc7600de089a8898	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:2fe329e3100f80939046	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	9	13	0.29411764705882354
pair:e415ed3be1c4c4b695af	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:36974a92587a00583367	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0188_10.1038_s41586-022-04989-3_7ea3ee9a4e	hca-hca	3	3	2	4	1	0.5	0.6666666666666666	0.6666666666666666	0.6666666666666666	9	8	0.0625
pair:9cf1f49238bbe955d190	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:106cfcb2cb1cbb16c925	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	9	4	0.08333333333333333
pair:f6efc0c03ad358e01d05	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:1b17f9d4b8643f7a6456	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0228_10.1128_mbio.02583-20_5085db2792	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	8	0.0625
pair:ea8b76a996f5de76bbce	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:87b570cbac71e63ca167	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	hca-hca	3	13	1	15	1	0.06666666666666667	0.3333333333333333	0.07692307692307693	0.20512820512820512	9	10	0.0
pair:1f4a297b7fd6cfb6bc77	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:39d154a37ddbc3009c8f	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0238_10.1002_art.41813_55de40d8f6	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	9	6	0.07142857142857142
pair:7a4eb8452266834f2df3	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:b3b6e416fa09e1c77077	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0291_10.1016_j.cell.2019.06.024_7d6cf2f1e2	hca-hca	3	6	0	9	0	0.0	0.0	0.0	0.0	9	2	0.0
pair:4d4b7982695ec1568d62	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:0b22d3fcba7049f45f0c	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0293_10.1172_jci.insight.150861_5764a5bfad	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	5	0.07692307692307693
pair:f177a329e171043857ab	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:75bd403f6fa163f6a557	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0302_10.1016_j.isci.2022.104772_3e028c0be0	hca-hca	3	5	1	7	1	0.14285714285714285	0.3333333333333333	0.2	0.26666666666666666	9	5	0.16666666666666666
pair:b43e7bedcf27cd77e24c	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:3ca09ff4398dca71dd85	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca-hca	3	5	0	8	0	0.0	0.0	0.0	0.0	9	5	0.0
pair:18990d82a046726e219e	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:6ad91e1aea2830be7b90	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0331_10.3389_fdmed.2021.806294_aea78ef1b6	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	9	9	0.125
pair:4897a53b62c313884c4d	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:8aae61034ebd8ba4e70d	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0339_10.7150_thno.65694_e762e5f2bb	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	9	5	0.07692307692307693
pair:f2779dc9feeab260b825	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:1ea4da0d60412f73a9a9	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0365_10.3389_fendo.2022.874915_81de77d539	hca-hca	3	4	1	6	1	0.16666666666666666	0.3333333333333333	0.25	0.29166666666666663	9	9	0.2857142857142857
pair:55e27fc66541fdbcce38	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:009adcae5fb23171568d	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0368_10.1016_j.cell.2019.08.008_98c14c4ebe	hca-hca	3	8	1	10	1	0.1	0.3333333333333333	0.125	0.22916666666666666	9	11	0.17647058823529413
pair:4a3887686b1962c48848	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:b2ef60ea1c0409a1b893	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	9	9	0.125
pair:0fe64f5f668c2dca654e	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:0a470b2a3b42ce92e3ee	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0393_10.1038_s42255-022-00531-x_b92878970e	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	3	0.0
pair:ddc65c8178cfc5c7688c	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:af2447d80d32d277205f	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	9	7	0.23076923076923078
pair:4e8777313656d7b9e124	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:50781eb338c8def47188	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0420_10.1111_cas.15979_052ebae233	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	10	0.05555555555555555
pair:7100b4443b8983bcd337	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:c527290b0808aacfce90	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0430_10.1101_2021.07.06.451312_11ba989c20	hca-hca	3	9	0	12	0	0.0	0.0	0.0	0.0	9	7	0.06666666666666667
pair:33c43e956a86983710e1	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:aa197a14894e024ec09f	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0449_10.1084_jem.20202345_e99c99a876	hca-hca	3	5	0	8	0	0.0	0.0	0.0	0.0	9	1	0.0
pair:494687236af20e17d283	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:09e089769baaf7a18e54	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0474_10.3389_fimmu.2021.689019_ff96e36403	hca-hca	3	6	2	7	1	0.2857142857142857	0.6666666666666666	0.3333333333333333	0.5	9	6	0.15384615384615385
pair:50d4690ae3e5d79e0528	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:09247306f79d65a4e497	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	7	0.14285714285714285
pair:6507c51a2e4089aa6a44	CL:0000235	macrophage	macrophage	macrophage	profile:84dfd705374831f41b9f	profile:f6e0f8ff89cd77153a2e	hca:0095_10.1101_2021.09.16.460628_23a839e09f	hca:0513_10.1186_s13059-019-1906-x_0a4cb34cd5	hca-hca	3	6	0	9	0	0.0	0.0	0.0	0.0	9	4	0.0
pair:bfdf492ad7933fd1caa1	CL:0000235	macrophage	macrophage	macrophage	profile:2824e94bfb0d4149a456	profile:3f23b55f82a68dd6c88f	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0109_10.7554_elife.91792.1_056dda27be	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	10	21	0.24
pair:ea0c22d78296af789685	CL:0000235	macrophage	macrophage	macrophage	profile:2824e94bfb0d4149a456	profile:a912f83e75b97498ea90	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0112_10.1101_2022.02.09.479667_caaafb2f08	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	10	11	0.23529411764705882
pair:3acf457e5cfbffb10938	CL:0000235	macrophage	macrophage	macrophage	profile:2824e94bfb0d4149a456	profile:91f1cf377d0ac6a3f8b7	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0148_10.1113_jp287812_fd3137bc12	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	10	13	0.09523809523809523
pair:60a9ef74eb99cc07a8bb	CL:0000235	macrophage	macrophage	macrophage	profile:2824e94bfb0d4149a456	profile:5ae9560a1d3b7f2fb766	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0175_10.1038_s41587-020-00796-1_81545d4d48	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	10	3	0.0
pair:e6c1b6093805044a3eaa	CL:0000235	macrophage	macrophage	macrophage	profile:2824e94bfb0d4149a456	profile:2fe329e3100f80939046	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	10	13	0.09523809523809523
pair:b6164e0f97c07e35dbdb	CL:0000235	macrophage	macrophage	macrophage	profile:2824e94bfb0d4149a456	profile:36974a92587a00583367	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0188_10.1038_s41586-022-04989-3_7ea3ee9a4e	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	10	8	0.2
pair:ba61af5a2d28160e38a1	CL:0000235	macrophage	macrophage	macrophage	profile:2824e94bfb0d4149a456	profile:106cfcb2cb1cbb16c925	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	10	4	0.16666666666666666
pair:f29fef2f7777f90df6cd	CL:0000235	macrophage	macrophage	macrophage	profile:2824e94bfb0d4149a456	profile:1b17f9d4b8643f7a6456	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0228_10.1128_mbio.02583-20_5085db2792	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	10	8	0.2857142857142857
pair:7adbbfc0e0c859f030df	CL:0000235	macrophage	macrophage	macrophage	profile:2824e94bfb0d4149a456	profile:87b570cbac71e63ca167	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	hca-hca	3	13	0	16	0	0.0	0.0	0.0	0.0	10	10	0.25
pair:13dabdca0abb423571e5	CL:0000235	macrophage	macrophage	macrophage	profile:2824e94bfb0d4149a456	profile:39d154a37ddbc3009c8f	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0238_10.1002_art.41813_55de40d8f6	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	10	6	0.23076923076923078
