pair_id	target_key	target_label	target_label_a	target_label_b	profile_a	profile_b	paper_a	paper_b	collection_pair	markers_a	markers_b	shared_markers	union_markers	any_shared_marker	marker_jaccard	recovery_a_from_b	recovery_b_from_a	mean_directional_recovery	context_a	context_b	context_jaccard	normalized_label_a	normalized_label_b
pair:fabd08ef075e4a5101e0	CL:0000786	plasma cell	plasma cell	plasma B cell	profile:916234b5506e373c3959	profile:708deb1e346f4da2428a	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	hca-hca	6	3	0	9	0	0.0	0.0	0.0	0.0	10	9	0.1875	plasma cell	plasma b cell
pair:f6c1a33a1b01949076ce	CL:0000786	plasma cell	plasma cell	plasma B cell	profile:916234b5506e373c3959	profile:a6027db8ffd465fbbb7a	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0420_10.1111_cas.15979_052ebae233	hca-hca	6	11	0	17	0	0.0	0.0	0.0	0.0	10	10	0.17647058823529413	plasma cell	plasma b cell
pair:c5cd264614d4e4d1322c	CL:0000786	plasma cell	plasma cell	plasma B cell	profile:ea0310e2ab8d339cb610	profile:708deb1e346f4da2428a	hca:0309_10.1101_721258_f9cb0ad906	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	hca-hca	5	3	0	8	0	0.0	0.0	0.0	0.0	5	9	0.2727272727272727	plasma cell	plasma b cell
pair:61ed0495ae9e79627c48	CL:0000786	plasma cell	plasma cell	plasma B cell	profile:ea0310e2ab8d339cb610	profile:a6027db8ffd465fbbb7a	hca:0309_10.1101_721258_f9cb0ad906	hca:0420_10.1111_cas.15979_052ebae233	hca-hca	5	11	2	14	1	0.14285714285714285	0.4	0.18181818181818182	0.2909090909090909	5	10	0.0	plasma cell	plasma b cell
pair:acf1c594d1607614c021	CL:0000786	plasma cell	plasma cell	plasma B cell	profile:1760e27f419c66f29b5d	profile:708deb1e346f4da2428a	hca:0331_10.3389_fdmed.2021.806294_aea78ef1b6	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	hca-hca	4	3	0	7	0	0.0	0.0	0.0	0.0	9	9	0.38461538461538464	plasma cell	plasma b cell
pair:edb108052052c2839a81	CL:0000786	plasma cell	plasma cell	plasma B cell	profile:1760e27f419c66f29b5d	profile:a6027db8ffd465fbbb7a	hca:0331_10.3389_fdmed.2021.806294_aea78ef1b6	hca:0420_10.1111_cas.15979_052ebae233	hca-hca	4	11	2	13	1	0.15384615384615385	0.5	0.18181818181818182	0.34090909090909094	9	10	0.05555555555555555	plasma cell	plasma b cell
pair:4abff59d4e7f85439f4e	CL:0000786	plasma cell	plasma cell	plasma B cell	profile:db67f6761473c9389f33	profile:708deb1e346f4da2428a	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	hca-hca	10	3	1	12	1	0.08333333333333333	0.1	0.3333333333333333	0.21666666666666667	4	9	0.18181818181818182	plasma cell	plasma b cell
pair:2301fe618ebf18e7c549	CL:0000786	plasma cell	plasma cell	plasma B cell	profile:db67f6761473c9389f33	profile:a6027db8ffd465fbbb7a	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	hca:0420_10.1111_cas.15979_052ebae233	hca-hca	10	11	0	21	0	0.0	0.0	0.0	0.0	4	10	0.0	plasma cell	plasma b cell
pair:b0c004335aec4a11fa4e	CL:0000786	plasma cell	plasma cell	plasma B cell	profile:ecc0dd59325ba3a17667	profile:708deb1e346f4da2428a	hca:0368_10.1016_j.cell.2019.08.008_98c14c4ebe	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	hca-hca	12	3	0	15	0	0.0	0.0	0.0	0.0	11	9	0.1111111111111111	plasma cell	plasma b cell
pair:767395eff6167362e2d4	CL:0000786	plasma cell	plasma cell	plasma B cell	profile:ecc0dd59325ba3a17667	profile:a6027db8ffd465fbbb7a	hca:0368_10.1016_j.cell.2019.08.008_98c14c4ebe	hca:0420_10.1111_cas.15979_052ebae233	hca-hca	12	11	2	21	1	0.09523809523809523	0.16666666666666666	0.18181818181818182	0.17424242424242425	11	10	0.16666666666666666	plasma cell	plasma b cell
pair:fea3a26744280e3f53a9	CL:0000786	plasma B cell	plasma B cell	plasma cell	profile:708deb1e346f4da2428a	profile:e6b3cf3916232e801a76	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca-hca	3	4	1	6	1	0.16666666666666666	0.3333333333333333	0.25	0.29166666666666663	9	22	0.19230769230769232	plasma b cell	plasma cell
pair:86c45c5a042b481a2a7e	CL:0000786	plasma B cell	plasma B cell	plasma cell	profile:708deb1e346f4da2428a	profile:5e2bcf99b3b52ec0687d	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86	hca-hca	3	6	2	7	1	0.2857142857142857	0.6666666666666666	0.3333333333333333	0.5	9	8	0.13333333333333333	plasma b cell	plasma cell
pair:60b76724f5e9a80bca00	CL:0000786	plasma B cell	plasma B cell	plasma cell	profile:708deb1e346f4da2428a	profile:68dd9ae207021b118447	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	hca:0513_10.1186_s13059-019-1906-x_0a4cb34cd5	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	4	0.08333333333333333	plasma b cell	plasma cell
pair:dd7dee8b770dd7e8b905	CL:0000786	plasma B cell	plasma B cell	plasma cell	profile:a6027db8ffd465fbbb7a	profile:e6b3cf3916232e801a76	hca:0420_10.1111_cas.15979_052ebae233	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca-hca	11	4	0	15	0	0.0	0.0	0.0	0.0	10	22	0.03225806451612903	plasma b cell	plasma cell
pair:9f575e14eb29d56b482e	CL:0000786	plasma B cell	plasma B cell	plasma cell	profile:a6027db8ffd465fbbb7a	profile:5e2bcf99b3b52ec0687d	hca:0420_10.1111_cas.15979_052ebae233	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86	hca-hca	11	6	0	17	0	0.0	0.0	0.0	0.0	10	8	0.125	plasma b cell	plasma cell
pair:7c1519a4a403d5e0e760	CL:0000786	plasma B cell	plasma B cell	plasma cell	profile:a6027db8ffd465fbbb7a	profile:68dd9ae207021b118447	hca:0420_10.1111_cas.15979_052ebae233	hca:0513_10.1186_s13059-019-1906-x_0a4cb34cd5	hca-hca	11	3	2	12	1	0.16666666666666666	0.18181818181818182	0.6666666666666666	0.4242424242424242	10	4	0.07692307692307693	plasma b cell	plasma cell
pair:377a9c4231669cfda8b8	CL:0000860	classical monocyte	classical monocyte	inflammatory monocyte	profile:954a62ed5da08d84011c	profile:54c9fb91cfe749f6f3da	biorxiv:611722dd-8008-1014-b70e-fa0b81b0ac37	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	biorxiv-hca	7	5	0	12	0	0.0	0.0	0.0	0.0	2	10	0.09090909090909091	classical monocyte	inflammatory monocyte
pair:6c591f2c645e5dab0cbc	CL:0000860	classical monocyte	classical monocyte	inflammatory monocyte	profile:954a62ed5da08d84011c	profile:d07fc047aedf2028b90f	biorxiv:611722dd-8008-1014-b70e-fa0b81b0ac37	hca:0166_10.1101_2023.04.13.23288227_0c5bc13bbe	biorxiv-hca	7	3	0	10	0	0.0	0.0	0.0	0.0	2	0	0.0	classical monocyte	inflammatory monocyte
pair:9ec6a093a8f04773566b	CL:0000860	classical monocyte	classical monocyte	inflammatory monocyte	profile:d170b320e4e95380e6cd	profile:54c9fb91cfe749f6f3da	biorxiv:d249a77b-6c97-1014-8df4-e171a53e6bf0	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	biorxiv-hca	4	5	0	9	0	0.0	0.0	0.0	0.0	0	10	0.0	classical monocyte	inflammatory monocyte
pair:3313b495053ea9fe400f	CL:0000860	classical monocyte	classical monocyte	inflammatory monocyte	profile:d170b320e4e95380e6cd	profile:d07fc047aedf2028b90f	biorxiv:d249a77b-6c97-1014-8df4-e171a53e6bf0	hca:0166_10.1101_2023.04.13.23288227_0c5bc13bbe	biorxiv-hca	4	3	0	7	0	0.0	0.0	0.0	0.0	0	0		classical monocyte	inflammatory monocyte
pair:2e745530cb95f837507a	CL:0000860	classical monocyte	classical monocyte	inflammatory monocyte	profile:e02dd82293e104736221	profile:54c9fb91cfe749f6f3da	hca:0013_10.1016_j.cell.2022.01.012_62a71f9225	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca-hca	4	5	1	8	1	0.125	0.25	0.2	0.225	1	10	0.0	classical monocyte	inflammatory monocyte
pair:b3c065a0fcd3029b1cb0	CL:0000860	classical monocyte	classical monocyte	inflammatory monocyte	profile:e02dd82293e104736221	profile:d07fc047aedf2028b90f	hca:0013_10.1016_j.cell.2022.01.012_62a71f9225	hca:0166_10.1101_2023.04.13.23288227_0c5bc13bbe	hca-hca	4	3	0	7	0	0.0	0.0	0.0	0.0	1	0	0.0	classical monocyte	inflammatory monocyte
pair:9d85eb3ba3346e695162	CL:0000860	classical monocyte	classical monocyte	inflammatory monocyte	profile:26e0a8cfa5a91767dd34	profile:54c9fb91cfe749f6f3da	hca:0090_10.1038_s41586-021-03852-1_eec89a5e36	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca-hca	3	5	0	8	0	0.0	0.0	0.0	0.0	30	10	0.08108108108108109	classical monocyte	inflammatory monocyte
pair:b638e9528192d138aca1	CL:0000860	classical monocyte	classical monocyte	inflammatory monocyte	profile:26e0a8cfa5a91767dd34	profile:d07fc047aedf2028b90f	hca:0090_10.1038_s41586-021-03852-1_eec89a5e36	hca:0166_10.1101_2023.04.13.23288227_0c5bc13bbe	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	30	0	0.0	classical monocyte	inflammatory monocyte
pair:30783daa7c3a358c9cae	CL:0000860	inflammatory monocyte	inflammatory monocyte	classical monocyte	profile:54c9fb91cfe749f6f3da	profile:5f853fd580c9b25faf86	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0113_10.1101_2021.04.28.441762_c83625bbe4	hca-hca	5	3	1	7	1	0.14285714285714285	0.2	0.3333333333333333	0.26666666666666666	10	10	0.17647058823529413	inflammatory monocyte	classical monocyte
pair:a61690d6c4eb1f0e3a28	CL:0000860	inflammatory monocyte	inflammatory monocyte	classical monocyte	profile:54c9fb91cfe749f6f3da	profile:c462039dc2258d47156a	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0238_10.1002_art.41813_55de40d8f6	hca-hca	5	9	1	13	1	0.07692307692307693	0.2	0.1111111111111111	0.15555555555555556	10	6	0.23076923076923078	inflammatory monocyte	classical monocyte
pair:b888f084072acb952276	CL:0000860	inflammatory monocyte	inflammatory monocyte	classical monocyte	profile:54c9fb91cfe749f6f3da	profile:8f8f5987ebd41462b008	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca-hca	5	4	1	8	1	0.125	0.2	0.25	0.225	10	4	0.16666666666666666	inflammatory monocyte	classical monocyte
pair:f7bd8cd6a39af70ad13a	CL:0000860	inflammatory monocyte	inflammatory monocyte	classical monocyte	profile:54c9fb91cfe749f6f3da	profile:0d72d4350fb9f915af30	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca-hca	5	3	0	8	0	0.0	0.0	0.0	0.0	10	22	0.14285714285714285	inflammatory monocyte	classical monocyte
pair:267bcf011b6f691f0bda	CL:0000860	inflammatory monocyte	inflammatory monocyte	classical monocyte	profile:54c9fb91cfe749f6f3da	profile:11f32c44737012c16e34	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0505_10.1126_scitranslmed.abh2624_475f0b05e7	hca-hca	5	4	0	9	0	0.0	0.0	0.0	0.0	10	2	0.09090909090909091	inflammatory monocyte	classical monocyte
pair:4c8d838aa7befece2f74	CL:0000860	inflammatory monocyte	inflammatory monocyte	classical monocyte	profile:54c9fb91cfe749f6f3da	profile:8ed3ec8ae4fed298ca02	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0508_10.1016_j.devcel.2022.07.004_cfe769c9cf	hca-hca	5	5	1	9	1	0.1111111111111111	0.2	0.2	0.2	10	11	0.3125	inflammatory monocyte	classical monocyte
pair:855580d5246c12fa0c39	CL:0000860	classical monocyte	classical monocyte	inflammatory monocyte	profile:5f853fd580c9b25faf86	profile:d07fc047aedf2028b90f	hca:0113_10.1101_2021.04.28.441762_c83625bbe4	hca:0166_10.1101_2023.04.13.23288227_0c5bc13bbe	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	10	0	0.0	classical monocyte	inflammatory monocyte
pair:553f56ecc4420aaa5840	CL:0000860	inflammatory monocyte	inflammatory monocyte	classical monocyte	profile:d07fc047aedf2028b90f	profile:c462039dc2258d47156a	hca:0166_10.1101_2023.04.13.23288227_0c5bc13bbe	hca:0238_10.1002_art.41813_55de40d8f6	hca-hca	3	9	0	12	0	0.0	0.0	0.0	0.0	0	6	0.0	inflammatory monocyte	classical monocyte
pair:7a2c5443b3e03c30ff1e	CL:0000860	inflammatory monocyte	inflammatory monocyte	classical monocyte	profile:d07fc047aedf2028b90f	profile:8f8f5987ebd41462b008	hca:0166_10.1101_2023.04.13.23288227_0c5bc13bbe	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	0	4	0.0	inflammatory monocyte	classical monocyte
pair:06be0f921478022ef4c9	CL:0000860	inflammatory monocyte	inflammatory monocyte	classical monocyte	profile:d07fc047aedf2028b90f	profile:0d72d4350fb9f915af30	hca:0166_10.1101_2023.04.13.23288227_0c5bc13bbe	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	0	22	0.0	inflammatory monocyte	classical monocyte
pair:8d9c689354731e44cfd8	CL:0000860	inflammatory monocyte	inflammatory monocyte	classical monocyte	profile:d07fc047aedf2028b90f	profile:11f32c44737012c16e34	hca:0166_10.1101_2023.04.13.23288227_0c5bc13bbe	hca:0505_10.1126_scitranslmed.abh2624_475f0b05e7	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	0	2	0.0	inflammatory monocyte	classical monocyte
pair:92b3933e6a2662925913	CL:0000860	inflammatory monocyte	inflammatory monocyte	classical monocyte	profile:d07fc047aedf2028b90f	profile:8ed3ec8ae4fed298ca02	hca:0166_10.1101_2023.04.13.23288227_0c5bc13bbe	hca:0508_10.1016_j.devcel.2022.07.004_cfe769c9cf	hca-hca	3	5	0	8	0	0.0	0.0	0.0	0.0	0	11	0.0	inflammatory monocyte	classical monocyte
pair:4dedbf8e6d778b2ff505	CL:0000910	cytotoxic T cell	cytotoxic T cell	cytotoxic T lymphocyte	profile:0baec2795fc3263107e8	profile:8ea645ad6f03529dd8b7	biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	hca:0077_10.1038_s41587-020-0602-4_e82c5c2835	biorxiv-hca	12	9	6	15	1	0.4	0.5	0.6666666666666666	0.5833333333333333	1	3	0.0	cytotoxic t cell	cytotoxic t lymphocyte
pair:6bde29bde6f9f658ae22	CL:0000910	cytotoxic T cell	cytotoxic T cell	cytotoxic T lymphocyte	profile:90cc2e3f11a089dc50e7	profile:8ea645ad6f03529dd8b7	hca:0032_10.15252_msb.20209682_ea064ade0e	hca:0077_10.1038_s41587-020-0602-4_e82c5c2835	hca-hca	3	9	1	11	1	0.09090909090909091	0.3333333333333333	0.1111111111111111	0.2222222222222222	5	3	0.0	cytotoxic t cell	cytotoxic t lymphocyte
pair:61fd90e9ccbe79dbd890	CL:0000910	cytotoxic T cell	cytotoxic T cell	cytotoxic T lymphocyte	profile:f8841de5cd75924f774b	profile:8ea645ad6f03529dd8b7	hca:0042_10.1126_sciadv.aau4788_744a251f24	hca:0077_10.1038_s41587-020-0602-4_e82c5c2835	hca-hca	3	9	2	10	1	0.2	0.6666666666666666	0.2222222222222222	0.4444444444444444	8	3	0.1	cytotoxic t cell	cytotoxic t lymphocyte
pair:99b8a75630e8d17dd725	CL:0000910	cytotoxic T lymphocyte	cytotoxic T lymphocyte	cytotoxic T cell	profile:8ea645ad6f03529dd8b7	profile:af083302a54e5ce5af9c	hca:0077_10.1038_s41587-020-0602-4_e82c5c2835	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca-hca	9	5	2	12	1	0.16666666666666666	0.2222222222222222	0.4	0.3111111111111111	3	10	0.18181818181818182	cytotoxic t lymphocyte	cytotoxic t cell
pair:702a89ae90039c1a4b34	CL:0000910	cytotoxic T lymphocyte	cytotoxic T lymphocyte	cytotoxic T cell	profile:8ea645ad6f03529dd8b7	profile:baacdea5808e92a2adbc	hca:0077_10.1038_s41587-020-0602-4_e82c5c2835	hca:0319_10.1016_j.cell.2018.05.060_d1a05e99e8	hca-hca	9	5	2	12	1	0.16666666666666666	0.2222222222222222	0.4	0.3111111111111111	3	9	0.09090909090909091	cytotoxic t lymphocyte	cytotoxic t cell
pair:cece34953e1e730eb6bb	CL:0000910	cytotoxic T lymphocyte	cytotoxic T lymphocyte	cytotoxic T cell	profile:8ea645ad6f03529dd8b7	profile:b5f040054f37d4779933	hca:0077_10.1038_s41587-020-0602-4_e82c5c2835	hca:0347_10.1186_s12943-021-01419-2_236ba26890	hca-hca	9	3	1	11	1	0.09090909090909091	0.1111111111111111	0.3333333333333333	0.2222222222222222	3	7	0.1111111111111111	cytotoxic t lymphocyte	cytotoxic t cell
pair:26e8febdb789cde49161	CL:0002063	type II pneumocyte	type II pneumocyte	type 2 alveolar epithelial cell	profile:eb287c17c775e0fbdf10	profile:449f59ac79f07328b62e	hca:0272_10.1016_j.cell.2020.04.035_15a2d05837	hca:0477_10.1172_jci157338_273d70a217	hca-hca	6	5	2	9	1	0.2222222222222222	0.3333333333333333	0.4	0.3666666666666667	2	0	0.0	type ii pneumocyte	type 2 alveolar epithelial cell
pair:ca616468570b4a1a39dc	CL:0002350	endocardial cell	endocardial cell	endocardial endothelial cell	profile:91c4ddebd40e5f3056ff	profile:7344ce4f5b962fb1a5a0	hca:0080_10.1126_sciadv.abf1444_8cb053b6ed	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca-hca	5	4	1	8	1	0.125	0.2	0.25	0.225	7	11	0.2	endocardial cell	endocardial endothelial cell
pair:d6c9e89a500fabfb703d	CL:0002629	activated microglia	activated microglia	reactive microglia	profile:bad505cabf2b7f8478da	profile:61b7827cb67a89c12f91	biorxiv:700d25d7-7306-1014-9c30-ec481bfe1ae1	hca:0439_10.1038_s41586-019-1404-z_d7516e129c	biorxiv-hca	3	5	0	8	0	0.0	0.0	0.0	0.0	2	5	0.16666666666666666	activated microglia	reactive microglia
pair:09f911278b46857f1e6f	CL:0002633	airway basal cell	airway basal cell	airway basal stem cell	profile:d0138a8a3ed97e52a804	profile:f91e2a73a6bcc941a8ab	hca:0169_10.1038_s41586-022-04541-3_a47d9e6ca0	hca:0329_10.1164_rccm.201712-2410oc_fdd97d9097	hca-hca	4	6	2	8	1	0.25	0.5	0.3333333333333333	0.41666666666666663	0	5	0.0	airway basal cell	airway basal stem cell
pair:23c10d61a8c637dae5f0	CL:0020031	exhausted CD8 T cell	exhausted CD8 T cell	exhausted CD8-positive T cell	profile:634d19f32f17accaecb4	profile:3213ca4ed9aefbbd0f41	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	hca:0059_10.1080_22221751.2020.1826361_4a743eba8f	biorxiv-hca	11	8	0	19	0	0.0	0.0	0.0	0.0	3	6	0.2857142857142857	exhausted cd8 t cell	exhausted cd8 positive t cell
pair:233ab9b097865e376b60	CL:0020031	exhausted CD8 T cell	exhausted CD8 T cell	exhausted CD8-positive T cell	profile:634d19f32f17accaecb4	profile:a5ded300b779a1814333	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	hca:0180_10.1016_j.immuni.2019.11.014_dd3bbb9bc1	biorxiv-hca	11	3	3	11	1	0.2727272727272727	0.2727272727272727	1.0	0.6363636363636364	3	1	0.0	exhausted cd8 t cell	exhausted cd8 positive t cell
pair:ae4a373ed0f376b447d6	CL:0020031	exhausted CD8 T cell	exhausted CD8 T cell	exhausted CD8-positive T cell	profile:634d19f32f17accaecb4	profile:1e9825d4a19f8b14bee9	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	hca:0232_10.1038_s43018-020-00121-4_6badfd3276	biorxiv-hca	11	3	0	14	0	0.0	0.0	0.0	0.0	3	5	0.14285714285714285	exhausted cd8 t cell	exhausted cd8 positive t cell
pair:b683fe6c966bbe5def06	CL:0020031	exhausted CD8 T cell	exhausted CD8 T cell	exhausted CD8-positive T cell	profile:634d19f32f17accaecb4	profile:f17a90fe83eaf68a0576	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	biorxiv-hca	11	8	3	16	1	0.1875	0.2727272727272727	0.375	0.32386363636363635	3	5	0.3333333333333333	exhausted cd8 t cell	exhausted cd8 positive t cell
pair:deb58f90e4bdefcbae1e	CL:0020031	exhausted CD8 T cell	exhausted CD8 T cell	exhausted CD8-positive T cell	profile:634d19f32f17accaecb4	profile:7b9d6a2f3cbe20944bd2	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	hca:0420_10.1111_cas.15979_052ebae233	biorxiv-hca	11	11	4	18	1	0.2222222222222222	0.36363636363636365	0.36363636363636365	0.36363636363636365	3	10	0.08333333333333333	exhausted cd8 t cell	exhausted cd8 positive t cell
pair:eca4aa408e128e171537	CL:0020031	exhausted CD8-positive T cell	exhausted CD8-positive T cell	exhausted CD8 T cell	profile:3213ca4ed9aefbbd0f41	profile:165bfedb173a0c342c6c	hca:0059_10.1080_22221751.2020.1826361_4a743eba8f	hca:0402_10.1016_j.cell.2021.04.038_26e3dc6d2f	hca-hca	8	4	0	12	0	0.0	0.0	0.0	0.0	6	3	0.0	exhausted cd8 positive t cell	exhausted cd8 t cell
pair:31e8b66cd272da0b665c	CL:0020031	exhausted CD8-positive T cell	exhausted CD8-positive T cell	exhausted CD8 T cell	profile:a5ded300b779a1814333	profile:165bfedb173a0c342c6c	hca:0180_10.1016_j.immuni.2019.11.014_dd3bbb9bc1	hca:0402_10.1016_j.cell.2021.04.038_26e3dc6d2f	hca-hca	3	4	2	5	1	0.4	0.6666666666666666	0.5	0.5833333333333333	1	3	0.0	exhausted cd8 positive t cell	exhausted cd8 t cell
pair:28021cc49225c36bbe9f	CL:0020031	exhausted CD8-positive T cell	exhausted CD8-positive T cell	exhausted CD8 T cell	profile:1e9825d4a19f8b14bee9	profile:165bfedb173a0c342c6c	hca:0232_10.1038_s43018-020-00121-4_6badfd3276	hca:0402_10.1016_j.cell.2021.04.038_26e3dc6d2f	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	5	3	0.14285714285714285	exhausted cd8 positive t cell	exhausted cd8 t cell
pair:e2125e2421839f56e554	CL:0020031	exhausted CD8-positive T cell	exhausted CD8-positive T cell	exhausted CD8 T cell	profile:f17a90fe83eaf68a0576	profile:165bfedb173a0c342c6c	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	hca:0402_10.1016_j.cell.2021.04.038_26e3dc6d2f	hca-hca	8	4	2	10	1	0.2	0.25	0.5	0.375	5	3	0.14285714285714285	exhausted cd8 positive t cell	exhausted cd8 t cell
pair:52a97c2930b28df899aa	CL:0020031	exhausted CD8 T cell	exhausted CD8 T cell	exhausted CD8-positive T cell	profile:165bfedb173a0c342c6c	profile:7b9d6a2f3cbe20944bd2	hca:0402_10.1016_j.cell.2021.04.038_26e3dc6d2f	hca:0420_10.1111_cas.15979_052ebae233	hca-hca	4	11	3	12	1	0.25	0.75	0.2727272727272727	0.5113636363636364	3	10	0.08333333333333333	exhausted cd8 t cell	exhausted cd8 positive t cell
