paper_key	paper_id	collection	organism	source_sha256	manuscript	title	title_key	article_key
hca:0163_10.1126_sciimmunol.abb4432_91494cf647	0163_10.1126_sciimmunol.abb4432_91494cf647	hca	homo_sapiens	sha256:e83140ee857151865822499afce517c04e272e55b8228d4ef3276dd83f390310	data/hca/manuscripts/0163_10.1126_sciimmunol.abb4432_91494cf647/manuscript.md			source:sha256:e83140ee857151865822499afce517c04e272e55b8228d4ef3276dd83f390310
hca:0164_10.1177_00220345221147908_13bf485ac8	0164_10.1177_00220345221147908_13bf485ac8	hca	homo_sapiens	sha256:000607a972ecd44703a8be344abddd0c0219eb9e4cb0f0d3a0717d73b07d0b24	data/hca/manuscripts/0164_10.1177_00220345221147908_13bf485ac8/manuscript.md			source:sha256:000607a972ecd44703a8be344abddd0c0219eb9e4cb0f0d3a0717d73b07d0b24
hca:0165_10.1111_cpr.13557_b323e8d65a	0165_10.1111_cpr.13557_b323e8d65a	hca	homo_sapiens	sha256:ce5f761a17432927ffbc60a02bacd23ab7df5bf8b04ce75217ef5e9fbf9bc351	data/hca/manuscripts/0165_10.1111_cpr.13557_b323e8d65a/manuscript.md			source:sha256:ce5f761a17432927ffbc60a02bacd23ab7df5bf8b04ce75217ef5e9fbf9bc351
hca:0166_10.1101_2023.04.13.23288227_0c5bc13bbe	0166_10.1101_2023.04.13.23288227_0c5bc13bbe	hca	homo_sapiens	sha256:4f82ac42cded6a6452856d96e55a4bb8c0f1aca59a037d7556657d6c4a90e212	data/hca/manuscripts/0166_10.1101_2023.04.13.23288227_0c5bc13bbe/manuscript.md			source:sha256:4f82ac42cded6a6452856d96e55a4bb8c0f1aca59a037d7556657d6c4a90e212
hca:0167_10.1073_pnas.1520760112_985a5e340f	0167_10.1073_pnas.1520760112_985a5e340f	hca	homo_sapiens	sha256:42fed0af691285d04fae3cac5c15e8f897632285d3a09fdcdad207863f65205c	data/hca/manuscripts/0167_10.1073_pnas.1520760112_985a5e340f/manuscript.md			source:sha256:42fed0af691285d04fae3cac5c15e8f897632285d3a09fdcdad207863f65205c
hca:0168_10.1038_s41586-022-04552-0_f98a6428c8	0168_10.1038_s41586-022-04552-0_f98a6428c8	hca	homo_sapiens	sha256:9644c9333f0ee26a0a7495533707eafe036a9ae9fbf8a5a6e32f809512c3db35	data/hca/manuscripts/0168_10.1038_s41586-022-04552-0_f98a6428c8/manuscript.md			source:sha256:9644c9333f0ee26a0a7495533707eafe036a9ae9fbf8a5a6e32f809512c3db35
hca:0169_10.1038_s41586-022-04541-3_a47d9e6ca0	0169_10.1038_s41586-022-04541-3_a47d9e6ca0	hca	homo_sapiens	sha256:9a3bf3b3772ac7d8113c87587fddff924772764fc5c93230543fdda9622df847	data/hca/manuscripts/0169_10.1038_s41586-022-04541-3_a47d9e6ca0/manuscript.md			source:sha256:9a3bf3b3772ac7d8113c87587fddff924772764fc5c93230543fdda9622df847
hca:0170_10.1038_s41556-021-00740-8_a1434832b6	0170_10.1038_s41556-021-00740-8_a1434832b6	hca	homo_sapiens	sha256:cbbe240abae70ce3d7f146adce3bb4cf383ddd6be68ff884d4d6345f3fa533dd	data/hca/manuscripts/0170_10.1038_s41556-021-00740-8_a1434832b6/manuscript.md			source:sha256:cbbe240abae70ce3d7f146adce3bb4cf383ddd6be68ff884d4d6345f3fa533dd
hca:0171_10.1016_j.cell.2021.05.013_6d846f218b	0171_10.1016_j.cell.2021.05.013_6d846f218b	hca	homo_sapiens	sha256:5117f2092e193b7a2cc9213d800e800591ba834aafc260c198a305b958fa5933	data/hca/manuscripts/0171_10.1016_j.cell.2021.05.013_6d846f218b/manuscript.md			source:sha256:5117f2092e193b7a2cc9213d800e800591ba834aafc260c198a305b958fa5933
hca:0172_10.1093_hmg_ddab140_444d3c140d	0172_10.1093_hmg_ddab140_444d3c140d	hca	homo_sapiens	sha256:35c5174d51ae55d834f2353f95c28d901a8bede74500902c72297086355b4349	data/hca/manuscripts/0172_10.1093_hmg_ddab140_444d3c140d/manuscript.md			source:sha256:35c5174d51ae55d834f2353f95c28d901a8bede74500902c72297086355b4349
hca:0174_10.1038_s41588-024-02048-3_7311b9bde5	0174_10.1038_s41588-024-02048-3_7311b9bde5	hca	homo_sapiens	sha256:84a8bfc235ce1e429a1a403f6eb00c631197738dd6c227411b0fe5e363157fdd	data/hca/manuscripts/0174_10.1038_s41588-024-02048-3_7311b9bde5/manuscript.md			source:sha256:84a8bfc235ce1e429a1a403f6eb00c631197738dd6c227411b0fe5e363157fdd
hca:0175_10.1038_s41587-020-00796-1_81545d4d48	0175_10.1038_s41587-020-00796-1_81545d4d48	hca	homo_sapiens	sha256:1c74bbbc76e650a5b74efe899cf13d6e1d3afba80732b3ef5ecf2689f2242285	data/hca/manuscripts/0175_10.1038_s41587-020-00796-1_81545d4d48/manuscript.md			source:sha256:1c74bbbc76e650a5b74efe899cf13d6e1d3afba80732b3ef5ecf2689f2242285
hca:0176_10.1126_science.aav2501_7c9d3a1bd2	0176_10.1126_science.aav2501_7c9d3a1bd2	hca	homo_sapiens	sha256:d75f03d93416b8a3b81430c4beb3a29fe9451de6ea0e9efdd460a4f0516c6a79	data/hca/manuscripts/0176_10.1126_science.aav2501_7c9d3a1bd2/manuscript.md			source:sha256:d75f03d93416b8a3b81430c4beb3a29fe9451de6ea0e9efdd460a4f0516c6a79
hca:0177_10.1073_pnas.2204269120_58cc2f2212	0177_10.1073_pnas.2204269120_58cc2f2212	hca	homo_sapiens	sha256:dc20e5f40caac0c26514e01c40d1afeb4cb2f5fbf1238feef69a9c31104e02e3	data/hca/manuscripts/0177_10.1073_pnas.2204269120_58cc2f2212/manuscript.md			source:sha256:dc20e5f40caac0c26514e01c40d1afeb4cb2f5fbf1238feef69a9c31104e02e3
hca:0178_10.1016_j.ebiom.2021.103618_7744ce01c2	0178_10.1016_j.ebiom.2021.103618_7744ce01c2	hca	homo_sapiens	sha256:1f2b5cf46597f7243dabf65af8675e3564fd2947f3a323a8284c5d4808d0e385	data/hca/manuscripts/0178_10.1016_j.ebiom.2021.103618_7744ce01c2/manuscript.md			source:sha256:1f2b5cf46597f7243dabf65af8675e3564fd2947f3a323a8284c5d4808d0e385
hca:0179_10.1038_s41593-021-00906-5_f703d212e4	0179_10.1038_s41593-021-00906-5_f703d212e4	hca	homo_sapiens	sha256:ba94a6a7af9cad48e798f6474157066b03b957ef3dc906028acacb4debd6e9b3	data/hca/manuscripts/0179_10.1038_s41593-021-00906-5_f703d212e4/manuscript.md			source:sha256:ba94a6a7af9cad48e798f6474157066b03b957ef3dc906028acacb4debd6e9b3
hca:0180_10.1016_j.immuni.2019.11.014_dd3bbb9bc1	0180_10.1016_j.immuni.2019.11.014_dd3bbb9bc1	hca	homo_sapiens	sha256:13e2da5dda1627678a37086a46a701392f2228b744ef208ffc48d83378a2ec28	data/hca/manuscripts/0180_10.1016_j.immuni.2019.11.014_dd3bbb9bc1/manuscript.md			source:sha256:13e2da5dda1627678a37086a46a701392f2228b744ef208ffc48d83378a2ec28
hca:0182_10.1126_sciimmunol.abk1741_33c534a538	0182_10.1126_sciimmunol.abk1741_33c534a538	hca	homo_sapiens	sha256:16ccf83c59be276f599f48fef607b0571eb58ee23481049805379f25d6ab6e53	data/hca/manuscripts/0182_10.1126_sciimmunol.abk1741_33c534a538/manuscript.md			source:sha256:16ccf83c59be276f599f48fef607b0571eb58ee23481049805379f25d6ab6e53
hca:0183_10.1126_sciimmunol.abd1554_52a79b9d12	0183_10.1126_sciimmunol.abd1554_52a79b9d12	hca	homo_sapiens	sha256:afa7523117c6182725ea1d8b7a1cca6b9dd002af9222a97d2c535ee216941d7c	data/hca/manuscripts/0183_10.1126_sciimmunol.abd1554_52a79b9d12/manuscript.md			source:sha256:afa7523117c6182725ea1d8b7a1cca6b9dd002af9222a97d2c535ee216941d7c
hca:0184_10.1016_j.cell.2021.07.023_f621bea088	0184_10.1016_j.cell.2021.07.023_f621bea088	hca	homo_sapiens	sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e	data/hca/manuscripts/0184_10.1016_j.cell.2021.07.023_f621bea088/manuscript.md			source:sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e
hca:0185_10.1038_s41598-019-45842-4_2aeb7a4d45	0185_10.1038_s41598-019-45842-4_2aeb7a4d45	hca	homo_sapiens	sha256:af4224d902096dfc172d775e997860b521a3613755ad9fd1c00a5128a7887653	data/hca/manuscripts/0185_10.1038_s41598-019-45842-4_2aeb7a4d45/manuscript.md			source:sha256:af4224d902096dfc172d775e997860b521a3613755ad9fd1c00a5128a7887653
hca:0186_10.1016_j.devcel.2020.01.033_6afe089f1e	0186_10.1016_j.devcel.2020.01.033_6afe089f1e	hca	homo_sapiens	sha256:3c9c3ec290e621853d85fcdda839899768b6294c5cc9b094560f9396c832d911	data/hca/manuscripts/0186_10.1016_j.devcel.2020.01.033_6afe089f1e/manuscript.md			source:sha256:3c9c3ec290e621853d85fcdda839899768b6294c5cc9b094560f9396c832d911
hca:0187_10.1016_j.cell.2021.04.048_58f6b9bb19	0187_10.1016_j.cell.2021.04.048_58f6b9bb19	hca	homo_sapiens	sha256:d7b8d1918d0a94349ab91bf4d7df0c834d7c4e1f6b2a36f35de37642b71b525e	data/hca/manuscripts/0187_10.1016_j.cell.2021.04.048_58f6b9bb19/manuscript.md			source:sha256:d7b8d1918d0a94349ab91bf4d7df0c834d7c4e1f6b2a36f35de37642b71b525e
hca:0188_10.1038_s41586-022-04989-3_7ea3ee9a4e	0188_10.1038_s41586-022-04989-3_7ea3ee9a4e	hca	homo_sapiens	sha256:9a9e93937798bb0f2c9f19a406de05af0ddd9336179a090cf231d3ed4c5a8ea4	data/hca/manuscripts/0188_10.1038_s41586-022-04989-3_7ea3ee9a4e/manuscript.md			source:sha256:9a9e93937798bb0f2c9f19a406de05af0ddd9336179a090cf231d3ed4c5a8ea4
hca:0190_10.1038_s41467-019-14118-w_eee71dc5ea	0190_10.1038_s41467-019-14118-w_eee71dc5ea	hca	homo_sapiens	sha256:9965354bd2e8d71ae9639b880e15ac2a6e3179e4f6307e1b0f2bbfc0f4d4f1f0	data/hca/manuscripts/0190_10.1038_s41467-019-14118-w_eee71dc5ea/manuscript.md			source:sha256:9965354bd2e8d71ae9639b880e15ac2a6e3179e4f6307e1b0f2bbfc0f4d4f1f0
hca:0191_10.1126_sciimmunol.abh3768_bc0f7a7105	0191_10.1126_sciimmunol.abh3768_bc0f7a7105	hca	homo_sapiens	sha256:cb6dfe9f7fcbf75a2c6a36c7c7ae664f142a977a3598697ac6ab5a45bf2b281e	data/hca/manuscripts/0191_10.1126_sciimmunol.abh3768_bc0f7a7105/manuscript.md			source:sha256:cb6dfe9f7fcbf75a2c6a36c7c7ae664f142a977a3598697ac6ab5a45bf2b281e
hca:0193_10.15252_emmm.202012871_3b35c5fb8f	0193_10.15252_emmm.202012871_3b35c5fb8f	hca	homo_sapiens	sha256:56b0ff2dab9d51daffe0de2d5d036cf55cbbc6caeab79aea151568c320158cc6	data/hca/manuscripts/0193_10.15252_emmm.202012871_3b35c5fb8f/manuscript.md			source:sha256:56b0ff2dab9d51daffe0de2d5d036cf55cbbc6caeab79aea151568c320158cc6
hca:0194_10.1101_459891_35e1f2a53d	0194_10.1101_459891_35e1f2a53d	hca	homo_sapiens	sha256:8d1c13585c25d388402e59cb1c7e8280c8506b36531a175bf2db3d70fdf854ad	data/hca/manuscripts/0194_10.1101_459891_35e1f2a53d/manuscript.md			source:sha256:8d1c13585c25d388402e59cb1c7e8280c8506b36531a175bf2db3d70fdf854ad
hca:0195_10.1038_nbt.4038_23df984b1c	0195_10.1038_nbt.4038_23df984b1c	hca	homo_sapiens	sha256:0164f53f780b980e36b5782cc9825c09159877de48b4e5b0fcd3d7d686eb42c4	data/hca/manuscripts/0195_10.1038_nbt.4038_23df984b1c/manuscript.md			source:sha256:0164f53f780b980e36b5782cc9825c09159877de48b4e5b0fcd3d7d686eb42c4
hca:0196_10.1016_j.cell.2019.06.029_0759da9587	0196_10.1016_j.cell.2019.06.029_0759da9587	hca	homo_sapiens	sha256:caee3deb535af325b6ea9fe4b908a7be55ea8131860f6fb9e90e9504c537ae78	data/hca/manuscripts/0196_10.1016_j.cell.2019.06.029_0759da9587/manuscript.md			source:sha256:caee3deb535af325b6ea9fe4b908a7be55ea8131860f6fb9e90e9504c537ae78
hca:0197_10.3389_fmed.2022.869284_8494fa8c76	0197_10.3389_fmed.2022.869284_8494fa8c76	hca	homo_sapiens	sha256:b67d3862a267fb6417e1e2c681a340ebda9c7916f23fd38ef6b8dc8815a26ea7	data/hca/manuscripts/0197_10.3389_fmed.2022.869284_8494fa8c76/manuscript.md			source:sha256:b67d3862a267fb6417e1e2c681a340ebda9c7916f23fd38ef6b8dc8815a26ea7
hca:0198_10.1038_s41467-021-27619-4_12529026b3	0198_10.1038_s41467-021-27619-4_12529026b3	hca	homo_sapiens	sha256:437e4cc12dd27b4efd47abf3466a0de033cebc20fa06efea18a7f128cdc9817e	data/hca/manuscripts/0198_10.1038_s41467-021-27619-4_12529026b3/manuscript.md			source:sha256:437e4cc12dd27b4efd47abf3466a0de033cebc20fa06efea18a7f128cdc9817e
hca:0199_10.1126_science.aau0730_b6fe6637fb	0199_10.1126_science.aau0730_b6fe6637fb	hca	homo_sapiens	sha256:e128a40b6376bc74a96dc958920b97c8fea580dbc2621220c856acf67296559b	data/hca/manuscripts/0199_10.1126_science.aau0730_b6fe6637fb/manuscript.md			source:sha256:e128a40b6376bc74a96dc958920b97c8fea580dbc2621220c856acf67296559b
hca:0200_10.1242_dev.172361_e8969b05b0	0200_10.1242_dev.172361_e8969b05b0	hca	homo_sapiens	sha256:50264f46e5a7b940d561e7d0ff2e5993dac1474ded8c85f7959d2a64f580cc1a	data/hca/manuscripts/0200_10.1242_dev.172361_e8969b05b0/manuscript.md			source:sha256:50264f46e5a7b940d561e7d0ff2e5993dac1474ded8c85f7959d2a64f580cc1a
hca:0201_10.1038_s41467-019-13382-0_3e98068ead	0201_10.1038_s41467-019-13382-0_3e98068ead	hca	homo_sapiens	sha256:89109e127bf8f58a81b734c187650800545238a7d413f75e0f9692b04623bb83	data/hca/manuscripts/0201_10.1038_s41467-019-13382-0_3e98068ead/manuscript.md			source:sha256:89109e127bf8f58a81b734c187650800545238a7d413f75e0f9692b04623bb83
hca:0202_10.1101_2021.03.09.21253155_14ff4e9eec	0202_10.1101_2021.03.09.21253155_14ff4e9eec	hca	homo_sapiens	sha256:d9880852dd8cf1560573d369ab59316bb50dd9667ddaaab00ec639253ae96a9a	data/hca/manuscripts/0202_10.1101_2021.03.09.21253155_14ff4e9eec/manuscript.md			source:sha256:d9880852dd8cf1560573d369ab59316bb50dd9667ddaaab00ec639253ae96a9a
hca:0203_10.1038_s41598-021-95532-3_bdd0d22902	0203_10.1038_s41598-021-95532-3_bdd0d22902	hca	homo_sapiens	sha256:b2acbac3a587707ceac36fbd16f4e3da24c863ce9671f7223c9da0530964937f	data/hca/manuscripts/0203_10.1038_s41598-021-95532-3_bdd0d22902/manuscript.md			source:sha256:b2acbac3a587707ceac36fbd16f4e3da24c863ce9671f7223c9da0530964937f
hca:0204_10.1038_s41592-021-01344-8_b3626153aa	0204_10.1038_s41592-021-01344-8_b3626153aa	hca	homo_sapiens	sha256:542dec077d414c4de8c1f41f07630b38a0588ebef8f13ee6f19176945ef4b7b1	data/hca/manuscripts/0204_10.1038_s41592-021-01344-8_b3626153aa/manuscript.md			source:sha256:542dec077d414c4de8c1f41f07630b38a0588ebef8f13ee6f19176945ef4b7b1
hca:0205_10.1038_s41588-020-0636-z_f39ba80540	0205_10.1038_s41588-020-0636-z_f39ba80540	hca	homo_sapiens	sha256:0adbf918c78f042f21b06822edc06fd4cfd40013b2e57c50d062aeffe27c3b96	data/hca/manuscripts/0205_10.1038_s41588-020-0636-z_f39ba80540/manuscript.md			source:sha256:0adbf918c78f042f21b06822edc06fd4cfd40013b2e57c50d062aeffe27c3b96
hca:0206_10.1038_s41586-021-04345-x_4379471b82	0206_10.1038_s41586-021-04345-x_4379471b82	hca	homo_sapiens	sha256:56310bcc393e6d585ddddbc11c951af445072d44e03e0da1da9c36abcdff65ac	data/hca/manuscripts/0206_10.1038_s41586-021-04345-x_4379471b82/manuscript.md			source:sha256:56310bcc393e6d585ddddbc11c951af445072d44e03e0da1da9c36abcdff65ac
hca:0207_10.1016_j.immuni.2020.11.017_b182001861	0207_10.1016_j.immuni.2020.11.017_b182001861	hca	homo_sapiens	sha256:d81046306d253913299bf8ece2bc1479490f854f05cb93389fef452a5640a603	data/hca/manuscripts/0207_10.1016_j.immuni.2020.11.017_b182001861/manuscript.md			source:sha256:d81046306d253913299bf8ece2bc1479490f854f05cb93389fef452a5640a603
hca:0208_10.1038_nbt.2967_18c9fd3939	0208_10.1038_nbt.2967_18c9fd3939	hca	homo_sapiens	sha256:94ca94f6b4b1cf6a0c5ceda3e58243a49fa03ca7f365c428eab749519cbae44e	data/hca/manuscripts/0208_10.1038_nbt.2967_18c9fd3939/manuscript.md			source:sha256:94ca94f6b4b1cf6a0c5ceda3e58243a49fa03ca7f365c428eab749519cbae44e
hca:0209_10.1126_scitranslmed.abe4282_13877fdeac	0209_10.1126_scitranslmed.abe4282_13877fdeac	hca	homo_sapiens	sha256:6e2bf419d8e68e7b178b0aa15426d85a25de2aee94698b13d3d4d0758beb7eac	data/hca/manuscripts/0209_10.1126_scitranslmed.abe4282_13877fdeac/manuscript.md			source:sha256:6e2bf419d8e68e7b178b0aa15426d85a25de2aee94698b13d3d4d0758beb7eac
hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	0210_10.1016_j.stem.2020.11.008_213dabcee4	hca	homo_sapiens	sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	data/hca/manuscripts/0210_10.1016_j.stem.2020.11.008_213dabcee4/manuscript.md			source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3
hca:0211_10.1016_j.cels.2022.06.005_7669df70b6	0211_10.1016_j.cels.2022.06.005_7669df70b6	hca	homo_sapiens	sha256:398d53e594f96a0eb587b569651f1e7b2049baae96178073c05418f8284b771d	data/hca/manuscripts/0211_10.1016_j.cels.2022.06.005_7669df70b6/manuscript.md			source:sha256:398d53e594f96a0eb587b569651f1e7b2049baae96178073c05418f8284b771d
hca:0212_10.1038_s41586-022-04571-x_30a05d7904	0212_10.1038_s41586-022-04571-x_30a05d7904	hca	homo_sapiens	sha256:54cdae6c689ec5aca9bfb21415985d26927d2df885211dcf1e3083dcd3e0f3a8	data/hca/manuscripts/0212_10.1038_s41586-022-04571-x_30a05d7904/manuscript.md			source:sha256:54cdae6c689ec5aca9bfb21415985d26927d2df885211dcf1e3083dcd3e0f3a8
hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	hca	homo_sapiens	sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	data/hca/manuscripts/0213_10.1016_j.ccell.2022.11.001_63fadcc3b4/manuscript.md			source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e
hca:0214_10.1126_science.abo0510_808a3cb920	0214_10.1126_science.abo0510_808a3cb920	hca	homo_sapiens	sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	data/hca/manuscripts/0214_10.1126_science.abo0510_808a3cb920/manuscript.md			source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f
hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	0215_10.1038_s42003-020-01625-6_cc9e14f4ea	hca	homo_sapiens	sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	data/hca/manuscripts/0215_10.1038_s42003-020-01625-6_cc9e14f4ea/manuscript.md			source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d
hca:0216_10.1038_s41588-021-00972-2_b07f96cf7c	0216_10.1038_s41588-021-00972-2_b07f96cf7c	hca	homo_sapiens	sha256:b978156d4485ce5c6c053f31e1e89e780215bcb4b30ca0929bfc2a9f08b89f7f	data/hca/manuscripts/0216_10.1038_s41588-021-00972-2_b07f96cf7c/manuscript.md			source:sha256:b978156d4485ce5c6c053f31e1e89e780215bcb4b30ca0929bfc2a9f08b89f7f
hca:0217_10.1186_s40478-023-01568-z_30cfefc163	0217_10.1186_s40478-023-01568-z_30cfefc163	hca	homo_sapiens	sha256:48170c0905a53041549cfdf1b216e3f5d7635c0b64f960ecd87bf8e0b487ef92	data/hca/manuscripts/0217_10.1186_s40478-023-01568-z_30cfefc163/manuscript.md			source:sha256:48170c0905a53041549cfdf1b216e3f5d7635c0b64f960ecd87bf8e0b487ef92
hca:0219_10.1016_j.cell.2020.06.026_35457f0d2b	0219_10.1016_j.cell.2020.06.026_35457f0d2b	hca	homo_sapiens	sha256:080680c94c8b199972c2dbbd34041baa2d04fce8b8d2b69935c5b993f7614b1b	data/hca/manuscripts/0219_10.1016_j.cell.2020.06.026_35457f0d2b/manuscript.md			source:sha256:080680c94c8b199972c2dbbd34041baa2d04fce8b8d2b69935c5b993f7614b1b
hca:0220_10.1038_s42003-021-02562-8_904d08be85	0220_10.1038_s42003-021-02562-8_904d08be85	hca	homo_sapiens	sha256:2a5569be54655490249c3d844c40d6bfb8f7685d31fca9784bf5c952fa360c32	data/hca/manuscripts/0220_10.1038_s42003-021-02562-8_904d08be85/manuscript.md			source:sha256:2a5569be54655490249c3d844c40d6bfb8f7685d31fca9784bf5c952fa360c32
hca:0221_10.7554_elife.69603_ab573a325d	0221_10.7554_elife.69603_ab573a325d	hca	homo_sapiens	sha256:a092a618d96ccb9ebffe1b95f13c85d969902c4c42130c55e593091770edf870	data/hca/manuscripts/0221_10.7554_elife.69603_ab573a325d/manuscript.md			source:sha256:a092a618d96ccb9ebffe1b95f13c85d969902c4c42130c55e593091770edf870
hca:0222_10.1016_j.cell.2020.06.001_353fb6b4df	0222_10.1016_j.cell.2020.06.001_353fb6b4df	hca	homo_sapiens	sha256:c2cfef6a6c958a5fadf0866a7117c1236a49220c36c932749b2a936894f84664	data/hca/manuscripts/0222_10.1016_j.cell.2020.06.001_353fb6b4df/manuscript.md			source:sha256:c2cfef6a6c958a5fadf0866a7117c1236a49220c36c932749b2a936894f84664
hca:0223_10.1126_science.abo7257_14645ac97f	0223_10.1126_science.abo7257_14645ac97f	hca	homo_sapiens	sha256:847aba9c5e53528c89eb8e2b2bce6396221d046d245c473253c475c4455da5f8	data/hca/manuscripts/0223_10.1126_science.abo7257_14645ac97f/manuscript.md			source:sha256:847aba9c5e53528c89eb8e2b2bce6396221d046d245c473253c475c4455da5f8
hca:0224_10.1038_s41467-018-07581-4_ec3b4906f6	0224_10.1038_s41467-018-07581-4_ec3b4906f6	hca	homo_sapiens	sha256:376766c921a39d7f6df227c5270ba1f69a0759e41ab739283fbd18b1800e7ad2	data/hca/manuscripts/0224_10.1038_s41467-018-07581-4_ec3b4906f6/manuscript.md			source:sha256:376766c921a39d7f6df227c5270ba1f69a0759e41ab739283fbd18b1800e7ad2
hca:0225_10.1016_j.exer.2019.05.001_df51932aea	0225_10.1016_j.exer.2019.05.001_df51932aea	hca	homo_sapiens	sha256:2eba0bc0aa2c766f8d6a769bf64fd7619248fb3933a4f2ae9ad63bb178af7fed	data/hca/manuscripts/0225_10.1016_j.exer.2019.05.001_df51932aea/manuscript.md			source:sha256:2eba0bc0aa2c766f8d6a769bf64fd7619248fb3933a4f2ae9ad63bb178af7fed
hca:0226_10.1038_s41593-020-00764-7_dc0bba5691	0226_10.1038_s41593-020-00764-7_dc0bba5691	hca	homo_sapiens	sha256:d4b9d51e2587ec4c348c158fb3ce8e3089a2e937d80a6f0983d772a2edf3b42a	data/hca/manuscripts/0226_10.1038_s41593-020-00764-7_dc0bba5691/manuscript.md			source:sha256:d4b9d51e2587ec4c348c158fb3ce8e3089a2e937d80a6f0983d772a2edf3b42a
hca:0228_10.1128_mbio.02583-20_5085db2792	0228_10.1128_mbio.02583-20_5085db2792	hca	homo_sapiens	sha256:72eef6d2a951e67dcb1745a65db75f4908fe3a708625c94a0ac67f86ebd473af	data/hca/manuscripts/0228_10.1128_mbio.02583-20_5085db2792/manuscript.md			source:sha256:72eef6d2a951e67dcb1745a65db75f4908fe3a708625c94a0ac67f86ebd473af
hca:0229_10.15252_msb.20178041_0277072a61	0229_10.15252_msb.20178041_0277072a61	hca	homo_sapiens	sha256:525efd3cb8cd81c6253491f2d9a6323101aa98f13d59efa627471afcf20c6c88	data/hca/manuscripts/0229_10.15252_msb.20178041_0277072a61/manuscript.md			source:sha256:525efd3cb8cd81c6253491f2d9a6323101aa98f13d59efa627471afcf20c6c88
hca:0231_10.1101_2023.08.08.551504_0d646c9546	0231_10.1101_2023.08.08.551504_0d646c9546	hca	homo_sapiens	sha256:5f1e2b66f2825fad39267390db835293649ba404bac6d68545aa154a9966b537	data/hca/manuscripts/0231_10.1101_2023.08.08.551504_0d646c9546/manuscript.md	Multi-scale spatial mapping of cell populations across anatomical sites in healthy human skin and basal cell carcinoma	multi scale spatial mapping of cell populations across anatomical sites in healthy human skin and basal cell carcinoma	title:multi scale spatial mapping of cell populations across anatomical sites in healthy human skin and basal cell carcinoma
hca:0232_10.1038_s43018-020-00121-4_6badfd3276	0232_10.1038_s43018-020-00121-4_6badfd3276	hca	homo_sapiens	sha256:52fc93dd4f22cea8b14b309598d7c76f774909ba0ff2432e1a593c8f56993346	data/hca/manuscripts/0232_10.1038_s43018-020-00121-4_6badfd3276/manuscript.md			source:sha256:52fc93dd4f22cea8b14b309598d7c76f774909ba0ff2432e1a593c8f56993346
hca:0233_10.1038_s41590-025-02241-4_110ace5bba	0233_10.1038_s41590-025-02241-4_110ace5bba	hca	homo_sapiens	sha256:20bd95d693ff960c182abc6340d6752558940742e0d12999984fd49e483144fd	data/hca/manuscripts/0233_10.1038_s41590-025-02241-4_110ace5bba/manuscript.md			source:sha256:20bd95d693ff960c182abc6340d6752558940742e0d12999984fd49e483144fd
hca:0234_10.1038_s41467-022-32972-z_b918df798f	0234_10.1038_s41467-022-32972-z_b918df798f	hca	homo_sapiens	sha256:b573be50bd34936d21ca50660f99f8e33d23de8695a094aac8156bc3cb0e7e9d	data/hca/manuscripts/0234_10.1038_s41467-022-32972-z_b918df798f/manuscript.md			source:sha256:b573be50bd34936d21ca50660f99f8e33d23de8695a094aac8156bc3cb0e7e9d
hca:0235_10.1016_j.isci.2024.111337_a37d387ae6	0235_10.1016_j.isci.2024.111337_a37d387ae6	hca	homo_sapiens	sha256:d5528f2d72993eca9d18681065d9d84c4ff808a21c76c27a3751f3be2e32fb83	data/hca/manuscripts/0235_10.1016_j.isci.2024.111337_a37d387ae6/manuscript.md			source:sha256:d5528f2d72993eca9d18681065d9d84c4ff808a21c76c27a3751f3be2e32fb83
hca:0236_10.1038_nbt.4042_cbf6e259f9	0236_10.1038_nbt.4042_cbf6e259f9	hca	homo_sapiens	sha256:a1e98bd7619d8f6098a6b1aa4cb690589f2abb3174e9e2db27527721f0088bf8	data/hca/manuscripts/0236_10.1038_nbt.4042_cbf6e259f9/manuscript.md			source:sha256:a1e98bd7619d8f6098a6b1aa4cb690589f2abb3174e9e2db27527721f0088bf8
