group	target	rank	nnz	nnz_frac	mean	log_fc	p_raw	p_corr
LAM	ENSG00000197746	77.0	41.0	0.9318181818181818	1.1627237445332979	0.6825205820349518	5.792157677832246e-11	1.9516096079687968e-06
LAM	ENSG00000107798	92.0	41.0	0.9318181818181818	1.0693516220310169	0.956735100312081	2.954819485514557e-14	9.955968774492748e-10
LAM	ENSG00000148834	358.0	33.0	0.75	0.2983738812085159	0.22717138802310477	4.475763578497756e-09	0.00015080637801390337
LAM	ENSG00000010278	184.0	36.0	0.8181818181818182	0.5904627962064336	0.5390009038263255	1.7808023027717862e-10	6.000235278959256e-06
LAM	ENSG00000175899	327.0	35.0	0.7954545454545454	0.3256041779790949	0.22076361557462112	3.461852536771266e-07	0.011664365937397104
LAM	ENSG00000123416	107.0	39.0	0.8863636363636364	0.9573619168916092	0.553471030532672	3.3516958453453525e-08	0.001129320398130663
LAM	ENSG00000135404	71.0	41.0	0.9318181818181818	1.1906706999720402	0.5959051241570784	9.681571394438072e-10	3.262108665641964e-05
LAM	ENSG00000090382	84.0	34.0	0.7727272727272727	1.116049732766508	0.8730564308166281	1.0411057606883592e-08	0.0003507901750063357
LAM	ENSG00000185896	234.0	37.0	0.8409090909090909	0.44920005355699366	0.3209804334489399	1.6763234260270713e-08	0.0005648204151655614
LAM	ENSG00000131981	119.0	40.0	0.9090909090909091	0.89796382593288	0.7396568963773468	6.953510289746815e-12	2.3429157570272917e-07
LAM	ENSG00000119655	63.0	42.0	0.9545454545454546	1.2790434154017567	0.685809099400503	1.4523758520118005e-15	4.8936351957685604e-11
LAM	ENSG00000182718	120.0	40.0	0.9090909090909091	0.8956978199771963	0.5697459227976265	1.8606256410786295e-09	6.269192035050334e-05
LAM	ENSG00000103811	380.0	33.0	0.75	0.2870017257184541	0.2207126580017384	6.5957135512225e-07	0.022223597239489093
LAM	ENSG00000161921	449.0	31.0	0.7045454545454546	0.2420260613774031	0.18276239368152658	6.686346651253069e-07	0.02252897640673209
LAM	ENSG00000129226	98.0	41.0	0.9318181818181818	1.0336508560317028	0.8097060531165075	5.964961924955275e-17	2.0098342709944306e-12
LAM	ENSG00000168961	432.0	32.0	0.7272727272727273	0.2490559646376443	0.2002342675158823	6.29438867097294e-07	0.021208313187976224
LAM	ENSG00000030582	154.0	38.0	0.8636363636363636	0.7493172528872118	0.5348389426931974	2.04912198870905e-10	6.904311628756273e-06
LAM	ENSG00000224397	578.0	27.0	0.6136363636363636	0.1939553817910449	0.16458564626157404	3.451331814739012e-07	0.011628917416581626
LAM	ENSG00000101160	177.0	39.0	0.8863636363636364	0.6167914733320272	0.4447884717382107	1.5993060471557303e-10	5.388701795286518e-06
LAM	ENSG00000167468	166.0	39.0	0.8863636363636364	0.6836450322774105	0.35811495051720765	9.767714987917239e-08	0.0032911338880288344
LAM	ENSG00000104904	93.0	43.0	0.9772727272727273	1.0655288073431284	0.27197806073054975	4.919624903003953e-07	0.016576184148181516
LAM	ENSG00000102575	153.0	36.0	0.8181818181818182	0.7576660429273359	0.6772242544320227	1.1352252111972129e-11	3.825027826607889e-07
LAM	ENSG00000011600	25.0	43.0	0.9772727272727273	1.5775619702966066	0.8035141872558439	4.671189543791085e-17	1.573910604884968e-12
LAM	ENSG00000105223	165.0	38.0	0.8636363636363636	0.6901819986098173	0.5532562009704285	2.225279544620595e-11	7.497856897644633e-07
LAM	ENSG00000130203	7.0	42.0	0.9545454545454546	2.092987017856943	1.982925628538988	6.73794063476311e-17	2.270281717477082e-12
LAM	ENSG00000130208	29.0	39.0	0.8863636363636364	1.5276957911219238	1.4801028710642248	1.43345808304308e-14	4.829893665005354e-10
LAM	ENSG00000160014	176.0	38.0	0.8636363636363636	0.6178756591681223	0.4065441935934816	5.7451619720489763e-08	0.0019357748748621822
LAM	ENSG00000087086	0.0	44.0	1.0	3.861546310682135	1.5265037337710754	2.1871907072434587e-14	7.36952036898611e-10
LAM	ENSG00000186818	547.0	31.0	0.7045454545454546	0.20139944236981802	0.17215800673119103	4.400037968246505e-07	0.014825487930209774
LAM	ENSG00000100097	52.0	42.0	0.9545454545454546	1.3285962865145768	0.6534791269157808	1.2648947760583514e-09	4.261936458451009e-05
LAM	ENSG00000100300	172.0	37.0	0.8409090909090909	0.6399183726329621	0.33905444668349893	9.343546760517316e-08	0.0031482146454887045
LAM	ENSG00000160213	56.0	40.0	0.9090909090909091	1.3198665109606749	0.9787919532610758	1.8435162306602253e-12	6.211543587586563e-08
Mac	ENSG00000142669	146.0	160.0	0.8648648648648649	0.7441777971991899	0.20622124488547122	2.940775290347862e-08	0.0009908648263298086
Mac	ENSG00000000938	617.0	67.0	0.3621621621621622	0.1690828590459733	0.14435303483060327	4.451661359436996e-12	1.4999427784487014e-07
Mac	ENSG00000130775	516.0	78.0	0.42162162162162165	0.19778958139457659	0.11064012613837006	3.248719350884555e-07	0.010946234980870419
Mac	ENSG00000131236	264.0	113.0	0.6108108108108108	0.36406549489735546	0.15906368967898685	3.71235730150191e-08	0.0012508416691680536
Mac	ENSG00000131238	413.0	85.0	0.4594594594594595	0.24125284280094222	0.136909835069762	1.8171824270305113e-08	0.0006122814469636605
Mac	ENSG00000065978	117.0	172.0	0.9297297297297298	0.9913448994033356	0.4176662970339522	1.550851642722839e-26	5.225439524990333e-22
Mac	ENSG00000117410	315.0	107.0	0.5783783783783784	0.3051935805677099	0.1518851822372782	3.965860676030307e-09	0.00013362570961816515
Mac	ENSG00000174021	355.0	96.0	0.518918918918919	0.27677705316736595	0.12074500376990041	9.463530450312163e-07	0.0318864194992818
Mac	ENSG00000143110	206.0	131.0	0.7081081081081081	0.4982527475351033	0.35590419661137046	2.1489153552846027e-23	7.24055539809594e-19
Mac	ENSG00000163131	152.0	143.0	0.772972972972973	0.6860782709308829	0.48881979193437514	2.110234207565084e-25	7.110223138969794e-21
Mac	ENSG00000197747	130.0	162.0	0.8756756756756757	0.8735842438148379	0.22675743499238155	7.266973240122326e-08	0.0024485339635268166
Mac	ENSG00000163191	121.0	171.0	0.9243243243243243	0.9754046735795066	0.3981489364940809	1.974581498844931e-19	6.65315490220811e-15
Mac	ENSG00000163220	172.0	70.0	0.3783783783783784	0.6124288121879095	0.4851995545964315	5.9733423069043036e-09	0.0002012657956888336
Mac	ENSG00000163221	540.0	26.0	0.14054054054054055	0.18926772433182903	0.18858002658312606	1.2212792925431981e-06	0.041149784482950515
Mac	ENSG00000143546	186.0	61.0	0.32972972972972975	0.5525602880412245	0.45886926755240065	2.7422671228053246e-08	0.000923979484358026
Mac	ENSG00000197956	64.0	172.0	0.9297297297297298	1.4533559749040954	0.31551895644778116	2.494331789614162e-08	0.0008404401531925958
Mac	ENSG00000158481	783.0	35.0	0.1891891891891892	0.13564591939348644	0.134279568431735	9.78301745204541e-08	0.0032962899002921806
Mac	ENSG00000163563	289.0	93.0	0.5027027027027027	0.33998226437138435	0.28727572804172613	1.3061093599237038e-14	4.400804877326927e-10
Mac	ENSG00000179639	368.0	48.0	0.2594594594594595	0.26531704050960625	0.2611370422837323	9.2449887881314e-11	3.1150065222729936e-06
Mac	ENSG00000158869	108.0	167.0	0.9027027027027027	1.0276318870193357	0.533750114382144	2.4406191342157523e-26	8.223422110826556e-22
Mac	ENSG00000116701	857.0	49.0	0.2648648648648649	0.12543600070398292	0.08631398367093607	1.3917068906664e-06	0.04689217197411368
Mac	ENSG00000150681	990.0	50.0	0.2702702702702703	0.1099628834231964	0.09681497462617455	9.187625140455096e-09	0.000309567841482494
Mac	ENSG00000116741	233.0	102.0	0.5513513513513514	0.42520665099996025	0.2845007265375507	1.6686912635973773e-13	5.622488343565003e-09
Mac	ENSG00000196352	443.0	80.0	0.43243243243243246	0.22531600834464238	0.11825441229099064	6.265226504670933e-07	0.02111005418483824
Mac	ENSG00000163041	107.0	176.0	0.9513513513513514	1.033257336091919	0.344220576886467	1.996958367028219e-18	6.728551521864881e-14
Mac	ENSG00000115590	931.0	39.0	0.21081081081081082	0.11712590914902628	0.11549663683536349	5.3590399732579495e-09	0.00018056749285895335
Mac	ENSG00000169554	435.0	76.0	0.41081081081081083	0.22979002469266704	0.14768796648935745	3.2337524118946883e-09	0.00010895805376637962
Mac	ENSG00000018280	1041.0	36.0	0.1945945945945946	0.1035974325274107	0.09070451575879904	4.17788893564975e-07	0.014076978979778268
Mac	ENSG00000091317	361.0	105.0	0.5675675675675675	0.26810053425913183	0.15352100319193512	8.540333166331476e-12	2.877579857063728e-07
Mac	ENSG00000233276	131.0	159.0	0.8594594594594595	0.854312660347042	0.39942949138287864	9.193494868814124e-20	3.0976561610982307e-15
Mac	ENSG00000067560	205.0	141.0	0.7621621621621621	0.4997425441622266	0.20860720767129354	8.067663017592226e-11	2.7183183771475247e-06
Mac	ENSG00000163931	309.0	101.0	0.5459459459459459	0.3145164653725044	0.250903597620847	4.3287741603362794e-17	1.458537165583706e-12
Mac	ENSG00000114013	629.0	68.0	0.3675675675675676	0.16601861741005416	0.13427891208995416	5.481559955152526e-12	1.846956811289092e-07
Mac	ENSG00000121552	304.0	86.0	0.4648648648648649	0.3199970072271706	0.2971461687762682	5.2288085895507904e-18	1.7617947661632433e-13
Mac	ENSG00000120742	282.0	119.0	0.6432432432432432	0.34567306247976953	0.14626042211220477	1.204877976991527e-07	0.004059715855675251
Mac	ENSG00000109321	251.0	65.0	0.35135135135135137	0.38120136508332864	0.27262848312267113	4.446601372109548e-08	0.0014982378663185912
Mac	ENSG00000176788	1451.0	33.0	0.1783783783783784	0.07416018736587815	0.06450548015627151	1.3380451711817805e-06	0.04508409399779891
Mac	ENSG00000175857	1095.0	34.0	0.1837837837837838	0.09825955762927252	0.09510668074634816	8.574449408707822e-08	0.0028890749837700135
Mac	ENSG00000038427	467.0	50.0	0.2702702702702703	0.21524413128675754	0.21442409929132883	6.493635141117812e-11	2.187965424448236e-06
Mac	ENSG00000113648	321.0	104.0	0.5621621621621622	0.30058601958952263	0.17551389718833904	6.902950373881549e-11	2.325880098975649e-06
Mac	ENSG00000019582	13.0	171.0	0.9243243243243243	2.117125768969508	1.1881750301284004	6.240113139835517e-38	2.102543721336179e-33
Mac	ENSG00000146066	273.0	110.0	0.5945945945945946	0.3557277791742332	0.16279554457430628	2.435908927166422e-08	0.0008207551539194543
Mac	ENSG00000113269	369.0	92.0	0.4972972972972973	0.26515641231895476	0.15645065467858021	2.29373793144488e-10	7.728520586210378e-06
Mac	ENSG00000112799	834.0	54.0	0.2918918918918919	0.12863566792033845	0.10452807460738933	3.457929445577506e-09	0.00011651147473928849
Mac	ENSG00000112137	710.0	54.0	0.2918918918918919	0.1465759738642208	0.12298413453494687	1.7954379465505393e-09	6.0495486171073874e-05
Mac	ENSG00000137393	627.0	63.0	0.34054054054054056	0.16668937879998436	0.1251096065143797	7.807216236430355e-10	2.630563438702844e-05
Mac	ENSG00000204482	147.0	138.0	0.745945945945946	0.7417169979476158	0.6354140100115762	5.6530428506899436e-30	1.9047362581114695e-25
Mac	ENSG00000204472	95.0	170.0	0.918918918918919	1.1161970699115713	0.6248063667180837	6.245953598432436e-32	2.104511605455825e-27
Mac	ENSG00000204287	15.0	175.0	0.9459459459459459	2.0544439990529777	1.4803395477695438	1.9882226617530358e-52	6.699117436510678e-48
Mac	ENSG00000198502	143.0	142.0	0.7675675675675676	0.7711094014525397	0.5934679383597188	7.145453602672846e-30	2.407589136884589e-25
Mac	ENSG00000196126	70.0	165.0	0.8918918918918919	1.3890437524867718	0.9819343350100841	2.12234443837688e-38	7.1510273506670595e-34
Mac	ENSG00000196735	154.0	123.0	0.6648648648648648	0.6799516513273757	0.5910130457167256	1.88592245462908e-26	6.354427118627222e-22
Mac	ENSG00000179344	161.0	124.0	0.6702702702702703	0.6390018606433189	0.5407809904113364	3.1199846196826614e-26	1.0512476177558759e-21
Mac	ENSG00000237541	1431.0	36.0	0.1945945945945946	0.07485376984772982	0.06796974356160948	1.0024390103306776e-07	0.003377618001408185
Mac	ENSG00000242574	320.0	92.0	0.4972972972972973	0.3006736751756107	0.18893067009894088	2.6451706249924756e-11	8.912637903849647e-07
Mac	ENSG00000204257	179.0	127.0	0.6864864864864865	0.5804099733614553	0.3934251455853259	4.936610060213112e-22	1.6633413936882058e-17
Mac	ENSG00000231389	94.0	157.0	0.8486486486486486	1.1596244163473992	0.9094134832888237	8.38157156201295e-40	2.824086722104643e-35
Mac	ENSG00000223865	65.0	162.0	0.8756756756756757	1.432404162959064	1.0792619440484041	5.469285017093354e-38	1.842820893659435e-33
Mac	ENSG00000112335	214.0	125.0	0.6756756756756757	0.471096534926095	0.19715391577302832	6.709178912996267e-08	0.002260590742944962
Mac	ENSG00000188820	778.0	53.0	0.2864864864864865	0.1364430959219363	0.09892636901162574	3.1203334824199953e-07	0.010513651635665932
Mac	ENSG00000135549	1810.0	29.0	0.15675675675675677	0.059254753233018945	0.05715905115040631	2.66243853149684e-07	0.008970820388025453
Mac	ENSG00000075624	6.0	185.0	1.0	2.3257381587632318	0.2883425615399138	1.751696413461689e-09	5.902165895517815e-05
Mac	ENSG00000136238	198.0	137.0	0.7405405405405405	0.5225031198488856	0.22181051583191835	1.8475177359625536e-11	6.225026259552228e-07
Mac	ENSG00000086300	711.0	55.0	0.2972972972972973	0.14654394397016213	0.0952971715865446	7.85010279248682e-07	0.02645013634900509
Mac	ENSG00000106066	265.0	103.0	0.5567567567567567	0.3606201027673798	0.292117135602069	2.5808088024381356e-18	8.695777178935054e-14
Mac	ENSG00000127951	298.0	98.0	0.5297297297297298	0.3257118964896403	0.21556028436319924	1.662776243669504e-13	5.602558275420027e-09
Mac	ENSG00000130429	149.0	155.0	0.8378378378378378	0.698134656717911	0.2931092908356372	1.1225148139658346e-15	3.782201414176483e-11
Mac	ENSG00000085514	838.0	53.0	0.2864864864864865	0.12827647880988544	0.10528369945102163	2.3496556719875027e-09	7.916929821194692e-05
Mac	ENSG00000105835	299.0	92.0	0.4972972972972973	0.3228425869043535	0.1790367289838108	2.219437517921718e-08	0.0007478172772885437
Mac	ENSG00000198898	381.0	93.0	0.5027027027027027	0.25979942479230944	0.12025780242924367	1.060107387944794e-06	0.03571925832941188
Mac	ENSG00000198223	886.0	51.0	0.2756756756756757	0.12235593324504157	0.09780352901146741	4.4224533105121524e-09	0.00014901014184439646
Mac	ENSG00000169100	140.0	158.0	0.8540540540540541	0.8019077288404381	0.3303735302597554	1.5695336270001006e-16	5.288386602814139e-12
Mac	ENSG00000182287	182.0	140.0	0.7567567567567568	0.5636908018343837	0.41995423899470685	7.272106803474464e-27	2.4502636663626857e-22
Mac	ENSG00000130066	79.0	176.0	0.9513513513513514	1.293973495733259	0.5599138636017135	2.3981488165734425e-23	8.080322622562557e-19
Mac	ENSG00000126759	357.0	81.0	0.43783783783783786	0.2750527166732393	0.25813354104422986	4.106240756008408e-18	1.383556760329473e-13
Mac	ENSG00000155659	283.0	83.0	0.4486486486486487	0.3436798100668877	0.19020521666271722	7.278285837147272e-08	0.0024523456299684015
Mac	ENSG00000005022	358.0	95.0	0.5135135135135135	0.27161726785939755	0.12961277997991286	5.7626558612773864e-08	0.0019416692658988026
Mac	ENSG00000147416	626.0	59.0	0.31891891891891894	0.16678430947652217	0.11459810961126804	6.042777451092114e-07	0.02036053434370977
Mac	ENSG00000254087	953.0	43.0	0.23243243243243245	0.11473529173088416	0.08950444189021863	2.6590817556624584e-07	0.008959510067529087
Mac	ENSG00000107372	284.0	104.0	0.5621621621621622	0.3435556377963146	0.19333451791005163	2.577568853420897e-10	8.684860494716372e-06
Mac	ENSG00000136867	1132.0	43.0	0.23243243243243245	0.09511948511415638	0.07004922381143139	5.858462413502932e-07	0.01973950325605678
Mac	ENSG00000085265	180.0	111.0	0.6	0.5781411028023815	0.5657951722221982	4.8217936838908364e-27	1.6246551638501785e-22
Mac	ENSG00000066336	350.0	99.0	0.5351351351351351	0.2821947584082064	0.18606472939746613	3.181370518392499e-13	1.0719309824671685e-08
Mac	ENSG00000110077	165.0	116.0	0.6270270270270271	0.6314738348854297	0.2699077003930508	7.526445624591547e-09	0.0002535960588749876
Mac	ENSG00000167996	2.0	185.0	1.0	2.7217248827957214	0.6650084520076276	1.2787192751404843e-32	4.308516725658348e-28
Mac	ENSG00000245532	127.0	163.0	0.8810810810810811	0.9340526435010625	0.3390684304031766	1.1899256679487244e-12	4.009335545586432e-08
Mac	ENSG00000084207	168.0	142.0	0.7675675675675676	0.6256880182473458	0.2745563520762241	7.154234820778349e-13	2.4105478805130568e-08
Mac	ENSG00000160593	492.0	74.0	0.4	0.20533722741750313	0.12931640353178914	1.3558058191083228e-08	0.0004568252126903583
Mac	ENSG00000057608	379.0	87.0	0.4702702702702703	0.2604036158878578	0.12607448504945037	8.679104986008825e-07	0.029243376339858133
Mac	ENSG00000026025	105.0	169.0	0.9135135135135135	1.0454323408134534	0.3814968743645438	3.399922920605864e-17	1.1455700288689398e-12
Mac	ENSG00000122862	92.0	174.0	0.9405405405405406	1.2113757102338758	0.24343103615119266	8.157141942113974e-07	0.027484674059758823
Mac	ENSG00000107738	335.0	98.0	0.5297297297297298	0.28884371655383123	0.18490278621137096	4.1734497522223625e-12	1.4062021595138027e-07
Mac	ENSG00000197746	138.0	164.0	0.8864864864864865	0.8185144160472648	0.3591541961206294	4.143595972669195e-18	1.3961432270311585e-13
Mac	ENSG00000111640	136.0	165.0	0.8918918918918919	0.8304365591429911	0.27541865812002164	4.4522809532658217e-11	1.5001515443933859e-06
Mac	ENSG00000111669	287.0	113.0	0.6108108108108108	0.34092135624055186	0.13284438842006563	5.844621907589625e-07	0.019692869055432483
Mac	ENSG00000172322	1324.0	34.0	0.1837837837837838	0.08081718433631327	0.07232490575132722	6.997728751378169e-07	0.023578147254893603
Mac	ENSG00000172243	671.0	57.0	0.3081081081081081	0.15578652816401492	0.13927612308419515	1.1032587330504911e-11	3.717319975140325e-07
Mac	ENSG00000121316	1099.0	45.0	0.24324324324324326	0.09789448344951836	0.07931515379311943	2.0667278050525024e-07	0.006963632666343902
Mac	ENSG00000123416	177.0	129.0	0.6972972972972973	0.5941448940406318	0.19719655958801646	1.352819534710684e-06	0.045581901402541786
Mac	ENSG00000090382	69.0	157.0	0.8486486486486486	1.4113951632098256	1.2821917853170253	6.616873446865017e-45	2.229489339186699e-40
Mac	ENSG00000257764	318.0	85.0	0.4594594594594595	0.3022997199294999	0.28505273085900684	4.242454950504185e-16	1.42945277102288e-11
Mac	ENSG00000075415	297.0	109.0	0.5891891891891892	0.3269876439271482	0.13821026074580534	8.31211205872165e-07	0.028006830370656727
Mac	ENSG00000111229	153.0	156.0	0.8432432432432433	0.6822092733558035	0.21795402514448353	9.612737400562208e-11	3.2389157397454305e-06
Mac	ENSG00000132963	255.0	116.0	0.6270270270270271	0.37468739436241655	0.14590668112885677	7.876389145005852e-07	0.026538705585182717
Mac	ENSG00000102524	587.0	65.0	0.35135135135135137	0.17735609016186132	0.15118896528678188	3.397833426030745e-12	1.1448659945667992e-07
Mac	ENSG00000169413	310.0	89.0	0.4810810810810811	0.3136971788838063	0.2079914708648256	4.173361174413465e-11	1.4061723141068728e-06
Mac	ENSG00000155465	1028.0	39.0	0.21081081081081082	0.10602136666680806	0.08231291956572342	1.1563682159914396e-06	0.03896267066961557
Mac	ENSG00000131981	329.0	97.0	0.5243243243243243	0.29372484774635527	0.13062112652929744	1.4276715738012252e-06	0.04810396600765848
Mac	ENSG00000119655	134.0	159.0	0.8594594594594595	0.839530338389847	0.256148239909893	1.872663974132251e-09	6.309753994441207e-05
Mac	ENSG00000197249	374.0	78.0	0.42162162162162165	0.262634065445596	0.24620677935472118	4.348000753913916e-16	1.465015374023755e-11
Mac	ENSG00000156411	201.0	144.0	0.7783783783783784	0.5099706648330063	0.1672035425844714	3.394699018720328e-07	0.011438098873676273
Mac	ENSG00000187446	933.0	52.0	0.2810810810810811	0.11677803589407308	0.0797897293957591	1.0114353443796574e-06	0.034079302493528175
Mac	ENSG00000182718	203.0	123.0	0.6648648648648648	0.5031640450623498	0.18215160163131905	3.038272841931391e-07	0.010237156513603629
Mac	ENSG00000067225	367.0	91.0	0.4918918918918919	0.2658807614686098	0.1278847176279856	1.1912458584558816e-06	0.040137837954812475
Mac	ENSG00000103811	421.0	90.0	0.4864864864864865	0.23795827346396428	0.1857840880207213	2.1933415859007105e-16	7.390245139533854e-12
Mac	ENSG00000140379	737.0	45.0	0.24324324324324326	0.14303129930822728	0.12577847967397915	4.736299559175944e-08	0.0015958487734687426
Mac	ENSG00000140612	332.0	96.0	0.518918918918919	0.2919354620367577	0.14706182454697758	4.720701361259286e-08	0.0015905931166627038
Mac	ENSG00000140749	906.0	53.0	0.2864864864864865	0.12032038657710468	0.082819896313155	2.0129884596998015e-07	0.006782563316112511
Mac	ENSG00000103490	268.0	113.0	0.6108108108108108	0.35940807114251305	0.21704623928090255	2.2009420400256613e-13	7.415854109662464e-09
Mac	ENSG00000140678	1559.0	33.0	0.1783783783783784	0.06948005665675838	0.06151340568969954	2.3028953921695002e-07	0.007759375734375914
Mac	ENSG00000051108	188.0	129.0	0.6972972972972973	0.5415350915945231	0.18658046762704245	2.2151921792543205e-07	0.007463868528779507
Mac	ENSG00000103187	166.0	134.0	0.7243243243243244	0.626915603851761	0.4306805783022635	1.427369113865228e-21	4.8093774922575e-17
Mac	ENSG00000140968	805.0	39.0	0.21081081081081082	0.13262303374673268	0.10976478421552925	2.7897845611645166e-07	0.009399900100387722
Mac	ENSG00000051523	116.0	175.0	0.9459459459459459	0.9933230953189446	0.20491029597364918	3.5485462516052234e-08	0.001195647174015864
Mac	ENSG00000161921	646.0	65.0	0.35135135135135137	0.160106967547261	0.10763873208603172	4.472415676788758e-08	0.0015069357381372042
Mac	ENSG00000132514	288.0	83.0	0.4486486486486487	0.3401850697411691	0.2673253554646924	5.365843744139307e-15	1.807967391150298e-10
Mac	ENSG00000030582	244.0	121.0	0.654054054054054	0.40483764161221286	0.19783920519148013	3.3775847294153057e-11	1.1380433987291931e-06
Mac	ENSG00000101558	295.0	109.0	0.5891891891891892	0.33099470080940724	0.13522012379790732	7.405095176604388e-07	0.024950727688050827
Mac	ENSG00000088832	237.0	125.0	0.6756756756756757	0.41648509248426524	0.1873082443800053	4.3499515677527086e-10	1.4656726812385977e-05
Mac	ENSG00000101220	1162.0	42.0	0.22702702702702704	0.09199918491391176	0.06734256130167313	1.1529256532050114e-06	0.03884667695908965
Mac	ENSG00000101439	18.0	185.0	1.0	1.9890818045291787	0.9721121404731257	3.48999149271097e-40	1.1759177335540342e-35
Mac	ENSG00000101336	706.0	57.0	0.3081081081081081	0.14753983498166257	0.11990038285841476	2.7854861495780027e-09	9.385417032388122e-05
Mac	ENSG00000101347	491.0	75.0	0.40540540540540543	0.20558954198794127	0.12087096644575734	5.7987497808758286e-08	0.0019538307511683018
Mac	ENSG00000224397	640.0	41.0	0.22162162162162163	0.16301201232927215	0.1448343720446502	7.713297888751855e-08	0.00259891859063605
Mac	ENSG00000104904	97.0	173.0	0.9351351351351351	1.0829292608499665	0.3159905439824443	7.67702053286555e-15	2.5866952983437184e-10
Mac	ENSG00000076944	517.0	67.0	0.3621621621621622	0.19749501953690152	0.14986644630239543	1.0560798928518769e-09	3.558355590975114e-05
Mac	ENSG00000104918	630.0	49.0	0.2648648648648649	0.16592633179430047	0.14350230918850065	4.99554428720524e-08	0.0016831986921309336
Mac	ENSG00000214212	1658.0	30.0	0.16216216216216217	0.06531057657792287	0.06315134991070763	2.3075744470984598e-07	0.007775141342053551
Mac	ENSG00000011600	73.0	173.0	0.9351351351351351	1.35240650874711	0.6242241162418272	1.531558709006649e-34	5.1604339141270026e-30
Mac	ENSG00000011422	501.0	61.0	0.32972972972972975	0.2014527105822893	0.14334120396498157	3.346088733461869e-08	0.0011274311378526422
Mac	ENSG00000042753	302.0	111.0	0.6	0.32194055666252125	0.1547532568253971	6.195849289382487e-10	2.087629459564535e-05
Mac	ENSG00000171051	728.0	50.0	0.2702702702702703	0.14441957021788043	0.1258719185741637	2.2340042989347106e-09	7.527254084830614e-05
Mac	ENSG00000204577	1022.0	46.0	0.24864864864864866	0.10638669716204399	0.08750956324595746	1.2142665506758159e-08	0.0004091349715847094
Mac	ENSG00000239998	1940.0	25.0	0.13513513513513514	0.05509626773640057	0.05359485031931202	1.0739428470909738e-06	0.03618543028988327
Mac	ENSG00000015475	643.0	57.0	0.3081081081081081	0.1613113933444083	0.1196640003769332	1.610814175698446e-08	0.0005427477283598345
Mac	ENSG00000100079	460.0	67.0	0.3621621621621622	0.21837535031149719	0.19874659674643347	2.6608148211753284e-13	8.965349458468152e-09
Mac	ENSG00000100097	115.0	164.0	0.8864864864864865	1.0019780213016718	0.3471657130669852	8.735334258029356e-13	2.9432835249004112e-08
Mac	ENSG00000100300	183.0	141.0	0.7621621621621621	0.5613441188085346	0.2817800904422049	3.961578888919811e-15	1.3348143908326413e-10
Mac	ENSG00000025708	223.0	128.0	0.6918918918918919	0.443611161557197	0.3504184961853898	4.7518503249225285e-24	1.6010884484793967e-19
Mon	ENSG00000173372	15.0	407.0	0.9667458432304038	2.1209655146093924	1.7685104134032645	7.744832107536768e-203	2.6095437303134383e-198
Mon	ENSG00000159189	97.0	322.0	0.7648456057007126	1.1231909903272757	0.939869700514298	2.181687903358969e-89	7.35097922157771e-85
Mon	ENSG00000173369	35.0	389.0	0.9239904988123515	1.7665263111298726	1.4586777555060162	3.586107889657409e-157	1.2083031923411672e-152
Mon	ENSG00000117632	371.0	97.0	0.23040380047505937	0.255039135625212	0.15563096079137778	1.1318037169891598e-09	3.813499444023275e-05
Mon	ENSG00000130775	387.0	98.0	0.2327790973871734	0.2452362215818002	0.19284250183651108	2.1371483069760504e-15	7.200907505525105e-11
Mon	ENSG00000117410	346.0	112.0	0.2660332541567696	0.2743253838382579	0.13824880465179185	2.7203067915665384e-08	0.0009165801703504295
Mon	ENSG00000085832	779.0	54.0	0.12826603325415678	0.13201145464189562	0.09403505272903434	1.5856709527735003e-07	0.005342759708275031
Mon	ENSG00000177606	150.0	204.0	0.4845605700712589	0.7094622210881263	0.41606031215782013	3.165531826659149e-20	1.0665942936745335e-15
Mon	ENSG00000162599	714.0	58.0	0.1377672209026128	0.14309191905710258	0.11271758026472736	2.1605049492545106e-09	7.279605376018147e-05
Mon	ENSG00000116729	890.0	48.0	0.11401425178147269	0.11613954925408153	0.10984223059497408	1.304317562327237e-10	4.394767594505393e-06
Mon	ENSG00000156171	491.0	82.0	0.19477434679334918	0.19875292375904755	0.12817272748088915	7.1728196972310505e-09	0.00024168098687850302
Mon	ENSG00000265972	66.0	335.0	0.7957244655581948	1.3698253598644248	0.22965968606107534	8.486296670797348e-07	0.028593728002584584
Mon	ENSG00000143384	138.0	231.0	0.5486935866983373	0.7638675584715752	0.4715676123038499	2.0851170587926843e-28	7.025593417896071e-24
Mon	ENSG00000158869	103.0	298.0	0.7078384798099763	1.0480590852838023	0.6556591206884856	2.0381663853451127e-47	6.867397818781823e-43
Mon	ENSG00000143226	318.0	111.0	0.26365795724465557	0.29258999857851403	0.23426069824497492	1.8152105224489773e-18	6.116170334339584e-14
Mon	ENSG00000072694	301.0	119.0	0.2826603325415677	0.3034379749425152	0.24297082400373482	1.5031879645782249e-19	5.064841527849871e-15
Mon	ENSG00000143162	803.0	54.0	0.12826603325415678	0.12832780478135108	0.09227056902266732	1.4174934436055716e-07	0.004776102408884613
Mon	ENSG00000143153	652.0	60.0	0.14251781472684086	0.15325908770560193	0.10703401990500805	9.132701665796803e-08	0.0030771724992735747
Mon	ENSG00000135821	245.0	142.0	0.33729216152019004	0.3681633227242191	0.1734289376871752	2.4245661681314517e-09	8.169333246902114e-05
