"cellType"	"gene"	"log1p_FC"	"pct.ipf"	"pct.ctrl"	"wilcox.p"	"wilcox.fdr"	"wilcox.bonferroni"
"2968"	"AT2"	"PDE4D"	0.746697705419716	1	1	0.000230475344169146	0.00447122167688143	0.0670683251532214
"2969"	"AT2"	"AUTS2"	-0.666282135619851	0.933333333333333	1	0.000256710331469392	0.00461696205506201	0.0747027064575931
"2970"	"AT2"	"RBMS3"	0.327552115844383	0.833333333333333	0.653846153846154	0.000269719432769945	0.00461696205506201	0.0784883549360541
"2971"	"AT2"	"RHOB"	0.497791621861495	0.933333333333333	0.846153846153846	0.000308232860630635	0.0049830979135286	0.0896957624435148
"2972"	"AT2"	"CLIP4"	0.297007781371362	0.9	0.769230769230769	0.000365034793206897	0.00514047057374656	0.106225124823207
"2973"	"AT2"	"PTCHD4"	0.319475566171248	0.7	0.5	0.000371632484131443	0.00514047057374656	0.10814505288225
"2974"	"AT2"	"KANK1"	-0.402497255041171	0.866666666666667	0.961538461538462	0.000373615588926843	0.00514047057374656	0.108722136377711
"2975"	"AT2"	"MIGA1"	-0.271961578889352	0.733333333333333	0.961538461538462	0.000388626641314173	0.00514047057374656	0.113090352622424
"2976"	"AT2"	"APP"	0.329309493916504	0.966666666666667	0.807692307692308	0.000462769224374632	0.00564012222792642	0.134665844293018
"2977"	"AT2"	"SUPT6H"	-0.318705480731654	0.7	0.884615384615385	0.000465164719828983	0.00564012222792642	0.135362933470234
"2978"	"AT2"	"LHFPL3-AS2"	0.386659602406073	0.833333333333333	0.769230769230769	0.000517872526550195	0.00602803620904427	0.150700905226107
"2979"	"AT2"	"GSN"	0.346141965995856	0.833333333333333	0.769230769230769	0.000701779479622155	0.00785453186807874	0.204217828570047
"2980"	"AT2"	"EIF5A"	-0.40599735177743	0.7	0.923076923076923	0.000839564742037697	0.00861319681014279	0.24431333993297
"2981"	"AT2"	"SIK3"	-0.427431836846506	0.966666666666667	1	0.000845891422992165	0.00861319681014279	0.24615440409072
"2982"	"AT2"	"NFKBIA"	-0.559576960472934	0.933333333333333	1	0.000878212717353954	0.00861319681014279	0.255559900750001
"2983"	"AT2"	"TRIM2"	0.386581106850941	0.833333333333333	0.846153846153846	0.000909203405538579	0.00861319681014279	0.264578191011726
"2984"	"AT2"	"JARID2"	-0.259964146761117	0.666666666666667	0.884615384615385	0.000917557048503184	0.00861319681014279	0.267009101114427
"2985"	"AT2"	"ENSG00000283098"	0.457081326939845	0.966666666666667	0.846153846153846	0.00117121966790397	0.0103152111889678	0.340824923360055
"2986"	"AT2"	"NUCB2"	-0.260295863904609	0.7	1	0.00121685417981852	0.0103152111889678	0.354104566327188
"2987"	"AT2"	"SAMD12"	0.482313523398468	0.966666666666667	0.846153846153846	0.00124066113956657	0.0103152111889678	0.361032391613871
"2988"	"AT2"	"KAZN"	0.419407915135968	0.9	0.923076923076923	0.00124066113956657	0.0103152111889678	0.361032391613871
"2989"	"AT2"	"GRK3"	0.532240489653991	0.766666666666667	0.807692307692308	0.0013606104916812	0.0109982681410897	0.395937653079229
"2990"	"AT2"	"SELENOW"	0.409235531758261	0.9	0.884615384615385	0.00142718720109098	0.0112246344734453	0.415311475517475
"2991"	"AT2"	"ACOXL"	-0.483433196678156	0.933333333333333	1	0.00156367871431958	0.0117690643218713	0.455030505866997
"2992"	"AT2"	"DUSP6"	0.362927220635933	0.8	0.653846153846154	0.00157729728025079	0.0117690643218713	0.45899350855298
"2993"	"AT2"	"ORM1"	-0.291488433629431	0.366666666666667	0.730769230769231	0.00162311217299423	0.011808141058533	0.47232564234132
"2994"	"AT2"	"NME7"	0.386469347649759	0.9	0.884615384615385	0.00169074990449753	0.0119400012845341	0.492008222208782
"2995"	"AT2"	"RBMS2"	-0.280010190295875	0.8	0.923076923076923	0.00172329915446884	0.0119400012845341	0.501480053950432
"2996"	"AT2"	"ENSG00000284461"	-0.362770105268561	0.9	1	0.00184900812690875	0.0124346825653664	0.538061364930446
"2997"	"AT2"	"CNBP"	-0.261848825736064	0.7	0.923076923076923	0.00188015818857774	0.0124346825653664	0.547126032876121
"2998"	"AT2"	"FRMD4B"	0.513975601541682	0.866666666666667	0.923076923076923	0.00194382882223825	0.012570093050474	0.565654187271332
"2999"	"AT2"	"ADAM10"	0.269007563315769	0.866666666666667	0.807692307692308	0.002259541724858	0.0140780627536016	0.657526641933678
"3000"	"AT2"	"DST"	0.31381196653387	0.866666666666667	0.846153846153846	0.00227377645848549	0.0140780627536016	0.661668949419277
"3001"	"AT2"	"ENSG00000255864"	0.298199668855641	0.866666666666667	0.923076923076923	0.00255719807804476	0.0151657141283821	0.744144640711025
"3002"	"AT2"	"TSC22D1"	0.253282752739977	0.966666666666667	0.923076923076923	0.00257071421504157	0.0151657141283821	0.748077836577096
"3003"	"AT2"	"SCTR"	0.325727264706062	0.766666666666667	0.692307692307692	0.00260579280556393	0.0151657141283821	0.758285706419103
"3004"	"AT2"	"ATP6V0A1"	-0.262130896118217	0.833333333333333	1	0.0027061708440256	0.0154306866951126	0.787495715611449
"3005"	"AT2"	"DLGAP1"	0.489142763174511	0.833333333333333	0.846153846153846	0.00280845479311058	0.0154306866951126	0.81726034479518
"3006"	"AT2"	"PLEKHB2"	-0.25871834574666	0.8	0.961538461538462	0.00283870414281718	0.0154306866951126	0.826062905559799
"3007"	"AT2"	"GNAS"	0.357072689078998	0.933333333333333	0.961538461538462	0.0028634263970312	0.0154306866951126	0.833257081536081
"3008"	"AT2"	"CCND2"	0.25378678346621	0.766666666666667	0.807692307692308	0.00296113888764225	0.0156179133193234	0.861691416303895
"3009"	"AT2"	"TRIP12"	0.357742354607269	1	0.769230769230769	0.00300550909237838	0.0156179133193234	0.874603145882109
"3010"	"AT2"	"SOD2"	-0.552249592050595	0.933333333333333	1	0.00318782993206009	0.0162747107057804	0.927658510229485
"3011"	"AT2"	"ENSG00000266978"	-0.491724191106691	0.833333333333333	0.961538461538462	0.00343265617188492	0.0169411807626643	0.998902946018512
"3012"	"AT2"	"LDLRAD4"	0.299750250190439	0.7	0.576923076923077	0.00343480984535119	0.0169411807626643	0.999529664997195
"3013"	"AT2"	"SLC7A2"	-0.272835181485624	0.633333333333333	0.807692307692308	0.00471440784603899	0.0187596906190229	1
"3014"	"AT2"	"CD38"	0.412125795387244	0.866666666666667	0.846153846153846	0.00556727823129046	0.0192662164935255	1
"3015"	"AT2"	"PAFAH1B1"	-0.264649183837582	0.933333333333333	0.961538461538462	0.0282789331164636	0.0478440089354122	1
"3016"	"AT2"	"ERCC1"	0.428470135650464	0.933333333333333	0.923076923076923	0.00435978246883584	0.0187596906190229	1
"3017"	"AT2"	"VCL"	0.33354251281164	0.866666666666667	0.884615384615385	0.00432910835708327	0.0187596906190229	1
"3018"	"AT2"	"CDH1"	-0.444686718047902	0.933333333333333	1	0.0134142833815942	0.0302601276282475	1
"3019"	"AT2"	"FGFR2"	0.351272334446995	0.866666666666667	0.846153846153846	0.0269078173137496	0.0463323954929062	1
"3020"	"AT2"	"PRKCZ"	-0.271843168447038	0.766666666666667	0.961538461538462	0.0286569422904358	0.0482032959914267	1
"3021"	"AT2"	"ACSL4"	0.281563114283974	0.866666666666667	0.961538461538462	0.012201966163697	0.0291611628570963	1
"3022"	"AT2"	"ATP1B3"	-0.338653258855735	0.8	0.961538461538462	0.0217896859551309	0.0411740169671629	1
"3023"	"AT2"	"ENO1"	-0.386777844206925	0.866666666666667	0.961538461538462	0.00919130135603554	0.0243752643535766	1
"3024"	"AT2"	"MARK3"	0.310782767314877	0.966666666666667	1	0.0126001643837831	0.0295697406103297	1
"3025"	"AT2"	"ZNF586"	0.308876429211745	0.766666666666667	0.615384615384615	0.0239576298390975	0.0438265579158358	1
"3026"	"AT2"	"ITPKC"	-0.426104956685681	0.8	0.961538461538462	0.00455846803034343	0.0187596906190229	1
"3027"	"AT2"	"BLVRB"	-0.301824454097257	0.766666666666667	0.923076923076923	0.00784406789355504	0.021948305356005	1
"3028"	"AT2"	"HNRNPC"	-0.377231873662641	0.966666666666667	1	0.00501011308156328	0.0191834592991436	1
"3029"	"AT2"	"FKBP5"	0.393981019748926	0.833333333333333	0.884615384615385	0.0142296662768426	0.0311340818538436	1
"3030"	"AT2"	"HIF1A"	-0.297782200275924	0.8	0.923076923076923	0.0217265541009935	0.0411740169671629	1
"3031"	"AT2"	"TJP1"	-0.260978810040596	0.933333333333333	0.961538461538462	0.0228732795881889	0.0429427378075031	1
"3032"	"AT2"	"CYTH1"	-0.315881215003091	0.766666666666667	0.961538461538462	0.00515932764759207	0.0192379056721906	1
"3033"	"AT2"	"ABCC3"	0.298304987282886	0.833333333333333	0.730769230769231	0.00475533686077442	0.0187596906190229	1
"3034"	"AT2"	"YWHAE"	-0.331714584565278	0.866666666666667	1	0.0134000148412596	0.0302601276282475	1
"3035"	"AT2"	"KLHL2"	0.351858196699893	0.966666666666667	0.923076923076923	0.00508968299257707	0.0192350357251939	1
"3036"	"AT2"	"ZBTB16"	0.426312179418345	0.866666666666667	0.884615384615385	0.0053140963305368	0.0192379056721906	1
"3037"	"AT2"	"NUP98"	-0.274823501037615	0.966666666666667	0.961538461538462	0.0265598673564091	0.0460054845280658	1
"3038"	"AT2"	"GCNT2"	-0.340786928499339	0.833333333333333	0.923076923076923	0.0237515140646025	0.043744877169616	1
"3039"	"AT2"	"NEDD9"	0.294098753217209	0.933333333333333	0.846153846153846	0.013360415891548	0.0302601276282475	1
"3040"	"AT2"	"NCOA7"	-0.279078663828184	0.9	1	0.00592302711943739	0.019366302154565	1
"3041"	"AT2"	"UST"	0.342237482986379	0.966666666666667	0.769230769230769	0.0121487728738891	0.0291611628570963	1
"3042"	"AT2"	"PPARD"	-0.283970036693684	0.733333333333333	0.923076923076923	0.00425691879933177	0.0187596906190229	1
"3043"	"AT2"	"CEP70"	0.385656533711136	0.866666666666667	0.846153846153846	0.00556727823129046	0.0192662164935255	1
"3044"	"AT2"	"HMGN3"	0.319176218966156	0.933333333333333	0.961538461538462	0.00535488096030046	0.0192379056721906	1
"3045"	"AT2"	"PLXDC2"	0.310111817122118	0.8	0.769230769230769	0.0194849548115119	0.0388364510284245	1
"3046"	"AT2"	"MORF4L2"	-0.272362791049843	0.833333333333333	1	0.00458346691829674	0.0187596906190229	1
"3047"	"AT2"	"SOX4"	0.405458030726925	0.866666666666667	0.730769230769231	0.0054573687076078	0.0192662164935255	1
"3048"	"AT2"	"NUP153"	-0.288132969871704	0.8	0.961538461538462	0.00830652681952261	0.0225906477054307	1
"3049"	"AT2"	"HIP1"	0.279534393629937	0.9	0.846153846153846	0.0127259154839854	0.0295745659049383	1
"3050"	"AT2"	"RNASE1"	0.5257071467013	0.9	0.846153846153846	0.0258647838184285	0.0453412776576066	1
"3051"	"AT2"	"SYNE1"	0.340691597607497	0.966666666666667	0.961538461538462	0.0243992006637849	0.0441004185910646	1
"3052"	"AT2"	"RBM39"	-0.278441513719325	0.966666666666667	1	0.00588473959555723	0.019366302154565	1
"3053"	"AT2"	"STARD13"	-0.255513806298428	0.833333333333333	0.961538461538462	0.00701910666448755	0.0206319195895543	1
"3054"	"AT2"	"ARL8B"	-0.264953047582612	0.833333333333333	0.961538461538462	0.00381338338991707	0.0176141994677122	1
"3055"	"AT2"	"LDHA"	-0.265110134229143	0.733333333333333	0.961538461538462	0.0050025058717247	0.0191834592991436	1
"3056"	"AT2"	"TAOK3"	-0.276002624088951	0.9	0.961538461538462	0.00815728870372167	0.0223940661583303	1
"3057"	"AT2"	"RAPGEF5"	0.283568062659094	0.9	0.884615384615385	0.0156714052183134	0.033046224047313	1
"3058"	"AT2"	"FGD4"	0.269203682108919	0.933333333333333	1	0.0160903097548449	0.0336854686234523	1
"3059"	"AT2"	"IGF1R"	-0.260804554618716	0.833333333333333	0.923076923076923	0.0199704156205474	0.0395332717386347	1
"3060"	"AT2"	"MCTP2"	0.356517346981052	0.9	0.884615384615385	0.0063562606821937	0.0201051288969388	1
"3061"	"AT2"	"FTO"	0.254264912021146	1	0.961538461538462	0.00359923603822715	0.0174562947854017	1
"3062"	"AT2"	"HMCN1"	0.288068613743636	0.733333333333333	0.692307692307692	0.0232651177363699	0.0431807115074341	1
"3063"	"AT2"	"AFF3"	-0.532498258052087	0.9	0.961538461538462	0.00670370101166661	0.0202114610488771	1
"3064"	"AT2"	"COL8A1"	0.397192551897055	0.866666666666667	0.846153846153846	0.00585518573648422	0.019366302154565	1
"3065"	"AT2"	"CASK"	0.317721996777973	0.966666666666667	0.884615384615385	0.0137112128197793	0.0306920225427366	1
"3066"	"AT2"	"TACC1"	0.288941154939473	0.966666666666667	1	0.00764500126324161	0.0215989841514884	1
"3067"	"AT2"	"LRMDA"	0.43086034633194	0.966666666666667	0.961538461538462	0.00740763811005479	0.0211335557845681	1
"3068"	"AT2"	"SCGB1A1"	0.499119234283567	0.733333333333333	0.730769230769231	0.0150910256049336	0.0325295440817457	1
"3069"	"AT2"	"DOCK1"	0.307126938909933	0.9	0.923076923076923	0.012201966163697	0.0291611628570963	1
"3070"	"AT2"	"ANK3"	0.372768048200173	1	1	0.0299557494615712	0.0498121319618127	1
"3071"	"AT2"	"ATG10"	-0.285558284651001	0.766666666666667	0.923076923076923	0.0257022302760884	0.045329387941465	1
"3072"	"AT2"	"PTPRK"	0.331362609170142	0.966666666666667	0.961538461538462	0.02144416533624	0.041054290216091	1
"3073"	"AT2"	"ENAH"	0.281795822880759	0.9	0.846153846153846	0.0053140963305368	0.0192379056721906	1
"3074"	"AT2"	"CXADR"	-0.268851221047392	0.733333333333333	0.923076923076923	0.020624835837797	0.0402807196563687	1
"3075"	"AT2"	"PSD3"	0.351160310533092	0.833333333333333	0.846153846153846	0.0257022302760884	0.045329387941465	1
"3076"	"AT2"	"RBPMS"	0.298596809973867	0.966666666666667	1	0.0126001643837831	0.0295697406103297	1
"3077"	"AT2"	"TMEM164"	0.35590061331222	0.933333333333333	0.923076923076923	0.0294665186615767	0.0492802122443611	1
"3078"	"AT2"	"DGKI"	-0.493801797154053	0.9	0.961538461538462	0.026536608619628	0.0460054845280658	1
"3079"	"AT2"	"ELF3"	-0.355490575166152	0.933333333333333	0.961538461538462	0.0122256421600197	0.0291611628570963	1
"3080"	"AT2"	"ARPC2"	-0.31416414606258	0.8	1	0.013987814376152	0.03094876616179	1
"3081"	"AT2"	"CXCL3"	-0.264070413623581	0.7	0.846153846153846	0.00722173685950309	0.0208071824367861	1
"3082"	"AT2"	"FAM160A1"	-0.412491844556191	0.833333333333333	1	0.00372359787627221	0.0174768868063744	1
"3083"	"AT2"	"ADGRV1"	-0.354643715015472	0.766666666666667	1	0.00455846803034343	0.0187596906190229	1
"3084"	"AT2"	"FABP5"	-0.312031064317223	0.7	0.846153846153846	0.0154382699657202	0.032792237664413	1
"3085"	"AT2"	"NAV2"	0.345383673283393	0.966666666666667	1	0.00654043763985313	0.0202114610488771	1
"3086"	"AT2"	"ATP5ME"	-0.262088900647396	0.666666666666667	0.884615384615385	0.0193213865613167	0.0387760240644356	1
"3087"	"AT2"	"DCXR"	-0.29289202242383	0.733333333333333	0.923076923076923	0.00578693033480113	0.019366302154565	1
"3088"	"AT2"	"AKAP13"	0.323888652990105	1	1	0.010881672726664	0.0275353631605151	1
"3089"	"AT2"	"SDR16C5"	-0.36539104111939	0.8	0.846153846153846	0.00672446275355005	0.0202114610488771	1
"3090"	"AT2"	"TANC2"	0.35256489262129	1	1	0.024097076517298	0.0438265579158358	1
"3091"	"AT2"	"HS6ST2"	0.281085550143637	0.7	0.615384615384615	0.0116638062662659	0.0287641324024015	1
"3092"	"AT2"	"SLC9C1"	0.314113210806955	0.833333333333333	0.653846153846154	0.0043997121274902	0.0187596906190229	1
"3093"	"AT2"	"GPC5"	0.5872165049252	0.866666666666667	0.846153846153846	0.0152354158764898	0.0325993089710187	1
"3094"	"AT2"	"ALOX15B"	0.300315811765472	0.833333333333333	0.846153846153846	0.0115038798343771	0.0286122139470405	1
"3095"	"AT2"	"EFNA5"	0.37198902034731	0.9	0.961538461538462	0.00942627202725164	0.02471211855793	1
"3096"	"AT2"	"ZFP36L1"	0.279488561502038	0.9	1	0.0101322414473482	0.0258638794840204	1
"3097"	"AT2"	"LHFPL3"	0.594884052581205	0.933333333333333	0.884615384615385	0.00372359787627221	0.0174768868063744	1
"3098"	"AT2"	"DPYD"	0.257289464624049	0.966666666666667	1	0.0192441828297489	0.0387760240644356	1
"3099"	"AT2"	"LRRK2"	0.579217016769973	0.933333333333333	1	0.009214017453242	0.0243752643535766	1
"3100"	"AT2"	"S100A14"	-0.309529373691602	0.766666666666667	0.923076923076923	0.00951818854958428	0.024730293463652	1
"3101"	"AT2"	"DAPK1"	-0.358876083718529	0.9	1	0.0128054821444063	0.0295745659049383	1
"3102"	"AT2"	"ENSG00000197332"	-0.27773255989463	0.7	0.923076923076923	0.0214208928882521	0.041054290216091	1
"3103"	"AT2"	"TXNRD1"	-0.590348408738879	0.933333333333333	0.961538461538462	0.00622699724544024	0.019912705477177	1
"3104"	"AT2"	"MT-ATP6"	0.37557660508497	1	1	0.00891053552371801	0.0240089429389068	1
"3105"	"AT2"	"SREBF2"	-0.34888609122387	0.9	1	0.0140386155785439	0.03094876616179	1
"3106"	"AT2"	"SGMS1"	-0.264452483795458	0.866666666666667	1	0.00562758901013631	0.0192662164935255	1
"3107"	"AT2"	"ADAMTSL4-AS1"	0.429326306864252	0.866666666666667	0.884615384615385	0.0208627727143965	0.0404737790659291	1
"3108"	"AT2"	"RANBP17"	0.337953813266522	0.833333333333333	0.884615384615385	0.0178289911724441	0.0370588316512944	1
"3109"	"AT2"	"ANKRD28"	0.402273915657637	0.9	0.884615384615385	0.00604643907729604	0.0195501530165905	1
"3110"	"AT2"	"SNHG14"	0.250093193672858	0.966666666666667	1	0.00985305101526496	0.0253737862428505	1
"3111"	"AT2"	"ENSG00000225071"	-0.375687158154621	0.7	0.961538461538462	0.0147545849290412	0.0320416732414252	1
"3112"	"AT2"	"MTCO2P12"	-0.598865205371981	0.866666666666667	1	0.00721902001477573	0.0208071824367861	1
"3113"	"AT2"	"ENSG00000230979"	-0.445167548840905	0.833333333333333	0.961538461538462	0.0232968099885469	0.0431807115074341	1
"3114"	"AT2"	"LINC01090"	-0.274483516868615	0.833333333333333	0.923076923076923	0.0281387248114227	0.0478440089354122	1
"3115"	"AT2"	"ENSG00000232346"	-0.269017146350441	0.6	0.846153846153846	0.0186643307888688	0.0382078166976419	1
"3116"	"AT2"	"ENSG00000233836"	-0.38028598614253	0.866666666666667	0.961538461538462	0.00795064095641714	0.0220346335077846	1
"3117"	"AT2"	"FABP5P7"	-0.352144758406171	0.766666666666667	0.846153846153846	0.0187756625009031	0.0382078166976419	1
"3118"	"AT2"	"LURAP1L-AS1"	-0.269962768701428	0.766666666666667	0.884615384615385	0.00655929503462417	0.0202114610488771	1
"3119"	"AT2"	"ENSG00000238045"	0.283801415075106	0.8	0.730769230769231	0.00687220198011331	0.0204062324103364	1
"3120"	"AT2"	"ENSG00000242299"	-0.5945376901813	0.866666666666667	0.961538461538462	0.0111132388986687	0.0278789010302809	1
"3121"	"AT2"	"NEAT1"	0.379868931286484	0.966666666666667	1	0.00474535940023429	0.0187596906190229	1
"3122"	"AT2"	"MTATP6P1"	0.454777535754787	0.966666666666667	0.961538461538462	0.0179917481889463	0.0371319058367614	1
"3123"	"AT2"	"CYP2B7P"	0.371699201452161	0.966666666666667	0.923076923076923	0.0282789331164636	0.0478440089354122	1
"3124"	"AT2"	"ENSG00000257520"	0.284281642455668	0.933333333333333	0.961538461538462	0.0249171498813641	0.0444839915059936	1
"3125"	"AT2"	"ENSG00000267519"	-0.298068189347735	0.633333333333333	0.807692307692308	0.00673715368295904	0.0202114610488771	1
"3126"	"AT2"	"SLC6A14"	-0.320328509734235	0.8	0.961538461538462	0.0247886499444453	0.0444839915059936	1
"3127"	"AT2"	"CD24"	0.27048072604802	0.666666666666667	0.538461538461538	0.00477050551823951	0.0187596906190229	1
"3128"	"AT2"	"ENSG00000283321"	0.309116752521767	0.9	0.807692307692308	0.0203520609907597	0.0400165523534533	1
"3129"	"AT1"	"KCNIP1"	-0.399637280216052	0.0714285714285714	0.730769230769231	9.75501429378225e-07	0.00037947005602813	0.00037947005602813
"3130"	"AT1"	"ITGB6"	0.827212857017287	0.964285714285714	0.846153846153846	2.36681449180884e-06	0.000460345418656819	0.000920690837313638
"3131"	"AT1"	"ABCC3"	0.654379704419165	0.892857142857143	0.615384615384615	9.13257669116809e-06	0.00118419077762146	0.00355257233286439
"3132"	"AT1"	"KCNJ15"	0.405275956432255	0.75	0.307692307692308	2.41736115163725e-05	0.00235088371996723	0.0094035348798689
"3133"	"AT1"	"AREG"	0.50728443064316	0.75	0.346153846153846	4.20077902292702e-05	0.00256038538359612	0.0163410303991861
"3134"	"AT1"	"WIF1"	0.491915794180993	0.75	0.230769230769231	4.4933751359345e-05	0.00256038538359612	0.0174792292787852
"3135"	"AT1"	"PTPRG"	0.51725960302213	0.928571428571429	0.692307692307692	4.65198897850333e-05	0.00256038538359612	0.018096237126378
"3136"	"AT1"	"PLD5"	0.449558337286025	0.714285714285714	0.269230769230769	5.26557405366812e-05	0.00256038538359612	0.020483083068769
"3137"	"AT1"	"SLC39A8"	-0.527721203404487	0.964285714285714	1	7.33688304004348e-05	0.00284941262174497	0.0285404750257692
"3138"	"AT1"	"TRIM2"	0.410512528173061	0.678571428571429	0.230769230769231	7.98322667009403e-05	0.00284941262174497	0.0310547517466658
"3139"	"AT1"	"FN1"	0.659305583376362	0.857142857142857	0.692307692307692	8.05746499722229e-05	0.00284941262174497	0.0313435388391947
"3140"	"AT1"	"MT-ATP6"	0.598310288644606	1	1	0.000110740956252556	0.00321565948455904	0.0430782319822443
"3141"	"AT1"	"ERBB4"	0.582746517223266	0.857142857142857	0.653846153846154	0.000112712677354157	0.00321565948455904	0.043845231490767
"3142"	"AT1"	"CLIC6"	0.441061229514678	0.75	0.384615384615385	0.000119342176242866	0.00321565948455904	0.0464241065584747
"3143"	"AT1"	"TANC2"	0.582239207878295	0.928571428571429	0.884615384615385	0.00012503497222981	0.00321565948455904	0.048638604197396
"3144"	"AT1"	"ANXA5"	0.487096193959194	1	0.884615384615385	0.000144555002059273	0.00321565948455904	0.0562318958010571
"3145"	"AT1"	"ENSG00000283321"	0.539873238349237	0.892857142857143	0.653846153846154	0.000147807216476828	0.00321565948455904	0.057497007209486
"3146"	"AT1"	"HLA-DRA"	0.604400231785491	0.892857142857143	0.692307692307692	0.00015606428768813	0.00321565948455904	0.0607090079106824
"3147"	"AT1"	"MS4A15"	-0.5636836573103	0.571428571428571	0.884615384615385	0.000162483584657744	0.00321565948455904	0.0632061144318623
"3148"	"AT1"	"FGFR2"	0.403601426355159	0.821428571428571	0.423076923076923	0.000165329536481184	0.00321565948455904	0.0643131896911807
"3149"	"AT1"	"GRK3"	0.421154871508464	0.785714285714286	0.5	0.000181331042803195	0.00335894169764013	0.0705377756504428
"3150"	"AT1"	"YAP1"	0.449448050896434	0.928571428571429	0.846153846153846	0.000202503892062595	0.00358063700056134	0.0787740140123494
"3151"	"AT1"	"ATF4P4"	-0.281002412949306	0.321428571428571	0.769230769230769	0.000237660072887866	0.00401955514579913	0.0924497683533799
"3152"	"AT1"	"AGRN"	0.489811903378858	0.892857142857143	0.615384615384615	0.000259943731235057	0.00408979695222418	0.101118111450437
"3153"	"AT1"	"BCAT1"	0.520073333139728	0.821428571428571	0.538461538461538	0.000262840421094099	0.00408979695222418	0.102244923805605
"3154"	"AT1"	"GPX1"	0.496072110535111	0.928571428571429	0.807692307692308	0.00030223107633987	0.00452184187293113	0.11756788869621
"3155"	"AT1"	"FRMD4B"	0.551775896280629	0.821428571428571	0.653846153846154	0.000343447898063831	0.00478758819599934	0.13360123234683
"3156"	"AT1"	"TPPP3"	0.512169906472732	0.607142857142857	0.192307692307692	0.000344607890714606	0.00478758819599934	0.134052469487982
"3157"	"AT1"	"MAST4"	0.613857077056425	0.892857142857143	0.846153846153846	0.000394017482546801	0.00497692505609886	0.153272800710706
"3158"	"AT1"	"ANXA8L1"	-0.518889914375468	0.785714285714286	1	0.000396145934228715	0.00497692505609886	0.15410076841497
"3159"	"AT1"	"ANKRD28"	0.474368212720896	0.857142857142857	0.692307692307692	0.000396618706270089	0.00497692505609886	0.154284676739065
"3160"	"AT1"	"GALNT13"	-0.411456280518223	0.428571428571429	0.730769230769231	0.000456477985853086	0.00552546300799373	0.17756993649685
"3161"	"AT1"	"SCGB3A1"	0.480776184028575	0.714285714285714	0.423076923076923	0.000488371923591435	0.00552546300799373	0.189976678277068
"3162"	"AT1"	"TMPRSS2"	0.526099018305013	0.857142857142857	0.769230769230769	0.000497695352822848	0.00552546300799373	0.193603492248088
"3163"	"AT1"	"PLXNA2"	0.553511934215542	0.892857142857143	0.769230769230769	0.000503302788984981	0.00552546300799373	0.195784784915158
"3164"	"AT1"	"CD74"	0.746261793556616	0.928571428571429	0.807692307692308	0.000511353903053404	0.00552546300799373	0.198916668287774
"3165"	"AT1"	"MBNL1"	0.465222917537767	0.964285714285714	0.961538461538462	0.000570796067146329	0.00574725994255157	0.222039670119922
"3166"	"AT1"	"PDLIM1"	0.394384445416731	0.857142857142857	0.807692307692308	0.000572562764310877	0.00574725994255157	0.222726915316931
"3167"	"AT1"	"VIM"	0.443082919765263	0.892857142857143	0.653846153846154	0.000605412208069777	0.00574725994255157	0.235505348939143
"3168"	"AT1"	"NEDD9"	0.49089176903223	0.964285714285714	0.961538461538462	0.00060846558861319	0.00574725994255157	0.236693113970531
"3169"	"AT1"	"MAP4K4"	0.395139393912541	0.892857142857143	0.769230769230769	0.000610429127819421	0.00574725994255157	0.237456930721755
"3170"	"AT1"	"S100A4"	-0.852496937702777	0.928571428571429	0.923076923076923	0.000626803128980559	0.00574725994255157	0.243826417173437
"3171"	"AT1"	"TTTY14"	0.587650967502505	0.857142857142857	0.769230769230769	0.000643634285358824	0.00574725994255157	0.250373737004583
"3172"	"AT1"	"SMAD6"	-0.260711738106073	0.392857142857143	0.807692307692308	0.000658666262744883	0.00574725994255157	0.256221176207759
"3173"	"AT1"	"CAMK1D"	0.663657159067027	0.785714285714286	0.653846153846154	0.000664850121888999	0.00574725994255157	0.25862669741482
"3174"	"AT1"	"KCNK1"	0.296021007774266	0.607142857142857	0.269230769230769	0.000711465646649982	0.00601652470754006	0.276760136546843
"3175"	"AT1"	"CRIP1"	0.740243506018544	1	0.961538461538462	0.00077513408001115	0.00641547142817739	0.301527157124337
"3176"	"AT1"	"ECE1"	0.368561505942342	0.75	0.538461538461538	0.000848152289445063	0.00641920456133352	0.329931240594129
"3177"	"AT1"	"SPP1"	0.270893293943462	0.571428571428571	0.230769230769231	0.000849699553912016	0.00641920456133352	0.330533126471774
"3178"	"AT1"	"N4BP2L2"	0.471392552386139	1	0.923076923076923	0.000860399450100741	0.00641920456133352	0.334695386089188
"3179"	"AT1"	"ARHGAP23"	-0.259698337161728	0.428571428571429	0.769230769230769	0.000882422813510377	0.00641920456133352	0.343262474455536
"3180"	"AT1"	"CDH3"	0.251186390555342	0.714285714285714	0.423076923076923	0.000884610825178143	0.00641920456133352	0.344113610994298
"3181"	"AT1"	"MDK"	0.321864852481519	0.642857142857143	0.269230769230769	0.000888921661049576	0.00641920456133352	0.345790526148285
"3182"	"AT1"	"ST6GAL1"	0.454947553452767	0.928571428571429	0.730769230769231	0.000891097805429332	0.00641920456133352	0.34663704631201
"3183"	"AT1"	"CCL18"	0.269802591178018	0.714285714285714	0.346153846153846	0.000931564527204363	0.00658870183786358	0.362378601082497
"3184"	"AT1"	"PPFIBP1"	-0.351551267323165	0.678571428571429	0.923076923076923	0.000986184757544089	0.00685046197651162	0.38362587068465
