"cellType"	"gene"	"logFC"	"logDOR"	"Prop.Exp.in"	"Prop.Exp.Out"	"nCells.in"	"nCells.out"
"9032"	"ILC A"	"IFITM2"	1.60815474555772	2.10473136513411	0.879892037786775	0.470494511402403	741	306909
"9033"	"ILC A"	"SCML4"	0.614690255803595	2.09807800072445	0.379217273954116	0.0697666083431897	741	306909
"9034"	"ILC A"	"HSH2D"	0.388426114986605	2.09381393741646	0.275303643724696	0.0447787454913346	741	306909
"9035"	"ILC A"	"RUNX3"	1.00674610384916	2.0905115309854	0.596491228070175	0.154439915414667	741	306909
"9036"	"ILC A"	"GZMB"	0.750940369891293	2.0739737679927	0.426450742240216	0.0854943973620845	741	306909
"9037"	"ILC A"	"ATP8B4"	0.841429127557789	2.04254248358305	0.49527665317139	0.11290317325331	741	306909
"9038"	"ILC A"	"ZFPM1"	0.303096528380576	2.01542269617122	0.203778677462888	0.0330586590813564	741	306909
"9039"	"ILC A"	"SKAP1"	0.893971676658872	2.00615872625719	0.558704453441296	0.145469829819262	741	306909
"9040"	"ILC A"	"YES1"	0.871227660790334	1.96835619865746	0.518218623481781	0.130612005513035	741	306909
"9041"	"ILC A"	"CLIC3"	0.323315760646751	1.94225583994846	0.211875843454791	0.0371966934824329	741	306909
"9042"	"ILC A"	"PRKX"	1.0828308109901	1.93553530868534	0.60863697705803	0.183236724892395	741	306909
"9043"	"ILC A"	"AOAH"	1.25444388245958	1.91084459207453	0.685560053981107	0.243687868390956	741	306909
"9044"	"ILC A"	"YPEL1"	0.366526806902874	1.8976829975209	0.252361673414305	0.0482455711627877	741	306909
"9045"	"ILC A"	"PLXNA4"	0.310515022731573	1.8536567597015	0.195681511470985	0.0368056981059532	741	306909
"9046"	"ILC A"	"CBLB"	1.38594120746044	1.85287507983563	0.84885290148448	0.467320932263309	741	306909
"9047"	"ILC A"	"GATA3"	0.318514422119651	1.84611346421592	0.206477732793522	0.0395426657413109	741	306909
"9048"	"ILC A"	"AREG"	1.56594785471387	1.8449350906018	0.825910931174089	0.427742425279154	741	306909
"9049"	"ILC A"	"CST7"	0.574043221809056	1.80259493973635	0.406207827260459	0.101401392595199	741	306909
"9050"	"ILC A"	"BACH2"	0.873643381777534	1.79822218884832	0.492577597840756	0.1384905623491	741	306909
"9051"	"ILC A"	"TOX"	0.579636057240557	1.78088338188789	0.36302294197031	0.0876741965859587	741	306909
"9052"	"ILC A"	"HOPX"	0.480651557034275	1.77097405647657	0.338731443994602	0.0802485427276489	741	306909
"9053"	"ILC A"	"ENSG00000284634"	0.543368457842763	1.77042364508962	0.371120107962213	0.0913625863040836	741	306909
"9054"	"ILC A"	"ETS1"	0.574198027412061	1.75096321462265	0.421052631578947	0.112147248858782	741	306909
"9055"	"ILC A"	"SLFN12L"	0.43679287381609	1.72166228199365	0.325236167341431	0.0794079026682176	741	306909
"9056"	"ILC A"	"ATP8A1"	0.644959456658243	1.71986686985326	0.458839406207827	0.131853415833358	741	306909
"9057"	"ILC A"	"ZEB1"	0.579249726543975	1.71507215483418	0.414304993252362	0.112965080854586	741	306909
"9058"	"ILC A"	"CCL4"	1.34788231044323	1.7087878252451	0.605937921727395	0.217699709034274	741	306909
"9059"	"ILC A"	"ITGA4"	0.519866454072624	1.65736739493936	0.373819163292847	0.102245290949435	741	306909
"9060"	"ILC A"	"CEMIP2"	1.38866154801204	1.65669160180818	0.748987854251012	0.362332157088909	741	306909
"9061"	"ILC A"	"CD2"	0.366859957014742	1.60920952350958	0.282051282051282	0.072959737251107	741	306909
"9062"	"ILC A"	"PLCG2"	1.15475819700082	1.60404892826152	0.659919028340081	0.280480533317694	741	306909
"9063"	"ILC A"	"IL21R"	0.325360800802092	1.5828553486893	0.222672064777328	0.0556777416107055	741	306909
"9064"	"ILC A"	"PIP4K2A"	1.27175062214328	1.57754097032134	0.859649122807018	0.557451883131482	741	306909
"9065"	"ILC A"	"AUTS2"	0.927135076585322	1.57743140324802	0.585695006747638	0.225881287287111	741	306909
"9066"	"ILC A"	"SRGN"	0.919399419818625	1.54551819043122	0.96221322537112	0.842210557526824	741	306909
"9067"	"ILC A"	"TENT5C"	0.307955033703584	1.53785754474127	0.237516869095816	0.0628394735898915	741	306909
"9068"	"ILC A"	"CMC1"	1.09201713299623	1.50230289820706	0.554655870445344	0.217021983715043	741	306909
"9069"	"ILC A"	"INPP5D"	0.835560205847868	1.43833354904306	0.574898785425101	0.242892844458781	741	306909
"9070"	"ILC A"	"ITK"	0.444402243464615	1.43798887591721	0.354925775978408	0.115617332825039	741	306909
"9071"	"ILC A"	"EMB"	0.491043341512599	1.42502951105848	0.39136302294197	0.134003890403996	741	306909
"9072"	"ILC A"	"ACAP1"	0.382235051951581	1.41956435358594	0.313090418353576	0.0993812498167209	741	306909
"9073"	"ILC A"	"PITPNC1"	1.28149070674729	1.41955811660494	0.809716599190283	0.506475860922945	741	306909
"9074"	"ILC A"	"SOCS1"	0.455792423668225	1.41944610642549	0.330634278002699	0.106810161969835	741	306909
"9075"	"ILC A"	"NOL4L"	0.644103361738885	1.40229018823497	0.483130904183536	0.186987022211796	741	306909
"9076"	"ILC A"	"ISG20"	0.579290766611795	1.36346051404171	0.464237516869096	0.181447921045	741	306909
"9077"	"ILC A"	"TUBA4A"	0.328886568835834	1.35589161780105	0.251012145748988	0.0796327250096934	741	306909
"9078"	"ILC A"	"RUNX2"	0.521975039699691	1.35326677535401	0.37246963562753	0.133058984910837	741	306909
"9079"	"ILC A"	"PIM2"	0.35953725333752	1.34263973935816	0.273954116059379	0.0898246711565969	741	306909
"9080"	"ILC A"	"STK17A"	0.715332008475338	1.34177523461156	0.541160593792173	0.235594264097827	741	306909
"9081"	"ILC A"	"ZFP36L2"	1.12069339104377	1.34084899619522	0.840755735492578	0.579223809011792	741	306909
"9082"	"ILC A"	"TC2N"	0.320544875082363	1.33804408684062	0.229419703103914	0.0725882916434513	741	306909
"9083"	"ILC A"	"PRKCH"	1.05676143235213	1.32847719292098	0.785425101214575	0.491702752281621	741	306909
"9084"	"ILC A"	"AKNA"	0.804991712788651	1.31894194296266	0.588394062078273	0.276456539234757	741	306909
"9085"	"ILC A"	"LINC01619"	1.07426589158667	1.31318885796555	0.941970310391363	0.811989873219749	741	306909
"9086"	"ILC A"	"CRTAM"	0.375274435754276	1.27476668438829	0.214574898785425	0.0710894760336126	741	306909
"9087"	"ILC A"	"GNG2"	0.697883426301049	1.24872847349781	0.439946018893387	0.183953549749274	741	306909
"9088"	"ILC A"	"CXCR4"	1.03619639769499	1.23444295827553	0.777327935222672	0.503390255743559	741	306909
"9089"	"ILC A"	"LRMP"	0.424737536297801	1.23023768763651	0.323886639676113	0.122912654891189	741	306909
"9090"	"ILC A"	"VAV3"	0.861553166557138	1.20152627748191	0.57085020242915	0.285651447171637	741	306909
"9091"	"ILC A"	"PTPN22"	0.454236294828215	1.20079409486896	0.357624831309042	0.143606085191376	741	306909
"9092"	"ILC A"	"XYLT1"	0.698760659889398	1.18587722784583	0.558704453441296	0.278825319557263	741	306909
"9093"	"ILC A"	"HELB"	0.328710325729352	1.18179643100942	0.261808367071525	0.0982571381093419	741	306909
"9094"	"ILC A"	"TNRC6B"	0.993340832573434	1.15991140531227	0.769230769230769	0.510503113300685	741	306909
"9095"	"ILC A"	"STAM"	0.49649948031368	1.15839414015133	0.373819163292847	0.157952357213376	741	306909
"9096"	"ILC A"	"CLEC2D"	0.363868214189531	1.14655389349124	0.33468286099865	0.137923619053205	741	306909
"9097"	"ILC A"	"ZBED4"	0.372580914395576	1.12977258836669	0.300944669365722	0.122247962751174	741	306909
"9098"	"ILC A"	"CCND3"	0.931367844614346	1.12929840876648	0.705802968960864	0.436458363879847	741	306909
"9099"	"ILC A"	"CRYBG1"	0.886531839850802	1.12072071645726	0.713900134952766	0.448253391070317	741	306909
"9100"	"ILC A"	"C1orf21"	0.315273699050651	1.10874974776918	0.265856950067476	0.106891619339935	741	306909
"9101"	"ILC A"	"RHOH"	0.620426033397722	1.10391772189226	0.535762483130904	0.276713944524273	741	306909
"9102"	"ILC A"	"PIK3IP1"	0.461138024743757	1.0939693506646	0.385964912280702	0.173986425943847	741	306909
"9103"	"ILC A"	"FAM129A"	0.787994967367827	1.09237741379737	0.582995951417004	0.319133684577513	741	306909
"9104"	"ILC A"	"TRERF1"	0.471406617639006	1.08990182727483	0.37246963562753	0.166476056420633	741	306909
"9105"	"ILC A"	"PLCL2"	0.551798049091342	1.08943631400505	0.437246963562753	0.207273165661483	741	306909
"9106"	"ILC A"	"PIK3R1"	0.714701986153996	1.08467255271136	0.534412955465587	0.279490011697278	741	306909
"9107"	"ILC A"	"MPP7"	0.412375935516239	1.0735610723451	0.338731443994602	0.149115861704935	741	306909
"9108"	"ILC A"	"PRKY"	0.330535137932003	1.07338101108824	0.260458839406208	0.107618219081226	741	306909
"9109"	"ILC A"	"B2M"	0.302542399490877	1.07196648402251	0.994601889338731	0.982489923723319	741	306909
"9110"	"ILC A"	"RPS27"	1.12686055554033	1.07082687387377	0.968960863697706	0.912882971825525	741	306909
"9111"	"ILC A"	"KLF12"	0.326402726415376	1.06551488470305	0.306342780026991	0.132208569966993	741	306909
"9112"	"ILC A"	"IKZF1"	0.698234874597543	1.06244291619623	0.588394062078273	0.330570299339544	741	306909
"9113"	"ILC A"	"TSPYL2"	0.334988458441379	1.05207100020528	0.276653171390013	0.117979596557937	741	306909
"9114"	"ILC A"	"BIN2"	0.409534913491003	1.04679798285728	0.338731443994602	0.15254358783874	741	306909
"9115"	"ILC A"	"LINC01145"	0.352924908988042	1.02056359917748	0.298245614035088	0.132971010951129	741	306909
"9116"	"ILC A"	"PLCB1"	0.444026422652505	1.01637854032503	0.379217273954116	0.181151416217837	741	306909
"9117"	"ILC A"	"PDE7A"	0.474448702299726	1.00844703834076	0.38191632928475	0.184041523708982	741	306909
"9118"	"ILC A"	"CTDP1"	0.323579326257865	1.00638021894916	0.269905533063428	0.119211231993848	741	306909
"9119"	"ILC A"	"ENSG00000227081"	0.942624746615254	0.996988076752071	0.859649122807018	0.692403937323441	741	306909
"9120"	"ILC A"	"RNF115"	0.627271835170942	0.9968298138123	0.497975708502024	0.267975197859952	741	306909
"9121"	"ILC A"	"ZBTB16"	0.758307564452369	0.996160617323743	0.61808367071525	0.373925170001531	741	306909
"9122"	"ILC A"	"ENSG00000234287"	0.973444594357695	0.996142878159263	0.856950067476383	0.687858616071865	741	306909
"9123"	"ILC A"	"LINC00869"	0.662060405537102	0.995130168550718	0.56140350877193	0.321124502702756	741	306909
"9124"	"ILC A"	"CLDND1"	0.367715477942825	0.978580037090754	0.296896086369771	0.137122078531421	741	306909
"9125"	"ILC A"	"CDK6"	0.356846304768248	0.976764101376536	0.273954116059379	0.124564610356816	741	306909
"9126"	"ILC A"	"CHST12"	0.32508062569875	0.976017537451608	0.267206477732794	0.120970711188007	741	306909
"9127"	"ILC A"	"OXNAD1"	0.381574575907677	0.974669938014285	0.327935222672065	0.155622676428518	741	306909
"9128"	"ILC A"	"OFD1"	0.343635791822337	0.964540024469622	0.273954116059379	0.125903769521259	741	306909
"9129"	"ILC A"	"RASA2"	0.715500835708465	0.959926126821159	0.595141700404858	0.360038317546895	741	306909
"9130"	"ILC A"	"RASSF8"	0.388822484943592	0.957466796793146	0.259109311740891	0.118533506674617	741	306909
"9131"	"ILC A"	"ADGRE5"	1.0158872426564	0.953144025616834	0.781376518218624	0.57892078759502	741	306909
"9132"	"ILC A"	"NFKB1"	0.967172826245362	0.952632178019006	0.739541160593792	0.522304657080763	741	306909
"9133"	"ILC A"	"RPL21"	0.79999093842428	0.947221704975511	0.948717948717949	0.876337937303891	741	306909
"9134"	"ILC A"	"CDC42SE2"	0.797354656449843	0.937726001723376	0.730094466936572	0.51394713090851	741	306909
"9135"	"ILC A"	"KMT2E"	0.860767754916669	0.936632953179229	0.825910931174089	0.649589943598917	741	306909
"9136"	"ILC A"	"CDK17"	0.81339137229149	0.919278684073629	0.666666666666667	0.443457181118833	741	306909
"9137"	"ILC A"	"STK4"	0.697411262133662	0.915038972307476	0.619433198380567	0.39446546044593	741	306909
"9138"	"ILC A"	"ARHGAP15"	0.723140479385521	0.894686982819719	0.717948717948718	0.509541916333506	741	306909
"9139"	"ILC A"	"DENND4A"	1.02495583468443	0.889193010056799	0.846153846153846	0.692531010820797	741	306909
"9140"	"ILC A"	"SMAP2"	0.779393345010842	0.889048503681207	0.800269905533063	0.621614224411796	741	306909
"9141"	"ILC A"	"CCSER2"	0.663124252565826	0.888115839392262	0.549257759784076	0.333874210270797	741	306909
"9142"	"ILC A"	"IQGAP2"	0.805430342723462	0.873391142317596	0.739541160593792	0.542030373824163	741	306909
"9143"	"ILC A"	"RIPOR2"	0.490689402627417	0.863546624380714	0.434547908232119	0.244805463508727	741	306909
"9144"	"ILC A"	"RORA-AS1"	0.382768423543254	0.857849092363227	0.319838056680162	0.166414148819357	741	306909
"9145"	"ILC A"	"CASK"	0.57121898101098	0.853275659782552	0.465587044534413	0.270721940379722	741	306909
"9146"	"ILC A"	"ENSG00000237513"	0.376917860442261	0.845610589210477	0.315789473684211	0.16552789263267	741	306909
"9147"	"ILC A"	"PPP2R5C"	0.814846371141994	0.82547824391664	0.777327935222672	0.604087856661095	741	306909
"9148"	"ILC A"	"VPS37B"	0.455957334332407	0.82248207801625	0.41025641025641	0.234173647563284	741	306909
"9149"	"ILC A"	"IL32"	0.327474953231556	0.820313189806962	0.282051282051282	0.147646370748333	741	306909
"9150"	"ILC A"	"CNOT2"	0.845091136087598	0.816961146008422	0.639676113360324	0.439345213076189	741	306909
"9151"	"ILC A"	"RALGAPA1"	0.658968483025573	0.814961986034631	0.53306342780027	0.335659755823387	741	306909
"9152"	"ILC A"	"RPS27A"	0.790935889930219	0.805946768653571	0.940620782726046	0.875018327908272	741	306909
"9153"	"ILC A"	"RPL17-C18orf32"	0.710776113220567	0.796674801759911	0.902834008097166	0.806320440260794	741	306909
"9154"	"ILC A"	"TLE1"	0.395598290049412	0.795139224294172	0.319838056680162	0.175296260455053	741	306909
"9155"	"ILC A"	"MSL2"	0.406156260565396	0.79145277608038	0.356275303643725	0.200658827209368	741	306909
"9156"	"ILC A"	"MNAT1"	0.354098691603916	0.785109155845455	0.338731443994602	0.18952523386411	741	306909
"9157"	"ILC A"	"SEC14L1"	0.735228136686245	0.778759698295694	0.669365721997301	0.48139024922697	741	306909
"9158"	"ILC A"	"FAM177A1"	0.753788648951996	0.776327406753568	0.588394062078273	0.396638743080196	741	306909
"9159"	"ILC A"	"DUSP10"	0.370568109150447	0.77558449617768	0.314439946018893	0.17452730288131	741	306909
"9160"	"ILC A"	"ENSG00000263809"	0.519381961777101	0.773232432974852	0.93387314439946	0.865891844162276	741	306909
"9161"	"ILC A"	"CLASP1"	0.614145659520969	0.766232976818511	0.576248313090418	0.387160363495368	741	306909
"9162"	"ILC A"	"RASA3"	0.368646465714461	0.762207400705589	0.337381916329285	0.192131869707307	741	306909
"9163"	"ILC A"	"RPS29"	0.738182788384045	0.761861647672501	0.954116059379217	0.905418218429567	741	306909
"9164"	"ILC A"	"ARAP2"	0.353300193244615	0.749248994751539	0.33468286099865	0.192268718089075	741	306909
"9165"	"ILC A"	"IER2"	0.559167149501193	0.739307970137328	0.519568151147099	0.340491807017715	741	306909
"9166"	"ILC A"	"ID2"	0.76745301627937	0.733900775960918	0.703103913630229	0.531685287821472	741	306909
"9167"	"ILC A"	"PLAC8"	0.301149208645218	0.732371757934907	0.329284750337382	0.191118540023264	741	306909
"9168"	"ILC A"	"RPL13A"	0.676186976368059	0.731112661772602	0.9527665317139	0.905483384325647	741	306909
"9169"	"ILC A"	"ANKRD44"	0.597005640758755	0.717861643023026	0.672064777327935	0.499656249898178	741	306909
"9170"	"ILC A"	"MAFF"	0.499513890257958	0.713412941795506	0.461538461538462	0.295804293780893	741	306909
"9171"	"ILC A"	"GALNT11"	0.492600340080474	0.712281618969603	0.41025641025641	0.254511923729835	741	306909
"9172"	"ILC A"	"CORO1B"	0.440300425506762	0.711980912506445	0.460188933873144	0.294973428605873	741	306909
"9173"	"ILC A"	"RPL21P75"	0.810052106046919	0.709149118135559	0.902834008097166	0.819624057945515	741	306909
"9174"	"ILC A"	"ENSG00000260335"	0.304810565749829	0.707732854699736	0.330634278002699	0.195914749974748	741	306909
"9175"	"ILC A"	"EPB41"	0.407344377755055	0.705009645321167	0.408906882591093	0.254834494915431	741	306909
"9176"	"ILC A"	"RPS15A"	0.75729520925104	0.699969071361953	0.932523616734143	0.871795874347119	741	306909
"9177"	"ILC A"	"RIN3"	0.735598019675169	0.69979624361873	0.688259109311741	0.522738010289695	741	306909
"9178"	"ILC A"	"SEMA4D"	0.392680609500877	0.692771461289782	0.395411605937922	0.246604042240534	741	306909
"9179"	"ILC A"	"ENSG00000226084"	0.664684387485596	0.685631840627113	0.870445344129555	0.771156922736055	741	306909
"9180"	"ILC A"	"RPL35A"	0.578703352110231	0.681607192634323	0.916329284750337	0.846133544470837	741	306909
"9181"	"ILC A"	"PPP3CC"	0.437462509729077	0.681181907886734	0.437246963562753	0.2822791120495	741	306909
"9182"	"ILC A"	"REL"	0.807223479574552	0.680884881801417	0.744939271255061	0.596085484622478	741	306909
"9183"	"ILC A"	"RPL23A"	0.730491317942613	0.679322879459315	0.842105263157895	0.729323675747534	741	306909
"9184"	"ILC A"	"RPL10"	0.664887289019576	0.658717250032632	0.959514170040486	0.923505012886556	741	306909
"9185"	"ILC A"	"B3GNT7"	0.312161916584725	0.656750025132167	0.263157894736842	0.156469833077557	741	306909
"9186"	"ILC A"	"AKT3"	0.494321234660834	0.649834033876261	0.520917678812416	0.362107334747433	741	306909
"9187"	"ILC A"	"PLEKHA2"	0.495782363939897	0.643040694465455	0.46693657219973	0.315331254541248	741	306909
"9188"	"ILC A"	"DIP2A"	0.310218284007043	0.640631693583521	0.298245614035088	0.183171558996315	741	306909
"9189"	"ILC A"	"STAG2"	0.618777599659459	0.624705984594883	0.620782726045884	0.466916903707614	741	306909
"9190"	"ILC A"	"LINC00623"	0.385386801202843	0.623231085774567	0.387314439946019	0.25327702999912	741	306909
"9191"	"ILC A"	"GFOD1"	0.388498592254975	0.614807993293439	0.36302294197031	0.235721337595183	741	306909
"9192"	"ILC A"	"TNFAIP3"	0.642114333249748	0.609006125668672	0.668016194331984	0.522285107311939	741	306909
"9193"	"ILC A"	"SIK3"	0.693219285528665	0.607049019107453	0.897435897435897	0.825808301483502	741	306909
"9194"	"ILC A"	"ENSG00000212664"	0.658891059218791	0.604932475826478	0.819163292847503	0.711536644412513	741	306909
"9195"	"ILC A"	"RPL31"	0.624920670718651	0.601431563348833	0.919028340080972	0.860593856810977	741	306909
"9196"	"ILC A"	"XPO6"	0.575888035337445	0.59446714557607	0.529014844804318	0.3826215588334	741	306909
"9197"	"ILC A"	"TSC22D3"	0.744664789508895	0.586686229585019	0.788124156545209	0.673629642662809	741	306909
"9198"	"ILC A"	"RPL3"	0.689318461536723	0.583872843014528	0.904183535762483	0.83949313966029	741	306909
"9199"	"ILC A"	"RPS12"	0.480856853275468	0.577393350046914	0.931174089068826	0.882720936824922	741	306909
"9200"	"ILC A"	"NAP1L4"	0.318948526049677	0.569268394280205	0.346828609986505	0.231231407355275	741	306909
"9201"	"ILC A"	"MAPRE2"	0.302101724318892	0.566786042809215	0.304993252361673	0.199537973796793	741	306909
"9202"	"ILC A"	"MSI2"	0.398926162246686	0.558187113367566	0.437246963562753	0.307850209671271	741	306909
"9203"	"ILC A"	"ZC3HAV1"	0.48339443121102	0.547052572115765	0.573549257759784	0.437549892639186	741	306909
"9204"	"ILC A"	"RPS3"	0.782539433824369	0.545856047553235	0.908232118758435	0.850662574248393	741	306909
"9205"	"ILC A"	"ZNF83"	0.30981191924657	0.543939764082729	0.336032388663968	0.227236737925574	741	306909
"9206"	"ILC A"	"PTPRC"	0.608149227289079	0.537988616359811	0.766531713900135	0.656748417283299	741	306909
"9207"	"ILC A"	"SFMBT2"	0.483761885982182	0.537807355720248	0.503373819163293	0.371839861326973	741	306909
"9208"	"ILC A"	"ENSG00000272211"	0.313732470426764	0.53465648471045	0.356275303643725	0.245013994376183	741	306909
"9209"	"ILC A"	"FAM214A"	0.309938438368372	0.53128647773054	0.34412955465587	0.235897285514599	741	306909
"9210"	"ILC A"	"HIP1"	0.46083777003022	0.528172238779729	0.407557354925776	0.288694694518571	741	306909
"9211"	"ILC A"	"RPS3A"	0.522899043939958	0.524831750780741	0.898785425101215	0.839307416856462	741	306909
"9212"	"ILC A"	"RPS18"	0.524348237350812	0.516107857507946	0.94331983805668	0.907607792537853	741	306909
"9213"	"ILC A"	"PDE4A"	0.415149581256257	0.515055622242705	0.43859649122807	0.318302819402494	741	306909
"9214"	"ILC A"	"WDR74"	0.44545692030771	0.510987068509205	0.407557354925776	0.292236460970516	741	306909
"9215"	"ILC A"	"STK17B"	0.626008801620911	0.509632251900972	0.777327935222672	0.676640307061702	741	306909
"9216"	"ILC A"	"CHST11"	0.602905909333549	0.50689063371887	0.802968960863698	0.710021537328654	741	306909
"9217"	"ILC A"	"RPL10A"	0.579172311419895	0.504542751214494	0.835357624831309	0.753294950620542	741	306909
"9218"	"ILC A"	"RPL7"	0.443816894271143	0.500742566164093	0.898785425101215	0.842529870417616	741	306909
"9219"	"ILC A"	"RGS1"	0.381668026035653	0.493687827322986	0.441295546558704	0.325353769358344	741	306909
"9220"	"ILC A"	"ZHX2"	0.419053214753633	0.485233847475371	0.423751686909582	0.311694997539987	741	306909
"9221"	"ILC A"	"SKI"	0.483788319045957	0.485031828066877	0.499325236167341	0.38042872643031	741	306909
"9222"	"ILC A"	"SMYD3"	0.472454403107028	0.483444993849836	0.564102564102564	0.443747169356389	741	306909
"9223"	"ILC A"	"CUL3"	0.429665963551868	0.480501527577973	0.472334682860999	0.356375994187202	741	306909
"9224"	"ILC A"	"PDCD4"	0.362487260778613	0.48021390668605	0.422402159244264	0.311587473811456	741	306909
"9225"	"ILC A"	"LEPROTL1"	0.503057287999324	0.467635141072485	0.550607287449393	0.434187332401461	741	306909
"9226"	"ILC A"	"RPS6"	0.654203004383192	0.466623393732296	0.91497975708502	0.870143918881493	741	306909
"9227"	"ILC A"	"RPL13"	0.483883115673692	0.462255252575907	0.947368421052632	0.918047369089861	741	306909
"9228"	"ILC A"	"RPL41"	0.512905829009572	0.461611722126744	0.89608636977058	0.843849479813235	741	306909
"9229"	"ILC A"	"KDM6A"	0.549696234004236	0.455420247627907	0.631578947368421	0.520691801152785	741	306909
"9230"	"ILC A"	"RPL13AP7"	0.513049687032809	0.453594835636898	0.878542510121457	0.820588513207498	741	306909
"9231"	"ILC A"	"ABHD2"	0.452265512947233	0.451659995582405	0.48582995951417	0.375596675235982	741	306909
"9232"	"ILC A"	"GNPTAB"	0.329603601281831	0.447944654599925	0.330634278002699	0.240080936042931	741	306909
"9233"	"ILC A"	"RPL10P9"	0.600185521613126	0.442197914980622	0.87719298245614	0.820422340172494	741	306909
"9234"	"ILC A"	"ENSG00000266865"	0.56640730126315	0.441774048595303	0.939271255060729	0.907760932393641	741	306909
"9235"	"ILC A"	"RPS6KA3"	0.430197179598198	0.440312274553331	0.508771929824561	0.400046919445178	741	306909
"9236"	"ILC A"	"RPS25"	0.424144379163738	0.440082840827012	0.898785425101215	0.850411685548485	741	306909
"9237"	"ILC A"	"RNF19A"	0.45270049778514	0.43740666333726	0.493927125506073	0.386590161904669	741	306909
"9238"	"ILC A"	"TGFB1"	0.676950693973193	0.436286287029516	0.620782726045884	0.513969938972138	741	306909
"9239"	"ILC A"	"RPS4X"	0.521156375073184	0.432584177025735	0.898785425101215	0.851363107631252	741	306909
"9240"	"ILC A"	"ZNF331"	0.490293027847128	0.430014890562912	0.697705802968961	0.599917239311978	741	306909
"9241"	"ILC A"	"LYST"	0.455288737427288	0.429178842692483	0.465587044534413	0.361960711481253	741	306909
"9242"	"ILC A"	"RPS14"	0.479020658076573	0.428254109121379	0.935222672064777	0.903082021055101	741	306909
"9243"	"ILC A"	"NOP58"	0.33570656847304	0.42596095683216	0.39136302294197	0.295892267740601	741	306909
"9244"	"ILC A"	"HCST"	0.341285104897108	0.424658377636453	0.479082321187584	0.375599933530786	741	306909
"9245"	"ILC A"	"TENT4B"	0.326401276985672	0.421506156134659	0.342780026990553	0.255117966563379	741	306909
"9246"	"ILC A"	"DHRS3"	0.370260049431079	0.421230704320904	0.356275303643725	0.266596939157861	741	306909
"9247"	"ILC A"	"GAS5"	0.453574170452179	0.416397369749431	0.537112010796221	0.43342814971213	741	306909
"9248"	"ILC A"	"RPS24"	0.347327427113577	0.413146143097442	0.921727395411606	0.885448129575868	741	306909
"9249"	"ILC A"	"HLA-A"	0.384399420126301	0.401203495219746	0.887989203778678	0.840763874633849	741	306909
"9250"	"ILC A"	"PHF20"	0.590561179492776	0.394863683918496	0.709851551956815	0.62208993545318	741	306909
"9251"	"ILC A"	"RPL7P23"	0.409199440105558	0.393101241385938	0.834008097165992	0.771704316263127	741	306909
"9252"	"ILC A"	"RPL21P16"	0.426099301783452	0.392194225287232	0.600539811066127	0.503738893287587	741	306909
"9253"	"ILC A"	"RPLP2"	0.37213240368448	0.391470800588154	0.948717948717949	0.925114610519731	741	306909
"9254"	"ILC A"	"RPL32"	0.36503436824499	0.388101187764649	0.93387314439946	0.904672068919452	741	306909
"9255"	"ILC A"	"RPL27"	0.397540711568969	0.38067047341488	0.850202429149798	0.794427664226204	741	306909
"9256"	"ILC A"	"SMG1P1"	0.434372643251167	0.380566172860077	0.595141700404858	0.501041025189877	741	306909
"9257"	"ILC A"	"FOXN3"	0.600310214693279	0.380023338122776	0.777327935222672	0.704326038011267	741	306909
"9258"	"ILC A"	"ARID4B"	0.500500152369912	0.375532538620117	0.619433198380567	0.527703651570987	741	306909
"9259"	"ILC A"	"RPSA"	0.529485542313991	0.373270580429344	0.765182186234818	0.691266792436846	741	306909
"9260"	"ILC A"	"RPL19"	0.409192265219496	0.3712330726689	0.9055330634278	0.867918503530362	741	306909
"9261"	"ILC A"	"EPC1"	0.398026136110733	0.369467805625959	0.497975708502024	0.40671664890896	741	306909
"9262"	"ILC A"	"GPATCH8"	0.378766959136824	0.368723748360076	0.446693657219973	0.35836355401764	741	306909
"9263"	"ILC A"	"RPS19"	0.396730820161447	0.366790114147278	0.950067476383266	0.928666151856088	741	306909
"9264"	"ILC A"	"RPS15"	0.317208947412268	0.359785790765369	0.92442645074224	0.894366082454408	741	306909
"9265"	"ILC A"	"ENSG00000267519"	0.308704521788214	0.359735004677973	0.345479082321188	0.269376264625671	741	306909
"9266"	"ILC A"	"H3F3B"	0.522763404086209	0.351929199421196	0.878542510121457	0.835071633611266	741	306909
"9267"	"ILC A"	"HIPK1"	0.330376247350599	0.350947507013385	0.404858299595142	0.323949444297821	741	306909
"9268"	"ILC A"	"RPL3P4"	0.577626214474741	0.350258294625942	0.805668016194332	0.74444868022769	741	306909
"9269"	"ILC A"	"PLEKHA6"	0.411520929779655	0.348338439291669	0.55195681511471	0.465046642490119	741	306909
"9270"	"ILC A"	"RPL15"	0.416566753069136	0.342503572091041	0.892037786774629	0.853679755236894	741	306909
"9271"	"ILC A"	"RPS7"	0.494160215830363	0.340287859102156	0.835357624831309	0.782538146486418	741	306909
"9272"	"ILC A"	"JAK1"	0.447468687351937	0.338373450233823	0.58029689608637	0.496293689660453	741	306909
"9273"	"ILC A"	"IL7R"	0.339385178204621	0.337527566578113	0.346828609986505	0.274954465330114	741	306909
"9274"	"ILC A"	"RPL18A"	0.39126329643942	0.336036103823774	0.91497975708502	0.884200202665937	741	306909
"9275"	"ILC A"	"CYTIP"	0.406944627431026	0.335912479886053	0.566801619433198	0.483139953536716	741	306909
