"cellType"	"gene"	"log1p_FC"	"pct.copd"	"pct.ctrl"	"wilcox.p"	"wilcox.fdr"	"wilcox.bonferroni"
"1606"	"VE Venous"	"MT1A"	0.760970229422297	0.8125	0.476190476190476	0.00200942129132897	0.0213795819957551	1
"1607"	"VE Venous"	"ENSG00000224063"	-0.79354768679834	0.9375	1	0.00455190848722736	0.0281485835187163	1
"1608"	"VE Venous"	"LINC-PINT"	0.527966364063773	1	1	0.011198275186964	0.0418380003512959	1
"1609"	"VE Venous"	"GAS5"	-0.475744086483979	0.6875	0.952380952380952	0.00191701131992692	0.0213795819957551	1
"1610"	"VE Venous"	"H2AFJ"	-0.261185565074074	0.3125	0.761904761904762	0.00326644371918012	0.022999988779321	1
"1611"	"VE Venous"	"ENSG00000250424"	-0.516125315667209	0.9375	0.952380952380952	0.00764601479490751	0.035158597945814	1
"1612"	"VE Venous"	"ENSG00000256947"	0.532815172006606	1	0.904761904761905	0.00730427824297764	0.0347761211922298	1
"1613"	"VE Venous"	"LSM14A"	-0.324669236940754	0.5625	0.904761904761905	0.00571808581085069	0.0319693836538593	1
"1614"	"VE Venous"	"ENSG00000261130"	-0.334041077798275	0.375	0.761904761904762	0.00271482031593376	0.0224703589226518	1
"1615"	"VE Venous"	"ENSG00000267281"	-0.358703645367464	0.4375	0.857142857142857	0.00248261038546286	0.021531074167312	1
"1616"	"VE Venous"	"ENSG00000284292"	-0.537828651995573	0.75	0.857142857142857	0.00299485314122417	0.022999988779321	1
"1617"	"VE Venous"	"ENSG00000284695"	-0.31780231324288	0.25	0.761904761904762	0.00256131737306314	0.021531074167312	1
"1618"	"T"	"CRYBG1"	0.939908587803135	1	0.964285714285714	2.64754702445618e-06	0.000407722241766251	0.000407722241766251
"1619"	"T"	"IQGAP2"	0.583449074957997	1	0.964285714285714	7.51220003069396e-06	0.000469552302237317	0.00115687880472687
"1620"	"T"	"RNF125"	0.577376306349745	1	0.928571428571429	9.14712277085682e-06	0.000469552302237317	0.00140865690671195
"1621"	"T"	"RUNX2"	0.49290885758992	1	0.928571428571429	1.40699837208921e-05	0.000541694373254345	0.00216677749301738
"1622"	"T"	"UBASH3B"	0.419136235846212	1	0.892857142857143	2.14208407638956e-05	0.000659761895527985	0.00329880947763992
"1623"	"T"	"ITK"	0.423737385646109	1	0.964285714285714	0.000124453156871547	0.00239572326977727	0.0191657861582182
"1624"	"T"	"EPC1"	0.289464647353326	1	0.964285714285714	0.000124453156871547	0.00239572326977727	0.0191657861582182
"1625"	"T"	"MT-ND4L"	-0.421402881737266	1	1	0.000124453156871547	0.00239572326977727	0.0191657861582182
"1626"	"T"	"RAB8B"	-0.38818014050406	1	0.928571428571429	0.000142199996318166	0.00243319993699973	0.0218987994329976
"1627"	"T"	"ST3GAL1"	0.352671318605011	1	0.928571428571429	0.000298013233240031	0.00458940379189648	0.0458940379189648
"1628"	"T"	"PRDM1"	0.387925189407934	1	0.892857142857143	0.000507251340754448	0.00651807285983937	0.078116706476185
"1629"	"T"	"PITPNC1"	0.564793276979451	1	0.928571428571429	0.000507901781286185	0.00651807285983937	0.0782168743180725
"1630"	"T"	"MT-ATP8"	-0.354047352371591	1	1	0.00061020129085926	0.00722853836864047	0.0939709987923261
"1631"	"T"	"NFKB1"	-0.38721284482382	1	0.964285714285714	0.000898575418160341	0.00922537429311283	0.138380614396692
"1632"	"T"	"LCK"	-0.26831131948213	1	0.964285714285714	0.000898575418160341	0.00922537429311283	0.138380614396692
"1633"	"T"	"MRTFA"	-0.279305002881312	1	0.964285714285714	0.00118996943560085	0.0114534558176582	0.183255293082531
"1634"	"T"	"SLC4A7"	0.298422285351148	1	0.892857142857143	0.0013937789886534	0.0126259978972132	0.214641964252624
"1635"	"T"	"RASA3"	0.318070678804591	1	0.892857142857143	0.0017738487781407	0.0145600238288078	0.273172711833668
"1636"	"T"	"REL"	-0.309639484991634	1	0.964285714285714	0.00186801110351019	0.0145600238288078	0.287673709940569
"1637"	"T"	"PCNX1"	0.278054175219457	1	1	0.00203920968112724	0.0145600238288078	0.314038290893595
"1638"	"T"	"NFKBIA"	-0.346156121424117	1	0.964285714285714	0.00203920968112724	0.0145600238288078	0.314038290893595
"1639"	"T"	"PPP1CB"	0.376727822814483	1	0.928571428571429	0.0020800034041154	0.0145600238288078	0.320320524233771
"1640"	"T"	"TNFAIP8"	-0.289864588628978	1	0.928571428571429	0.00262686590691796	0.0162621925595743	0.404537349665366
"1641"	"T"	"SIPA1L1"	0.276062834314694	1	0.928571428571429	0.00262686590691796	0.0162621925595743	0.404537349665366
"1642"	"T"	"KANSL1"	-0.304383881676102	1	1	0.00263996632460622	0.0162621925595743	0.406554813989358
"1643"	"T"	"AKAP13"	0.580214090089649	1	0.892857142857143	0.00305844656304092	0.0171787469022096	0.471000770708302
"1644"	"T"	"RELB"	-0.304977512899828	1	0.928571428571429	0.00306135513450083	0.0171787469022096	0.471448690713128
"1645"	"T"	"EPB41"	-0.281403318842045	1	0.964285714285714	0.00312340852767447	0.0171787469022096	0.481004913261869
"1646"	"T"	"LRRFIP1"	0.343342939513093	1	0.928571428571429	0.0033023273091563	0.0175364967451749	0.508558405610071
"1647"	"T"	"C6orf48"	-0.320009468225245	1	0.928571428571429	0.00356045710541322	0.0182770131411212	0.548310394233636
"1648"	"T"	"CELF2"	0.483452886275105	1	0.928571428571429	0.00413252505285103	0.0198877768168456	0.636408858139059
"1649"	"T"	"KIF13B"	0.406544905909006	1	0.928571428571429	0.00413252505285103	0.0198877768168456	0.636408858139059
"1650"	"T"	"HIVEP2"	-0.430893527208163	1	1	0.00433165827868716	0.0201503117079178	0.667075374917822
"1651"	"T"	"SQSTM1"	-0.27171120257116	1	0.928571428571429	0.0044487701173325	0.0201503117079178	0.685110598069205
"1652"	"T"	"JMJD1C"	0.286076561425114	1	0.928571428571429	0.00478679052917318	0.021061878328362	0.737165741492669
"1653"	"T"	"JUN"	-0.406157792509004	1	0.928571428571429	0.00514788769427381	0.0220215195810602	0.792774704918167
"1654"	"T"	"RASGRP1"	-0.303204923785553	1	1	0.00593542400074773	0.0240722323928068	0.914055296115151
"1655"	"T"	"CCL5"	0.358633790597103	1	0.892857142857143	0.00593990149952374	0.0240722323928068	0.914744830926657
"1656"	"T"	"LSM14A"	-0.25151962857016	1	0.964285714285714	0.006409949634198	0.0253110831709357	0.987132243666492
"1657"	"T"	"CD74"	0.273339397016936	1	0.892857142857143	0.0210980596571518	0.0497338287693096	1
"1658"	"T"	"PRKCH"	0.277195333051378	1	1	0.00865679450065487	0.0283648160234224	1
"1659"	"T"	"TMSB10"	0.63971858049386	1	0.928571428571429	0.00788010442352624	0.0269674684716231	1
"1660"	"T"	"TG"	0.284507795714571	1	0.892857142857143	0.0096763204249979	0.0304112927642791	1
"1661"	"T"	"GPBP1"	-0.286915820782743	1	0.964285714285714	0.0213144980439898	0.0497338287693096	1
"1662"	"T"	"HSP90AA1"	-0.569080208850616	1	1	0.00931574724886716	0.0298880224234488	1
"1663"	"T"	"GNAS"	0.332752203946348	1	0.892857142857143	0.0110738548032799	0.0328191983239379	1
"1664"	"T"	"FKBP5"	0.627744190946421	1	0.964285714285714	0.00745972372795461	0.0267162198629072	1
"1665"	"T"	"HSP90AB1"	-0.255411752644061	1	0.928571428571429	0.0164111263773761	0.0421218910352654	1
"1666"	"T"	"ABCC1"	0.30135753255131	1	0.964285714285714	0.0152732542441939	0.0405531233380321	1
"1667"	"T"	"ARHGDIB"	0.27281203074222	1	0.928571428571429	0.00685130708947039	0.026377532294461	1
"1668"	"T"	"DUSP1"	-0.293212005773454	1	0.928571428571429	0.0110818072262647	0.0328191983239379	1
"1669"	"T"	"ATXN1"	0.320805722802565	1	1	0.0100179053406382	0.0308551484491658	1
"1670"	"T"	"FAM129A"	0.378049394184619	1	1	0.0142604458367565	0.0389769164790014	1
"1671"	"T"	"DNAJC1"	-0.251151619879017	1	1	0.013305969289888	0.0372567140116865	1
"1672"	"T"	"IQGAP1"	0.347407688664667	1	0.928571428571429	0.00788010442352624	0.0269674684716231	1
"1673"	"T"	"ZFP36L2"	0.407583986093956	1	0.928571428571429	0.0186316793304005	0.0470373543751094	1
"1674"	"T"	"BATF"	0.349809964377831	1	0.857142857142857	0.0118209813941544	0.0343477572584863	1
"1675"	"T"	"DUSP2"	-0.288969014426012	1	0.964285714285714	0.013305969289888	0.0372567140116865	1
"1676"	"T"	"RBPJ"	0.466797603264178	1	0.928571428571429	0.0144265210344356	0.0389769164790014	1
"1677"	"T"	"MT-CO2"	-0.267802726058758	1	1	0.00745972372795461	0.0267162198629072	1
"1678"	"T"	"MT-ND5"	-0.447551643492669	1	1	0.019965778500388	0.0488052363342819	1
"1679"	"T"	"MT-ATP6"	-0.41656255570482	1	1	0.0163472289505923	0.0421218910352654	1
"1680"	"T"	"MT-RNR2"	-0.43987311265403	1	1	0.00745972372795461	0.0267162198629072	1
"1681"	"T"	"MT-RNR1"	-0.315932881660915	1	0.964285714285714	0.00865679450065487	0.0283648160234224	1
"1682"	"T"	"MTCO1P12"	-0.323057341386701	1	1	0.0213144980439898	0.0497338287693096	1
"1683"	"T"	"MTATP8P1"	-0.337755990352698	1	1	0.019965778500388	0.0488052363342819	1
"1684"	"AT2"	"PTPRG"	0.757948161685284	1	1	4.64032982609265e-06	0.000643921992763253	0.00143386191626263
"1685"	"AT2"	"ENSG00000256947"	0.657348487609567	1	0.884615384615385	6.0654005904972e-06	0.000643921992763253	0.00187420878246363
"1686"	"AT2"	"LINC-PINT"	0.774685864288491	1	1	6.25166983265295e-06	0.000643921992763253	0.00193176597828976
"1687"	"AT2"	"ANK3"	0.840011556779062	1	1	2.52167672868406e-05	0.00140235592604859	0.00779198109163375
"1688"	"AT2"	"GRK3"	0.401699507546471	1	0.807692307692308	2.76228894083489e-05	0.00140235592604859	0.00853547282717981
"1689"	"AT2"	"ZBTB16"	0.728100264342524	1	0.884615384615385	3.10006015414691e-05	0.00140235592604859	0.00957918587631396
"1690"	"AT2"	"ENSG00000133808"	0.567874535503697	1	0.884615384615385	3.44117906274128e-05	0.00140235592604859	0.0106332433038706
"1691"	"AT2"	"TRRAP"	0.251439621312575	0.944444444444444	0.653846153846154	3.63069495417111e-05	0.00140235592604859	0.0112188474083887
"1692"	"AT2"	"RAP1GAP"	0.419307113132211	1	0.884615384615385	4.69136929709326e-05	0.00161070345866869	0.0144963311280182
"1693"	"AT2"	"FKBP5"	0.544763635981896	0.944444444444444	0.884615384615385	0.000109559202347908	0.00294605757010963	0.0338537935255036
"1694"	"AT2"	"ANKRD28"	0.620895903550073	0.944444444444444	0.884615384615385	0.000109559202347908	0.00294605757010963	0.0338537935255036
"1695"	"AT2"	"RAB21"	0.275198438730898	1	0.807692307692308	0.000114410002722704	0.00294605757010963	0.0353526908413155
"1696"	"AT2"	"SOX5"	0.502390905197846	1	0.884615384615385	0.000140162792666749	0.0033315617641558	0.0433103029340254
"1697"	"AT2"	"ANKDD1A"	0.269580872495593	1	0.846153846153846	0.000169283799511445	0.00339496692332851	0.0523086940490366
"1698"	"AT2"	"RIPOR3"	0.487452002341364	0.944444444444444	0.923076923076923	0.000169822980833202	0.00339496692332851	0.0524753010774595
"1699"	"AT2"	"CECR2"	-0.283820111322757	0.888888888888889	0.923076923076923	0.00018619219432519	0.00339496692332851	0.0575333880464837
"1700"	"AT2"	"TCIM"	0.596435894229112	1	0.884615384615385	0.000186778115522927	0.00339496692332851	0.0577144376965846
"1701"	"AT2"	"SEC24A"	0.333868568297789	1	0.730769230769231	0.000199848298146227	0.0034307291181769	0.0617531241271842
"1702"	"AT2"	"PUS10"	0.319986711638225	1	0.807692307692308	0.000245694978591505	0.0038111831546847	0.075919748384775
"1703"	"AT2"	"GOLGA2P10"	0.424593749900533	1	0.961538461538462	0.000246678521338816	0.0038111831546847	0.0762236630936941
"1704"	"AT2"	"MORF4L2"	-0.328433307396561	0.888888888888889	1	0.000358668127482375	0.00527754530438352	0.110828451392054
"1705"	"AT2"	"ENSG00000245293"	0.370643673333039	0.944444444444444	0.807692307692308	0.000484109067334607	0.00678714824791792	0.149589701806394
"1706"	"AT2"	"DLGAP1"	0.451472607368473	1	0.846153846153846	0.000512032297447876	0.00678714824791792	0.158217979911394
"1707"	"AT2"	"ZFAND5"	0.311826769001512	0.888888888888889	0.884615384615385	0.000557025438264025	0.00678714824791792	0.172120860423584
"1708"	"AT2"	"TMEM245"	0.430034954822011	1	0.923076923076923	0.000561816741458342	0.00678714824791792	0.173601373110628
"1709"	"AT2"	"ATF6"	0.356570988188897	1	0.961538461538462	0.000571086907591799	0.00678714824791792	0.176465854445866
"1710"	"AT2"	"CAMK2D"	-0.32857196694631	0.833333333333333	0.923076923076923	0.000608420354021759	0.00680396412848051	0.188001889392723
"1711"	"AT2"	"PLPP3"	0.576414948869392	0.944444444444444	0.884615384615385	0.000638559740213381	0.00680396412848051	0.197314959725935
"1712"	"AT2"	"ENSG00000255730"	-0.25965130454396	0.833333333333333	0.961538461538462	0.000638559740213381	0.00680396412848051	0.197314959725935
"1713"	"AT2"	"PFKFB3"	0.338288308337541	0.944444444444444	0.884615384615385	0.000760109469369174	0.00782912753450249	0.234873826035075
"1714"	"AT2"	"GPRC5D-AS1"	0.541399320259568	0.944444444444444	0.807692307692308	0.000819868523948696	0.00817223786774668	0.253339373900147
"1715"	"AT2"	"ENSG00000284686"	0.299056544474676	0.888888888888889	0.730769230769231	0.000899748662529465	0.00831861192978099	0.278022336721605
"1716"	"AT2"	"SERPINH1"	-0.267770311611954	0.666666666666667	0.923076923076923	0.000913508898662907	0.00831861192978099	0.282274249686838
"1717"	"AT2"	"NUCB2"	-0.309397688712147	0.777777777777778	1	0.000942237597224384	0.00831861192978099	0.291151417542335
"1718"	"AT2"	"BLVRB"	-0.364007957932231	0.888888888888889	0.923076923076923	0.000942237597224384	0.00831861192978099	0.291151417542335
"1719"	"AT2"	"PMF1-BGLAP"	0.443366102312966	1	0.923076923076923	0.00102960772836863	0.00883746633516411	0.318148788065908
"1720"	"AT2"	"SMC5"	0.299157863510722	0.944444444444444	0.884615384615385	0.00107012323862863	0.00887602916508324	0.330668080736248
"1721"	"AT2"	"DUSP6"	0.349205730492027	0.888888888888889	0.653846153846154	0.00111482617805203	0.00887602916508324	0.344481289018078
"1722"	"AT2"	"CMAHP"	0.595995443652462	1	0.923076923076923	0.00112027552569012	0.00887602916508324	0.346165137438246
"1723"	"AT2"	"CYP2B7P"	0.629215630350532	1	0.923076923076923	0.00121827693057326	0.00941118928867847	0.376447571547139
"1724"	"AT2"	"FBXL20"	-0.262515988997066	0.833333333333333	0.923076923076923	0.00131426443267379	0.00966923118324285	0.4061077096962
"1725"	"AT2"	"EIF2S3"	-0.289184002496939	0.888888888888889	0.884615384615385	0.00131426443267379	0.00966923118324285	0.4061077096962
"1726"	"AT2"	"SLC25A44"	0.36034364811036	0.888888888888889	0.730769230769231	0.00137298081157735	0.00977968134585597	0.424251070777402
"1727"	"AT2"	"ENSG00000284747"	0.265786011315873	0.888888888888889	0.769230769230769	0.00139257598452318	0.00977968134585597	0.430305979217663
"1728"	"AT2"	"NNMT"	0.496117507272934	0.888888888888889	0.730769230769231	0.00149166784661588	0.0100480490981763	0.460925364604306
"1729"	"AT2"	"TOP1"	0.385688592650231	1	1	0.00149582607934016	0.0100480490981763	0.462210258516109
"1730"	"AT2"	"ADCY9"	-0.415450583905633	0.888888888888889	0.961538461538462	0.00155998688534158	0.0102560839908627	0.482035947570548
"1731"	"AT2"	"SKIL"	0.301515281527627	0.944444444444444	0.846153846153846	0.00168265914362655	0.0108321182370959	0.519941675380604
"1732"	"AT2"	"DNAH5"	0.270288023582139	0.888888888888889	0.769230769230769	0.00178191685111235	0.0112369858570146	0.550612306993718
"1733"	"AT2"	"CMTM8"	-0.325713238764018	0.888888888888889	0.923076923076923	0.00183199268847301	0.0113217148147632	0.566085740738161
"1734"	"AT2"	"GOLGA2P7"	0.353626623341884	0.944444444444444	0.846153846153846	0.00197870581196041	0.0116042523510857	0.611420095895767
"1735"	"AT2"	"COMMD1"	-0.325621480710563	0.888888888888889	0.961538461538462	0.00199037338060694	0.0116042523510857	0.615025374607543
"1736"	"AT2"	"ARFGAP3"	0.344137525406081	0.944444444444444	0.923076923076923	0.00199037338060694	0.0116042523510857	0.615025374607543
"1737"	"AT2"	"JMJD1C"	0.466206091753357	1	0.961538461538462	0.00214462737683402	0.0122720344341058	0.662689859441711
"1738"	"AT2"	"ENSG00000273217"	-0.25853955130895	0.888888888888889	0.884615384615385	0.00251319708701455	0.0141195981797726	0.776577899887494
"1739"	"AT2"	"CYP4Z1"	0.271196720328581	0.944444444444444	0.846153846153846	0.00271881980101233	0.0148390135213863	0.840115318512809
"1740"	"AT2"	"ABHD2"	0.382532458674456	1	0.961538461538462	0.00278531645385244	0.0148390135213863	0.860662784240404
"1741"	"AT2"	"MBNL1"	0.456501073215622	1	1	0.00278531645385244	0.0148390135213863	0.860662784240404
"1742"	"AT2"	"CRIP1"	0.298715982376043	1	0.769230769230769	0.00292464979193537	0.0149882506838477	0.90371678570803
"1743"	"AT2"	"LHFPL6"	0.274233114984464	0.944444444444444	0.846153846153846	0.00293970663398424	0.0149882506838477	0.908369349901129
"1744"	"AT2"	"ZNF148"	-0.261612319448829	0.888888888888889	1	0.00295884560425472	0.0149882506838477	0.914283291714709
"1745"	"AT2"	"ERCC1"	0.480563536136273	0.944444444444444	0.923076923076923	0.00776927661099567	0.0272807553727007	1
"1746"	"AT2"	"VCL"	0.319902863960798	1	0.884615384615385	0.00433186558276084	0.0191220923581871	1
"1747"	"AT2"	"CUL3"	0.270782952720903	1	0.884615384615385	0.0164254176635335	0.0433799492139475	1
"1748"	"AT2"	"CELF2"	0.413370741881651	1	1	0.0133086580559522	0.0377282141219195	1
"1749"	"AT2"	"PLEKHA5"	-0.260215390706014	0.833333333333333	0.961538461538462	0.00416391575093872	0.0191220923581871	1
"1750"	"AT2"	"LAMA3"	-0.352352555945978	0.833333333333333	0.923076923076923	0.00464536285486082	0.0199363489187777	1
"1751"	"AT2"	"YBX3"	0.263837267184902	0.944444444444444	0.961538461538462	0.00750441952878693	0.0266536279815536	1
"1752"	"AT2"	"IDI1"	-0.320810874916566	0.833333333333333	0.961538461538462	0.0048367243164561	0.0204732577230813	1
"1753"	"AT2"	"CARMIL1"	-0.271479845291436	0.944444444444444	0.923076923076923	0.0110041757317805	0.0340290669000996	1
"1754"	"AT2"	"GNAS"	0.291393646381826	1	0.961538461538462	0.00996592479297271	0.0334202641659623	1
"1755"	"AT2"	"LGMN"	-0.276051040635371	0.777777777777778	0.961538461538462	0.0163647638247885	0.0433799492139475	1
"1756"	"AT2"	"AKAP8"	0.281382805741635	0.944444444444444	0.807692307692308	0.0129333661740284	0.0375802890071803	1
"1757"	"AT2"	"KANK1"	-0.278582372752375	0.944444444444444	0.961538461538462	0.0121936375886134	0.036229173220015	1
"1758"	"AT2"	"GLIS3"	0.338942707612136	0.944444444444444	0.884615384615385	0.0121662335602734	0.036229173220015	1
"1759"	"AT2"	"HIPK3"	0.271029201168046	1	0.807692307692308	0.0198582590585114	0.0485179699055006	1
"1760"	"AT2"	"AMBRA1"	-0.327943590371782	0.944444444444444	1	0.00683143301189584	0.0254326843454917	1
"1761"	"AT2"	"HSPA9"	-0.258073297927174	0.833333333333333	0.961538461538462	0.0130132392354961	0.0375802890071803	1
"1762"	"AT2"	"CEP70"	0.261685074681573	0.944444444444444	0.846153846153846	0.00720267770333583	0.0264955644086997	1
"1763"	"AT2"	"SLC19A2"	0.274569759249979	1	0.884615384615385	0.0126021583909389	0.0370863518361916	1
"1764"	"AT2"	"ELL2"	0.368741747212204	1	0.961538461538462	0.00423688481058717	0.0191220923581871	1
"1765"	"AT2"	"COPA"	-0.274140212902609	0.888888888888889	0.961538461538462	0.0175276067135384	0.0448866185429777	1
"1766"	"AT2"	"SNRPD2"	-0.28264311736389	0.888888888888889	1	0.0199410426472446	0.0485179699055006	1
"1767"	"AT2"	"INO80"	0.258594629410648	1	0.846153846153846	0.0117613426650373	0.0356299498382013	1
"1768"	"AT2"	"ZSWIM6"	0.477745473219566	1	1	0.00632054807611777	0.0242102513739479	1
"1769"	"AT2"	"SYNE1"	0.365529646322674	0.944444444444444	0.961538461538462	0.0169803149449261	0.0444654009998489	1
"1770"	"AT2"	"MTO1"	0.267631452102083	0.888888888888889	0.769230769230769	0.00490630355273461	0.0204871324026351	1
"1771"	"AT2"	"COX5B"	-0.313083798062131	0.888888888888889	0.961538461538462	0.0175276067135384	0.0448866185429777	1
"1772"	"AT2"	"RAPGEF5"	0.353809635710141	0.944444444444444	0.884615384615385	0.00386041264822637	0.0186385548172179	1
"1773"	"AT2"	"SHROOM3"	0.407575499599846	1	0.961538461538462	0.00683143301189584	0.0254326843454917	1
"1774"	"AT2"	"TSPAN3"	0.253081129043452	0.944444444444444	0.923076923076923	0.0102748384976259	0.0334202641659623	1
"1775"	"AT2"	"IGF1R"	-0.340353960292138	0.888888888888889	0.923076923076923	0.0102587652899971	0.0334202641659623	1
"1776"	"AT2"	"SSH2"	-0.288993969023371	0.888888888888889	0.961538461538462	0.0144022566816158	0.0397347974519578	1
"1777"	"AT2"	"GALNT2"	0.27436253386646	0.944444444444444	0.923076923076923	0.0144022566816158	0.0397347974519578	1
"1778"	"AT2"	"HSPD1"	-0.270904123957245	0.888888888888889	0.961538461538462	0.0110041757317805	0.0340290669000996	1
"1779"	"AT2"	"SDK1"	0.322071582293657	0.944444444444444	0.807692307692308	0.00413077261837694	0.0191220923581871	1
"1780"	"AT2"	"MBIP"	0.324114509784162	1	0.846153846153846	0.0186691226702351	0.0472568510629576	1
"1781"	"AT2"	"SCGB3A1"	0.720400549583555	0.888888888888889	0.769230769230769	0.0132142813124986	0.0377282141219195	1
"1782"	"AT2"	"S100A9"	-0.339813963930386	0.888888888888889	0.923076923076923	0.00581536623294467	0.0230377969997424	1
"1783"	"AT2"	"ELF3"	-0.33940053509656	0.944444444444444	0.961538461538462	0.00332287402171337	0.0165607753662811	1
"1784"	"AT2"	"TIPARP"	0.331145715033712	1	0.884615384615385	0.0153845862144137	0.0420693552234852	1
"1785"	"AT2"	"SCGB3A2"	0.526010636961822	0.944444444444444	0.846153846153846	0.0109590693128672	0.0340290669000996	1
"1786"	"AT2"	"SYTL3"	0.466005790934325	0.944444444444444	0.846153846153846	0.014347158286608	0.0397347974519578	1
"1787"	"AT2"	"USP54"	-0.40905482081186	1	1	0.0188109795493327	0.0472568510629576	1
"1788"	"AT2"	"SETD5"	-0.280515495437229	0.833333333333333	0.961538461538462	0.00603130112873345	0.0235907854275777	1
"1789"	"AT2"	"ATP5ME"	-0.33323860528983	0.777777777777778	0.884615384615385	0.0162286386622074	0.0433799492139475	1
"1790"	"AT2"	"RGPD8"	0.272605986680208	0.944444444444444	0.807692307692308	0.0074329263574971	0.0266536279815536	1
"1791"	"AT2"	"TANC2"	0.470598101763168	1	1	0.00539838984732511	0.02174635332773	1
"1792"	"AT2"	"NUPR1"	-0.532086228811491	0.833333333333333	0.923076923076923	0.00954819407843892	0.0331504715757037	1
"1793"	"AT2"	"CAMK1D"	0.487035494467529	1	0.923076923076923	0.011012643009741	0.0340290669000996	1
"1794"	"AT2"	"ZFP36L1"	0.371423822084315	1	1	0.00996592479297271	0.0334202641659623	1
"1795"	"AT2"	"LHFPL3"	0.364416172112867	0.944444444444444	0.884615384615385	0.0113684486801844	0.0347806994274949	1
"1796"	"AT2"	"PTPN1"	0.433833642185373	0.944444444444444	1	0.00996592479297271	0.0334202641659623	1
"1797"	"AT2"	"DAPK1"	-0.398499923141019	0.888888888888889	1	0.0199410426472446	0.0485179699055006	1
"1798"	"AT2"	"ADAMTSL4-AS1"	0.434802771807308	0.944444444444444	0.884615384615385	0.00748546017865877	0.0266536279815536	1
"1799"	"AT2"	"MBD5"	-0.274351506643958	0.944444444444444	1	0.0175769606592243	0.0448866185429777	1
"1800"	"AT2"	"POLR2J4"	-0.3235718660584	0.833333333333333	1	0.00344956915183377	0.0169193153637561	1
"1801"	"AT2"	"ENSG00000229212"	0.255471167056041	0.944444444444444	0.730769230769231	0.00634637657375334	0.0242102513739479	1
"1802"	"AT2"	"ORM1"	-0.315846996371029	0.5	0.730769230769231	0.00454245504012774	0.0197692761605559	1
"1803"	"AT2"	"CCDC200"	0.628243021861961	1	0.884615384615385	0.00433186558276084	0.0191220923581871	1
"1804"	"AT2"	"ENSG00000237413"	0.272586343772789	1	0.923076923076923	0.0199410426472446	0.0485179699055006	1
"1805"	"AT2"	"ENSG00000240040"	0.371951787385684	0.833333333333333	0.576923076923077	0.00419659602461285	0.0191220923581871	1
"1806"	"AT2"	"PRR5-ARHGAP8"	-0.252689852363109	0.888888888888889	0.923076923076923	0.010987250480723	0.0340290669000996	1
"1807"	"AT2"	"ENSG00000273319"	0.261010437473245	0.944444444444444	0.769230769230769	0.0101359431138591	0.0334202641659623	1
"1808"	"AT2"	"AGBL1"	0.375871016643493	1	0.846153846153846	0.0164026614055047	0.0433799492139475	1
"1809"	"AT2"	"ENSG00000283563"	0.402373934022943	0.944444444444444	0.846153846153846	0.00500422087207848	0.0206173899929633	1
"1810"	"AT2"	"ENSG00000284461"	-0.372845808942475	0.888888888888889	1	0.00541899419493596	0.02174635332773	1
"1811"	"AT1"	"LINC-PINT"	0.835808063503922	1	0.961538461538462	1.11241462093096e-05	0.00275461130538476	0.00365984410286287
"1812"	"AT1"	"ENSG00000256947"	0.392883342090337	0.944444444444444	0.615384615384615	2.42004937357506e-05	0.00275461130538476	0.00796196243906194
"1813"	"AT1"	"GPRC5D-AS1"	0.895585507694627	1	0.884615384615385	2.51180362193139e-05	0.00275461130538476	0.00826383391615428
"1814"	"AT1"	"SLX1A-SULT1A3"	0.28144317379545	0.833333333333333	0.307692307692308	5.52003885625891e-05	0.00368067313609462	0.0181609278370918
"1815"	"AT1"	"ENSG00000247925"	0.686269253502018	1	0.923076923076923	5.762762369241e-05	0.00368067313609462	0.0189594881948029
"1816"	"AT1"	"FOSB"	0.756196400368471	1	0.692307692307692	6.71247380442787e-05	0.00368067313609462	0.0220840388165677
"1817"	"AT1"	"EYA4"	0.339393217281106	1	0.423076923076923	8.372389377334e-05	0.00393502300734698	0.0275451610514289
"1818"	"AT1"	"SIK1B"	0.333479388612119	0.944444444444444	0.5	0.00012633314199576	0.00519545046457565	0.0415636037166052
"1819"	"AT1"	"UST"	0.285217394601059	0.944444444444444	0.5	0.000169430835535909	0.00529614942968577	0.0557427448913141
"1820"	"AT1"	"NEDD9"	0.517907269433961	1	0.961538461538462	0.000176995513137547	0.00529614942968577	0.0582315238222531
"1821"	"AT1"	"TNFAIP8"	0.295149285463893	0.888888888888889	0.423076923076923	0.000177074904943901	0.00529614942968577	0.0582576437265435
"1822"	"AT1"	"SNX25"	0.607808268006711	0.944444444444444	0.961538461538462	0.000285135447108202	0.00781746350821655	0.0938095620985986
"1823"	"AT1"	"HADHA"	-0.300782807579177	0.611111111111111	0.884615384615385	0.000346810673578232	0.00835209261883796	0.114100711607238
"1824"	"AT1"	"CLIP4"	0.519505786829084	1	0.807692307692308	0.000355408196546296	0.00835209261883796	0.116929296663731
"1825"	"AT1"	"AGO2"	0.364138834590668	0.944444444444444	0.730769230769231	0.000432531948826682	0.00920726720102208	0.142303011163978
"1826"	"AT1"	"RGCC"	0.870163555917331	0.944444444444444	0.884615384615385	0.000447769833484356	0.00920726720102208	0.147316275216353
"1827"	"AT1"	"TMEM63B"	-0.279284294269749	0.944444444444444	1	0.000631443437205964	0.012140108271894	0.207744890840762
"1828"	"AT1"	"FOS"	0.77424259330865	1	0.807692307692308	0.00066420045256563	0.012140108271894	0.218521948894092
