"cellType"	"gene"	"log1p_FC"	"pct.ipf"	"pct.copd"	"wilcox.p"	"wilcox.fdr"	"wilcox.bonferroni"
"2113"	"B"	"RPS18"	0.273358553114371	1	1	0.0228571136603395	0.0283982321234521	1
"2114"	"B"	"ENSG00000234287"	-0.350490927540125	1	1	0.0338040289535012	0.0382333197665374	1
"2115"	"B"	"NEAT1"	-0.325262442223708	0.9375	1	0.028163954457529	0.0339624156693733	1
"2116"	"B"	"EEF1G"	0.308687533650154	1	1	0.00908219565241051	0.0134591574126083	1
"2117"	"B"	"ENSG00000268083"	-0.326120110673104	1	1	0.0286692885818045	0.0342361407336112	1
"2118"	"B"	"RPS10-NUDT3"	0.305538650532478	1	1	0.044059704262976	0.0475381019679478	1
"2119"	"VE Venous"	"TIAM1"	0.339327997993201	0.9375	0.25	8.98776395652962e-06	0.00398157943274262	0.00398157943274262
"2120"	"VE Venous"	"WSB1"	0.609865569916976	1	1	1.96689852395774e-05	0.00422716776351058	0.00871336046113279
"2121"	"VE Venous"	"CXorf36"	0.355949419027113	0.75	0.0625	2.86264182630513e-05	0.00422716776351058	0.0126815032905317
"2122"	"VE Venous"	"GAS5"	0.581851415923574	0.90625	0.6875	0.00011431721975767	0.0107476310702992	0.050642528352648
"2123"	"VE Venous"	"FOXP1"	0.809629792837771	1	1	0.000123894732063514	0.0107476310702992	0.0548853663041366
"2124"	"VE Venous"	"ENSG00000256947"	-0.650217036441633	0.90625	1	0.00016125670118142	0.0107476310702992	0.071436718623369
"2125"	"VE Venous"	"LDB2"	0.660760102190284	1	0.9375	0.000169827127521658	0.0107476310702992	0.0752334174920943
"2126"	"VE Venous"	"PTPRG"	-0.632211947076166	1	1	0.000230815855931657	0.0118135121736365	0.102251424177724
"2127"	"VE Venous"	"FAM107A"	-0.600627249439988	0.875	1	0.000270089468638237	0.0118135121736365	0.119649634606739
"2128"	"VE Venous"	"PDE7B"	0.256567262859841	0.71875	0.1875	0.000304281175775223	0.0118135121736365	0.134796560868424
"2129"	"VE Venous"	"OGT"	0.318055839535244	0.90625	0.25	0.000307116906055816	0.0118135121736365	0.136052789382727
"2130"	"VE Venous"	"HLA-E"	-0.527381229705855	0.96875	1	0.000343098097312747	0.0118135121736365	0.151992457109547
"2131"	"VE Venous"	"CSGALNACT1"	0.553976885059012	0.90625	0.375	0.000360411998431929	0.0118135121736365	0.159662515305344
"2132"	"VE Venous"	"CDH13"	0.312048228294357	0.71875	0.125	0.000373338985171358	0.0118135121736365	0.165389170430912
"2133"	"VE Venous"	"FCHO2"	0.256830797953837	0.84375	0.375	0.000430929837868968	0.0121422480412068	0.190901918175953
"2134"	"VE Venous"	"SELENOW"	0.437309943629709	0.875	0.5	0.000438546204648552	0.0121422480412068	0.194275968659309
"2135"	"VE Venous"	"TRIM44"	0.289066921711521	0.90625	0.4375	0.000538923320593516	0.014043707707231	0.238743031022928
"2136"	"VE Venous"	"EIF3K"	0.307264782295412	0.90625	0.5	0.000623128182846256	0.0142047120535182	0.276045785000891
"2137"	"VE Venous"	"QRICH1"	0.286103111254907	0.8125	0.25	0.000720570250519999	0.0142047120535182	0.31921262098036
"2138"	"VE Venous"	"PLA1A"	-0.558640115087593	0.8125	1	0.000778560549950649	0.0142047120535182	0.344902323628138
"2139"	"VE Venous"	"WWC3"	0.250515007227713	0.75	0.25	0.000810934398243053	0.0142047120535182	0.359243938421672
"2140"	"VE Venous"	"KLF9"	-0.550086646393798	0.84375	0.875	0.000836809811829071	0.0142047120535182	0.370706746640279
"2141"	"VE Venous"	"GALNT15"	0.280170675303341	0.8125	0.25	0.00084781911717767	0.0142047120535182	0.375583868909708
"2142"	"VE Venous"	"TIMP3"	-0.87686783511054	0.9375	1	0.00085197233606219	0.0142047120535182	0.37742374487555
"2143"	"VE Venous"	"MBNL1"	0.641170562825165	1	1	0.00087070243248562	0.0142047120535182	0.38572117759113
"2144"	"VE Venous"	"POSTN"	0.953174952071957	0.875	0.5	0.000908755197175989	0.0142047120535182	0.402578552348963
"2145"	"VE Venous"	"ABI2"	0.261353575574881	0.875	0.375	0.000930401734988875	0.0142047120535182	0.412167968600072
"2146"	"VE Venous"	"LUC7L3"	0.384290355688614	0.8125	0.4375	0.000972813336814875	0.0142047120535182	0.430956308208989
"2147"	"VE Venous"	"RHOB"	0.681106749811061	1	0.75	0.000993378174556654	0.0142047120535182	0.440066531328598
"2148"	"VE Venous"	"CNST"	0.370322441666955	0.90625	0.5	0.00100426477447144	0.0142047120535182	0.44488929509085
"2149"	"VE Venous"	"LY6E"	-0.427208915993202	0.8125	0.9375	0.00105807262767613	0.0142047120535182	0.468726174060523
"2150"	"VE Venous"	"RAB13"	0.338150463211473	0.84375	0.625	0.00108568188195034	0.0142047120535182	0.480957073704001
"2151"	"VE Venous"	"MYO9B"	0.296060029743162	0.875	0.375	0.00108894576918168	0.0142047120535182	0.482402975747485
"2152"	"VE Venous"	"C1QTNF1"	-0.375253521953533	0.78125	0.9375	0.00109020363390433	0.0142047120535182	0.48296020981962
"2153"	"VE Venous"	"BMPR2"	-0.445880290309614	1	1	0.00123570132842887	0.0154731216857988	0.547415688493991
"2154"	"VE Venous"	"C6orf48"	0.41453443716659	0.90625	0.5	0.00126712748997318	0.0154731216857988	0.56133747805812
"2155"	"VE Venous"	"TBC1D12"	0.272886128865568	0.78125	0.25	0.00129233747714346	0.0154731216857988	0.572505502374554
"2156"	"VE Venous"	"HLA-B"	-0.679314691320913	1	1	0.00146540308754243	0.0156647040919824	0.649173567781295
"2157"	"VE Venous"	"TBL1XR1"	0.294517693988245	0.90625	0.5	0.00147621930078353	0.0156647040919824	0.653965150247104
"2158"	"VE Venous"	"SOCS3"	-0.620658897124688	0.96875	0.9375	0.00151758085611261	0.0156647040919824	0.672288319257887
"2159"	"VE Venous"	"MT1M"	-0.952750833397876	0.8125	0.875	0.00153751379494485	0.0156647040919824	0.681118611160567
"2160"	"VE Venous"	"ARHGAP21"	0.261855727245958	0.84375	0.375	0.00155077668656841	0.0156647040919824	0.686994072149807
"2161"	"VE Venous"	"UBR2"	0.368004287386735	0.90625	0.5625	0.00155862024029066	0.0156647040919824	0.690468766448761
"2162"	"VE Venous"	"GCC2"	0.261476600421827	0.8125	0.375	0.00161375783498891	0.0156647040919824	0.714894720900088
"2163"	"VE Venous"	"RPLP0"	0.466581647737336	0.90625	0.8125	0.00161967768287194	0.0156647040919824	0.71751721351227
"2164"	"VE Venous"	"INVS"	0.262687889587488	0.78125	0.3125	0.00165688340447202	0.0156647040919824	0.733999348181103
"2165"	"VE Venous"	"EXOC6"	0.538216832121332	0.9375	0.75	0.00168145663466755	0.0156647040919824	0.744885289157723
"2166"	"VE Venous"	"LMNA"	0.419708502435994	0.875	0.5625	0.00171670361825819	0.0156647040919824	0.760499702888378
"2167"	"VE Venous"	"ENSG00000224063"	0.750047647178693	1	0.9375	0.00173266478669782	0.0156647040919824	0.767570500507136
"2168"	"VE Venous"	"ZCCHC7"	0.340252214062232	0.9375	0.5	0.00187963873130225	0.0166535991593379	0.832679957966897
"2169"	"VE Venous"	"GPX3"	-0.793607672600856	0.9375	1	0.00196977634570751	0.0171100180617338	0.872610921148425
"2170"	"VE Venous"	"ADAM9"	0.384370827801377	0.90625	0.5625	0.00210033302921191	0.0178932217680938	0.930447531940875
"2171"	"VE Venous"	"LAP3"	-0.294844479877767	0.8125	0.875	0.0163820126573847	0.0415961707034706	1
"2172"	"VE Venous"	"CD9"	0.317889159458834	0.875	0.75	0.00773698085567968	0.0303317037085495	1
"2173"	"VE Venous"	"NME1-NME2"	0.36192440738089	0.9375	0.6875	0.00830522306201942	0.0313285620872743	1
"2174"	"VE Venous"	"WWTR1"	0.564503014353902	1	0.875	0.00895967438121371	0.0317530860070214	1
"2175"	"VE Venous"	"VIM"	0.554663945871758	0.96875	0.8125	0.0161105256113619	0.0415961707034706	1
"2176"	"VE Venous"	"ANO2"	-0.451670923296784	1	1	0.0224518013812811	0.0499806432759173	1
"2177"	"VE Venous"	"MCF2L2"	-0.366893330490816	0.625	0.8125	0.0150132098341116	0.040308193675827	1
"2178"	"VE Venous"	"CUL1"	-0.390187130038951	0.6875	0.875	0.00461968026181163	0.0252753685186137	1
"2179"	"VE Venous"	"VMP1"	0.374560409987759	0.96875	0.875	0.0083970201694153	0.0313285620872743	1
"2180"	"VE Venous"	"HYAL2"	-0.491506486820999	0.875	0.9375	0.010135464648487	0.0332593395502202	1
"2181"	"VE Venous"	"MEF2A"	0.482402218922345	0.96875	0.8125	0.0062466037779655	0.0282371987105992	1
"2182"	"VE Venous"	"ATP11A"	-0.435861111033634	0.84375	0.875	0.00944272111499526	0.0324165022337233	1
"2183"	"VE Venous"	"RAB27A"	-0.428461279665447	0.875	0.875	0.00301441592233346	0.0206604992180087	1
"2184"	"VE Venous"	"ACTN1"	0.351482191945731	0.90625	0.8125	0.00270777625541959	0.0203312691720488	1
"2185"	"VE Venous"	"CLASP1"	0.314382362780428	0.90625	0.625	0.0153255591991063	0.0408123883286423	1
"2186"	"VE Venous"	"NUAK1"	0.308813375458143	0.875	0.5625	0.0110455532011188	0.0352027343028462	1
"2187"	"VE Venous"	"MARK3"	0.321560380337923	0.96875	0.75	0.010794225197734	0.0346510272651897	1
"2188"	"VE Venous"	"MLLT10"	0.259284547660936	0.84375	0.625	0.00658224944428485	0.0285876127825312	1
"2189"	"VE Venous"	"RUNX1T1"	0.317566507789525	0.90625	0.6875	0.0132486955707733	0.0393776740822423	1
"2190"	"VE Venous"	"FTL"	0.409271694445048	1	1	0.0198782028076126	0.0461049415904313	1
"2191"	"VE Venous"	"PGS1"	-0.308997349867135	0.6875	0.875	0.00262316418377321	0.0200492326029805	1
"2192"	"VE Venous"	"GNAS"	0.371418777069755	0.9375	0.8125	0.006882700230968	0.0286153715257738	1
"2193"	"VE Venous"	"PALMD"	0.281493037207082	0.90625	0.8125	0.0118193167775096	0.0366150862408165	1
"2194"	"VE Venous"	"LGALS1"	0.312480776821251	0.9375	0.6875	0.0196612591986434	0.0460843271163971	1
"2195"	"VE Venous"	"DDX17"	0.293616949047324	0.9375	0.875	0.0176162217955538	0.042689399383444	1
"2196"	"VE Venous"	"HIF1A"	0.421812406623777	1	1	0.0175602313930461	0.042689399383444	1
"2197"	"VE Venous"	"FLT1"	-0.519793622154063	0.875	0.9375	0.0146921750122685	0.039930267057883	1
"2198"	"VE Venous"	"PLAT"	-0.708967133101574	0.90625	0.9375	0.00546440577248164	0.0269191152391901	1
"2199"	"VE Venous"	"CDC37"	-0.349116664412613	0.84375	0.9375	0.00413397601592076	0.0247479915547689	1
"2200"	"VE Venous"	"MET"	0.283818890997648	0.8125	0.4375	0.0117054237408281	0.0365176247689215	1
"2201"	"VE Venous"	"LMBR1"	0.289273233876806	0.9375	0.5	0.0192990951463453	0.04571924679054	1
"2202"	"VE Venous"	"HSPB1"	0.662054209753994	0.90625	0.875	0.00324867202775801	0.0206604992180087	1
"2203"	"VE Venous"	"SERPINE1"	0.772962158583094	0.9375	0.75	0.00732539747980281	0.0296623401342203	1
"2204"	"VE Venous"	"PTGDS"	-0.606778176483248	0.75	0.875	0.0192990951463453	0.04571924679054	1
"2205"	"VE Venous"	"TNKS2"	0.2634922768955	0.90625	0.5	0.00408803679919534	0.0247479915547689	1
"2206"	"VE Venous"	"SH3D19"	0.320233614036119	0.9375	0.75	0.00525237159214262	0.0268885090493003	1
"2207"	"VE Venous"	"VWF"	-0.354348613034542	1	1	0.0164906556208498	0.0415961707034706	1
"2208"	"VE Venous"	"PPARD"	-0.283903975709088	0.6875	0.8125	0.0137777414960441	0.0393776740822423	1
"2209"	"VE Venous"	"SRSF3"	-0.297847330293288	0.8125	0.875	0.00519221681804966	0.0268885090493003	1
"2210"	"VE Venous"	"SNX3"	0.325128063633605	0.875	0.75	0.0045297564595558	0.0252753685186137	1
"2211"	"VE Venous"	"PDE10A"	0.265957730930079	0.78125	0.4375	0.00534128396464656	0.0268885090493003	1
"2212"	"VE Venous"	"DPYSL3"	0.399288642183221	0.90625	0.625	0.00931886951941668	0.0322520249773562	1
"2213"	"VE Venous"	"ATP6V0E1"	0.280365649135994	0.90625	0.6875	0.00748859706828431	0.0298869234346842	1
"2214"	"VE Venous"	"FRMD4B"	0.2543526380133	0.90625	0.6875	0.0149671733870811	0.040308193675827	1
"2215"	"VE Venous"	"PLSCR4"	-0.319567227956761	0.875	0.875	0.0165257924239522	0.0415961707034706	1
"2216"	"VE Venous"	"SPTBN1"	-0.466918671657013	0.9375	1	0.00787620507860196	0.0306066565773743	1
"2217"	"VE Venous"	"EFEMP1"	0.390902734153037	0.875	0.375	0.00623835729246491	0.0282371987105992	1
"2218"	"VE Venous"	"AKT3"	0.412205391046258	0.96875	0.9375	0.0126562469721178	0.0384021740318368	1
"2219"	"VE Venous"	"KLF7"	-0.321313600807441	0.9375	0.875	0.0156343973577328	0.040982473547193	1
"2220"	"VE Venous"	"HSPH1"	0.266408072537811	0.71875	0.25	0.00513173496620579	0.0268885090493003	1
"2221"	"VE Venous"	"RBBP6"	0.261794812582343	0.875	0.625	0.00984112860241822	0.0330274240217521	1
"2222"	"VE Venous"	"MORF4L2"	0.337499161350044	0.84375	0.5625	0.0047814373801921	0.0257018822283814	1
"2223"	"VE Venous"	"BCAS4"	-0.259259036203933	0.90625	0.8125	0.0133717834062369	0.0393776740822423	1
"2224"	"VE Venous"	"SERPINB6"	0.289635128926787	0.90625	0.5	0.00855701131503429	0.0313285620872743	1
"2225"	"VE Venous"	"MT2A"	-1.00362429823826	1	1	0.00643122236981516	0.0285876127825312	1
"2226"	"VE Venous"	"RPL23"	0.368759876787482	0.90625	0.8125	0.0160385461867921	0.0415961707034706	1
"2227"	"VE Venous"	"RAP1B"	-0.46010216564019	0.875	1	0.00565119123531531	0.0269191152391901	1
"2228"	"VE Venous"	"ZFP36"	-0.388310672367722	1	0.9375	0.00912505729650902	0.0318299242705	1
"2229"	"VE Venous"	"HERC2"	0.37303945630626	0.9375	0.4375	0.00438175843371412	0.0252753685186137	1
"2230"	"VE Venous"	"RNASE1"	-0.472114288594938	0.90625	1	0.022271256290611	0.0498535054981161	1
"2231"	"VE Venous"	"EIF2S3"	0.255086086901625	0.875	0.5	0.00281990074265904	0.0206604992180087	1
"2232"	"VE Venous"	"CLIP1"	-0.509785218059729	0.875	0.9375	0.00400807307884854	0.0246607829712487	1
"2233"	"VE Venous"	"UBE2D2"	0.287391378898273	0.9375	0.6875	0.0196612591986434	0.0460843271163971	1
"2234"	"VE Venous"	"PNISR"	0.404311553646307	0.875	0.5	0.00262316418377321	0.0200492326029805	1
"2235"	"VE Venous"	"POMP"	-0.367507968700339	0.875	1	0.0186872850986871	0.0447484718849641	1
"2236"	"VE Venous"	"NUMB"	0.458133333195759	1	0.75	0.00736536662474997	0.0296623401342203	1
"2237"	"VE Venous"	"SLC38A2"	0.337160925423428	0.84375	0.75	0.0172793595561816	0.042689399383444	1
"2238"	"VE Venous"	"RPS15A"	0.537433517519035	0.9375	1	0.0222821536989322	0.0498535054981161	1
"2239"	"VE Venous"	"ARGLU1"	-0.283883586943704	0.84375	1	0.0114907770910141	0.0362364740530102	1
"2240"	"VE Venous"	"ATP5MC2"	0.325738963521077	0.875	0.6875	0.00993202095572332	0.0330763269877111	1
"2241"	"VE Venous"	"FLNB"	0.325661392835734	0.84375	0.875	0.020841337605612	0.0478378889082182	1
"2242"	"VE Venous"	"FCHSD2"	-0.57153706946665	1	1	0.0055668748997012	0.0269191152391901	1
"2243"	"VE Venous"	"RPL7P9"	0.419999164291105	0.875	0.625	0.012649557657982	0.0384021740318368	1
"2244"	"VE Venous"	"RPS24"	0.54719400876714	0.96875	0.875	0.0176346728830028	0.042689399383444	1
"2245"	"VE Venous"	"MMRN1"	0.383730927256381	0.90625	0.5625	0.0138731033638619	0.0393960563473769	1
"2246"	"VE Venous"	"PPP3CA"	0.57054180980223	0.9375	0.6875	0.00682809327818492	0.0286153715257738	1
"2247"	"VE Venous"	"ETV6"	-0.423280729825734	0.96875	1	0.0154773842871601	0.0408123883286423	1
"2248"	"VE Venous"	"IGFBP4"	0.286157662727746	0.875	0.8125	0.0137329901778676	0.0393776740822423	1
"2249"	"VE Venous"	"APP"	0.319115687567529	0.9375	1	0.00691161343850519	0.0286153715257738	1
"2250"	"VE Venous"	"RPL13A"	0.419513721529837	0.9375	1	0.0166258678237899	0.0416116352877906	1
"2251"	"VE Venous"	"HSPG2"	0.464653595225914	0.9375	0.6875	0.00259732127357572	0.0200492326029805	1
"2252"	"VE Venous"	"PFDN2"	-0.255760581495528	0.8125	0.875	0.0145200880479453	0.039930267057883	1
"2253"	"VE Venous"	"ACKR3"	0.271137641266247	0.8125	0.375	0.0107199368335597	0.0346510272651897	1
"2254"	"VE Venous"	"SNCA"	0.273121243590705	0.84375	0.3125	0.00262495596156403	0.0200492326029805	1
"2255"	"VE Venous"	"RPL7"	0.444703458774529	0.90625	0.9375	0.0204006501812414	0.0470702501577601	1
"2256"	"VE Venous"	"FAM171A1"	0.294720762187695	0.9375	0.625	0.0128473283662812	0.0387167786820583	1
"2257"	"VE Venous"	"ARID5B"	0.329597878009542	0.9375	0.75	0.0146517624734736	0.039930267057883	1
"2258"	"VE Venous"	"EPS8"	0.38198081484443	0.96875	0.5625	0.0140848202410583	0.0397425182598014	1
"2259"	"VE Venous"	"DST"	0.36359088482166	0.78125	0.5	0.00349253397947952	0.021791444407175	1
"2260"	"VE Venous"	"PTPN14"	0.421267494457585	0.9375	0.6875	0.00299784131216516	0.0206604992180087	1
"2261"	"VE Venous"	"MX1"	-0.317458488079144	0.46875	0.6875	0.00711383687991152	0.0291799049796371	1
"2262"	"VE Venous"	"CSTB"	0.260644759319859	0.875	0.625	0.0143035679556588	0.0398520792726845	1
"2263"	"VE Venous"	"SLC30A7"	-0.515509626203397	0.75	0.8125	0.00801908089816246	0.0308908942424867	1
"2264"	"VE Venous"	"ATP1A1"	-0.450047400196462	0.875	0.9375	0.00892437137983789	0.0317530860070214	1
"2265"	"VE Venous"	"CLASP2"	0.273609119438754	0.84375	0.5	0.00453215514709625	0.0252753685186137	1
"2266"	"VE Venous"	"CCNL1"	-0.469150937109089	0.96875	1	0.0136102389593649	0.0393776740822423	1
"2267"	"VE Venous"	"ZC3H12A"	-0.278921213020477	0.59375	0.6875	0.0134501068368658	0.0393776740822423	1
"2268"	"VE Venous"	"DDX21"	-0.497587167158647	0.875	1	0.0032570697311199	0.0206604992180087	1
"2269"	"VE Venous"	"IFI27"	-0.693530127498482	0.9375	1	0.00326463870261989	0.0206604992180087	1
"2270"	"VE Venous"	"ATF7IP2"	-0.340067921765369	0.8125	0.875	0.0136611085025177	0.0393776740822423	1
"2271"	"VE Venous"	"B2M"	-0.546793890717656	0.96875	1	0.00976840163200764	0.0330274240217521	1
"2272"	"VE Venous"	"TPM4"	0.384549345574866	0.9375	0.8125	0.0046003721768355	0.0252753685186137	1
"2273"	"VE Venous"	"POLR2J3"	0.295236341853357	0.9375	0.75	0.0175394275245181	0.042689399383444	1
"2274"	"VE Venous"	"STAT3"	-0.463616572549115	0.9375	1	0.00462145564335826	0.0252753685186137	1
"2275"	"VE Venous"	"STXBP6"	-0.726031867370489	0.90625	1	0.00326211455007489	0.0206604992180087	1
"2276"	"VE Venous"	"CRADD"	0.29331865647803	0.75	0.5625	0.00848949540618204	0.0313285620872743	1
"2277"	"VE Venous"	"MT1E"	-0.728873361146384	0.90625	0.9375	0.0142794822333349	0.0398520792726845	1
"2278"	"VE Venous"	"MYRIP"	0.489138655232095	0.9375	0.5625	0.00419077020244141	0.0247534826624206	1
"2279"	"VE Venous"	"UBE2E1"	0.380568976653449	0.9375	0.625	0.0100050289308201	0.0330763269877111	1
"2280"	"VE Venous"	"TPT1-AS1"	-0.268770907923844	0.78125	0.9375	0.00656503480156199	0.0285876127825312	1
"2281"	"VE Venous"	"BNC2"	0.401624353004632	0.96875	0.625	0.00559144057489478	0.0269191152391901	1
"2282"	"VE Venous"	"RAPH1"	0.326492633990878	0.90625	0.75	0.00299784131216516	0.0206604992180087	1
"2283"	"VE Venous"	"PTPRM"	-0.455318480168922	1	1	0.00690593095783703	0.0286153715257738	1
"2284"	"VE Venous"	"UQCRH"	0.252182771748244	0.875	0.6875	0.0218514104801845	0.0493886471567435	1
"2285"	"VE Venous"	"EIF1"	-0.416944019746006	0.9375	1	0.0198450041329116	0.0461049415904313	1
"2286"	"VE Venous"	"LIMK2"	-0.44392517884342	0.84375	0.875	0.0164641078526713	0.0415961707034706	1
"2287"	"VE Venous"	"ACTG1"	0.459968458266408	0.9375	0.8125	0.0095127433191513	0.0324165022337233	1
"2288"	"VE Venous"	"FAF1"	0.352724706007683	1	0.6875	0.00892437137983789	0.0317530860070214	1
"2289"	"VE Venous"	"MRTFB"	0.690951377990743	0.96875	0.875	0.00303898367770589	0.0206604992180087	1
"2290"	"VE Venous"	"MT1X"	-1.23660348614372	0.875	0.9375	0.00262264785158766	0.0200492326029805	1
"2291"	"VE Venous"	"BCAM"	-0.291544263688215	0.71875	0.875	0.021491874938756	0.0488251312711226	1
"2292"	"VE Venous"	"HLA-DRB1"	-0.438880033810512	0.96875	1	0.0154773842871601	0.0408123883286423	1
"2293"	"VE Venous"	"MAML3"	0.294370712426306	0.875	0.5625	0.00575759307676073	0.0271341886489894	1
"2294"	"VE Venous"	"MT-CO1"	0.344566120811977	1	1	0.0164906556208498	0.0415961707034706	1
"2295"	"VE Venous"	"RPL39"	0.353676702980965	0.96875	1	0.00912505729650902	0.0318299242705	1
"2296"	"VE Venous"	"SNHG5"	0.398506795477818	0.875	0.75	0.00594101568209174	0.0277038941807015	1
"2297"	"VE Venous"	"HSPA1A"	0.542576251226324	0.84375	0.5	0.00829734562964217	0.0313285620872743	1
"2298"	"VE Venous"	"HLA-C"	-0.546204576300548	1	1	0.00240139358305924	0.0200492326029805	1
"2299"	"VE Venous"	"RACK1"	0.442850756977936	0.9375	0.9375	0.00895409558059109	0.0317530860070214	1
"2300"	"VE Venous"	"HLA-F"	-0.306643130633136	0.78125	0.8125	0.00324155704552725	0.0206604992180087	1
"2301"	"VE Venous"	"MT1A"	-0.633537100537885	0.5625	0.8125	0.00656512873044365	0.0285876127825312	1
"2302"	"VE Venous"	"HLA-A"	-0.622937170451083	0.9375	1	0.0115335052854953	0.0362364740530102	1
"2303"	"VE Venous"	"MT-ND4L"	0.397841753602799	1	1	0.00851889780984553	0.0313285620872743	1
"2304"	"VE Venous"	"ENSG00000215158"	0.29078132080816	0.78125	0.3125	0.00301751256243832	0.0206604992180087	1
"2305"	"VE Venous"	"MIR99AHG"	0.266893510895744	0.8125	0.375	0.00481547680576897	0.0257018822283814	1
"2306"	"VE Venous"	"DHFR"	-0.298355175311247	0.84375	0.8125	0.0132486955707733	0.0393776740822423	1
"2307"	"VE Venous"	"ENSG00000229119"	0.370838416426284	0.90625	0.8125	0.0170259919226617	0.0423736765266244	1
"2308"	"VE Venous"	"HSPB1P1"	0.389517033344846	0.875	0.6875	0.00550888974326491	0.0269191152391901	1
"2309"	"VE Venous"	"ENSG00000239470"	-0.287328627458576	0.8125	0.8125	0.0183357689162029	0.044145356684119	1
"2310"	"VE Venous"	"RPL36A"	0.479340669706531	0.90625	0.875	0.0122269357477225	0.037614809279452	1
"2311"	"VE Venous"	"MTND4P12"	0.309450225858417	0.65625	0.25	0.0144623365725699	0.039930267057883	1
"2312"	"VE Venous"	"ENSG00000250349"	0.409018883778076	1	0.9375	0.0211317242869868	0.0482544013357481	1
"2313"	"VE Venous"	"RPS10-NUDT3"	0.495659289517074	0.875	0.8125	0.0107171772958985	0.0346510272651897	1
"2314"	"VE Venous"	"ENSG00000273217"	0.315072068301112	0.84375	0.5625	0.00670421678381687	0.0286153715257738	1
"2315"	"VE Venous"	"FRG1HP"	0.28049010172416	0.84375	0.375	0.00531279667292588	0.0268885090493003	1
"2316"	"VE Venous"	"DACH1"	0.262165800682508	0.8125	0.5	0.00761803960831913	0.0301320673793337	1
"2317"	"VE Venous"	"SCHLAP1"	-0.705221138911178	0.9375	0.9375	0.00605037549590825	0.0279199619238266	1
"2318"	"T"	"SEMA4D"	0.345330852674226	1	1	7.23099626895232e-08	2.80779516500331e-06	4.70014757481901e-06
"2319"	"T"	"RNF125"	-0.555766813220705	1	1	8.63936973847173e-08	2.80779516500331e-06	5.61559033000663e-06
"2320"	"T"	"JUN"	0.650037084039346	1	1	2.03267431429567e-07	4.40412768097396e-06	1.32123830429219e-05
"2321"	"T"	"DUSP1"	0.518663400887075	1	1	9.70763118547457e-07	1.57749006763962e-05	6.30996027055847e-05
"2322"	"T"	"RIPOR2"	0.394154250819089	1	1	1.50107926002948e-06	1.95140303803832e-05	9.7570151901916e-05
"2323"	"T"	"ST3GAL1"	-0.272752785109601	1	1	6.15774013823712e-05	0.000667088514975688	0.00400253108985413
"2324"	"T"	"FOXO1"	-0.345993143406919	1	1	0.000141266433269198	0.00112019871631472	0.00918231816249785
"2325"	"T"	"PPP1R2"	0.260807092554354	1	1	0.000141266433269198	0.00112019871631472	0.00918231816249785
"2326"	"T"	"IL12RB2"	-0.271322303881227	1	1	0.00015609690439828	0.00112019871631472	0.0101462987858882
"2327"	"T"	"LTB"	0.286087412464286	1	1	0.000172338264048419	0.00112019871631472	0.0112019871631472
"2328"	"T"	"DDX5"	-0.38961654655029	1	1	0.000209540444783735	0.00123819353735843	0.0136201289109428
"2329"	"T"	"RUNX2"	-0.270021029338436	1	1	0.000230767388663325	0.00124999002192634	0.0149998802631161
"2330"	"T"	"ACTG1"	0.276070987794508	1	1	0.000306756800050162	0.00128758821189509	0.0199391920032606
"2331"	"T"	"MT-ND4L"	0.301959303303597	1	1	0.000306756800050162	0.00128758821189509	0.0199391920032606
"2332"	"T"	"FYB1"	0.271734698890557	1	1	0.0003367538400341	0.00128758821189509	0.0218889996022165
"2333"	"T"	"LMNA"	0.322660715726702	1	1	0.0003367538400341	0.00128758821189509	0.0218889996022165
"2334"	"T"	"MT-ATP8"	0.328654631294674	1	1	0.0003367538400341	0.00128758821189509	0.0218889996022165
"2335"	"T"	"CDC14A"	0.306720415397734	1	1	0.000369396584988995	0.00133393211246026	0.0240107780242847
"2336"	"T"	"PTGES3"	0.272394428636877	0.96875	1	0.000404891047269768	0.001385153582765	0.0263179180725349
"2337"	"T"	"FOS"	0.445424753465813	1	1	0.000580011249426982	0.00188503656063769	0.0377007312127538
"2338"	"T"	"PITPNC1"	-0.343882739451111	1	1	0.000753615253088624	0.00233261864051241	0.0489849914507606
"2339"	"T"	"NUP98"	-0.359916116044208	1	1	0.000821163712085554	0.0024216123606928	0.053375641285561
"2340"	"T"	"FTL"	0.47026038951652	1	1	0.000894133794717342	0.0024216123606928	0.0581186966566273
"2341"	"T"	"MT-CYB"	0.335675127196716	1	1	0.000894133794717342	0.0024216123606928	0.0581186966566273
"2342"	"T"	"ENSG00000240040"	-0.289259406662757	0.78125	1	0.00115488235347566	0.00300269411903672	0.0750673529759179
"2343"	"T"	"SIPA1L1"	-0.259581422985922	1	1	0.00124816884681362	0.00312042211703404	0.0811309750428851
"2344"	"T"	"ANXA1"	0.276279998255636	1	1	0.00135440671255861	0.00326060875245591	0.0880364363163095
"2345"	"T"	"TXNIP"	0.3102054996418	1	1	0.00146870048285787	0.0034094832637772	0.0954655313857617
"2346"	"T"	"KLF6"	0.328401770377805	1	1	0.00235529970076889	0.00527912001896475	0.153094480549978
"2347"	"T"	"MT-ATP6"	0.381524029729951	1	1	0.00318601668025159	0.00690303614054512	0.207091084216354
"2348"	"T"	"HSPA1B"	0.439881332953796	0.9375	1	0.00362405871085101	0.00749897121780094	0.235563816205315
