source_corpus	paper_id	paper_key	cell_type	normalized_cell_type	neighborhood	relation	relation_label	marker_scope	marker_scope_label	n_markers	n_comparison_profiles	n_background_profiles	paper_n_profiles	local_marker_lb_log2	atlas_marker_lb_log2	marker_lb_gap_log2	observed_mean_profile_recall	expected_mean_profile_recall	mean_profile_recall_lift	observed_union_recall	expected_union_recall	union_recall_lift	n_recovered_markers	n_unrecovered_markers	recovered_marker_names	unrecovered_marker_names
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	LUNG MACROPHAGE	LUNG MACROPHAGE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	5	199	3338	13	4	12	8	0.0361809045226	0.00587177950869	6.16182955594	1	0.660412571913	1.51420497206	5	0	MARCO; PPARG; ITGAX; FABP4; MRC1	NA
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	MACROPHAGE	MACROPHAGE	monocyte/macrophage	same_exact_label	Same reported label	all_reported_markers	All reported markers	14	28	3338	13	4	12	8	0.0255102040816	0.00357356843277	7.13857998289	0.428571428571	0.0898923224248	4.76760881253	6	8	TREM2; APOE; APOC1; VCAM1; SPIC; C1QA	ID1; NPR2; MS4A7; EMR1; MX2; MARC1; MTOR; APOC2
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	MACROPHAGE	MACROPHAGE	monocyte/macrophage	same_exact_label	Same reported label	local_private_markers	Local-only markers	13	28	3338	13	4	12	8	0.0247252747253	0.0032262524773	7.6637755102	0.384615384615	0.081160885485	4.73892543578	5	8	APOE; APOC1; VCAM1; SPIC; C1QA	ID1; NPR2; MS4A7; EMR1; MX2; MARC1; MTOR; APOC2
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	MACROPHAGE	MACROPHAGE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	14	199	3338	13	4	12	8	0.0201005025126	0.00357356843277	5.62477055938	0.642857142857	0.374050821485	1.71863582682	9	5	TREM2; ID1; APOE; APOC1; VCAM1; SPIC; MS4A7; C1QA; MX2	NPR2; EMR1; MARC1; MTOR; APOC2
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	MACROPHAGE	MACROPHAGE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	13	199	3338	13	4	12	8	0.0170081175106	0.0032262524773	5.27178750897	0.615384615385	0.34118194468	1.80368458818	8	5	ID1; APOE; APOC1; VCAM1; SPIC; MS4A7; C1QA; MX2	NPR2; EMR1; MARC1; MTOR; APOC2
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	MEMORY B CELL	MEMORY B CELL	B cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	13	4	3338	13	4	12	8	0	0.00133659031202	0	0	0.00528915037686	0	0	13	NA	ACSM3; GAB2; RASGRF1; ITM2A; LGALS1; CD58; PNPLA7; IL2RA; IL18BP; CDCA7; IL18; FASN; RASA4B
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	MEMORY B CELL	MEMORY B CELL	B cell	same_exact_label	Same reported label	local_private_markers	Local-only markers	8	4	3338	13	4	12	8	0	0.00176003594967	0	0	0.00695530293336	0	0	8	NA	ACSM3; ITM2A; CD58; PNPLA7; IL2RA; CDCA7; IL18; FASN
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	MEMORY B CELL	MEMORY B CELL	B cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	13	90	3338	13	4	12	8	0.0017094017094	0.00133659031202	1.27892720307	0.153846153846	0.0906181890951	1.69774032545	2	11	IL2RA; FASN	ACSM3; GAB2; RASGRF1; ITM2A; LGALS1; CD58; PNPLA7; IL18BP; CDCA7; IL18; RASA4B
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	MEMORY B CELL	MEMORY B CELL	B cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	8	90	3338	13	4	12	8	0.00277777777778	0.00176003594967	1.57825059102	0.25	0.115128135928	2.17149351011	2	6	IL2RA; FASN	ACSM3; ITM2A; CD58; PNPLA7; CDCA7; IL18
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	NAIVE B CELL	NAIVE B CELL	B cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	1	3338	13	4	12	8	0	0	NA	0	0	NA	0	3	NA	GAB2; RASGRF1; RASA4B
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	NAIVE B CELL	NAIVE B CELL	B cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	90	3338	13	4	12	8	0	0	NA	0	0	NA	0	3	NA	GAB2; RASGRF1; RASA4B
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	NON-CLASSICAL MONOCYTE	NON CLASSICAL MONOCYTE	monocyte/macrophage	same_exact_label	Same reported label	all_reported_markers	All reported markers	6	1	3338	13	4	12	8	0	0.00429398841622	0	0	0.00429398841622	0	0	6	NA	FCN1; LGALS1; SARS2; ITGA9; LYRM7; FCGR3A
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	NON-CLASSICAL MONOCYTE	NON CLASSICAL MONOCYTE	monocyte/macrophage	same_exact_label	Same reported label	local_private_markers	Local-only markers	5	1	3338	13	4	12	8	0	0.00449370880767	0	0	0.00449370880767	0	0	5	NA	FCN1; SARS2; ITGA9; LYRM7; FCGR3A
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	NON-CLASSICAL MONOCYTE	NON CLASSICAL MONOCYTE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	6	199	3338	13	4	12	8	0.0175879396985	0.00429398841622	4.09594484048	0.5	0.371343571689	1.34646197785	3	3	FCN1; LGALS1; FCGR3A	SARS2; ITGA9; LYRM7
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	NON-CLASSICAL MONOCYTE	NON CLASSICAL MONOCYTE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	5	199	3338	13	4	12	8	0.0201005025126	0.00449370880767	4.4730318258	0.4	0.349307146664	1.14512400854	2	3	FCN1; FCGR3A	SARS2; ITGA9; LYRM7
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	PLASMA CELL	PLASMA CELL	B cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	15	3338	13	4	12	8	0.116666666667	0.00329538645896	35.403030303	0.25	0.0480028899872	5.20801976854	1	3	SDC1	ID3; RUNX2; IGHA2
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	PLASMA CELL	PLASMA CELL	B cell	same_exact_label	Same reported label	local_private_markers	Local-only markers	4	15	3338	13	4	12	8	0.116666666667	0.00329538645896	35.403030303	0.25	0.0480028899872	5.20801976854	1	3	SDC1	ID3; RUNX2; IGHA2
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	PLASMA CELL	PLASMA CELL	B cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	90	3338	13	4	12	8	0.0305555555556	0.00329538645896	9.27222222222	0.5	0.247706399362	2.01851870314	2	2	SDC1; IGHA2	ID3; RUNX2
hca	0233_10.1038_s41590-025-02241-4_110ace5bba	hca:0233_10.1038_s41590-025-02241-4_110ace5bba	PLASMA CELL	PLASMA CELL	B cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	90	3338	13	4	12	8	0.0305555555556	0.00329538645896	9.27222222222	0.5	0.247706399362	2.01851870314	2	2	SDC1; IGHA2	ID3; RUNX2
hca	0234_10.1038_s41467-022-32972-z_b918df798f	hca:0234_10.1038_s41467-022-32972-z_b918df798f	PROXIMAL TUBULE	PROXIMAL TUBULE		same_exact_label	Same reported label	all_reported_markers	All reported markers	9	3	3348	3	2	12	10	0.222222222222	0.00152661622196	145.565217391	0.333333333333	0.00456565294311	73.0089074853	3	6	HNF4A; CUBN; SLC5A2	NR3C1; PCK1; G6PC; ALDOB; FBP1; INSR
hca	0234_10.1038_s41467-022-32972-z_b918df798f	hca:0234_10.1038_s41467-022-32972-z_b918df798f	PROXIMAL TUBULE	PROXIMAL TUBULE		same_exact_label	Same reported label	local_private_markers	Local-only markers	7	3	3348	3	2	12	10	0.285714285714	0.00128008192524	223.2	0.428571428571	0.00382718935816	111.980722265	3	4	HNF4A; CUBN; SLC5A2	PCK1; G6PC; ALDOB; FBP1
hca	0234_10.1038_s41467-022-32972-z_b918df798f	hca:0234_10.1038_s41467-022-32972-z_b918df798f	PT_VCAM1	PT VCAM 1		same_exact_label	Same reported label	all_reported_markers	All reported markers	12	1	3348	3	2	12	10	0.25	0.00408203902828	61.243902439	0.25	0.00408203902828	61.243902439	3	9	PROM1; HAVCR1; VCAM1	TGFB2; FKBP5; CD40; NR3C1; IL6; MYC; EGFR; TGFBR2; INSR
hca	0234_10.1038_s41467-022-32972-z_b918df798f	hca:0234_10.1038_s41467-022-32972-z_b918df798f	PT_VCAM1	PT VCAM 1		same_exact_label	Same reported label	local_private_markers	Local-only markers	10	1	3348	3	2	12	10	0.3	0.00442054958184	67.8648648649	0.3	0.00442054958184	67.8648648649	3	7	PROM1; HAVCR1; VCAM1	TGFB2; FKBP5; CD40; IL6; MYC; EGFR; TGFBR2
hca	0234_10.1038_s41467-022-32972-z_b918df798f	hca:0234_10.1038_s41467-022-32972-z_b918df798f	TAL1	TAL 1		same_exact_label	Same reported label	all_reported_markers	All reported markers	3	1	3348	3	2	12	10	0.333333333333	0.00179211469534	186	0.333333333333	0.00179211469534	186	1	2	CLDN16	NR3C1; INSR
hca	0234_10.1038_s41467-022-32972-z_b918df798f	hca:0234_10.1038_s41467-022-32972-z_b918df798f	TAL1	TAL 1		same_exact_label	Same reported label	local_private_markers	Local-only markers	1	1	3348	3	2	12	10	1	0.000597371565114	1674	1	0.000597371565114	1674	1	0	CLDN16	NA
hca	0238_10.1002_art.41813_55de40d8f6	hca:0238_10.1002_art.41813_55de40d8f6	CCR1+ MACROPHAGE	CCR 1 MACROPHAGE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	9	200	3346	5	3	12	9	0.00777777777778	0.00232450023245	3.346	0.555555555556	0.2975451955	1.86712998212	5	4	HMOX1; MMP9; CCL2; CTSL; CEBPB	CREM; MMP19; EIF4E; CD141
hca	0238_10.1002_art.41813_55de40d8f6	hca:0238_10.1002_art.41813_55de40d8f6	CCR1+ MACROPHAGE	CCR 1 MACROPHAGE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	8	200	3346	5	3	12	9	0.00625	0.00145696353855	4.28974358974	0.5	0.229166395984	2.1818207589	4	4	HMOX1; MMP9; CTSL; CEBPB	CREM; MMP19; EIF4E; CD141
hca	0238_10.1002_art.41813_55de40d8f6	hca:0238_10.1002_art.41813_55de40d8f6	FCGR3A+ MACROPHAGE	FCGR 3 A MACROPHAGE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	8	200	3346	5	3	12	9	0.020625	0.00739689181112	2.78833333333	1	0.631626468488	1.58321420949	8	0	CXCL2; CCL2; CCL8; CXCL1; CCL13; CCL3; CCL4; CCL18	NA
hca	0238_10.1002_art.41813_55de40d8f6	hca:0238_10.1002_art.41813_55de40d8f6	FCGR3A+ MACROPHAGE	FCGR 3 A MACROPHAGE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	6	200	3346	5	3	12	9	0.0233333333333	0.00816895795975	2.85634146341	1	0.674034749131	1.48360303573	6	0	CXCL2; CCL8; CXCL1; CCL3; CCL4; CCL18	NA
hca	0238_10.1002_art.41813_55de40d8f6	hca:0238_10.1002_art.41813_55de40d8f6	MARCO+ MACROPHAGE	MARCO MACROPHAGE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	200	3346	5	3	12	9	0.0325	0.00433353257621	7.49965517241	1	0.519247744889	1.92586296203	4	0	FOLR2; C1QA; CCL13; SELENOP	NA
hca	0238_10.1002_art.41813_55de40d8f6	hca:0238_10.1002_art.41813_55de40d8f6	MARCO+ MACROPHAGE	MARCO MACROPHAGE	monocyte/macrophage	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	200	3346	5	3	12	9	0.0416666666667	0.00547917911935	7.60454545455	1	0.63758777269	1.56841150793	3	0	FOLR2; C1QA; SELENOP	NA
hca	0238_10.1002_art.41813_55de40d8f6	hca:0238_10.1002_art.41813_55de40d8f6	PROLIFERATING CDC2	PROLIFERATING CDC 2	dendritic cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	5	40	3346	5	3	12	9	0.05	0.00633592349074	7.89150943396	0.2	0.197168486456	1.01436088289	1	4	CD1C	MKI67; PTTG1; PCLAF; TYMS
hca	0238_10.1002_art.41813_55de40d8f6	hca:0238_10.1002_art.41813_55de40d8f6	PROLIFERATING CDC2	PROLIFERATING CDC 2	dendritic cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	5	40	3346	5	3	12	9	0.05	0.00633592349074	7.89150943396	0.2	0.197168486456	1.01436088289	1	4	CD1C	MKI67; PTTG1; PCLAF; TYMS
hca	0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca:0239_10.1038_s41467-021-24607-6_2a0350c2e5	FIBROBLAST	FIBROBLAST	fibroblast/stromal	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	28	3344	7	3	12	9	0.309523809524	0.015350877193	20.1632653061	1	0.349141744818	2.86416624434	3	0	COL1A1; PDGFRA; COL1A2	NA
hca	0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca:0239_10.1038_s41467-021-24607-6_2a0350c2e5	FIBROBLAST	FIBROBLAST	fibroblast/stromal	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	28	3344	7	3	12	9	0.309523809524	0.015350877193	20.1632653061	1	0.349141744818	2.86416624434	3	0	COL1A1; PDGFRA; COL1A2	NA
hca	0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca:0239_10.1038_s41467-021-24607-6_2a0350c2e5	FIBROBLAST	FIBROBLAST	fibroblast/stromal	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	148	3344	7	3	12	9	0.128378378378	0.015350877193	8.36293436293	1	0.886736294213	1.12773099119	3	0	COL1A1; PDGFRA; COL1A2	NA
hca	0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca:0239_10.1038_s41467-021-24607-6_2a0350c2e5	FIBROBLAST	FIBROBLAST	fibroblast/stromal	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	148	3344	7	3	12	9	0.128378378378	0.015350877193	8.36293436293	1	0.886736294213	1.12773099119	3	0	COL1A1; PDGFRA; COL1A2	NA
hca	0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca:0239_10.1038_s41467-021-24607-6_2a0350c2e5	MYOFIBROBLAST	MYOFIBROBLAST		same_exact_label	Same reported label	all_reported_markers	All reported markers	11	7	3344	7	3	12	9	0.103896103896	0.00445846020009	23.3031358885	0.181818181818	0.0296957439706	6.12270169079	2	9	ACTA2; COL10A1	SFRP1; WNT2; SERPINE1; SFRP4; CTGF; MATN3; CDH11; SFRP2; FNDC1
hca	0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca:0239_10.1038_s41467-021-24607-6_2a0350c2e5	MYOFIBROBLAST	MYOFIBROBLAST		same_exact_label	Same reported label	local_private_markers	Local-only markers	7	7	3344	7	3	12	9	0	0.00170881749829	0	0	0.0118714889552	0	0	7	NA	SFRP1; WNT2; SERPINE1; CTGF; MATN3; CDH11; FNDC1
hca	0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca:0239_10.1038_s41467-021-24607-6_2a0350c2e5	PERICYTE	PERICYTE	fibroblast/stromal	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	13	3344	7	3	12	9	0.384615384615	0.00837320574163	45.9340659341	1	0.102452836139	9.7605887517	3	0	PDGFRB; RGS5; CSPG4	NA
hca	0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca:0239_10.1038_s41467-021-24607-6_2a0350c2e5	PERICYTE	PERICYTE	fibroblast/stromal	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	13	3344	7	3	12	9	0.384615384615	0.00837320574163	45.9340659341	1	0.102452836139	9.7605887517	3	0	PDGFRB; RGS5; CSPG4	NA
hca	0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca:0239_10.1038_s41467-021-24607-6_2a0350c2e5	PERICYTE	PERICYTE	fibroblast/stromal	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	148	3344	7	3	12	9	0.0765765765766	0.00837320574163	9.14543114543	1	0.662832392064	1.50867702299	3	0	PDGFRB; RGS5; CSPG4	NA
hca	0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca:0239_10.1038_s41467-021-24607-6_2a0350c2e5	PERICYTE	PERICYTE	fibroblast/stromal	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	148	3344	7	3	12	9	0.0765765765766	0.00837320574163	9.14543114543	1	0.662832392064	1.50867702299	3	0	PDGFRB; RGS5; CSPG4	NA
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	ADIPOCYTE	ADIPOCYTE		same_exact_label	Same reported label	all_reported_markers	All reported markers	3	4	3333	18	5	12	7	0.416666666667	0.00200020002	208.3125	1	0.00796523677723	125.545545973	3	0	PPARG; PLIN1; LPL	NA
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	ADIPOCYTE	ADIPOCYTE		same_exact_label	Same reported label	local_private_markers	Local-only markers	3	4	3333	18	5	12	7	0.416666666667	0.00200020002	208.3125	1	0.00796523677723	125.545545973	3	0	PPARG; PLIN1; LPL	NA
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	B CELL	B CELL	B cell	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	29	3333	18	5	12	7	0.344827586207	0.00670067006701	51.4616572311	1	0.173463112788	5.76491441856	3	0	MS4A1; CD19; PAX5	NA
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	B CELL	B CELL	B cell	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	29	3333	18	5	12	7	0.344827586207	0.00670067006701	51.4616572311	1	0.173463112788	5.76491441856	3	0	MS4A1; CD19; PAX5	NA
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	B CELL	B CELL	B cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	91	3333	18	5	12	7	0.18315018315	0.00670067006701	27.3331146465	1	0.431797771242	2.31589893834	3	0	MS4A1; CD19; PAX5	NA
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	B CELL	B CELL	B cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	91	3333	18	5	12	7	0.18315018315	0.00670067006701	27.3331146465	1	0.431797771242	2.31589893834	3	0	MS4A1; CD19; PAX5	NA
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	CD4+ AND CD8+ T CELL	CD 4 AND CD 8 T CELL	T cell	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	5	255	3333	18	5	12	7	0.083137254902	0.010801080108	7.69712418301	1	0.874110474881	1.1440201539	5	0	CD4; CD2; CD8A; IL7R; CD3E	NA
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	CD4+ AND CD8+ T CELL	CD 4 AND CD 8 T CELL	T cell	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	5	255	3333	18	5	12	7	0.083137254902	0.010801080108	7.69712418301	1	0.874110474881	1.1440201539	5	0	CD4; CD2; CD8A; IL7R; CD3E	NA
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	ENTEROENDOCRINE CELL	ENTEROENDOCRINE CELL		same_exact_label	Same reported label	all_reported_markers	All reported markers	5	6	3333	18	5	12	7	0.233333333333	0.0022202220222	105.094594595	0.4	0.0132002252709	30.302513161	2	3	CHGA; GCG	SCGN; PYY; FEV
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	ENTEROENDOCRINE CELL	ENTEROENDOCRINE CELL		same_exact_label	Same reported label	local_private_markers	Local-only markers	3	6	3333	18	5	12	7	0.333333333333	0.002300230023	144.913043478	0.333333333333	0.0136756560665	24.3742114975	1	2	CHGA	SCGN; FEV
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	FIBROBLAST	FIBROBLAST	fibroblast/stromal	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	28	3333	18	5	12	7	0.0119047619048	0.001400140014	8.50255102041	0.333333333333	0.0381154230843	8.74536621555	1	2	RSPO3	WNT5B; GREM1
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	FIBROBLAST	FIBROBLAST	fibroblast/stromal	same_exact_label	Same reported label	local_private_markers	Local-only markers	3	28	3333	18	5	12	7	0.0119047619048	0.001400140014	8.50255102041	0.333333333333	0.0381154230843	8.74536621555	1	2	RSPO3	WNT5B; GREM1
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	FIBROBLAST	FIBROBLAST	fibroblast/stromal	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	147	3333	18	5	12	7	0.00680272108844	0.001400140014	4.85860058309	0.333333333333	0.177653199366	1.87631483431	1	2	RSPO3	WNT5B; GREM1
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	FIBROBLAST	FIBROBLAST	fibroblast/stromal	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	147	3333	18	5	12	7	0.00680272108844	0.001400140014	4.85860058309	0.333333333333	0.177653199366	1.87631483431	1	2	RSPO3	WNT5B; GREM1
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	GLIAL CELL	GLIAL CELL		same_exact_label	Same reported label	all_reported_markers	All reported markers	3	3	3333	18	5	12	7	0.444444444444	0.004800480048	92.5833333333	1	0.0143182567035	69.8409045675	3	0	CDH19; SOX10; PLP1	NA
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	GLIAL CELL	GLIAL CELL		same_exact_label	Same reported label	local_private_markers	Local-only markers	3	3	3333	18	5	12	7	0.444444444444	0.004800480048	92.5833333333	1	0.0143182567035	69.8409045675	3	0	CDH19; SOX10; PLP1	NA
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	GOBLET CELL	GOBLET CELL	epithelial	same_exact_label	Same reported label	all_reported_markers	All reported markers	6	7	3333	18	5	12	7	0.166666666667	0.002400240024	69.4375	0.333333333333	0.0165540667198	20.1360390154	2	4	ATOH1; MUC2	KLF4; SYTL2; TFF1; FOXA3
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	GOBLET CELL	GOBLET CELL	epithelial	same_exact_label	Same reported label	local_private_markers	Local-only markers	6	7	3333	18	5	12	7	0.166666666667	0.002400240024	69.4375	0.333333333333	0.0165540667198	20.1360390154	2	4	ATOH1; MUC2	KLF4; SYTL2; TFF1; FOXA3
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	GOBLET CELL	GOBLET CELL	epithelial	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	6	122	3333	18	5	12	7	0.0218579234973	0.002400240024	9.10655737705	0.666666666667	0.222852828362	2.99151090685	4	2	TFF1; FOXA3; ATOH1; MUC2	KLF4; SYTL2
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	GOBLET CELL	GOBLET CELL	epithelial	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	6	122	3333	18	5	12	7	0.0218579234973	0.002400240024	9.10655737705	0.666666666667	0.222852828362	2.99151090685	4	2	TFF1; FOXA3; ATOH1; MUC2	KLF4; SYTL2
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	IMMATURE GOBLET CELL	IMMATURE GOBLET CELL	epithelial	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	122	3333	18	5	12	7	0.00819672131148	0.000700070007001	11.7084309133	0.333333333333	0.0801057706358	4.16116505325	1	2	CLCA1	RETNLB; KLK6
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	IMMATURE GOBLET CELL	IMMATURE GOBLET CELL	epithelial	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	122	3333	18	5	12	7	0.00819672131148	0.000700070007001	11.7084309133	0.333333333333	0.0801057706358	4.16116505325	1	2	CLCA1	RETNLB; KLK6
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	MAST CELL	MAST CELL		same_exact_label	Same reported label	all_reported_markers	All reported markers	3	14	3333	18	5	12	7	0.285714285714	0.003400340034	84.025210084	1	0.046271608352	21.6115245529	3	0	HDC; TPSAB1; GATA2	NA
hca	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	MAST CELL	MAST CELL		same_exact_label	Same reported label	local_private_markers	Local-only markers	3	14	3333	18	5	12	7	0.285714285714	0.003400340034	84.025210084	1	0.046271608352	21.6115245529	3	0	HDC; TPSAB1; GATA2	NA
