profile_idx_a	profile_idx_b	paper_key_a	paper_key_b	cell_type_a	cell_type_b	normalized_cell_type_a	normalized_cell_type_b	label_relation	label_linked	n_markers_a	n_markers_b	n_shared	n_union	jaccard	shared_gene_ids	shared_gene_names	weighted_gene_score	weighted_gene_probability
14	33	hca:0109_10.7554_elife.91792.1_056dda27be	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	INFLAMMATORY MONOCYTES	MONOCYTE	INFLAMMATORY MONOCYTES	MONOCYTE	Different	0	4	3	1	6	0.16666666666666666	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
14	34	hca:0109_10.7554_elife.91792.1_056dda27be	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	INFLAMMATORY MONOCYTES	MACROPHAGE	INFLAMMATORY MONOCYTES	MACROPHAGE	Different	0	4	3	2	5	0.4	ENSG00000170458;ENSG00000203747	CD14;FCGR3A	-0.5003157029630767	0.3774664802986703
14	35	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	INFLAMMATORY MONOCYTES	MACROPHAGE	INFLAMMATORY MONOCYTES	MACROPHAGE	Different	0	4	3	1	6	0.16666666666666666	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
14	37	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	INFLAMMATORY MONOCYTES	MONOCYTE CELL LINEAGE	INFLAMMATORY MONOCYTES	MONOCYTE CELL LINEAGE	Different	0	4	3	1	6	0.16666666666666666	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
14	39	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	INFLAMMATORY MONOCYTES	MACROPHAGE	INFLAMMATORY MONOCYTES	MACROPHAGE	Different	0	4	3	2	5	0.4	ENSG00000170458;ENSG00000203747	CD14;FCGR3A	-0.5003157029630767	0.3774664802986703
14	40	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0228_10.1128_mbio.02583-20_5085db2792	INFLAMMATORY MONOCYTES	MACROPHAGE	INFLAMMATORY MONOCYTES	MACROPHAGE	Different	0	4	3	1	6	0.16666666666666666	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
14	41	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0393_10.1038_s42255-022-00531-x_b92878970e	INFLAMMATORY MONOCYTES	MACROPHAGES	INFLAMMATORY MONOCYTES	MACROPHAGES	Different	0	4	4	2	6	0.3333333333333333	ENSG00000170458;ENSG00000203747	CD14;FCGR3A	-0.5003157029630767	0.3774664802986703
14	43	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0420_10.1111_cas.15979_052ebae233	INFLAMMATORY MONOCYTES	MACROPHAGE	INFLAMMATORY MONOCYTES	MACROPHAGE	Different	0	4	3	2	5	0.4	ENSG00000170458;ENSG00000203747	CD14;FCGR3A	-0.5003157029630767	0.3774664802986703
15	16	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	MONOCYTES	MONOCYTE	MONOCYTES	MONOCYTE	Different	0	5	3	2	6	0.3333333333333333	ENSG00000143546;ENSG00000170458	S100A8;CD14	-0.5003157029630767	0.3774664802986703
15	17	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0284_10.1002_hep4.1854_fe09f5fe1e	MONOCYTES	INFLAMMATORY MACROPHAGES	MONOCYTES	INFLAMMATORY MACROPHAGES	Different	0	5	3	2	6	0.3333333333333333	ENSG00000143546;ENSG00000163220	S100A8;S100A9	0.0	0.5
15	18	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	MONOCYTES	MACROPHAGES	MONOCYTES	MACROPHAGES	Different	0	5	5	3	7	0.42857142857142855	ENSG00000143546;ENSG00000163220;ENSG00000170458	S100A8;S100A9;CD14	-0.5003157029630767	0.3774664802986703
15	19	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	MONOCYTES	MDSC	MONOCYTES	MDSC	Different	0	5	3	2	6	0.3333333333333333	ENSG00000143546;ENSG00000163220	S100A8;S100A9	0.0	0.5
15	20	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	MONOCYTES	MONOCYTE	MONOCYTES	MONOCYTE	Different	0	5	4	2	7	0.2857142857142857	ENSG00000143546;ENSG00000163220	S100A8;S100A9	0.0	0.5
15	21	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0460_10.1016_j.cell.2021.08.003_652ffcecb6	MONOCYTES	MACROPHAGE	MONOCYTES	MACROPHAGE	Different	0	5	3	2	6	0.3333333333333333	ENSG00000143546;ENSG00000163220	S100A8;S100A9	0.0	0.5
15	25	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0068_10.1093_ibd_izac201_351dddd961	MONOCYTES	MACROPHAGE	MONOCYTES	MACROPHAGE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000143546	S100A8	0.0	0.5
15	27	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0161_10.1681_asn.2020030326_bf5d42b566	MONOCYTES	DONOR MACROPHAGE	MONOCYTES	DONOR MACROPHAGE	Different	0	5	6	1	10	0.1	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
15	33	hca:0109_10.7554_elife.91792.1_056dda27be	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	MONOCYTES	MONOCYTE	MONOCYTES	MONOCYTE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
15	34	hca:0109_10.7554_elife.91792.1_056dda27be	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	MONOCYTES	MACROPHAGE	MONOCYTES	MACROPHAGE	Different	0	5	3	2	6	0.3333333333333333	ENSG00000170458;ENSG00000203747	CD14;FCGR3A	-0.5003157029630767	0.3774664802986703
15	35	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	MONOCYTES	MACROPHAGE	MONOCYTES	MACROPHAGE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
15	37	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	MONOCYTES	MONOCYTE CELL LINEAGE	MONOCYTES	MONOCYTE CELL LINEAGE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
15	39	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	MONOCYTES	MACROPHAGE	MONOCYTES	MACROPHAGE	Different	0	5	3	2	6	0.3333333333333333	ENSG00000170458;ENSG00000203747	CD14;FCGR3A	-0.5003157029630767	0.3774664802986703
15	40	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0228_10.1128_mbio.02583-20_5085db2792	MONOCYTES	MACROPHAGE	MONOCYTES	MACROPHAGE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
15	41	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0393_10.1038_s42255-022-00531-x_b92878970e	MONOCYTES	MACROPHAGES	MONOCYTES	MACROPHAGES	Different	0	5	4	2	7	0.2857142857142857	ENSG00000170458;ENSG00000203747	CD14;FCGR3A	-0.5003157029630767	0.3774664802986703
15	43	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0420_10.1111_cas.15979_052ebae233	MONOCYTES	MACROPHAGE	MONOCYTES	MACROPHAGE	Different	0	5	3	2	6	0.3333333333333333	ENSG00000170458;ENSG00000203747	CD14;FCGR3A	-0.5003157029630767	0.3774664802986703
16	17	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0284_10.1002_hep4.1854_fe09f5fe1e	MONOCYTE	INFLAMMATORY MACROPHAGES	MONOCYTE	INFLAMMATORY MACROPHAGES	Different	0	3	3	1	5	0.2	ENSG00000143546	S100A8	0.0	0.5
16	18	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	MONOCYTE	MACROPHAGES	MONOCYTE	MACROPHAGES	Different	0	3	5	2	6	0.3333333333333333	ENSG00000143546;ENSG00000170458	S100A8;CD14	-0.5003157029630767	0.3774664802986703
16	19	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	MONOCYTE	MDSC	MONOCYTE	MDSC	Different	0	3	3	1	5	0.2	ENSG00000143546	S100A8	0.0	0.5
16	20	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	MONOCYTE	MONOCYTE	MONOCYTE	MONOCYTE	Exact	1	3	4	1	6	0.16666666666666666	ENSG00000143546	S100A8	0.0	0.5
16	21	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0460_10.1016_j.cell.2021.08.003_652ffcecb6	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000143546	S100A8	0.0	0.5
16	25	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0068_10.1093_ibd_izac201_351dddd961	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000143546	S100A8	0.0	0.5
16	27	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0161_10.1681_asn.2020030326_bf5d42b566	MONOCYTE	DONOR MACROPHAGE	MONOCYTE	DONOR MACROPHAGE	Different	0	3	6	1	8	0.125	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
16	33	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	MONOCYTE	MONOCYTE	MONOCYTE	MONOCYTE	Exact	1	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
16	34	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
16	35	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
16	37	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	MONOCYTE	MONOCYTE CELL LINEAGE	MONOCYTE	MONOCYTE CELL LINEAGE	Partial	1	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
16	39	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
16	40	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0228_10.1128_mbio.02583-20_5085db2792	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
16	41	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0393_10.1038_s42255-022-00531-x_b92878970e	MONOCYTE	MACROPHAGES	MONOCYTE	MACROPHAGES	Different	0	3	4	1	6	0.16666666666666666	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
16	43	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	hca:0420_10.1111_cas.15979_052ebae233	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
17	18	hca:0284_10.1002_hep4.1854_fe09f5fe1e	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	INFLAMMATORY MACROPHAGES	MACROPHAGES	INFLAMMATORY MACROPHAGES	MACROPHAGES	Partial	1	3	5	2	6	0.3333333333333333	ENSG00000143546;ENSG00000163220	S100A8;S100A9	0.0	0.5
17	19	hca:0284_10.1002_hep4.1854_fe09f5fe1e	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	INFLAMMATORY MACROPHAGES	MDSC	INFLAMMATORY MACROPHAGES	MDSC	Different	0	3	3	2	4	0.5	ENSG00000143546;ENSG00000163220	S100A8;S100A9	0.0	0.5
17	20	hca:0284_10.1002_hep4.1854_fe09f5fe1e	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	INFLAMMATORY MACROPHAGES	MONOCYTE	INFLAMMATORY MACROPHAGES	MONOCYTE	Different	0	3	4	2	5	0.4	ENSG00000143546;ENSG00000163220	S100A8;S100A9	0.0	0.5
17	21	hca:0284_10.1002_hep4.1854_fe09f5fe1e	hca:0460_10.1016_j.cell.2021.08.003_652ffcecb6	INFLAMMATORY MACROPHAGES	MACROPHAGE	INFLAMMATORY MACROPHAGES	MACROPHAGE	Different	0	3	3	2	4	0.5	ENSG00000143546;ENSG00000163220	S100A8;S100A9	0.0	0.5
17	25	hca:0284_10.1002_hep4.1854_fe09f5fe1e	hca:0068_10.1093_ibd_izac201_351dddd961	INFLAMMATORY MACROPHAGES	MACROPHAGE	INFLAMMATORY MACROPHAGES	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000143546	S100A8	0.0	0.5
17	42	hca:0284_10.1002_hep4.1854_fe09f5fe1e	hca:0418_10.1038_s42003-020-0922-4_8904851286	INFLAMMATORY MACROPHAGES	MACROPHAGES AND DENDRITIC CELLS	INFLAMMATORY MACROPHAGES	MACROPHAGES AND DENDRITIC CELLS	Partial	1	3	5	1	7	0.14285714285714285	ENSG00000090382	LYZ	-0.274449251234396	0.4318151381079454
18	19	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	MACROPHAGES	MDSC	MACROPHAGES	MDSC	Different	0	5	3	2	6	0.3333333333333333	ENSG00000143546;ENSG00000163220	S100A8;S100A9	0.0	0.5
18	20	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	MACROPHAGES	MONOCYTE	MACROPHAGES	MONOCYTE	Different	0	5	4	2	7	0.2857142857142857	ENSG00000143546;ENSG00000163220	S100A8;S100A9	0.0	0.5
18	21	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0460_10.1016_j.cell.2021.08.003_652ffcecb6	MACROPHAGES	MACROPHAGE	MACROPHAGES	MACROPHAGE	Different	0	5	3	2	6	0.3333333333333333	ENSG00000143546;ENSG00000163220	S100A8;S100A9	0.0	0.5
18	25	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0068_10.1093_ibd_izac201_351dddd961	MACROPHAGES	MACROPHAGE	MACROPHAGES	MACROPHAGE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000143546	S100A8	0.0	0.5
18	27	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0161_10.1681_asn.2020030326_bf5d42b566	MACROPHAGES	DONOR MACROPHAGE	MACROPHAGES	DONOR MACROPHAGE	Different	0	5	6	1	10	0.1	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
18	33	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	MACROPHAGES	MONOCYTE	MACROPHAGES	MONOCYTE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
18	34	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	MACROPHAGES	MACROPHAGE	MACROPHAGES	MACROPHAGE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
18	35	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	MACROPHAGES	MACROPHAGE	MACROPHAGES	MACROPHAGE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
18	37	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	MACROPHAGES	MONOCYTE CELL LINEAGE	MACROPHAGES	MONOCYTE CELL LINEAGE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
18	39	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	MACROPHAGES	MACROPHAGE	MACROPHAGES	MACROPHAGE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
18	40	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0228_10.1128_mbio.02583-20_5085db2792	MACROPHAGES	MACROPHAGE	MACROPHAGES	MACROPHAGE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
18	41	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0393_10.1038_s42255-022-00531-x_b92878970e	MACROPHAGES	MACROPHAGES	MACROPHAGES	MACROPHAGES	Exact	1	5	4	1	8	0.125	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
18	43	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0420_10.1111_cas.15979_052ebae233	MACROPHAGES	MACROPHAGE	MACROPHAGES	MACROPHAGE	Different	0	5	3	1	7	0.14285714285714285	ENSG00000170458	CD14	-0.5003157029630767	0.3774664802986703
19	20	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	MDSC	MONOCYTE	MDSC	MONOCYTE	Different	0	3	4	3	4	0.75	ENSG00000143546;ENSG00000163220;ENSG00000163221	S100A8;S100A9;S100A12	0.0	0.5
19	21	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	hca:0460_10.1016_j.cell.2021.08.003_652ffcecb6	MDSC	MACROPHAGE	MDSC	MACROPHAGE	Different	0	3	3	3	3	1.0	ENSG00000143546;ENSG00000163220;ENSG00000163221	S100A8;S100A9;S100A12	0.0	0.5
19	25	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	hca:0068_10.1093_ibd_izac201_351dddd961	MDSC	MACROPHAGE	MDSC	MACROPHAGE	Different	0	3	3	1	5	0.2	ENSG00000143546	S100A8	0.0	0.5
20	21	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	hca:0460_10.1016_j.cell.2021.08.003_652ffcecb6	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	4	3	3	4	0.75	ENSG00000143546;ENSG00000163220;ENSG00000163221	S100A8;S100A9;S100A12	0.0	0.5
20	25	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	hca:0068_10.1093_ibd_izac201_351dddd961	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	4	3	1	6	0.16666666666666666	ENSG00000143546	S100A8	0.0	0.5
20	39	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	MONOCYTE	MACROPHAGE	MONOCYTE	MACROPHAGE	Different	0	4	3	1	6	0.16666666666666666	ENSG00000038427	VCAN	0.0	0.5
21	25	hca:0460_10.1016_j.cell.2021.08.003_652ffcecb6	hca:0068_10.1093_ibd_izac201_351dddd961	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000143546	S100A8	0.0	0.5
22	23	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	STRAD13⁺ MACROPHAGE	MACROPHAGE	STRAD 13 MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000260314	MRC1	1.0052717564834928	0.732093805472436
22	26	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	hca:0148_10.1113_jp287812_fd3137bc12	STRAD13⁺ MACROPHAGE	MACROPHAGE	STRAD 13 MACROPHAGE	MACROPHAGE	Partial	1	3	3	2	4	0.5	ENSG00000177575;ENSG00000260314	CD163;MRC1	2.264889555550761	0.9059271622075171
22	28	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	hca:0217_10.1186_s40478-023-01568-z_30cfefc163	STRAD13⁺ MACROPHAGE	BORDER-ASSOCIATED MACROPHAGE	STRAD 13 MACROPHAGE	BORDER ASSOCIATED MACROPHAGE	Partial	1	3	3	2	4	0.5	ENSG00000177575;ENSG00000260314	CD163;MRC1	2.264889555550761	0.9059271622075171
22	30	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	hca:0365_10.3389_fendo.2022.874915_81de77d539	STRAD13⁺ MACROPHAGE	MACROPHAGE	STRAD 13 MACROPHAGE	MACROPHAGE	Partial	1	3	4	1	6	0.16666666666666666	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
22	31	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	STRAD13⁺ MACROPHAGE	MACROPHAGE	STRAD 13 MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
22	32	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	STRAD13⁺ MACROPHAGE	MACROPHAGE	STRAD 13 MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
22	35	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	STRAD13⁺ MACROPHAGE	MACROPHAGE	STRAD 13 MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
22	36	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	hca:0095_10.1101_2021.09.16.460628_23a839e09f	STRAD13⁺ MACROPHAGE	MACROPHAGE	STRAD 13 MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
22	37	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	STRAD13⁺ MACROPHAGE	MONOCYTE CELL LINEAGE	STRAD 13 MACROPHAGE	MONOCYTE CELL LINEAGE	Different	0	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
22	40	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	hca:0228_10.1128_mbio.02583-20_5085db2792	STRAD13⁺ MACROPHAGE	MACROPHAGE	STRAD 13 MACROPHAGE	MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000177575	CD163	1.2596177990672683	0.7789603070011919
23	26	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	hca:0148_10.1113_jp287812_fd3137bc12	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	2	4	0.5	ENSG00000038945;ENSG00000260314	MSR1;MRC1	1.0052717564834928	0.732093805472436
23	28	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	hca:0217_10.1186_s40478-023-01568-z_30cfefc163	MACROPHAGE	BORDER-ASSOCIATED MACROPHAGE	MACROPHAGE	BORDER ASSOCIATED MACROPHAGE	Partial	1	3	3	1	5	0.2	ENSG00000260314	MRC1	1.0052717564834928	0.732093805472436
23	32	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	hca:0494_10.1038_s41467-021-27895-0_bbe3158fbf	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000038945	MSR1	0.0	0.5
23	35	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000129226	CD68	0.0	0.5
23	36	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	hca:0095_10.1101_2021.09.16.460628_23a839e09f	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000129226	CD68	0.0	0.5
23	38	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	hca:0164_10.1177_00220345221147908_13bf485ac8	MACROPHAGE	MONOCYTE	MACROPHAGE	MONOCYTE	Different	0	3	3	1	5	0.2	ENSG00000129226	CD68	0.0	0.5
23	41	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	hca:0393_10.1038_s42255-022-00531-x_b92878970e	MACROPHAGE	MACROPHAGES	MACROPHAGE	MACROPHAGES	Different	0	3	4	1	6	0.16666666666666666	ENSG00000129226	CD68	0.0	0.5
23	42	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	hca:0418_10.1038_s42003-020-0922-4_8904851286	MACROPHAGE	MACROPHAGES AND DENDRITIC CELLS	MACROPHAGE	MACROPHAGES AND DENDRITIC CELLS	Different	0	3	5	1	7	0.14285714285714285	ENSG00000129226	CD68	0.0	0.5
23	43	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	hca:0420_10.1111_cas.15979_052ebae233	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	Exact	1	3	3	1	5	0.2	ENSG00000129226	CD68	0.0	0.5
24	25	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	hca:0068_10.1093_ibd_izac201_351dddd961	CDC2.4	MACROPHAGE	CDC 2 4	MACROPHAGE	Different	0	4	3	2	5	0.4	ENSG00000173369;ENSG00000173372	C1QB;C1QA	0.7910454924877002	0.6880557739975584
24	27	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	hca:0161_10.1681_asn.2020030326_bf5d42b566	CDC2.4	DONOR MACROPHAGE	CDC 2 4	DONOR MACROPHAGE	Different	0	4	6	3	7	0.42857142857142855	ENSG00000159189;ENSG00000173369;ENSG00000173372	C1QC;C1QB;C1QA	0.7910454924877002	0.6880557739975584
24	29	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	hca:0349_10.1038_s41467-023-36296-4_67ae3c1e19	CDC2.4	C1QC+ MACROPHAGE	CDC 2 4	C 1 QC MACROPHAGE	Different	0	4	3	3	4	0.75	ENSG00000159189;ENSG00000173369;ENSG00000173372	C1QC;C1QB;C1QA	0.7910454924877002	0.6880557739975584
