group	target	rank	nnz	nnz_frac	mean	log_fc	p_raw	p_corr
Mac	ENSG00000000938	725.0	57.0	0.3433734939759036	0.16106665779419413	0.13067056249640238	1.274465248613456e-09	4.294183208678179e-05
Mac	ENSG00000130775	414.0	81.0	0.4879518072289157	0.25719203637087024	0.14375506616871964	4.6418665660318987e-07	0.015640305207587878
Mac	ENSG00000119535	1041.0	34.0	0.20481927710843373	0.11580768099453552	0.1051171090350839	6.827487354902628e-07	0.023004535893608916
Mac	ENSG00000131238	349.0	87.0	0.5240963855421686	0.3007879901911985	0.20445888689659608	1.300319800739482e-09	4.381297536611611e-05
Mac	ENSG00000065978	122.0	152.0	0.9156626506024096	0.9983001074902922	0.30000379912816677	7.932940525586492e-14	2.6729249806911125e-09
Mac	ENSG00000117410	294.0	110.0	0.6626506024096386	0.3589110151044771	0.16214165474118059	1.7822702260255367e-08	0.0006005181299570443
Mac	ENSG00000143110	194.0	128.0	0.7710843373493976	0.5800443057272985	0.43313820512555845	1.8499070463826675e-24	6.23307680208176e-20
Mac	ENSG00000143384	181.0	124.0	0.7469879518072289	0.6327127716096832	0.2178649704200294	8.775846240672399e-07	0.029569336323321583
Mac	ENSG00000163131	162.0	134.0	0.8072289156626506	0.6992700512335706	0.4771202489113572	1.2657708207473985e-23	4.2648882034262846e-19
Mac	ENSG00000163191	126.0	148.0	0.891566265060241	0.9614797694180696	0.34710656798725126	3.202034606218021e-12	1.0788935402191e-07
Mac	ENSG00000163220	193.0	71.0	0.42771084337349397	0.5875487974296145	0.42151880191718094	1.1083246244066893e-07	0.003734388989475899
Mac	ENSG00000158473	1623.0	28.0	0.1686746987951807	0.07454847182128209	0.07065624042803097	1.4012709058862079e-06	0.04721442190292989
Mac	ENSG00000158481	559.0	44.0	0.26506024096385544	0.2032038867073231	0.20101856510363303	2.2523409034856034e-09	7.589037440204392e-05
Mac	ENSG00000163563	290.0	95.0	0.572289156626506	0.3642484241127087	0.3049621561377486	1.3658383424920978e-17	4.602055711192874e-13
Mac	ENSG00000179639	253.0	56.0	0.3373493975903614	0.4034005625339393	0.401918720473533	3.193273292099401e-13	1.0759415030399722e-08
Mac	ENSG00000158869	108.0	150.0	0.9036144578313253	1.083808983551992	0.5088378842419565	1.6088195064080104e-21	5.42075644489115e-17
Mac	ENSG00000143226	403.0	77.0	0.463855421686747	0.2634001968238037	0.14525194447067855	2.0590910465051262e-07	0.0069379013720943725
Mac	ENSG00000072694	352.0	75.0	0.45180722891566266	0.29687470187957454	0.17345987083907483	5.551732706492338e-07	0.018706008181255285
Mac	ENSG00000162704	200.0	129.0	0.7771084337349398	0.5645377069777747	0.17830094228864052	3.4022676888741016e-07	0.011463600750892398
Mac	ENSG00000116741	205.0	108.0	0.6506024096385542	0.5475430432592457	0.3686954360409598	5.68464507359954e-15	1.915384311098629e-10
Mac	ENSG00000196352	417.0	78.0	0.46987951807228917	0.2568120195969775	0.14919373093558924	6.169494625739588e-07	0.020787495191966966
Mac	ENSG00000163041	106.0	152.0	0.9156626506024096	1.0940203631999998	0.2685313996287825	2.5982907348995417e-10	8.754680802170516e-06
Mac	ENSG00000115590	806.0	43.0	0.25903614457831325	0.14563023460236235	0.1453035776876917	3.0850507850412402e-09	0.00010394770115117954
Mac	ENSG00000169554	457.0	73.0	0.4397590361445783	0.23544214277141617	0.15242625870927953	4.202820146005623e-09	0.00014160982199951347
Mac	ENSG00000163466	155.0	144.0	0.8674698795180723	0.7608763481334273	0.20757131636019288	2.8131443917922413e-08	0.0009478608713704777
Mac	ENSG00000018280	1030.0	41.0	0.2469879518072289	0.11635937359104516	0.09673100171417101	9.543448852156974e-07	0.03215569656245771
Mac	ENSG00000091317	395.0	86.0	0.5180722891566265	0.27013787927156324	0.13420345516944115	7.72072224232321e-07	0.026014201523283827
Mac	ENSG00000233276	138.0	138.0	0.8313253012048193	0.8741050659827194	0.34079968794314297	4.032809944464367e-12	1.3588149826878238e-07
Mac	ENSG00000067560	222.0	119.0	0.7168674698795181	0.4851794169067035	0.18052495825144854	3.4079301836008727e-07	0.01148267996062478
Mac	ENSG00000163931	442.0	78.0	0.46987951807228917	0.2447243170005477	0.17414223294411246	2.3086561740594435e-11	7.778786112875889e-07
Mac	ENSG00000144848	700.0	63.0	0.3795180722891566	0.16561739506603687	0.1069856114662244	6.666368589144951e-07	0.022461662324264997
Mac	ENSG00000114013	761.0	55.0	0.3313253012048193	0.15380314213753352	0.11174534957253648	9.329270406664063e-08	0.0031434043708213895
Mac	ENSG00000121552	418.0	75.0	0.45180722891566266	0.25627602150356016	0.22863913774164643	6.397720876151064e-15	2.1556480720103396e-10
Mac	ENSG00000198585	692.0	56.0	0.3373493975903614	0.16677232508517315	0.11405302835395753	4.271464879961674e-07	0.014392273766542864
Mac	ENSG00000109321	269.0	65.0	0.39156626506024095	0.387961403833423	0.28644407174222974	1.10981323687737e-09	3.73940472033461e-05
Mac	ENSG00000138678	1356.0	34.0	0.20481927710843373	0.0884086615683802	0.08134281941162254	1.3921603811811244e-07	0.004690745188351681
Mac	ENSG00000175857	1412.0	33.0	0.19879518072289157	0.0843846099156499	0.07958546421760332	4.535104931937344e-07	0.015280582557669687
Mac	ENSG00000038427	926.0	37.0	0.22289156626506024	0.12760011429202214	0.12601834708233337	2.7535940779115536e-08	0.0009277959886115189
Mac	ENSG00000113648	339.0	92.0	0.5542168674698795	0.30850720093155964	0.17965558363371242	5.875859075354316e-11	1.979811956849883e-06
Mac	ENSG00000019582	7.0	158.0	0.9518072289156626	2.3839435563170497	1.346452269422907	5.914483768169843e-41	1.992826160847147e-36
Mac	ENSG00000113269	312.0	93.0	0.5602409638554217	0.33770884308364385	0.2068349881428275	5.053059081257149e-11	1.7025777268387838e-06
Mac	ENSG00000112799	746.0	59.0	0.35542168674698793	0.15691640534760057	0.12936497892412155	7.821091749427577e-11	2.6352386540521277e-06
Mac	ENSG00000112137	701.0	55.0	0.3313253012048193	0.16557871528783008	0.14554368498703676	1.0309060552673148e-08	0.0003473534862617691
Mac	ENSG00000137393	662.0	58.0	0.3493975903614458	0.17576619262855345	0.12738558611537504	4.0053886150316553e-07	0.01349575639948766
Mac	ENSG00000204482	157.0	137.0	0.8253012048192772	0.729009540728764	0.6311892617017396	8.235103866088388e-31	2.774735896639822e-26
Mac	ENSG00000204472	111.0	148.0	0.891566265060241	1.0692660158141487	0.48739693202504286	2.1606203110274352e-18	7.27999407597584e-14
Mac	ENSG00000204287	9.0	162.0	0.9759036144578314	2.346701233934616	1.6960386136044259	2.3428237962167149e-54	7.893910498972599e-50
Mac	ENSG00000198502	123.0	137.0	0.8253012048192772	0.9978409570566685	0.7702088685634277	3.133226615021215e-32	1.0557093756652481e-27
Mac	ENSG00000196126	47.0	150.0	0.9036144578313253	1.7000467619879327	1.2578719881260025	3.375277108912765e-42	1.137265869077067e-37
Mac	ENSG00000196735	127.0	121.0	0.7289156626506024	0.95800981740148	0.8756250686315604	2.4924146251301513e-32	8.397941837913532e-28
Mac	ENSG00000179344	143.0	122.0	0.7349397590361446	0.8379112091448533	0.7475027329069894	1.86797941129285e-28	6.293969828410129e-24
Mac	ENSG00000237541	1017.0	45.0	0.2710843373493976	0.11833308113234174	0.11263652018942444	6.459727836405302e-09	0.00021765406971984024
Mac	ENSG00000242574	270.0	99.0	0.5963855421686747	0.386531545184427	0.2736856487681558	1.4779223632242533e-15	4.979711610647799e-11
Mac	ENSG00000204257	171.0	122.0	0.7349397590361446	0.6686324706358179	0.4557647265434277	3.1844454261005966e-21	1.072967041870335e-16
Mac	ENSG00000231389	70.0	150.0	0.9036144578313253	1.4119725175753384	1.1040993900187561	1.6447060687948412e-45	5.541672628197338e-41
Mac	ENSG00000223865	46.0	151.0	0.9096385542168675	1.7077295954041305	1.3051485399801204	1.5584288362702058e-38	5.250970120928831e-34
Mac	ENSG00000137161	437.0	79.0	0.4759036144578313	0.24691079981253533	0.15322995504000925	7.272756586544719e-08	0.0024504826042703776
Mac	ENSG00000112335	215.0	119.0	0.7168674698795181	0.5046007852310175	0.19332820607854412	9.077136444913314e-07	0.03058450353749092
Mac	ENSG00000135549	1531.0	34.0	0.20481927710843373	0.07780462608326028	0.07558007146936448	4.155167091890604e-08	0.0014000419999416203
Mac	ENSG00000027697	308.0	103.0	0.6204819277108434	0.3397000718256333	0.18395272851980632	2.7825068351275986e-10	9.37537853027893e-06
Mac	ENSG00000086300	676.0	59.0	0.35542168674698793	0.17102547332001017	0.11057017832939679	1.0470044704996067e-06	0.03527776862901375
Mac	ENSG00000106066	234.0	101.0	0.608433734939759	0.4557278691297095	0.3472481854414616	1.839387852280726e-17	6.197633429474679e-13
Mac	ENSG00000127951	317.0	95.0	0.572289156626506	0.3306052271451033	0.19260449228405432	7.438219527385775e-10	2.5062336875573628e-05
Mac	ENSG00000130429	163.0	136.0	0.8192771084337349	0.6983088565734729	0.28953189035538807	1.332188874581447e-12	4.488677194014727e-08
Mac	ENSG00000085514	981.0	44.0	0.26506024096385544	0.12176285343934426	0.09868872591285958	4.7311337966714174e-07	0.015941082214504673
Mac	ENSG00000105835	288.0	94.0	0.5662650602409639	0.3663366838080433	0.23671940050965656	2.038289726341189e-11	6.867813403934002e-07
Mac	ENSG00000198223	705.0	59.0	0.35542168674698793	0.16459442625166382	0.1441902688008947	3.087109577370322e-09	0.00010401707009991564
Mac	ENSG00000169100	136.0	149.0	0.8975903614457831	0.8831520934094812	0.3638476763637649	1.58755073233233e-17	5.349093437520552e-13
Mac	ENSG00000182287	207.0	116.0	0.6987951807228916	0.5341060598254256	0.38609291797709333	2.798018267374602e-20	9.427642750091983e-16
Mac	ENSG00000130066	76.0	157.0	0.9457831325301205	1.3953134017721283	0.578810400074173	5.612388973667285e-21	1.8910383407874549e-16
Mac	ENSG00000126759	332.0	85.0	0.5120481927710844	0.3134694977998401	0.2903419834276671	3.4559119116119733e-18	1.1644349594985382e-13
Mac	ENSG00000155659	243.0	86.0	0.5180722891566265	0.4273024020787074	0.2512259145517697	1.111943845317577e-09	3.746583592413044e-05
Mac	ENSG00000136867	939.0	49.0	0.29518072289156627	0.12635292070578819	0.09730152966802304	1.512676379785798e-07	0.005096811794050268
Mac	ENSG00000085265	184.0	106.0	0.6385542168674698	0.6209817681527816	0.6085165203338193	3.115268866858533e-28	1.049658691999314e-23
Mac	ENSG00000023191	337.0	93.0	0.5602409638554217	0.31029449308365536	0.15528633831652403	2.3820536266917254e-07	0.0080260914897751
Mac	ENSG00000130592	249.0	104.0	0.6265060240963856	0.41888481434469177	0.21445045127080797	6.183320830131072e-10	2.0834081205043633e-05
Mac	ENSG00000066336	342.0	92.0	0.5542168674698795	0.30464292560703027	0.2050565211089353	2.722023775622286e-13	9.171586909581731e-09
Mac	ENSG00000110077	170.0	113.0	0.6807228915662651	0.6717708731584544	0.2607345352187634	9.830276810815111e-08	0.003312213468636043
Mac	ENSG00000167996	2.0	166.0	1.0	2.8225008665839737	0.5679045357045251	4.117504120687221e-20	1.3873518384243523e-15
Mac	ENSG00000245532	118.0	149.0	0.8975903614457831	1.0367496013622577	0.4013813710007442	2.6109557993694648e-15	8.797354470395474e-11
Mac	ENSG00000084207	173.0	134.0	0.8072289156626506	0.6590335126395819	0.2650361437349808	1.983431613778772e-11	6.682974479466195e-07
Mac	ENSG00000160593	379.0	81.0	0.4879518072289157	0.2782772225097437	0.19079990940006883	1.1073906591734667e-09	3.731242087019079e-05
Mac	ENSG00000026025	101.0	153.0	0.9216867469879518	1.1323833630198046	0.39549704576748534	1.1176146576470773e-16	3.7656908274760625e-12
Mac	ENSG00000122862	86.0	154.0	0.927710843373494	1.3108101691757605	0.26007524502383794	9.377357363411705e-07	0.0315960679002794
Mac	ENSG00000107738	315.0	99.0	0.5963855421686747	0.3350180576944546	0.22131617032155326	8.593812490046164e-13	2.8955991803961545e-08
Mac	ENSG00000197746	142.0	140.0	0.8433734939759037	0.8574236736963078	0.3261781030677374	4.0625530675128044e-11	1.3688366305677643e-06
Mac	ENSG00000132334	569.0	65.0	0.39156626506024095	0.20079099586008597	0.1263474237738555	1.1938306861446701e-07	0.004022493113895851
Mac	ENSG00000111640	139.0	146.0	0.8795180722891566	0.8738338060725649	0.2679093088491411	1.2016518698327966e-10	4.048845810214625e-06
Mac	ENSG00000111729	876.0	49.0	0.29518072289156627	0.1344408637309887	0.10901882583232729	2.2516536119419287e-07	0.007586721680077135
Mac	ENSG00000172322	912.0	43.0	0.25903614457831325	0.12935157314852364	0.1210922705120091	2.223049323619674e-08	0.0007490342391004131
Mac	ENSG00000172243	541.0	68.0	0.40963855421686746	0.20914758893066349	0.18840001297598283	2.699539561236177e-13	9.095828597629175e-09
Mac	ENSG00000121316	917.0	53.0	0.3192771084337349	0.1286568000874097	0.11031795259826815	1.355105442035393e-09	4.565892276394053e-05
Mac	ENSG00000090382	59.0	150.0	0.9036144578313253	1.5630707612952341	1.420972052147081	1.0408348539288763e-49	3.506988956827956e-45
Mac	ENSG00000257764	486.0	60.0	0.3614457831325301	0.22478838445723537	0.21058853930821753	1.1196866328366878e-12	3.772672140679936e-08
Mac	ENSG00000187109	195.0	132.0	0.7951807228915663	0.573171573997148	0.2452873384433742	8.612645582635972e-12	2.9019448026133643e-07
Mac	ENSG00000075415	276.0	110.0	0.6626506024096386	0.38236472580256015	0.168232931418324	1.3326909035848583e-08	0.00044903687305388216
Mac	ENSG00000111229	154.0	144.0	0.8674698795180723	0.7644128139018553	0.2415017502611787	5.728115214284588e-10	1.930031140301049e-05
Mac	ENSG00000102524	548.0	67.0	0.4036144578313253	0.20631457793369157	0.16485035731576855	2.410265199915025e-10	8.121147564593685e-06
Mac	ENSG00000169413	278.0	92.0	0.5542168674698795	0.37939404254789255	0.24856057510837615	6.513667315804852e-12	2.1947150653872868e-07
Mac	ENSG00000197249	325.0	79.0	0.4759036144578313	0.32021948522960864	0.30474239566515715	1.0562652757412936e-17	3.558980220082715e-13
Mac	ENSG00000182718	180.0	127.0	0.7650602409638554	0.6379439776666453	0.2910320118960658	5.73093398308337e-12	1.9309808962601106e-07
Mac	ENSG00000067225	313.0	97.0	0.5843373493975904	0.33668521055311024	0.1753687060448278	1.0962709515942381e-08	0.0003693775344301626
Mac	ENSG00000103811	438.0	80.0	0.4819277108433735	0.24685425730990507	0.17614165609508659	7.265652523173657e-12	2.4480889611581317e-07
Mac	ENSG00000103490	268.0	103.0	0.6204819277108434	0.3879721903813408	0.22013398449294735	2.0444973090359979e-10	6.888729233065891e-06
Mac	ENSG00000051108	164.0	130.0	0.7831325301204819	0.6953595066421668	0.3033761254891835	2.4044892916177794e-10	8.101686219176947e-06
Mac	ENSG00000103187	196.0	110.0	0.6626506024096386	0.5725314298976257	0.37012853120676636	2.7583255941440717e-15	9.293902256909036e-11
Mac	ENSG00000161921	584.0	64.0	0.3855421686746988	0.1968466081452909	0.12498932542172415	3.524795321282605e-07	0.01187644535552961
Mac	ENSG00000132514	228.0	85.0	0.5120481927710844	0.47559330260150606	0.3692603948856375	1.3538757436134433e-14	4.5617489305311356e-10
Mac	ENSG00000168961	846.0	60.0	0.3614457831325301	0.13851345144572055	0.08734407608264595	7.60314200170985e-07	0.02561802666056117
Mac	ENSG00000030582	221.0	122.0	0.7349397590361446	0.4867652502956378	0.26673733356923424	2.5138344610824367e-15	8.470113833171163e-11
Mac	ENSG00000101220	890.0	56.0	0.3373493975903614	0.13245831258299748	0.10365723529040369	1.4718206096230974e-08	0.0004959152362064064
Mac	ENSG00000101439	12.0	164.0	0.9879518072289156	2.2384020029450586	1.0470489045943163	2.420073650399004e-36	8.154196157654404e-32
Mac	ENSG00000101336	989.0	47.0	0.28313253012048195	0.12093880181149126	0.0884002599271492	7.72367842468064e-07	0.026024162084118948
Mac	ENSG00000101347	448.0	82.0	0.4939759036144578	0.24244738425975515	0.13535397409232097	1.822835089665838e-07	0.006141860551120075
Mac	ENSG00000172216	176.0	124.0	0.7469879518072289	0.6465379603800433	0.23374453214457336	3.971793078709184e-08	0.0013382559599402725
Mac	ENSG00000224397	721.0	38.0	0.2289156626506024	0.16246050815677834	0.14017805864379398	3.106282984364911e-07	0.010466309887519131
Mac	ENSG00000104904	105.0	158.0	0.9518072289156626	1.1099594054636273	0.26296713142608874	1.571659584701032e-11	5.295549804691658e-07
Mac	ENSG00000076944	428.0	70.0	0.42168674698795183	0.25043956177807686	0.20565541651671096	1.0519434529447586e-11	3.54441827035207e-07
Mac	ENSG00000104918	852.0	42.0	0.25301204819277107	0.1375145721525548	0.11247736974625763	9.067241781720208e-07	0.03055116445932807
Mac	ENSG00000216490	1323.0	37.0	0.22289156626506024	0.09072181830821041	0.08230183562423937	5.994474817700774e-08	0.002019778345076099
Mac	ENSG00000011600	83.0	151.0	0.9096385542168675	1.3301345842257624	0.4785633506922935	7.57779389076089e-18	2.553261873552974e-13
Mac	ENSG00000011422	451.0	67.0	0.4036144578313253	0.23988489613548622	0.16924560660973392	6.428623745578742e-08	0.0021660604848353013
Mac	ENSG00000171051	616.0	60.0	0.3614457831325301	0.186305586948561	0.1692915699953266	9.409894263615446e-13	3.1705697731825884e-08
Mac	ENSG00000204577	1118.0	41.0	0.2469879518072289	0.10783818124038266	0.09042786844624258	7.183585357771392e-07	0.02420437250447493
Mac	ENSG00000015475	736.0	59.0	0.35542168674698793	0.15847055336235494	0.10984310047554713	1.9658924505980744e-07	0.0066238780230451514
Mac	ENSG00000100079	483.0	59.0	0.35542168674698793	0.22642224050712034	0.20258486851412869	1.6504509446396292e-11	5.561029412868767e-07
Mac	ENSG00000100097	115.0	145.0	0.8734939759036144	1.047194306009818	0.3544352199797456	1.0126282835398688e-11	3.411949738559234e-07
Mac	ENSG00000100300	202.0	115.0	0.6927710843373494	0.5621838246760422	0.23067182266662567	4.748214857154798e-09	0.00015998635139697378
Mac	ENSG00000025708	225.0	116.0	0.6987951807228916	0.48140785933471636	0.37271051880848427	4.932005758426923e-22	1.6617900202443675e-17
Mon	ENSG00000173372	14.0	421.0	0.9611872146118722	2.265525891731072	1.8674912683629765	9.794031583921917e-202	3.3000010018866504e-197
Mon	ENSG00000159189	85.0	356.0	0.8127853881278538	1.3048122397011848	1.0982125520765704	1.1429737719500303e-103	3.851135827208432e-99
Mon	ENSG00000173369	35.0	402.0	0.9178082191780822	1.8497763242771899	1.5069436103741716	3.742021408124541e-158	1.2608366932534828e-153
Mon	ENSG00000179163	667.0	69.0	0.15753424657534246	0.16688297263762647	0.12890035177289322	1.999506593058658e-10	6.737137514651842e-06
Mon	ENSG00000117632	322.0	124.0	0.2831050228310502	0.3160995295873585	0.1994650176853378	6.888834361821352e-13	2.3211238498720865e-08
Mon	ENSG00000130775	371.0	106.0	0.2420091324200913	0.28080089047580364	0.20866889612649567	1.2121517009132625e-14	4.0842239410571466e-10
Mon	ENSG00000117410	293.0	135.0	0.3082191780821918	0.33843223628157487	0.17101360688333278	8.993990155665084e-10	3.0304350430497933e-05
Mon	ENSG00000177606	148.0	212.0	0.4840182648401826	0.7615781187828271	0.44268511637827285	2.8180909330151515e-21	9.495275589701252e-17
Mon	ENSG00000116729	1044.0	48.0	0.1095890410958904	0.10871370916633227	0.10235830924100069	1.577895126344474e-10	5.316559838705071e-06
Mon	ENSG00000156171	470.0	92.0	0.2100456621004566	0.22255483554644306	0.14047716561233378	7.407025489148451e-10	2.4957231683136792e-05
Mon	ENSG00000023902	875.0	53.0	0.12100456621004566	0.12847636447768765	0.08773151954075722	7.187696917536248e-07	0.024218225993946633
Mon	ENSG00000143384	149.0	236.0	0.5388127853881278	0.7604815303517917	0.4418927001590397	2.883253172855214e-25	9.714833240618358e-21
Mon	ENSG00000160789	389.0	98.0	0.2237442922374429	0.2675588926355918	0.14884597679508588	3.803974663306508e-08	0.0012817112230544948
Mon	ENSG00000158869	95.0	332.0	0.7579908675799086	1.2170484199045286	0.806457251785992	1.0793480207227135e-60	3.636755221023111e-56
Mon	ENSG00000143226	357.0	107.0	0.24429223744292236	0.28937070767329415	0.21373173906962722	5.321029562765768e-15	1.792867700878298e-10
Mon	ENSG00000072694	309.0	125.0	0.2853881278538813	0.32547520899336363	0.25194183742159226	3.069161681284775e-19	1.034123336892092e-14
Mon	ENSG00000143162	575.0	77.0	0.17579908675799086	0.18624435686444712	0.13238578064618942	8.862872417052135e-10	2.9862562322015462e-05
Mon	ENSG00000143153	614.0	71.0	0.16210045662100456	0.17735757684975464	0.11317678398599526	1.2022082099430835e-07	0.0040507203425822255
Mon	ENSG00000135821	228.0	166.0	0.3789954337899543	0.45051461392647846	0.22473974588921763	5.665904557656761e-12	1.909069881656869e-07
Mon	ENSG00000116701	936.0	49.0	0.11187214611872145	0.1224374104721882	0.08844921746088108	7.098197501074024e-07	0.023916666660118817
Mon	ENSG00000143344	904.0	50.0	0.1141552511415525	0.12609990192104664	0.10587097956001615	7.974582057604884e-09	0.00026869556784893893
Mon	ENSG00000116741	299.0	106.0	0.2420091324200913	0.3343109728603016	0.1612190145713418	6.293740439031987e-07	0.021206129035274378
Mon	ENSG00000159388	240.0	146.0	0.3333333333333333	0.4218426267489127	0.22934224226503705	5.549083521855487e-12	1.8697082018539878e-07
Mon	ENSG00000162772	649.0	64.0	0.1461187214611872	0.1704276016948352	0.14340549985025247	3.004198359409352e-11	1.012234595219387e-06
Mon	ENSG00000168264	401.0	101.0	0.23059360730593606	0.2565013187384441	0.19698976011915398	8.994125230030048e-15	3.0304805550063243e-10
Mon	ENSG00000068697	185.0	209.0	0.4771689497716895	0.590725044030182	0.324969901854807	2.458150829282031e-19	8.282493404182875e-15
Mon	ENSG00000143878	280.0	128.0	0.2922374429223744	0.35694134838342445	0.23089473321649195	4.783321405163101e-14	1.6116923142556552e-09
Mon	ENSG00000171055	581.0	77.0	0.17579908675799086	0.18529355199236008	0.1219238653670456	1.7098562556017102e-08	0.0005761189667624402
Mon	ENSG00000143933	94.0	340.0	0.776255707762557	1.2193671181303047	0.4411437856090159	2.030631727697221e-23	6.842010543303017e-19
Mon	ENSG00000119865	1227.0	44.0	0.1004566210045662	0.09379555423101023	0.08314350340182511	1.717375432800644e-08	0.000578652478327849
Mon	ENSG00000115956	556.0	73.0	0.16666666666666666	0.19093490865601787	0.12926387413344215	1.1685880568538999e-08	0.000393744059876353
Mon	ENSG00000034510	20.0	415.0	0.9474885844748858	2.1937554503437617	0.20306208648281787	9.986364956860158e-07	0.03364805808564462
Mon	ENSG00000168906	330.0	101.0	0.23059360730593606	0.3110081591647306	0.24133976022988107	2.1708280468489847e-14	7.314388021052969e-10
Mon	ENSG00000171227	679.0	68.0	0.1552511415525114	0.1636327465131013	0.13741425593619658	1.167066211334911e-11	3.932312892471849e-07
Mon	ENSG00000136732	164.0	227.0	0.5182648401826484	0.6641757098316594	0.43682521736791646	2.073392614336997e-30	6.986089074747078e-26
Mon	ENSG00000150540	447.0	95.0	0.21689497716894976	0.2315368215241531	0.16356961307281626	4.917588024980812e-12	1.656932109137035e-07
Mon	ENSG00000153234	321.0	109.0	0.24885844748858446	0.31708503384565345	0.21526419132949265	2.972570997195882e-13	1.0015780717951804e-08
Mon	ENSG00000241399	606.0	71.0	0.16210045662100456	0.17966580509973545	0.13898561688930605	1.1581045539388399e-10	3.902117484041527e-06
Mon	ENSG00000169432	620.0	72.0	0.1643835616438356	0.1766312674806553	0.16614234649485668	7.386366201352911e-16	2.48876222788385e-11
Mon	ENSG00000155657	1135.0	38.0	0.0867579908675799	0.10008667625244154	0.08746612193957216	1.3533136611422794e-07	0.004559855049852796
Mon	ENSG00000138449	183.0	196.0	0.4474885844748858	0.5943752892865866	0.4735393154506053	8.297458856239642e-34	2.7957457870213847e-29
Mon	ENSG00000196141	668.0	67.0	0.15296803652968036	0.166670265957395	0.11811474143060685	1.0625055881136e-08	0.00035800063285899636
Mon	ENSG00000118257	1304.0	36.0	0.0821917808219178	0.0877727983962148	0.07349417609422194	1.1767595985765483e-06	0.03964973791443822
Mon	ENSG00000153823	1220.0	38.0	0.0867579908675799	0.0942962707244571	0.07836839667906587	4.840356899802104e-07	0.01630909853819321
Mon	ENSG00000196639	1472.0	32.0	0.0730593607305936	0.07926928980485734	0.07648965979801717	6.505153517360402e-08	0.002191846426139414
Mon	ENSG00000233276	104.0	320.0	0.730593607305936	1.1204523994819688	0.7547306865996245	9.464158399801494e-58	3.1888535312291154e-53
Mon	ENSG00000010327	203.0	179.0	0.408675799086758	0.5219357891354052	0.48626840934692606	2.1046786682875095e-38	7.091504304927934e-34
Mon	ENSG00000114541	380.0	110.0	0.2511415525114155	0.2739052127594716	0.21358375478652164	8.209329182199475e-17	2.766051374650291e-12
Mon	ENSG00000004399	664.0	66.0	0.1506849315068493	0.16733394260175335	0.14793123779987996	7.943915359092609e-13	2.6766228410926635e-08
Mon	ENSG00000082996	527.0	90.0	0.2054794520547945	0.1986665685578558	0.10472898202128675	9.496610597618975e-07	0.03199787974761738
Mon	ENSG00000174944	691.0	65.0	0.14840182648401826	0.16046172914342274	0.14825868839865264	1.185605304580417e-13	3.994778513253257e-09
Mon	ENSG00000118855	566.0	75.0	0.17123287671232876	0.18870636776577973	0.12889182993806308	2.9533033161365173e-09	9.950860193390381e-05
Mon	ENSG00000136527	363.0	105.0	0.23972602739726026	0.2858554472467097	0.18411525185301347	2.068671680558049e-11	6.97018236047229e-07
Mon	ENSG00000072274	461.0	81.0	0.18493150684931506	0.2260558723536379	0.18065357750466052	9.50021929439266e-13	3.201003889052663e-08
Mon	ENSG00000168214	291.0	125.0	0.2853881278538813	0.3390505930927452	0.17924286573819537	1.0820227400588677e-09	3.645767420354349e-05
Mon	ENSG00000163694	806.0	54.0	0.1232876712328767	0.13967248481702396	0.10868313096628743	1.525486732136094e-08	0.0005139974995259355
Mon	ENSG00000169429	297.0	97.0	0.22146118721461186	0.335780324639072	0.2743175189641682	4.54733900835852e-15	1.5321804054763197e-10
Mon	ENSG00000138639	1045.0	42.0	0.0958904109589041	0.10846444242684872	0.08986149501794678	1.5353644578996943e-07	0.00517325700444723
Mon	ENSG00000163106	403.0	96.0	0.2191780821917808	0.2556429712369661	0.23121842116187807	3.158355369853632e-19	1.0641762583184828e-14
Mon	ENSG00000164111	283.0	132.0	0.3013698630136986	0.3501323220896999	0.14296195850119695	1.1086810039707191e-06	0.03735589774778941
Mon	ENSG00000109436	1209.0	38.0	0.0867579908675799	0.09495098213586363	0.08149126136561859	1.6581708074520707e-07	0.005587040718629008
Mon	ENSG00000145431	1080.0	44.0	0.1004566210045662	0.10533478930336071	0.09273489397856766	8.472259877305476e-09	0.0002854643243059307
Mon	ENSG00000079215	976.0	47.0	0.10730593607305935	0.11628803430120221	0.09475397825351922	2.7518639172509526e-08	0.000927213028278536
Mon	ENSG00000153071	166.0	214.0	0.4885844748858447	0.645354031554554	0.5584488516294733	1.4974301020637342e-44	5.045440985893546e-40
Mon	ENSG00000250722	9.0	435.0	0.9931506849315068	2.6021641019250894	2.2067822920899145	3.6363139059663226e-269	1.2252196074762928e-264
Mon	ENSG00000081189	256.0	140.0	0.319634703196347	0.39479981966475414	0.3206202943308022	4.363554044967532e-23	1.4702558999113603e-18
Mon	ENSG00000205302	560.0	83.0	0.18949771689497716	0.18975412049927018	0.10611613741769894	3.350665976863939e-07	0.011289733942445356
Mon	ENSG00000120708	418.0	97.0	0.22146118721461186	0.24706373149253422	0.17130890408927463	9.832940885894535e-12	3.3131111020933045e-07
Mon	ENSG00000120738	167.0	194.0	0.4429223744292237	0.6423891622940456	0.5318336906231376	1.136067661266745e-34	3.827866377872171e-30
Mon	ENSG00000113070	578.0	63.0	0.14383561643835616	0.18537733581275673	0.1659900098784653	1.6515149436905948e-12	5.56461445127109e-08
