file_name	file_uri	file_id	data_id	file_type	group_label	group_name	group_id
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	xlsx	ELF3-hi corneal epithelial cells	ELF3-HI CORNEAL EPITHELIAL CELL	http://purl.obolibrary.org/obo/CL_0000575
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	xlsx	melanocytes	MELANOCYTE	http://purl.obolibrary.org/obo/CL_0002567
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	xlsx	monocytes	MONOCYTE	http://purl.obolibrary.org/obo/CL_0000576
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	xlsx	TGFBI-hi corneal epithelial cells	TGFBI-HI CORNEAL EPITHELIAL CELL	http://purl.obolibrary.org/obo/CL_0000575
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	activated T cells	ACTIVATED T CELL	http://purl.obolibrary.org/obo/CL_0000084
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Ciliary body cells	CILIARY BODY CELL	http://purl.obolibrary.org/obo/CL_0000064
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Ciliary body endothelial cells	CILIARY BODY ENDOTHELIAL CELL	http://purl.obolibrary.org/obo/CL_0000064
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	COL9A1-hi ciliary body cells	COL9A1-HI CILIARY BODY CELL	http://purl.obolibrary.org/obo/CL_0000064
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	CRYAA-hi ciliary body cells	CRYAA-HI CILIARY BODY CELL	http://purl.obolibrary.org/obo/CL_0000064
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	cytotoxic T cells	CYTOTOXIC T CELL	http://purl.obolibrary.org/obo/CL_0000910
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Fibroblasts	FIBROBLAST	http://purl.obolibrary.org/obo/CL_0000057
