source_corpus	paper_id	paper_key	relation	relation_label	marker_scope	marker_scope_label	n_profiles_with_comparison	paper_n_profiles	local_marker_lb_log2	atlas_marker_lb_log2	marker_lb_gap_log2	median_observed_union_recall	median_expected_union_recall	median_union_recall_lift	median_observed_mean_profile_recall	median_expected_mean_profile_recall	median_mean_profile_recall_lift
hca	0285_10.26502_fccm.92920277_c5e967ab20	hca:0285_10.26502_fccm.92920277_c5e967ab20	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0	0.191133995556	0	0	0.00553595658073	0
biorxiv	bd0ff218-6c18-1014-ac36-a01faa0bb6b7	biorxiv:bd0ff218-6c18-1014-ac36-a01faa0bb6b7	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	3	2	12	10	0	0	NA	0	0	NA
biorxiv	a83150af-6e3c-1014-8107-a71f7784ca4d	biorxiv:a83150af-6e3c-1014-8107-a71f7784ca4d	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	1	0	12	12	0.333333333333	0.000994282319745	335.250186707	0.166666666667	0.000497512437811	335
hca	0081_10.1038_s41598-020-66092-9_e23219ced0	hca:0081_10.1038_s41598-020-66092-9_e23219ced0	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	7	3	12	9	0.45	0.00158380145258	305.419776401	0.183333333333	0.000792464114833	364.920634921
biorxiv	78211bc7-6c0f-1014-bc42-c103d41718b8	biorxiv:78211bc7-6c0f-1014-bc42-c103d41718b8	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	12	4	12	8	1	0.0137703848949	251.740761821	0.8	0.00692822202256	317.37890625
hca	0048_10.1038_s41588-022-01243-4_ae2af85553	hca:0048_10.1038_s41588-022-01243-4_ae2af85553	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	10	4	12	8	1	0.0138609931071	251.739063513	0.8	0.00697395989225	317.265503876
hca	0082_10.1016_j.cell.2020.08.013_e864ee2cef	hca:0082_10.1016_j.cell.2020.08.013_e864ee2cef	same_exact_label	Same reported label	all_reported_markers	All reported markers	5	12	4	12	8	0.166666666667	0.0011974551917	222.693357829	0.0555555555556	0.000598981731057	222.6
hca	0174_10.1038_s41588-024-02048-3_7311b9bde5	hca:0174_10.1038_s41588-024-02048-3_7311b9bde5	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	1	0	12	12	0.75	0.00387325259837	193.635705638	0.4375	0.000970149253731	450.961538462
hca	0226_10.1038_s41593-020-00764-7_dc0bba5691	hca:0226_10.1038_s41593-020-00764-7_dc0bba5691	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	2	1	12	11	0.666666666667	0.00516374098598	129.105365369	0.333333333333	0.00129391858266	257.615384615
biorxiv	5337c5de-6d7b-1014-83c4-bb815278a53f	biorxiv:5337c5de-6d7b-1014-83c4-bb815278a53f	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	1	0	12	12	0.166666666667	0.00129253731343	128.945342571	0.166666666667	0.000646766169154	257.692307692
hca	0493_10.1161_circulationaha.119.045401_814f085618	hca:0493_10.1161_circulationaha.119.045401_814f085618	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	6	3	12	9	0.833333333333	0.00809390055272	126.247218651	0.404761904762	0.00214250124564	207.071428571
hca	0209_10.1126_scitranslmed.abe4282_13877fdeac	hca:0209_10.1126_scitranslmed.abe4282_13877fdeac	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	5	3	12	9	0.25	0.0551817490921	120.707262282	0.0870535714286	0.00254034668261	124.887295082
hca	0306_10.1038_s41467-021-22368-w_5524560e05	hca:0306_10.1038_s41467-021-22368-w_5524560e05	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	3	2	12	10	0.6	0.00553593991318	108.382679258	0.4	0.00185185185185	216
hca	0514_10.1016_j.stemcr.2021.12.008_8ef526797f	hca:0514_10.1016_j.stemcr.2021.12.008_8ef526797f	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	5	3	12	9	0.5	0.0047728672884	104.758831492	0.25	0.00239091452481	104.5625
hca	0373_10.1038_s41592-018-0253-2_ae3c4efc48	hca:0373_10.1038_s41592-018-0253-2_ae3c4efc48	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	2	1	12	11	0.6	0.00589815551195	101.726717579	0.2	0.00197073753359	101.484848485
hca	0050_10.1073_pnas.1507125112_495172b774	hca:0050_10.1073_pnas.1507125112_495172b774	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	7	3	12	9	0.761904761905	0.00770723848576	101.209151632	0.464285714286	0.00307587149692	151.383783784
biorxiv	29dae57b-6d36-1014-8489-e77255373be6	biorxiv:29dae57b-6d36-1014-8489-e77255373be6	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	2	1	12	11	0.25	0.00268420418658	93.13747488	0.125	0.00134368468199	93.0277777778
hca	0329_10.1164_rccm.201712-2410oc_fdd97d9097	hca:0329_10.1164_rccm.201712-2410oc_fdd97d9097	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	4	2	12	10	0.5	0.00566507614568	88.2600669687	0.25	0.00283836271288	88.0789473684
hca	0220_10.1038_s42003-021-02562-8_904d08be85	hca:0220_10.1038_s42003-021-02562-8_904d08be85	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	6	3	12	9	0.5	0.00595900243039	83.9066615328	0.1875	0.00149476831091	125.4375
hca	0006_10.3389_fcell.2022.835445_847c20f209	hca:0006_10.3389_fcell.2022.835445_847c20f209	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	5	3	12	9	1	0.0129337641291	77.3170122805	0.625	0.00650029886432	96.1494252874
hca	0002_10.1038_s41586-019-1373-2_de5bb9e220	hca:0002_10.1038_s41586-019-1373-2_de5bb9e220	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	6	3	12	9	0.5	0.00654871676752	76.3508360111	0.166666666667	0.001644245142	101.363636364
hca	0330_10.1016_j.celrep.2020.01.007_2459125119	hca:0330_10.1016_j.celrep.2020.01.007_2459125119	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	5	3	12	9	0.666666666667	0.00893684514286	74.5975404083	0.333333333333	0.00298864315601	111.533333333
hca	0234_10.1038_s41467-022-32972-z_b918df798f	hca:0234_10.1038_s41467-022-32972-z_b918df798f	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	3	2	12	10	0.333333333333	0.00456565294311	73.0089074853	0.222222222222	0.00152661622196	145.565217391
biorxiv	ef286bb1-6ccb-1014-ab06-ecd5927e269c	biorxiv:ef286bb1-6ccb-1014-ab06-ecd5927e269c	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	1	0	12	12	0.222222222222	0.00311320016831	71.3806405653	0.111111111111	0.00155887230514	71.2765957447
biorxiv	e7144333-745a-1014-ab12-e9455a30c9da	biorxiv:e7144333-745a-1014-ab12-e9455a30c9da	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	5	3	12	9	0.666666666667	0.0109901702015	69.7072992389	0.5	0.00368599322574	108.572271386
biorxiv	9338c4d5-712d-1014-b47b-dc1970abe2d9	biorxiv:9338c4d5-712d-1014-b47b-dc1970abe2d9	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	6	3	12	9	0.384615384615	0.0055895706868	68.8094678763	0.230769230769	0.0028055651374	82.2540983607
hca	0449_10.1084_jem.20202345_e99c99a876	hca:0449_10.1084_jem.20202345_e99c99a876	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	7	3	12	9	0.416666666667	0.0114801939362	67.3319303836	0.241666666667	0.00201854066986	119.925581395
hca	0416_10.1126_science.aat1699_46d73cdfcb	hca:0416_10.1126_science.aat1699_46d73cdfcb	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	3	2	12	10	0.333333333333	0.00496093770445	67.1915982808	0.166666666667	0.00248904818797	66.96
hca	0497_10.1016_j.cell.2016.03.023_1e72ea1d04	hca:0497_10.1016_j.cell.2016.03.023_1e72ea1d04	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	3	2	12	10	0.416666666667	0.00951164339273	67.0682655212	0.25	0.00321087216249	103.813953488
hca	0361_10.1016_j.gpb.2020.11.002_84c7c58535	hca:0361_10.1016_j.gpb.2020.11.002_84c7c58535	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	7	3	12	9	0.333333333333	0.00517661664492	64.3921225383	0.166666666667	0.00259170653907	64.3076923077
hca	0008_10.1016_j.cels.2016.09.002_fd6b21337a	hca:0008_10.1016_j.cels.2016.09.002_fd6b21337a	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	3	2	12	10	0.5625	0.0106770994979	64.0949776835	0.223529411765	0.00196012544803	151.457142857
hca	0317_10.1016_j.celrep.2019.02.043_aed04e8aae	hca:0317_10.1016_j.celrep.2019.02.043_aed04e8aae	same_exact_label	Same reported label	all_reported_markers	All reported markers	5	7	3	12	9	0.625	0.0158402557672	63.1302937715	0.25	0.00227272727273	177.872340426
biorxiv	ede8f8d0-6d2d-1014-a8e8-fbbc8a92dcf4	biorxiv:ede8f8d0-6d2d-1014-a8e8-fbbc8a92dcf4	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	2	1	12	11	1	0.0160070335207	62.4725373823	0.148148148148	0.00179157957599	82.6913580247
hca	0266_10.1016_j.neuron.2021.05.003_0cca870e2c	hca:0266_10.1016_j.neuron.2021.05.003_0cca870e2c	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	3	2	12	10	0.666666666667	0.011096015557	61.0069877985	0.444444444444	0.00348466746316	144.244897959
hca	0448_10.1101_2022.02.15.480622_6cb3eae5b8	hca:0448_10.1101_2022.02.15.480622_6cb3eae5b8	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	3	2	12	10	0.75	0.01315012819	57.7449468764	0.2	0.00440561529271	76.5257142857
biorxiv	4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	biorxiv:4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	4	2	12	10	0.55	0.00934558956282	57.3678103882	0.182222222222	0.00141918135644	117.030823587
hca	0136_10.1167_iovs.62.6.18_7e8926eaf2	hca:0136_10.1167_iovs.62.6.18_7e8926eaf2	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	1	0	12	12	0.15	0.00277067943863	54.1383452408	0.1	0.00138805970149	72.0430107527
hca	0260_10.1084_jem.20190811_d700cd1f81	hca:0260_10.1084_jem.20190811_d700cd1f81	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	4	2	12	10	0.333333333333	0.00646157149473	51.58703786	0.166666666667	0.00323672940942	51.4923076923
hca	0252_10.1073_pnas.2025813118_95804f2d74	hca:0252_10.1073_pnas.2025813118_95804f2d74	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	3	2	12	10	0.333333333333	0.00655577228415	50.8457766508	0.166666666667	0.00328554360812	50.7272727273
hca	0125_10.1016_j.celrep.2023.111994_fd20125b65	hca:0125_10.1016_j.celrep.2023.111994_fd20125b65	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	4	2	12	10	1	0.0201407950044	49.6504730713	0.666666666667	0.00338611692063	196.882352941
hca	0120_10.1038_s41467-022-34255-z_c90043e943	hca:0120_10.1038_s41467-022-34255-z_c90043e943	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	8	3	12	9	0.333333333333	0.00696183282063	47.8801117352	0.166666666667	0.00348987934989	47.7571428571
hca	0090_10.1038_s41586-021-03852-1_eec89a5e36	hca:0090_10.1038_s41586-021-03852-1_eec89a5e36	same_exact_label	Same reported label	all_reported_markers	All reported markers	5	27	5	12	7	0.75	0.0137873730511	47.5135618697	0.416666666667	0.00198555956679	150.237288136
hca	0433_10.15252_embr.201540946_1830154973	hca:0433_10.15252_embr.201540946_1830154973	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	5	3	12	9	0.8	0.0168622527343	47.4432457279	0.233333333333	0.0025569502557	140.884210526
biorxiv	10f6f17d-749e-1014-bdcf-fe1d1407f022	biorxiv:10f6f17d-749e-1014-bdcf-fe1d1407f022	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	5	3	12	9	0.333333333333	0.00708858002685	47.2939867188	0.0972222222222	0.00124882589019	72.2901234568
hca	0045_10.15252_embj.2018100811_a99bb4a451	hca:0045_10.15252_embj.2018100811_a99bb4a451	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	10	4	12	8	0.333333333333	0.0102746196569	44.9401591808	0.130555555556	0.0034520602614	52.3518518519
biorxiv	8bff4e38-6c13-1014-bcce-e068e3eafd28	biorxiv:8bff4e38-6c13-1014-bcce-e068e3eafd28	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	6	3	12	9	0.714285714286	0.017736450309	44.2889223387	0.388888888889	0.00298953662182	130.083333333
biorxiv	dd32f357-70c5-1014-bad0-ccf1b5b647f4	biorxiv:dd32f357-70c5-1014-bad0-ccf1b5b647f4	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	7	3	12	9	0.125	0.0028353478224	44.0863018684	0.03125	0.000710227272727	44
hca	0065_10.1101_2020.12.03.20242412_aa08d1f424	hca:0065_10.1101_2020.12.03.20242412_aa08d1f424	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	1	0	12	12	0.75	0.0172699542073	43.4280248225	0.166666666667	0.00194029850746	85.8974358974
hca	0295_10.1016_j.isci.2021.102551_1c1e582cdd	hca:0295_10.1016_j.isci.2021.102551_1c1e582cdd	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	6	3	12	9	0.45	0.0104117306054	43.1501383618	0.0692307692308	0.00169656203288	42.8392828102
biorxiv	cc41b42e-6c00-1014-9887-9bb7d49b64ad	biorxiv:cc41b42e-6c00-1014-9887-9bb7d49b64ad	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	2	1	12	11	0.6	0.0139547495137	42.9961139332	0.3	0.00468796655718	63.9936305732
biorxiv	219b21d9-7007-1014-9157-ab439216a355	biorxiv:219b21d9-7007-1014-9157-ab439216a355	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	24	5	12	7	0.666666666667	0.0331379261696	42.8385206235	0.198717948718	0.00365694820158	58.1593897174
biorxiv	e2efdcad-73c4-1014-9c6c-8a89f519fd2d	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	21	5	12	7	0.475	0.0158461857931	42.6406443002	0.2125	0.00525525525526	42.3409090909
hca	0026_10.1038_s41586-020-2922-4_1612ece6e2	hca:0026_10.1038_s41586-020-2922-4_1612ece6e2	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	5	3	12	9	0.5	0.020788296865	42.23002965	0.148148148148	0.00316298067344	51.3253340366
hca	0017_10.1038_s41467-019-10291-0_971d922fd8	hca:0017_10.1038_s41467-019-10291-0_971d922fd8	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	10	4	12	8	0.3	0.00834148896444	41.7618186682	0.125	0.00209518108351	73.7414772727
hca	0490_10.1038_nsmb.2660_4e6a41d8b9	hca:0490_10.1038_nsmb.2660_4e6a41d8b9	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	4	2	12	10	0.660714285714	0.0165160054215	40.8220194241	0.458333333333	0.00555401425584	81.5719725819
hca	0089_10.1038_s41586-020-2797-4_6e65d21b5d	hca:0089_10.1038_s41586-020-2797-4_6e65d21b5d	same_exact_label	Same reported label	all_reported_markers	All reported markers	7	26	5	12	7	0.5	0.00419958166092	40.406509265	0.3	0.00160401002506	49.875
hca	0492_10.1038_s41591-021-01332-7_1dacee7a8b	hca:0492_10.1038_s41591-021-01332-7_1dacee7a8b	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	9	4	12	8	0.666666666667	0.0166757931473	39.9781084341	0.333333333333	0.00837821663674	39.7857142857
hca	0139_10.1038_s41590-020-0602-z_71058e050d	hca:0139_10.1038_s41590-020-0602-z_71058e050d	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	10	4	12	8	0.733333333333	0.023210219847	39.9501946797	0.386666666667	0.0047091689115	90.6033898305
biorxiv	1f87890c-7e00-1014-91de-cf40554be0ec	biorxiv:1f87890c-7e00-1014-91de-cf40554be0ec	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	2	1	12	11	1	0.0251854949994	39.7053939191	0.625	0.0126903553299	49.25
hca	0430_10.1101_2021.07.06.451312_11ba989c20	hca:0430_10.1101_2021.07.06.451312_11ba989c20	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	5	3	12	9	0.657142857143	0.0847942778789	39.4525347981	0.0892857142857	0.00391512253437	44.0723536036
biorxiv	446f40c7-6f7f-1014-8708-b70b3848c315	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	same_exact_label	Same reported label	all_reported_markers	All reported markers	5	20	5	12	7	0.666666666667	0.0240303192995	39.134212451	0.133333333333	0.00340238166717	77.2405797101
hca	0010_10.1016_j.cels.2016.08.011_1f66aabffa	hca:0010_10.1016_j.cels.2016.08.011_1f66aabffa	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	3	2	12	10	0.75	0.019315946804	38.8280216139	0.222222222222	0.00216547192354	102.620689655
hca	0105_10.1038_s41563-020-00853-9_ec3e5ef313	hca:0105_10.1038_s41563-020-00853-9_ec3e5ef313	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	6	3	12	9	1	0.0264947969736	37.7432595916	0.5	0.00448430493274	111.5
hca	0025_10.1038_s41467-020-17876-0_159e232bbb	hca:0025_10.1038_s41467-020-17876-0_159e232bbb	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	2	1	12	11	0.5	0.0137765371183	36.293590741	0.291666666667	0.00231412361899	126.037634409
hca	0397_10.1186_s13059-023-03111-8_05defe1911	hca:0397_10.1186_s13059-023-03111-8_05defe1911	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	3	2	12	10	0.142857142857	0.00408841139947	34.9419686276	0.0714285714286	0.00204813108039	34.875
hca	0200_10.1242_dev.172361_e8969b05b0	hca:0200_10.1242_dev.172361_e8969b05b0	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	6	3	12	9	0.333333333333	0.0138716691371	34.8887260524	0.111111111111	0.00244145490782	34.7461484594
hca	0423_10.1038_s41467-019-12780-8_0da964452a	hca:0423_10.1038_s41467-019-12780-8_0da964452a	same_exact_label	Same reported label	all_reported_markers	All reported markers	5	7	3	12	9	0.5	0.00979289432091	34.0382855579	0.166666666667	0.00328947368421	33.7777777778
biorxiv	b3e65ef0-6e38-1014-8f8f-a6ec49a73092	biorxiv:b3e65ef0-6e38-1014-8f8f-a6ec49a73092	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	1	0	12	12	0.166666666667	0.00491411178902	33.9159290269	0.111111111111	0.00164179104478	67.6767676768
hca	0388_10.1038_s41467-023-40505-5_535df8ab2d	hca:0388_10.1038_s41467-023-40505-5_535df8ab2d	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	1	0	12	12	0.5	0.0147797141898	33.8301535184	0.15625	0.00186567164179	83.75
hca	0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	same_exact_label	Same reported label	all_reported_markers	All reported markers	5	19	5	12	7	0.5	0.0206342815487	33.7596505512	0.333333333333	0.00810324129652	40.6341463415
hca	0462_10.1038_s41586-023-06311-1_b735ac2f93	hca:0462_10.1038_s41586-023-06311-1_b735ac2f93	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	9	4	12	8	0.333333333333	0.0101210069777	32.9347992812	0.222222222222	0.0033911829244	65.5294117647
hca	0457_10.1101_2024.02.02.578633_57d5a20898	hca:0457_10.1101_2024.02.02.578633_57d5a20898	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	4	2	12	10	0.8	0.0250308114204	31.9606099285	0.2	0.00633403047505	31.5754716981
hca	0358_10.1126_sciadv.aba1983_17b603cdcb	hca:0358_10.1126_sciadv.aba1983_17b603cdcb	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	5	3	12	9	1	0.0324447994224	31.7997191341	0.28869047619	0.00491258218769	67.7261148008
hca	0359_10.1101_759902_400af2c5fc	hca:0359_10.1101_759902_400af2c5fc	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	4	2	12	10	0.96875	0.0312403628036	31.1314904289	0.272817460317	0.00489036616539	66.5351487988
biorxiv	6ca25eee-7853-1014-8aed-fc8cff0a87e5	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	same_exact_label	Same reported label	all_reported_markers	All reported markers	5	15	4	12	8	0.333333333333	0.0107395218342	31.038005088	0.333333333333	0.00359712230216	60.6545454545
biorxiv	824fd1db-6db8-1014-aa73-9a84848dcec3	biorxiv:824fd1db-6db8-1014-aa73-9a84848dcec3	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	3	2	12	10	0.666666666667	0.0219062569804	30.4327054715	0.333333333333	0.0073675826364	45.2432432432
biorxiv	f787a6d9-6ce3-1014-a3f6-a662a1333571	biorxiv:f787a6d9-6ce3-1014-a3f6-a662a1333571	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	9	4	12	8	1	0.0332305962606	30.092749229	0.833333333333	0.0167564332735	49.7321428571
hca	0276_10.1161_circulationaha.120.051921_99b9da8ca5	hca:0276_10.1161_circulationaha.120.051921_99b9da8ca5	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	1	0	12	12	0.444444444444	0.0150054764825	29.6188158346	0.0555555555556	0.00189054726368	29.3859649123
hca	0106_10.1101_585901_f6794b9c1b	hca:0106_10.1101_585901_f6794b9c1b	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	4	2	12	10	0.4	0.0136475356557	29.3093207514	0.1	0.00346579025993	28.8534482759
hca	0201_10.1038_s41467-019-13382-0_3e98068ead	hca:0201_10.1038_s41467-019-13382-0_3e98068ead	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	7	3	12	9	0.555555555556	0.0191098938347	29.0716191499	0.203703703704	0.00322301967039	63.2027491409
biorxiv	c37c4c27-6d25-1014-a7a4-b416d496387c	biorxiv:c37c4c27-6d25-1014-a7a4-b416d496387c	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	1	0	12	12	1	0.0344818441044	29.0007691286	0.166666666667	0.00589552238806	28.2700421941
hca	0307_10.1038_s41419-021-03724-6_32b837a8da	hca:0307_10.1038_s41419-021-03724-6_32b837a8da	same_exact_label	Same reported label	all_reported_markers	All reported markers	4	21	5	12	7	0.666666666667	0.0306750594619	28.0208237169	0.291666666667	0.00980980980981	31.4142512077
hca	0326_10.1016_j.cmet.2016.08.020_b710322bb3	hca:0326_10.1016_j.cmet.2016.08.020_b710322bb3	same_exact_label	Same reported label	all_reported_markers	All reported markers	6	10	4	12	8	0.497807017544	0.0167153129498	27.3628916921	0.184166666667	0.00209518108351	101.702328739
hca	0428_10.1073_pnas.1914143116_42027a0378	hca:0428_10.1073_pnas.1914143116_42027a0378	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	8	3	12	9	0.833333333333	0.0930019162308	26.9945949369	0.425925925926	0.00517249975072	112.317724868
hca	0319_10.1016_j.cell.2018.05.060_d1a05e99e8	hca:0319_10.1016_j.cell.2018.05.060_d1a05e99e8	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	6	3	12	9	0.666666666667	0.00935028487493	26.7371532893	0.177777777778	0.00229197807673	31.298245614
hca	0191_10.1126_sciimmunol.abh3768_bc0f7a7105	hca:0191_10.1126_sciimmunol.abh3768_bc0f7a7105	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	5	3	12	9	0.1	0.00375252545391	26.6487199696	0.0666666666667	0.00125523012552	53.1111111111
hca	0385_10.1038_s41586-022-04521-7_37f1f319e2	hca:0385_10.1038_s41586-022-04521-7_37f1f319e2	same_exact_label	Same reported label	all_reported_markers	All reported markers	5	8	3	12	9	1	0.0295057485093	26.6215285462	0.333333333333	0.00498554192841	78.3515625
hca	0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	hca:0325_10.1016_j.celrep.2017.10.030_a9d12a5d7c	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	6	3	12	9	0.285714285714	0.010768245864	26.5330388369	0.0672268907563	0.00119581464873	55.75
hca	0148_10.1113_jp287812_fd3137bc12	hca:0148_10.1113_jp287812_fd3137bc12	same_exact_label	Same reported label	all_reported_markers	All reported markers	12	30	5	12	7	0.666666666667	0.0162394380512	26.5253855885	0.197318007663	0.00411522633745	33.6312397709
biorxiv	53fe4c58-6d7e-1014-9234-a9ab6cb90679	biorxiv:53fe4c58-6d7e-1014-9234-a9ab6cb90679	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	7	3	12	9	0.75	0.028298849952	26.5028438	0.25	0.00717703349282	34.8333333333
biorxiv	fc7595eb-733c-1014-9892-ed444a916a2a	biorxiv:fc7595eb-733c-1014-9892-ed444a916a2a	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	4	2	12	10	0.833333333333	0.0325471025931	26.3260494859	0.566666666667	0.00605019420376	105.923055844
biorxiv	b60c0833-6df2-1014-8865-f92ffff4fcc6	biorxiv:b60c0833-6df2-1014-8865-f92ffff4fcc6	same_exact_label	Same reported label	all_reported_markers	All reported markers	8	9	4	12	8	0.365079365079	0.0180853352252	26.1407896415	0.178571428571	0.0028723614058	82.5473033545
biorxiv	653bfd04-6cbf-1014-864b-c74846f5cd96	biorxiv:653bfd04-6cbf-1014-864b-c74846f5cd96	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	2	1	12	11	0.6	0.0231705019503	25.8949936124	0.15	0.00585249328158	25.6301020408
biorxiv	9b741001-784a-1014-b0c0-93f88f9233f4	biorxiv:9b741001-784a-1014-b0c0-93f88f9233f4	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	3	2	12	10	0.333333333333	0.0120810482741	25.5241755362	0.0555555555556	0.00388291517324	25.3636363636
hca	0396_10.7554_elife.62522_10df7c4591	hca:0396_10.7554_elife.62522_10df7c4591	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	4	2	12	10	0.25	0.00621242024832	25.5162152787	0.037037037037	0.00120505925705	33.8080808081
biorxiv	9bdb3107-6c43-1014-b168-b2ab3b1b366a	biorxiv:9bdb3107-6c43-1014-b168-b2ab3b1b366a	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	1	0	12	12	0.333333333333	0.0131947445166	25.2625833652	0.222222222222	0.00149253731343	148.888888889
biorxiv	db8af155-6c8b-1014-b5f3-cedb7b3b1723	biorxiv:db8af155-6c8b-1014-b5f3-cedb7b3b1723	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	1	0	12	12	1	0.0396367821608	25.2290914016	0.52380952381	0.0028855721393	181.527093596
hca	0291_10.1016_j.cell.2019.06.024_7d6cf2f1e2	hca:0291_10.1016_j.cell.2019.06.024_7d6cf2f1e2	same_exact_label	Same reported label	all_reported_markers	All reported markers	3	4	2	12	10	0.666666666667	0.0297694145248	25.1936429376	0.1875	0.00754406931581	24.853960396
hca	0012_10.1164_rccm.202207-1384oc_21f7132a40	hca:0012_10.1164_rccm.202207-1384oc_21f7132a40	same_exact_label	Same reported label	all_reported_markers	All reported markers	2	6	3	12	9	0.666666666667	0.0323919491669	25.1087982765	0.203703703704	0.00891878425511	51.3029937713
biorxiv	acd52af7-6c95-1014-8d0b-873ff14c4a57	biorxiv:acd52af7-6c95-1014-8d0b-873ff14c4a57	same_exact_label	Same reported label	all_reported_markers	All reported markers	1	3	2	12	10	0.6	0.0241738172081	24.8202422826	0.45	0.00615292712067	73.1359223301
