file_name	file_uri	file_id	data_id	file_type	group_label	group_name	group_id
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	B	B CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	B	B CELL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	B	B CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	B	B CELL	
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	tsv	B	B CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	Basal	BASAL CELL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	Basal	BASAL CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	Basal	BASAL CELL	
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	tsv	Basal	BASAL CELL	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	Ciliated	CILIATED CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	Ciliated	CILIATED CELL	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	Ciliated	CILIATED CELL	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	Ciliated	CILIATED CELL	
